DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,P6016,P6020,P6030S1,P6030S3,P6040,P6050,P6080,P6080S1,P6070,P6081,P6081S1,P6083,P6083S1,P6071,P6071S1,P3147S1,P3147S2,P3147S3,P3147S4,P3147S5,P3147S6,P3147S7,P3147S8,P3147S9,P3147S10,P3147S11,P3147S10A1,P3246,P6090,P6140,P6150,P6100,P6110,P6120,P6125,P6160,P6170,P6175,P6210,P6210S1,P6220,P6269,CLASE,ESC,MES,DPTO,fex_c_2011
5354871,1,3,1,10,1,1,1,2018,3,3,5,,,2,,1,1,,,,,,,,,,,,,,,,1,,,3,,,2,2,2,,1,0,,,2,0,01,27,1249.1941482
5354872,1,1,1,10,1,2,1,1993,28,1,5,,4,2,,2,,,,,1,1,,,,,,,,,,1,1,,,3,,,2,1,2,,4,6,,,2,6,01,27,1324.180548
5354872,1,2,1,10,1,1,2,2014,6,3,5,,,2,,1,1,,,,,,,,,,,,,,,,1,,,3,,,2,2,1,1,3,0,,,2,0,01,27,1324.180548
5354873,1,1,1,10,1,1,7,1972,48,1,5,,3,2,,3,,1,2,,1,1,,,,,,,,,,1,1,,,3,,,2,1,2,,4,8,,,2,8,01,27,1324.180548
5354873,1,2,1,10,2,2,4,1989,31,2,5,,3,2,,2,,1,1,,1,,,,,,,,,,,,1,,,3,,,2,1,2,,6,2,3,,2,13,01,27,1324.180548
5354873,1,3,1,10,1,2,12,2019,1,3,5,,,1,1,1,2,,,,,,,,,,,,,,,,1,,,3,,,2,,,,,,,,2,,01,27,1324.180548
5354873,1,4,1,10,4,2,5,1971,49,5,5,,3,2,,3,,2,,,1,1,,,,,,,,,,,1,,,1,5,,2,1,2,,6,3,3,,2,14,01,27,1324.180548
5354873,1,5,1,10,5,2,5,2005,15,5,5,,6,2,,1,4,,,,,,,,,,1,,,,,,1,,,1,5,,2,1,1,1,5,10,1,,2,10,01,27,1324.180548
5354873,1,6,1,10,6,2,2,2009,11,5,5,,6,2,,1,4,,,,,,,,,,1,,,,,,1,,,1,5,,2,1,1,1,4,0,,,2,5,01,27,1324.180548
5354873,1,7,1,10,7,2,8,1976,44,5,5,,4,3,,3,,,,,1,,,,,,,,,,,,1,,,1,2,120000,2,1,2,,5,11,2,,2,11,01,27,1324.180548
5354873,1,8,1,10,1,1,4,2014,6,9,5,,,3,,2,,,,,,,,,,,,,,,,,1,,,3,,,2,1,1,1,3,1,,,2,1,01,27,1324.180548
5354874,1,1,1,10,1,2,9,1988,32,1,5,,2,3,,2,,1,2,,1,1,,,,,,,,,,1,1,,,3,,,2,1,2,,4,6,,,2,6,01,27,2877.5949856
5354874,1,2,1,10,2,1,2,1986,34,2,5,,2,3,,3,,1,1,,1,1,,,,,,,,,,,1,,,3,,,2,2,2,,1,0,,,2,0,01,27,2877.5949856
5354874,1,3,1,10,3,2,12,2010,10,3,5,,6,1,2,1,1,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,3,4,,,2,4,01,27,2877.5949856
5354874,1,4,1,10,1,1,2,2015,5,3,5,,,1,2,1,1,,,,,,,,,,,,,,,,1,,,3,,,2,2,1,1,3,0,,,2,0,01,27,2877.5949856
5354875,1,1,1,10,1,1,8,1979,41,1,5,,2,2,,3,,1,2,,1,,,,,,,,,,,1,1,,,3,,,2,1,2,,3,2,,,2,2,01,27,3688.6623154
5354875,1,2,1,10,2,2,7,1986,34,2,5,,2,2,,2,,1,1,,1,,,,,,,,,,,,1,,,3,,,2,1,2,,4,6,,,2,6,01,27,3688.6623154
5354875,1,3,1,10,3,2,8,2009,11,3,5,,6,1,1,1,2,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,3,4,,,2,4,01,27,3688.6623154
5354875,1,4,1,10,2,2,11,2011,9,3,5,,,1,1,1,2,,,,,,,,,,,,,,,,1,,,3,,,2,1,1,1,3,3,,,2,3,01,27,3688.6623154
5354875,1,5,1,10,2,1,7,2014,6,3,5,,,1,1,1,2,,,,,,,,,,,,,,,,1,,,3,,,2,2,1,1,3,0,,,2,0,01,27,3688.6623154
5354876,1,1,1,10,1,2,2,1981,39,1,5,,2,3,,2,,1,2,,1,,,,,,,1,,,,1,1,,,3,,,2,1,2,,4,8,,,2,8,01,27,2562.9785279
5354876,1,2,1,10,2,1,6,1965,55,2,5,,2,3,,3,,1,1,,1,,,,,,,1,,,,,1,,,3,,,2,1,2,,3,1,,,2,1,01,27,2562.9785279
5354876,1,3,1,10,3,2,10,2004,16,3,5,,6,2,,1,1,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,4,8,,,2,8,01,27,2562.9785279
5354876,1,4,1,10,1,1,8,2014,6,3,5,,,2,,1,1,,,,,,,,,,,,,,,,1,,,3,,,2,2,1,1,3,0,,,2,0,01,27,2562.9785279
5354876,1,5,1,10,1,1,8,2019,1,3,5,,,1,2,1,1,,,,,,,,,,,,,,,,1,,,3,,,2,,,,,,,,2,,01,27,2562.9785279
5354877,1,1,1,10,1,1,4,1954,66,1,5,,2,3,,3,,1,2,,1,,,,,,,1,,,,1,1,,,3,,,2,1,2,,3,2,,,2,2,01,27,1324.180548
5354877,1,2,1,10,2,2,5,1956,64,2,5,,2,3,,3,,1,1,,,,,,,,,1,,,,,1,,,3,,,2,1,2,,3,3,,,2,3,01,27,1324.180548
5354878,1,1,1,10,1,2,8,1990,30,1,1,280_01,4,3,,2,,,,,1,,,,,,,1,,,,1,1,,,3,,,2,2,2,,1,0,,,2,0,01,27,2483.0255148
5354878,1,2,1,10,1,1,11,2012,8,3,1,280_01,,2,,1,1,,,,,,,,,,,,,,,,1,,,3,,,2,1,1,1,3,1,,,2,1,01,27,2483.0255148
5354878,1,3,1,10,1,1,9,2015,5,3,1,280_01,,2,,1,1,,,,,,,,,,,,,,,,1,,,3,,,2,2,2,,1,0,,,2,0,01,27,2483.0255148
5354879,1,1,1,10,1,2,6,1957,63,1,5,,4,3,,3,,,,,1,,,,,,,1,,,,1,1,,,3,,,2,2,2,,1,0,,,2,0,01,27,2367.1316615
5354879,1,2,1,10,2,1,11,2003,17,3,5,,6,2,,1,1,,,,,,,,,,1,1,,,,,1,,,3,,,2,1,1,1,4,9,,,2,9,01,27,2367.1316615
5354880,1,1,1,10,1,1,,,40,1,1,280_01,2,2,,2,,1,2,,,,,,,,,,,1,,1,1,,,3,,,2,2,2,,1,0,,,2,0,01,27,2155.2088397
5354880,1,2,1,10,2,2,12,1991,29,2,1,280_01,2,2,,2,,1,1,,,,,,,,,,,1,,,1,,,3,,,2,2,2,,1,0,,,2,0,01,27,2155.2088397
5354880,1,3,1,10,1,2,3,2014,6,3,1,280_01,,1,1,1,2,,,,,,,,,,,,,,,,1,,,3,,,2,2,2,,1,0,,,2,0,01,27,2155.2088397
5354880,1,4,1,10,2,2,6,2017,3,3,1,280_01,,1,1,1,2,,,,,,,,,,,,,,,,1,,,3,,,2,2,2,,1,0,,,2,0,01,27,2155.2088397
5354880,1,5,1,10,2,1,2,2020,0,3,1,280_01,,1,1,1,2,,,,,,,,,,,,,,,,1,,,3,,,2,,,,,,,,2,,01,27,2155.2088397
5354881,1,1,1,10,1,1,3,2002,18,1,1,280_01,2,2,,2,,1,2,,1,,,,,,,1,,,,1,1,,,3,,,2,1,2,,3,5,,,2,5,01,27,1929.9150335
5354881,1,2,1,10,2,2,12,2000,20,2,1,280_01,2,2,,2,,1,1,,,,,,,,,1,,,,,1,,,3,,,2,1,2,,3,3,,,2,3,01,27,1929.9150335
5354882,1,1,1,10,1,1,3,1970,50,1,1,280_01,2,3,,3,,1,2,,,,,,,,,,,1,,1,1,,,3,,,2,1,2,,3,2,,,2,2,01,27,2153.8172983
5354882,1,2,1,10,2,2,11,1986,34,2,1,280_01,2,2,,2,,1,1,,,,,,,,,,,1,,,1,,,3,,,2,2,2,,1,0,,,2,0,01,27,2153.8172983
5354882,1,3,1,10,3,1,2,1998,22,3,1,280_01,6,1,1,2,,,,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,5,11,2,,2,11,01,27,2153.8172983
5354882,1,4,1,10,4,2,8,2003,17,3,1,280_01,6,1,1,1,2,,,,,,,,,,1,,,,,,1,,,3,,,2,1,2,,3,5,,,2,5,01,27,2153.8172983
5354882,1,5,1,10,5,2,12,2004,16,3,1,280_01,6,1,1,1,2,,,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,3,4,,,2,4,01,27,2153.8172983
5354882,1,6,1,10,6,2,2,2010,10,3,1,280_01,6,1,1,1,2,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,3,4,,,2,4,01,27,2153.8172983
5354882,1,7,1,10,2,1,8,2020,0,3,1,280_01,,1,1,1,2,,,,,,,,,,,,,,,,1,,,3,,,2,,,,,,,,2,,01,27,2153.8172983
5354883,1,1,1,10,1,1,10,1985,35,1,1,280_01,2,3,,3,,1,2,,,,,,,,,,,1,,1,1,,,3,,,2,1,2,,3,4,,,2,4,01,27,680.55881379
5354883,1,2,1,10,2,2,9,1984,36,2,1,280_01,2,3,,2,,1,1,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,3,2,,,2,2,01,27,680.55881379
5354884,1,1,1,10,1,1,1,1996,25,1,1,280_01,2,2,,2,,1,2,,,,,,,,,,,1,,1,1,,,3,,,2,1,2,,3,3,,,2,3,01,27,2664.7468291
5354884,1,2,1,10,2,2,1,1999,22,2,1,280_01,2,3,,3,,1,1,,,,,,,,,,,1,,,1,,,3,,,2,2,2,,1,0,,,2,0,01,27,2664.7468291
5354884,1,3,1,10,2,1,5,2020,0,3,1,280_01,,1,1,1,2,,,,,,,,,,,,,,,,1,,,3,,,2,,,,,,,,2,,01,27,2664.7468291
5354885,1,1,1,10,1,1,11,1977,43,1,1,280_01,2,2,,2,,1,2,,,,,,,,,,,1,,1,1,,,3,,,2,1,2,,3,3,,,2,3,01,27,2664.7468291
5354885,1,2,1,10,2,2,1,1987,34,2,1,280_01,2,2,,2,,1,1,,,,,,,,,,,1,,,1,,,3,,,2,2,2,,1,0,,,2,0,01,27,2664.7468291
5354885,1,3,1,10,3,2,12,2006,14,3,1,280_01,6,1,1,1,2,,,,,,,,,,,,,1,,,1,,,3,,,2,2,2,,1,0,,,2,0,01,27,2664.7468291
5354885,1,4,1,10,4,1,11,2007,13,3,1,280_01,6,1,1,1,2,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,3,4,,,2,4,01,27,2664.7468291
5354885,1,5,1,10,2,1,8,2011,9,3,1,280_01,,1,1,1,2,,,,,,,,,,,,,,,,1,,,3,,,2,1,1,1,3,4,,,2,4,01,27,2664.7468291
5354885,1,6,1,10,2,2,1,2014,7,3,1,280_01,,1,1,1,2,,,,,,,,,,,,,,,,1,,,3,,,2,1,2,,3,1,,,2,1,01,27,2664.7468291
5354885,1,7,1,10,7,1,12,2015,5,3,1,280_01,,1,1,1,2,,,,,,,,,,,,,,,,1,,,3,,,2,2,2,,1,0,,,2,0,01,27,2664.7468291
5354885,1,8,1,10,2,1,12,2018,2,3,1,280_01,,1,1,1,2,,,,,,,,,,,,,,,,1,,,3,,,2,,,,,,,,2,,01,27,2664.7468291
5354885,1,9,1,10,9,2,3,2004,16,9,1,280_01,6,2,,2,,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,3,5,,,2,5,01,27,2664.7468291
5354885,1,10,1,10,9,1,11,2020,0,9,1,280_01,,2,,1,9,,,,,,,,,,,,,,,,1,,,3,,,2,,,,,,,,2,,01,27,2664.7468291
5354886,1,1,1,10,1,1,7,1974,46,1,1,280_01,2,3,,3,,1,2,,,,,,,,,1,,,,1,1,,,3,,,2,1,2,,5,11,2,,2,11,01,27,1088.6015649
5354886,1,2,1,10,2,2,5,1973,47,2,1,280_01,2,2,,2,,1,1,,,,,,,,,1,,,,,1,,,3,,,2,2,2,,1,0,,,2,0,01,27,1088.6015649
5354886,1,3,1,10,1,2,1,2014,7,3,1,280_01,,1,1,1,2,,,,,,,,,,,,,,,,1,,,3,,,2,2,2,,1,0,,,2,0,01,27,1088.6015649
5354887,1,1,1,10,1,1,3,1993,27,1,5,,2,2,,2,,1,2,,1,,1,,,,,1,,,,1,1,,,3,,,2,1,2,,4,8,,,2,8,01,27,2155.2088397
5354887,1,2,1,10,2,2,6,1973,47,2,1,280_01,2,2,,2,,1,1,,,,,,,,,1,,,,,1,,,3,,,2,2,2,,1,0,,,2,0,01,27,2155.2088397
5354887,1,3,1,10,1,2,3,2015,5,3,1,280_01,,1,1,1,2,,,,,,,,,,,,,,,,1,,,3,,,2,2,2,,1,0,,,2,0,01,27,2155.2088397
5354887,1,4,1,10,1,2,2,2018,2,3,1,280_01,,1,1,1,2,,,,,,,,,,,,,,,,1,,,3,,,2,,,,,,,,2,,01,27,2155.2088397
5354887,1,5,1,10,1,1,7,2020,0,3,1,280_01,,1,1,1,2,,,,,,,,,,,,,,,,1,,,3,,,2,,,,,,,,2,,01,27,2155.2088397
5354888,1,1,1,10,1,1,5,1950,70,1,6,,5,3,,3,,,,,,,,,,,,,,1,,2,1,,,3,,,2,1,2,,3,5,,,2,5,01,27,2080.106592
5354888,1,2,1,10,1,2,10,2012,8,4,6,,,2,,2,,,,,,,,,,,,,,,,,1,,,3,,,2,1,1,1,3,2,,,2,2,01,27,2080.106592
5354888,1,3,1,10,1,2,6,2014,6,4,6,,,2,,2,,,,,,,,,,,,,,,,,1,,,3,,,2,2,1,1,2,0,,,2,0,01,27,2080.106592
5354889,1,1,1,10,1,2,4,1955,65,1,6,,4,3,,3,,,,,,,,,,,,,,1,,2,1,,,3,,,2,1,2,,3,3,,,2,3,01,27,1190.8886969
5354889,1,2,1,10,1,1,5,2007,13,4,5,,6,2,,2,,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,4,7,,,2,7,01,27,1190.8886969
5354890,1,1,1,10,1,1,12,1966,54,1,6,,6,2,,2,,,,,,1,,,,,,,,,,2,1,,,3,,,2,1,2,,3,3,,,2,3,01,27,2080.8671273
5354891,1,1,1,10,1,2,1,1964,57,1,6,,4,3,,3,,,,,,1,,,,,,,,,,1,1,,,3,,,2,1,2,,4,8,,,2,8,01,27,666.18670727
5354891,1,2,1,10,1,2,9,1984,36,3,6,,6,2,,1,1,,,,,,,,,,,,,1,,,1,,,3,,,2,2,2,,1,0,,,2,0,01,27,666.18670727
5354891,1,3,1,10,3,2,1,2007,14,4,6,,6,2,,1,2,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,4,9,,,2,9,01,27,666.18670727
5354891,1,4,1,10,4,1,8,2000,20,3,6,,6,2,,1,1,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,5,10,1,,2,10,01,27,666.18670727
5354892,1,1,1,10,1,1,11,1939,81,1,6,,2,3,,3,,1,2,,,,,,,,,1,,,,1,1,,,3,,,2,1,2,,3,2,,,2,2,01,27,666.18670727
5354892,1,2,1,10,2,2,2,1950,70,2,1,280_01,2,3,,3,,1,1,,,,,,,,,1,,,,,1,,,3,,,2,1,2,,3,4,,,2,4,01,27,666.18670727
5354893,1,1,1,10,1,2,11,1951,69,1,6,,4,3,,3,,,,,,,,,,,,1,,,,2,1,,,3,,,2,1,2,,3,2,,,2,2,01,27,701.92324884
5354894,1,1,1,10,1,1,6,1984,36,1,5,,2,2,,2,,2,,,,,,,,,,1,,,,1,1,,,1,1,32000,2,1,2,,3,3,,,2,3,01,27,2080.8671273
5354895,1,1,1,10,1,1,4,1944,76,1,6,,4,3,,3,,,,,,,,,,,,,,1,,1,1,,,3,,,2,1,2,,3,2,,,2,2,01,27,1264.0210897
5354896,1,1,1,10,1,2,12,1952,68,1,6,,5,3,,3,,,,,,,,,,,,,,1,,2,1,,,3,,,2,1,2,,3,2,,,2,2,01,27,1450.4169616
5354896,1,2,1,10,2,1,8,1976,44,3,6,,4,3,,1,1,,,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,4,6,,,2,6,01,27,1450.4169616
5354897,1,1,1,10,1,1,10,1973,47,1,6,,1,2,,2,,1,2,,,,,,,,,,,1,,2,1,,,1,1,32000,2,1,2,,3,3,,,2,3,01,27,2405.7306122
5354897,1,2,1,10,2,2,12,1983,37,2,6,,1,3,,2,,1,1,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,3,3,,,2,3,01,27,2405.7306122
5354897,1,3,1,10,2,1,2,2011,9,3,5,,,2,,1,2,,,,,,,,,,,,,,,,1,,,3,,,2,1,1,1,3,4,,,2,4,01,27,2405.7306122
5354897,1,4,1,10,2,1,11,2015,5,3,6,,,2,,1,2,,,,,,,,,,,,,,,,1,,,3,,,2,2,1,1,2,0,,,2,0,01,27,2405.7306122
5354897,1,5,1,10,2,2,3,2018,2,3,6,,,2,,1,2,,,,,,,,,,,,,,,,1,,,3,,,2,,,,,,,,2,,01,27,2405.7306122
5354898,1,1,1,10,1,1,12,1988,32,1,6,,2,3,,2,,1,2,,,,1,,,,,1,,,,1,1,,,3,,,2,1,2,,3,3,,,2,3,01,27,680.55881379
5354898,1,2,1,10,2,2,3,1995,25,2,6,,2,2,,2,,1,1,,,,,,,,,1,,,,,1,,,3,,,2,1,2,,5,11,2,,2,11,01,27,680.55881379
5354900,1,1,1,10,1,2,4,1991,29,1,6,,2,2,,2,,2,,,,,,,,,,,,1,,2,1,,,1,5,,2,1,2,,3,5,,,2,5,01,27,748.15060327
5354900,1,2,1,10,1,2,6,2011,9,3,6,,,2,,1,1,,,,,,,,,,,,,,,,1,,,1,5,,2,1,1,1,3,4,,,2,4,01,27,748.15060327
5354900,1,3,1,10,1,2,6,2011,9,3,6,,,2,,1,1,,,,,,,,,,,,,,,,1,,,1,5,,2,1,1,1,3,4,,,2,4,01,27,748.15060327
5354901,1,1,1,10,1,1,,,49,1,6,,2,3,,3,,1,2,,,,,,,,,1,,,,1,1,,,3,,,2,1,2,,3,5,,,2,5,01,27,1278.1004328
5354901,1,2,1,10,2,2,9,1984,36,2,6,,2,2,,2,,1,1,,,,,,,,,1,,,,,1,,,3,,,2,1,2,,5,11,2,,2,11,01,27,1278.1004328
5354901,1,3,1,10,3,2,2,2004,16,3,6,,6,2,,1,2,,,,,,,,,,,1,,,,,1,,,3,,,2,1,1,1,4,8,,,2,8,01,27,1278.1004328
5354901,1,4,1,10,3,1,9,2009,11,3,6,,6,2,,1,2,,,,,,,,,,1,1,,,,,1,,,3,,,2,1,1,1,3,4,,,2,4,01,27,1278.1004328
5354902,1,1,1,10,1,2,,,75,1,6,,5,3,,3,,,,,,,,,,,,,,1,,1,1,,,3,,,2,2,2,,1,0,,,2,0,01,27,701.92324884
5354903,1,1,1,10,1,1,9,1982,38,1,6,,4,2,,2,,,,,,,,,,,,,,1,,2,1,,,1,1,34000,2,1,2,,3,5,,,2,5,01,27,2080.8671273
5354904,1,1,1,10,1,2,5,1990,30,1,6,,4,3,,2,,,,,,,,,,,,,,1,,1,1,,,3,,,2,1,2,,4,7,,,2,7,01,27,666.18670727
5354904,1,2,1,10,1,2,12,2008,12,3,6,,6,2,,1,1,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,3,4,,,2,4,01,27,666.18670727
5354904,1,3,1,10,1,2,12,2015,5,3,6,,,2,,1,1,,,,,,,,,,,,,,,,1,,,3,,,2,2,1,1,2,0,,,2,0,01,27,666.18670727
5354905,1,1,1,10,1,1,12,1990,30,1,5,,6,2,,2,,,,,,,,,,,,1,,,,1,1,,,3,,,2,1,2,,3,5,,,2,5,01,27,2080.8671273
5354906,1,1,1,10,1,1,2,1971,49,1,6,,2,2,,3,,1,2,,,,,,,,,1,,,,1,1,,,3,,,2,1,2,,3,3,,,2,3,01,27,1197.1777359
5354906,1,2,1,10,2,2,6,1972,48,2,6,,2,3,,2,,1,1,,1,,,,,,,1,,,,,1,,,3,,,2,1,2,,3,5,,,2,5,01,27,1197.1777359
5354906,1,3,1,10,3,2,11,2007,13,3,6,,6,1,1,1,2,,,,,,,,,,,1,,,,,1,,,3,,,2,1,1,1,4,7,,,2,7,01,27,1197.1777359
5354906,1,4,1,10,2,2,5,2016,4,3,6,,,1,1,1,2,,,,,,,,,,,,,,,,1,,,3,,,2,1,2,,1,0,,,2,0,01,27,1197.1777359
5354907,1,1,1,10,1,1,8,1974,46,1,6,,2,3,,3,,1,2,,,,,,,,,,,1,,1,1,,,3,,,2,1,2,,4,7,,,2,7,01,27,2236.1315366
5354907,1,2,1,10,2,2,5,1983,37,2,6,,2,3,,2,,1,1,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,3,4,,,2,4,01,27,2236.1315366
5354907,1,3,1,10,3,1,3,2006,14,3,6,,6,1,1,1,2,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,4,8,,,2,8,01,27,2236.1315366
5354907,1,4,1,10,2,2,7,2011,9,3,6,,,1,1,1,2,,,,,,,,,,,,,,,,1,,,3,,,2,1,1,1,3,3,,,2,3,01,27,2236.1315366
5354907,1,5,1,10,2,1,3,2020,0,3,6,,,1,1,1,2,,,,,,,,,,,,,,,,1,,,3,,,2,,,,,,,,2,,01,27,2236.1315366
5354908,1,1,1,10,1,1,7,1994,26,1,6,,2,2,,2,,1,2,,,,,,,,,,,1,,2,1,,,1,1,34000,2,1,2,,3,4,,,2,4,01,27,1747.1660885
5354908,1,2,1,10,2,2,6,1993,27,2,5,,2,2,,2,,1,1,,,,,,,,,,,1,,,1,,,1,5,,2,1,2,,5,10,1,,2,10,01,27,1747.1660885
5354908,1,3,1,10,2,1,12,2011,9,3,6,,,2,,1,2,,,,,,,,,,,,,,,,1,,,3,,,2,1,1,1,3,4,,,2,4,01,27,1747.1660885
5354908,1,4,1,10,2,2,12,2013,7,3,6,,,2,,1,2,,,,,,,,,,,,,,,,1,,,3,,,2,1,1,1,3,1,,,2,1,01,27,1747.1660885
5354909,1,1,1,10,1,1,1,1992,29,1,6,,2,2,,2,,1,2,,,,,,,,,,,1,,2,1,,,1,1,112000,2,1,2,,4,9,,,2,9,01,27,1339.1233374
5354909,1,2,1,10,2,2,12,1992,28,2,6,,2,2,,2,,1,1,,,,,,,,,,,1,,,1,,,1,5,,2,1,2,,5,11,2,,2,11,01,27,1339.1233374
5354909,1,3,1,10,2,1,12,2014,6,3,6,,,1,1,1,2,,,,,,,,,,,,,,,,1,,,1,5,,2,2,1,1,3,0,,,2,0,01,27,1339.1233374
5354910,1,1,1,10,1,1,8,1970,50,1,6,,2,2,,2,,1,2,,,,,,,,,1,,,,2,1,,,1,1,55000,2,1,2,,3,2,,,2,2,01,27,680.55881379
5354910,1,2,1,10,2,2,1,1984,37,2,6,,2,2,,2,,1,1,,,,,,,,,1,,,,,1,,,3,,,2,1,2,,3,5,,,2,5,01,27,680.55881379
5354994,1,1,1,10,1,2,11,1963,57,1,5,,6,3,,3,,,,,1,,,,,,,1,,,,1,1,,,3,,,2,1,2,,3,5,,,2,5,01,27,701.92324884
5354995,1,1,1,10,1,1,9,1944,76,1,5,,3,3,,3,,1,2,,,,,,,,,1,,,,1,1,,,3,,,2,2,2,,1,0,,,2,0,01,27,666.18670727
5354995,1,2,1,10,2,2,11,1955,65,2,5,,3,3,,3,,1,1,,,,,,,,,1,,,,,1,,,3,,,2,2,2,,1,0,,,2,0,01,27,666.18670727
5354995,1,3,1,10,3,1,2,1971,49,3,5,,2,1,1,1,2,1,4,,1,,,,,,,1,,,,,1,,,3,,,2,1,2,,3,5,,,2,5,01,27,666.18670727
5354995,1,4,1,10,4,2,9,1974,46,9,5,,2,3,,2,,1,3,,,,,,,,,1,,,,,1,,,3,,,2,1,2,,3,5,,,2,5,01,27,666.18670727
5354996,1,1,1,10,1,1,9,1946,74,1,5,,2,3,,3,,1,2,,,,,,,,,1,,,,2,1,,,1,5,,2,1,2,,3,2,,,2,2,01,27,666.18670727
5354996,1,2,1,10,2,2,3,1950,70,2,5,,2,3,,3,,1,1,,,,,,,,,1,,,,,1,,,1,2,90000,2,1,2,,3,2,,,2,2,01,27,666.18670727
5354997,1,1,1,10,1,1,5,1951,69,1,6,,4,3,,3,,,,,,,,,,,,,,1,,2,1,,,3,,,2,1,2,,4,8,,,2,8,01,27,1264.0210897
5354998,1,1,1,10,1,2,9,1976,44,1,6,,4,3,,3,,,,,,,,,,,,,,1,,2,1,,,1,5,,2,1,2,,3,5,,,2,5,01,27,666.18670727
5354999,1,1,1,10,1,1,2,1996,24,1,6,,4,3,,3,,,,1,,,,,,,,,,,,2,1,,,3,,,2,1,2,,3,4,,,2,4,01,27,2310.3043106
5354999,1,2,1,10,2,1,6,1999,21,5,6,,4,2,,2,,,,,,,,,,,,,,1,,,2,1,60,,,,2,1,2,,4,9,,,2,9,01,27,2310.3043106
5355000,1,1,1,10,1,1,6,1996,24,1,6,,2,2,,2,,2,,,,,,,,,,,,1,,2,1,,,3,,,2,1,2,,4,8,,,2,8,01,27,1821.3388626
5355001,1,1,1,10,1,1,10,1964,56,1,6,,3,3,,3,,1,2,,,1,,,,,,,,,,2,1,,,3,,,2,1,2,,3,4,,,2,4,01,27,788.83533322
5355001,1,2,1,10,2,2,6,1959,61,2,6,,3,3,,3,,1,1,,,,,,,,,,,1,,,1,,,3,,,2,2,2,,1,0,,,2,0,01,27,788.83533322
5355001,1,3,1,10,3,2,11,1992,28,3,6,,4,1,1,1,2,,,,,,,,,,,,,1,,,1,,,1,5,,2,1,2,,5,10,1,,2,10,01,27,788.83533322
5355001,1,4,1,10,3,2,10,2011,9,4,6,,,2,,1,3,,,,,,,,,,,,,,,,1,,,1,5,,2,1,1,1,3,3,,,2,3,01,27,788.83533322
5355001,1,5,1,10,3,1,1,2020,1,4,6,,,2,,1,3,,,,,,,,,,,,,,,,1,,,1,5,,2,,,,,,,,2,,01,27,788.83533322
5355001,1,6,1,10,6,1,3,1999,21,3,6,,6,1,1,1,2,,,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,5,10,1,,2,10,01,27,788.83533322
5355002,1,1,1,10,1,2,11,1968,52,1,6,,2,3,,2,,1,2,,1,,,,,,,,,,,2,1,,,3,,,2,1,2,,5,11,2,,2,11,01,27,789.13498473
5355002,1,2,1,10,2,1,1,1977,44,2,6,,2,2,,3,,1,1,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,3,2,,,2,2,01,27,789.13498473
5355002,1,3,1,10,3,2,1,1999,22,3,6,,6,1,2,1,1,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,6,4,2,2,2,15,01,27,789.13498473
5355003,1,1,1,10,1,2,1,1965,56,1,6,,2,3,,3,,1,2,,,,,,,,,,,1,,2,1,,,2,1,180000,2,1,2,,6,5,4,,2,16,01,27,1558.9931326
5355003,1,2,1,10,2,1,10,1966,54,2,6,,2,3,,3,,1,1,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,3,5,,,2,5,01,27,1558.9931326
5355003,1,3,1,10,1,2,5,2006,14,3,6,,6,1,2,1,1,,,,,,,,,,1,,,,,,1,,,2,5,,2,1,1,1,4,9,,,2,9,01,27,1558.9931326
5355004,1,1,1,10,1,2,2,2002,18,1,5,,6,3,,2,,,,1,,,,,,,,,,,,1,1,,,3,,,2,1,1,1,6,2,2,2,2,13,01,27,1440.9495855
5355005,1,1,1,10,1,2,1,1954,67,1,6,,5,3,,3,,,,,,,,,,,,,,1,,2,1,,,3,,,2,1,2,,3,5,,,2,5,01,27,1469.0639434
5355005,1,2,1,10,2,2,7,2007,13,4,6,,6,2,,2,,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,4,7,,,2,7,01,27,1469.0639434
5355005,1,3,1,10,1,1,4,2011,9,4,6,,,3,,3,,,,,,,,,,,,,,,,,1,,,3,,,2,1,1,1,3,4,,,2,4,01,27,1469.0639434
