DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,AREA,CLASE,P6290,P6290S1,P6230,P6240,P6240S1,P6250,P6260,P6270,P6280,P6300,P6310,P6310S1,P6320,P6330,P6340,P6350,P6351,MES,DPTO,fex_c_2011
5365846,1,1,1,50,66,1,,,1,1,,,,,,,,,,,,,,01,66,307.62322797
5365847,1,1,1,50,66,1,,,1,4,,2,2,2,2,2,,,,,,,,01,66,255.7245463
5365847,1,2,1,50,66,1,,,2,1,,,,,,,,,,,,,,01,66,255.7245463
5365848,1,1,1,50,66,1,,,1,1,,,,,,,,,,,,,,01,66,328.41184818
5365849,1,1,1,50,66,1,,,1,4,,2,2,2,2,2,,,,,,,,01,66,351.59047004
5365849,1,2,1,50,66,1,,,2,1,,,,,,,,,,,,,,01,66,351.59047004
5365850,1,1,1,50,66,1,,,1,1,,,,,,,,,,,,,,01,66,392.38456208
5365850,1,2,1,50,66,1,2,,2,3,,2,2,2,1,,,,,,,,1,01,66,392.38456208
5365850,1,3,1,50,66,1,,,3,6,DESCANSAR,2,2,2,2,2,,,,,,,,01,66,392.38456208
5365851,1,1,1,50,66,1,2,,1,2,,2,2,2,1,,,,,,,,1,01,66,351.59047004
5365851,1,2,1,50,66,1,,,2,1,,,,,,,,,,,,,,01,66,351.59047004
5365853,1,1,1,50,66,1,,,1,1,,,,,,,,,,,,,,01,66,328.41184818
5365854,1,1,1,50,66,1,,,1,1,,,,,,,,,,,,,,01,66,468.49228861
5365854,1,2,1,50,66,1,,,2,1,,,,,,,,,,,,,,01,66,468.49228861
5365854,1,3,1,50,66,1,,,1,1,,,,,,,,,,,,,,01,66,468.49228861
5365855,1,1,1,50,66,1,,,1,1,,,,,,,,,,,,,,01,66,302.796782
5365855,1,2,1,50,66,1,,,2,1,,,,,,,,,,,,,,01,66,302.796782
5365856,1,1,1,50,66,1,,,1,1,,,,,,,,,,,,,,01,66,342.92232473
5365856,1,2,1,50,66,1,,,1,3,,2,2,2,2,2,,,,,,,,01,66,342.92232473
5365858,1,1,1,50,66,1,,,1,1,,,,,,,,,,,,,,01,66,328.41184818
5365859,1,1,1,50,66,1,,,1,4,,2,2,2,2,2,,,,,,,,01,66,290.30865107
5365859,1,2,1,50,66,1,,,2,6,DESCANSAR,2,2,2,2,2,,,,,,,,01,66,290.30865107
5365859,1,3,1,50,66,1,,,3,1,,,,,,,,,,,,,,01,66,290.30865107
5365859,1,4,1,50,66,1,2,,4,2,,2,2,2,1,,,,,,,,1,01,66,290.30865107
5365859,1,5,1,50,66,1,1,,5,6,DESCANSAR,2,2,2,1,,,,,,,,1,01,66,290.30865107
5365861,1,1,1,50,66,1,,,1,1,,,,,,,,,,,,,,01,66,273.87797429
5365861,1,2,1,50,66,1,,,2,4,,2,2,2,2,2,,,,,,,,01,66,273.87797429
5365861,1,3,1,50,66,1,,,3,1,,,,,,,,,,,,,,01,66,273.87797429
5365861,1,4,1,50,66,1,,,4,1,,,,,,,,,,,,,,01,66,273.87797429
5365862,1,1,1,50,66,1,,,1,6,ENFERMO EN CASA,2,1,,,,,,,,,,,01,66,282.74486751
5365862,1,2,1,50,66,1,,,2,4,,2,2,2,2,2,,,,,,,,01,66,282.74486751
5365862,1,3,1,50,66,1,,,3,1,,,,,,,,,,,,,,01,66,282.74486751
5365862,1,4,1,50,66,1,,,2,6,DESCANSAR EN CASA,2,2,2,2,2,,,,,,,,01,66,282.74486751
5365863,1,1,1,50,66,1,,,1,6,DESCANSAR EN CASA,2,2,2,2,2,,,,,,,,01,66,276.61531188
5365863,1,2,1,50,66,1,,,2,4,,2,2,2,2,2,,,,,,,,01,66,276.61531188
5365863,1,3,1,50,66,1,,,3,4,,2,2,2,2,2,,,,,,,,01,66,276.61531188
5365863,1,4,1,50,66,1,,,4,1,,,,,,,,,,,,,,01,66,276.61531188
5365863,1,5,1,50,66,1,,,5,3,,2,2,2,2,2,,,,,,,,01,66,276.61531188
5365863,1,6,1,50,66,1,,,6,3,,2,2,2,2,2,,,,,,,,01,66,276.61531188
5365864,1,1,1,50,66,1,,,1,1,,,,,,,,,,,,,,01,66,365.53475536
5365864,1,2,1,50,66,1,,,2,4,,2,2,2,2,2,,,,,,,,01,66,365.53475536
5365865,1,1,1,50,66,1,,,1,1,,,,,,,,,,,,,,01,66,351.59047004
5365865,1,2,1,50,66,1,2,,2,2,,2,2,2,1,,,,,,,,1,01,66,351.59047004
5365866,1,1,1,50,66,1,,,1,6,DESCANSAR EN EL HOGAR,2,2,2,2,2,,,,,,,,01,66,307.62322797
5365867,1,1,1,50,66,1,,,1,6,DESCANSAR EN CASA,2,2,2,2,2,,,,,,,,01,66,262.92088653
5365867,1,2,1,50,66,1,,,2,4,,2,2,2,2,2,,,,,,,,01,66,262.92088653
5365868,1,1,1,50,66,1,,,1,4,,2,2,2,2,2,,,,,,,,01,66,255.7245463
5365868,1,2,1,50,66,1,,,2,1,,,,,,,,,,,,,,01,66,255.7245463
5365869,1,1,1,50,66,1,,,1,1,,,,,,,,,,,,,,01,66,328.41184818
5365870,1,1,1,50,66,1,,,1,4,,2,2,2,2,2,,,,,,,,01,66,360.95795665
5365870,1,2,1,50,66,1,,,2,1,,,,,,,,,,,,,,01,66,360.95795665
5365870,1,3,1,50,66,1,,,1,3,,2,2,2,2,2,,,,,,,,01,66,360.95795665
5365871,1,1,1,50,66,1,,,1,1,,,,,,,,,,,,,,01,66,287.91864942
5365871,1,2,1,50,66,1,,,1,6,CONVALESCIENTE DE CIRUGIA,2,2,2,2,2,,,,,,,,01,66,287.91864942
5365871,1,3,1,50,66,1,,,3,1,,,,,,,,,,,,,,01,66,287.91864942
5365871,1,4,1,50,66,1,,,4,1,,,,,,,,,,,,,,01,66,287.91864942
5365872,1,1,1,50,66,1,,,1,4,,2,2,2,2,2,,,,,,,,01,66,278.90316816
5365872,1,2,1,50,66,1,,,1,1,,,,,,,,,,,,,,01,66,278.90316816
5365872,1,3,1,50,66,1,,,3,6,DESCANSAR EN EL HOGAR,2,2,2,2,2,,,,,,,,01,66,278.90316816
5365873,1,1,1,50,66,1,,,1,1,,,,,,,,,,,,,,01,66,337.89713086
5365873,1,2,1,50,66,1,,,2,1,,,,,,,,,,,,,,01,66,337.89713086
5365873,1,3,1,50,66,1,,,3,4,,2,2,2,2,2,,,,,,,,01,66,337.89713086
5365874,1,1,1,50,66,1,,,1,4,,2,2,2,2,2,,,,,,,,01,66,311.46492732
5365874,1,2,1,50,66,1,,,2,1,,,,,,,,,,,,,,01,66,311.46492732
5365875,1,1,1,50,66,1,,,1,1,,,,,,,,,,,,,,01,66,307.62322797
5365877,1,1,1,50,66,1,,,1,4,,2,2,2,2,2,,,,,,,,01,66,335.60818842
5365878,1,1,1,50,66,1,,,1,1,,,,,,,,,,,,,,01,66,439.81308786
5365878,1,2,1,50,66,1,,,1,1,,,,,,,,,,,,,,01,66,439.81308786
5365879,1,1,1,50,66,1,,,1,1,,,,,,,,,,,,,,01,66,372.84889167
5365879,1,2,1,50,66,1,,,2,1,,,,,,,,,,,,,,01,66,372.84889167
5365879,1,3,1,50,66,1,,,3,1,,,,,,,,,,,,,,01,66,372.84889167
5365880,1,1,1,50,66,1,,,1,6,DESCANSAR EN EL HOGAR,2,2,2,2,1,11,,,,,,,01,66,311.46492732
5365880,1,2,1,50,66,1,,,2,1,,,,,,,,,,,,,,01,66,311.46492732
5365881,1,1,1,50,66,1,,,1,1,,,,,,,,,,,,,,01,66,363.36360899
5365883,1,1,1,50,66,1,,,1,1,,,,,,,,,,,,,,01,66,307.62322797
5365884,1,1,1,50,66,1,,,1,4,,2,2,2,2,2,,,,,,,,01,66,288.28630546
5365885,1,1,1,50,66,1,,,1,1,,,,,,,,,,,,,,01,66,345.0934711
5365885,1,2,1,50,66,1,,,2,4,,2,2,2,2,2,,,,,,,,01,66,345.0934711
5365885,1,3,1,50,66,1,,,3,3,,2,2,2,2,2,,,,,,,,01,66,345.0934711
5365886,1,1,1,50,66,1,,,1,4,,1,,,,,,,,,,,,01,66,335.7103338
5365886,1,2,1,50,66,1,,,2,1,,,,,,,,,,,,,,01,66,335.7103338
5365886,1,3,1,50,66,1,,,3,1,,,,,,,,,,,,,,01,66,335.7103338
5365886,1,5,1,50,66,1,,,5,1,,,,,,,,,,,,,,01,66,335.7103338
5365886,1,6,1,50,66,1,,,6,1,,,,,,,,,,,,,,01,66,335.7103338
5365888,1,1,1,50,70,1,,,1,1,,,,,,,,,,,,,,01,70,248.7611429
5365888,1,2,1,50,70,1,,,2,4,,1,,,,,,,,,,,,01,70,248.7611429
5365888,1,3,1,50,70,1,,,3,4,,2,2,2,2,1,10,,,,,,,01,70,248.7611429
5365888,1,4,1,50,70,1,,,4,1,,,,,,,,,,,,,,01,70,248.7611429
5365888,1,5,1,50,70,1,,,3,3,,2,2,2,2,2,,,,,,,,01,70,248.7611429
5365888,1,6,1,50,70,1,,,3,3,,2,2,2,2,2,,,,,,,,01,70,248.7611429
5365888,1,7,1,50,70,1,1,,7,4,,2,2,2,1,,,,,,,,1,01,70,248.7611429
5365889,1,1,1,50,70,1,,,1,4,,1,,,,,,,,,,,,01,70,130.58774948
5365889,1,2,1,50,70,1,,,2,1,,,,,,,,,,,,,,01,70,130.58774948
5365890,1,1,1,50,70,1,,,1,1,,,,,,,,,,,,,,01,70,230.93999395
5365890,1,2,1,50,70,1,,,1,3,,2,2,2,2,2,,,,,,,,01,70,230.93999395
5365891,1,1,1,50,70,1,,,1,1,,,,,,,,,,,,,,01,70,112.99189229
5365892,1,1,1,50,70,1,,,1,6,REPOSANDO POR LA EDAD,2,2,2,2,2,,,,,,,,01,70,78.756163856
5365892,1,2,1,50,70,1,,,2,4,,2,2,2,2,1,9,,,,,,,01,70,78.756163856
5365892,1,3,1,50,70,1,,,3,1,,,,,,,,,,,,,,01,70,78.756163856
5365892,1,4,1,50,70,1,,,4,6,REPOSANDO POR LA EDAD,2,2,2,2,2,,,,,,,,01,70,78.756163856
5365893,1,1,1,50,70,1,,,1,1,,,,,,,,,,,,,,01,70,107.11297344
5365894,1,1,1,50,70,1,,,1,1,,,,,,,,,,,,,,01,70,128.20440789
5365894,1,2,1,50,70,1,,,1,1,,,,,,,,,,,,,,01,70,128.20440789
5365894,1,3,1,50,70,1,1,,3,3,,2,2,2,1,,,,,,,,1,01,70,128.20440789
5365894,1,4,1,50,70,1,,,4,1,,,,,,,,,,,,,,01,70,128.20440789
5365899,1,1,1,50,70,1,,,1,1,,,,,,,,,,,,,,01,70,112.99189229
5365900,1,1,1,50,70,1,,,1,6,ENFERMO,2,2,2,2,1,11,,,,,,,01,70,87.160757361
5365900,1,2,1,50,70,1,,,2,4,,2,2,2,2,1,9,,,,,,,01,70,87.160757361
5365901,1,1,1,50,70,1,,,1,4,,2,2,2,2,1,13,COVID 19,,,,,,01,70,100.92240575
5365905,1,1,1,50,73,1,,,1,6,ENFERMA,2,2,2,2,2,,,,,,,,01,73,206.88138078
5365905,1,2,1,50,73,1,,,2,1,,,,,,,,,,,,,,01,73,206.88138078
5365905,1,3,1,50,73,1,1,,3,2,,2,2,2,1,,,,,,,,1,01,73,206.88138078
5365906,1,1,1,50,73,1,,,1,4,,2,2,2,2,2,,,,,,,,01,73,160.37791066
5365906,1,2,1,50,73,1,,,2,6,PENSIONADO,2,2,2,2,2,,,,,,,,01,73,160.37791066
5365906,1,3,1,50,73,1,,,3,1,,,,,,,,,,,,,,01,73,160.37791066
5365906,1,4,1,50,73,1,,,4,1,,,,,,,,,,,,,,01,73,160.37791066
5365907,1,1,1,50,73,1,,,1,1,,,,,,,,,,,,,,01,73,471.23130265
5365907,1,2,1,50,73,1,1,,2,4,,2,2,2,1,,,,,,,,1,01,73,471.23130265
5365909,1,1,1,50,73,1,,,1,4,,2,2,2,2,2,,,,,,,,01,73,371.17679805
5365909,1,2,1,50,73,1,,,2,6,PENSIONADA,2,2,2,2,2,,,,,,,,01,73,371.17679805
5365909,1,3,1,50,73,1,,,2,1,,,,,,,,,,,,,,01,73,371.17679805
5365909,1,5,1,50,73,1,,,5,1,,,,,,,,,,,,,,01,73,371.17679805
5365909,1,6,1,50,73,1,,,5,3,,2,2,2,2,2,,,,,,,,01,73,371.17679805
5365910,1,1,1,50,73,1,,,1,6,PENSIONADO,2,2,2,2,2,,,,,,,,01,73,306.01552398
5365910,1,2,1,50,73,1,,,2,1,,,,,,,,,,,,,,01,73,306.01552398
5365910,1,3,1,50,73,1,,,3,3,,2,2,2,2,2,,,,,,,,01,73,306.01552398
5365911,1,1,1,50,73,1,,,1,1,,,,,,,,,,,,,,01,73,334.75757893
5365911,1,2,1,50,73,1,,,1,3,,2,2,2,2,2,,,,,,,,01,73,334.75757893
5365912,1,1,1,50,73,1,,,1,1,,,,,,,,,,,,,,01,73,336.64126229
5365912,1,2,1,50,73,1,2,,2,3,,2,2,2,1,,,,,,,,1,01,73,336.64126229
5365912,1,3,1,50,73,1,,,3,4,,2,2,2,2,2,,,,,,,,01,73,336.64126229
5365913,1,1,1,50,73,1,,,1,1,,,,,,,,,,,,,,01,73,316.9671222
5365913,1,2,1,50,73,1,,,2,1,,,,,,,,,,,,,,01,73,316.9671222
5365913,1,3,1,50,73,1,,,3,3,,2,2,2,2,2,,,,,,,,01,73,316.9671222
5365914,1,1,1,50,73,1,,,1,1,,,,,,,,,,,,,,01,73,279.00897535
5365914,1,2,1,50,73,1,,,2,4,,2,2,2,2,2,,,,,,,,01,73,279.00897535
5365914,1,3,1,50,73,1,,,3,3,,2,2,2,2,2,,,,,,,,01,73,279.00897535
5365914,1,5,1,50,73,1,,,5,4,,2,2,2,2,2,,,,,,,,01,73,279.00897535
5365915,1,1,1,50,73,1,,,1,1,,,,,,,,,,,,,,01,73,374.35944641
5365915,1,2,1,50,73,1,,,2,3,,2,2,2,2,2,,,,,,,,01,73,374.35944641
5365915,1,3,1,50,73,1,,,3,3,,2,2,2,2,2,,,,,,,,01,73,374.35944641
5365916,1,1,1,50,73,1,,,1,1,,,,,,,,,,,,,,01,73,314.77289222
5365916,1,2,1,50,73,1,,,1,3,,2,2,2,2,2,,,,,,,,01,73,314.77289222
5365919,1,1,1,50,73,1,,,1,1,,,,,,,,,,,,,,01,73,380.17412902
5365919,1,2,1,50,73,1,,,2,1,,,,,,,,,,,,,,01,73,380.17412902
5365919,1,3,1,50,73,1,,,2,3,,2,2,2,2,2,,,,,,,,01,73,380.17412902
5365920,1,1,1,50,73,1,,,1,1,,,,,,,,,,,,,,01,73,241.47379464
5365920,1,2,1,50,73,1,,,2,1,,,,,,,,,,,,,,01,73,241.47379464
5365920,1,3,1,50,73,1,,,3,3,,2,2,2,2,2,,,,,,,,01,73,241.47379464
5365920,1,4,1,50,73,1,,,4,3,,2,2,2,2,2,,,,,,,,01,73,241.47379464
5365923,1,1,1,50,73,1,,,1,1,,,,,,,,,,,,,,01,73,291.23946912
5365923,1,2,1,50,73,1,1,,2,4,,2,2,2,1,,,,,,,,1,01,73,291.23946912
5365923,1,3,1,50,73,1,,,2,3,,2,2,2,2,2,,,,,,,,01,73,291.23946912
5365923,1,4,1,50,73,1,,,2,3,,2,2,2,2,2,,,,,,,,01,73,291.23946912
5365924,1,1,1,50,73,1,,,1,1,,,,,,,,,,,,,,01,73,173.69156045
5365924,1,2,1,50,73,1,,,2,4,,2,2,2,2,2,,,,,,,,01,73,173.69156045
5365924,1,3,1,50,73,1,,,3,1,,,,,,,,,,,,,,01,73,173.69156045
5365924,1,4,1,50,73,1,,,4,4,,1,,,,,,,,,,,,01,73,173.69156045
5365925,1,1,1,50,73,1,,,1,4,,2,2,2,2,2,,,,,,,,01,73,385.49412925
5365925,1,2,1,50,73,1,,,1,1,,,,,,,,,,,,,,01,73,385.49412925
5365925,1,3,1,50,73,1,,,3,4,,2,2,2,2,2,,,,,,,,01,73,385.49412925
5365926,1,1,1,50,73,1,,,1,1,,,,,,,,,,,,,,01,73,231.65291494
5365926,1,2,1,50,73,1,,,2,1,,,,,,,,,,,,,,01,73,231.65291494
5365926,1,3,1,50,73,1,,,3,3,,2,2,2,2,2,,,,,,,,01,73,231.65291494
5365928,1,1,1,50,73,1,,,1,1,,,,,,,,,,,,,,01,73,237.39588131
5365928,1,2,1,50,73,1,,,2,1,,,,,,,,,,,,,,01,73,237.39588131
5365929,1,1,1,50,73,1,2,,1,2,,2,2,2,1,,,,,,,,1,01,73,471.23130265
5365929,1,2,1,50,73,1,,,2,3,,2,2,2,2,2,,,,,,,,01,73,471.23130265
5365931,1,1,1,50,73,1,,,1,4,,2,2,2,2,2,,,,,,,,01,73,228.63851307
5365931,1,2,1,50,73,1,,,2,1,,,,,,,,,,,,,,01,73,228.63851307
5365931,1,3,1,50,73,1,,,3,4,,2,2,2,2,1,11,,,,,,,01,73,228.63851307
5365932,1,1,1,50,73,1,,,1,4,,2,2,2,2,2,,,,,,,,01,73,377.15972715
5365932,1,2,1,50,73,1,,,2,4,,2,2,2,2,2,,,,,,,,01,73,377.15972715
5365932,1,3,1,50,73,1,2,,3,2,,2,2,2,1,,,,,,,,1,01,73,377.15972715
5365933,1,1,1,50,73,1,,,1,1,,,,,,,,,,,,,,01,73,302.96536459
5365934,1,1,1,50,73,1,,,1,1,,,,,,,,,,,,,,01,73,248.01841197
5365934,1,2,1,50,73,1,,,2,6,PENSIONADO,2,2,2,2,2,,,,,,,,01,73,248.01841197
5365935,1,1,1,50,73,1,1,,1,4,,2,2,2,1,,,,,,,,1,01,73,237.39588131
5365935,1,2,1,50,73,1,,,1,1,,,,,,,,,,,,,,01,73,237.39588131
5365937,1,1,1,50,73,1,,,1,1,,,,,,,,,,,,,,01,73,307.96979123
5365937,1,2,1,50,73,1,,,2,4,,2,2,2,2,1,2,,2,,2,,,01,73,307.96979123
5365937,1,3,1,50,73,1,,,3,4,,2,2,2,2,1,2,,2,,2,,,01,73,307.96979123
5365937,1,4,1,50,73,1,,,3,3,,2,2,2,2,2,,,,,,,,01,73,307.96979123
5365937,1,6,1,50,73,1,,,6,1,,,,,,,,,,,,,,01,73,307.96979123
5365940,1,1,1,50,73,1,,,1,4,,2,2,2,2,2,,,,,,,,01,73,228.63851307
5365940,1,2,1,50,73,1,,,2,4,,2,2,2,2,2,,,,,,,,01,73,228.63851307
5365940,1,3,1,50,73,1,,,3,1,,,,,,,,,,,,,,01,73,228.63851307
5365941,1,1,1,50,73,1,,,1,6,ENFERMO,2,2,2,2,2,,,,,,,,01,73,240.68600343
5365941,1,2,1,50,73,1,,,2,1,,,,,,,,,,,,,,01,73,240.68600343
5365941,1,3,1,50,73,1,,,3,3,,2,2,2,2,2,,,,,,,,01,73,240.68600343
5365942,1,1,1,50,73,1,,,1,4,,1,,,,,,,,,,,,01,73,489.02175938
5365944,1,1,1,50,73,1,,,1,1,,,,,,,,,,,,,,01,73,284.38711664
5365946,1,1,1,50,73,1,,,1,1,,,,,,,,,,,,,,01,73,272.9011839
5365946,1,2,1,50,73,1,,,2,3,,2,2,2,2,2,,,,,,,,01,73,272.9011839
5365946,1,3,1,50,73,1,,,1,3,,2,2,2,2,2,,,,,,,,01,73,272.9011839
5365948,1,1,1,50,73,1,,,1,1,,,,,,,,,,,,,,01,73,284.38711664
5365949,1,1,1,50,73,1,,,1,1,,,,,,,,,,,,,,01,73,285.17490786
5365949,1,2,1,50,73,1,,,1,4,,2,2,2,2,2,,,,,,,,01,73,285.17490786
5365953,1,1,1,50,73,1,,,1,1,,,,,,,,,,,,,,01,73,291.23946912
5365953,1,2,1,50,73,1,,,2,4,,2,2,2,2,2,,,,,,,,01,73,291.23946912
5365953,1,3,1,50,73,1,,,2,3,,2,2,2,2,2,,,,,,,,01,73,291.23946912
5365953,1,4,1,50,73,1,,,2,3,,2,2,2,2,2,,,,,,,,01,73,291.23946912
5365954,1,1,1,50,73,1,,,1,6,ENFERMO,2,2,2,2,2,,,,,,,,01,73,370.48911512
5365954,1,2,1,50,73,1,,,2,1,,,,,,,,,,,,,,01,73,370.48911512
5365955,1,1,1,50,73,1,,,1,1,,,,,,,,,,,,,,01,73,225.90994857
5365955,1,2,1,50,73,1,,,2,4,,1,,,,,,,,,,,,01,73,225.90994857
5365955,1,3,1,50,73,1,,,3,4,,2,2,2,2,2,,,,,,,,01,73,225.90994857
5365955,1,4,1,50,73,1,,,4,3,,2,2,2,2,2,,,,,,,,01,73,225.90994857
5365956,1,1,1,50,73,1,,,1,6,PENSIONADO,2,2,2,2,2,,,,,,,,01,73,534.43830946
5365956,1,2,1,50,73,1,2,,2,2,,2,2,2,1,,,,,,,,1,01,73,534.43830946
5365957,1,1,1,50,73,1,,,1,1,,,,,,,,,,,,,,01,73,246.4289698
5365957,1,2,1,50,73,1,,,2,1,,,,,,,,,,,,,,01,73,246.4289698
5365958,1,1,1,50,73,1,,,1,1,,,,,,,,,,,,,,01,73,314.77289222
5365958,1,2,1,50,73,1,,,2,3,,2,2,2,2,2,,,,,,,,01,73,314.77289222
5365961,1,1,1,50,73,1,,,1,1,,,,,,,,,,,,,,01,73,471.23130265
5365961,1,2,1,50,73,1,,,2,1,,,,,,,,,,,,,,01,73,471.23130265
5365963,1,1,1,50,73,1,1,,1,2,,2,2,2,1,,,,,,,,1,01,73,181.96887263
5365963,1,2,1,50,73,1,,,2,4,,2,2,2,2,2,,,,,,,,01,73,181.96887263
5365963,1,3,1,50,73,1,2,,3,2,,2,2,2,1,,,,,,,,1,01,73,181.96887263
5365963,1,4,1,50,73,1,,,4,3,,2,2,2,2,2,,,,,,,,01,73,181.96887263
5365963,1,5,1,50,73,1,,,5,1,,,,,,,,,,,,,,01,73,181.96887263
5365963,1,6,1,50,73,1,,,5,3,,2,2,2,2,2,,,,,,,,01,73,181.96887263
5365963,1,7,1,50,73,1,,,7,1,,,,,,,,,,,,,,01,73,181.96887263
5365964,1,1,1,50,73,1,,,1,1,,,,,,,,,,,,,,01,73,246.4289698
5365964,1,2,1,50,73,1,1,,2,2,,2,2,2,1,,,,,,,,1,01,73,246.4289698
5365966,1,1,1,50,73,1,,,1,4,,2,2,2,2,2,,,,,,,,01,73,228.63851307
5365966,1,2,1,50,73,1,,,2,4,,2,2,2,2,2,,,,,,,,01,73,228.63851307
5365966,1,3,1,50,73,1,,,3,4,,1,,,,,,,,,,,,01,73,228.63851307
5365967,1,1,1,50,73,1,,,1,1,,,,,,,,,,,,,,01,73,365.74940527
5365967,1,3,1,50,73,1,,,3,4,,2,2,2,2,2,,,,,,,,01,73,365.74940527
5365969,1,1,1,50,73,1,,,1,1,,,,,,,,,,,,,,01,73,259.26425137
5365969,1,2,1,50,73,1,,,2,1,,,,,,,,,,,,,,01,73,259.26425137
5365969,1,3,1,50,73,1,,,3,3,,2,2,2,2,2,,,,,,,,01,73,259.26425137
5365970,1,1,1,50,73,1,,,2,6,PENSIONADO,2,2,2,2,2,,,,,,,,01,73,164.28597987
5365970,1,2,1,50,73,1,,,2,4,,2,2,2,2,2,,,,,,,,01,73,164.28597987
5365971,1,1,1,50,73,1,,,1,4,,2,1,,,,,,,,,,,01,73,201.97690973
5365972,1,1,1,50,73,1,,,1,6,PENSIONADO,2,2,2,2,2,,,,,,,,01,73,164.28597987
5365972,1,2,1,50,73,1,,,2,4,,2,2,2,2,2,,,,,,,,01,73,164.28597987
5365973,1,1,1,50,73,1,,,1,1,,,,,,,,,,,,,,01,73,129.1298454
5365973,1,2,1,50,73,1,,,2,4,,2,2,2,2,1,2,,1,2,,,,01,73,129.1298454
5365973,1,3,1,50,73,1,,,2,3,,2,2,2,2,2,,,,,,,,01,73,129.1298454
5365973,1,4,1,50,73,1,,,4,4,,2,2,2,2,2,,,,,,,,01,73,129.1298454
5365974,1,1,1,50,73,1,,,1,6,PENSIONADO,2,2,2,2,2,,,,,,,,01,73,160.45733562
5365974,1,2,1,50,73,1,,,2,4,,2,2,2,2,2,,,,,,,,01,73,160.45733562
5365974,1,3,1,50,73,1,,,2,3,,2,2,2,2,2,,,,,,,,01,73,160.45733562
5365975,1,1,1,50,73,1,,,1,1,,,,,,,,,,,,,,01,73,225.32716116
5365975,1,2,1,50,73,1,,,2,4,,2,2,2,2,1,10,,,,,,,01,73,225.32716116
5365975,1,3,1,50,73,1,,,3,3,,2,2,2,2,2,,,,,,,,01,73,225.32716116
5365975,1,4,1,50,73,1,,,2,3,,2,2,2,2,2,,,,,,,,01,73,225.32716116
5365976,1,1,1,50,73,1,,,1,6,PENSIONADO,2,2,2,2,2,,,,,,,,01,73,138.98054863
5365976,1,2,1,50,73,1,,,2,4,,2,2,2,2,2,,,,,,,,01,73,138.98054863
5365976,1,3,1,50,73,1,,,3,4,,1,,,,,,,,,,,,01,73,138.98054863
5365977,1,1,1,50,73,1,,,1,4,,2,2,2,2,2,,,,,,,,01,73,150.60663238
5365977,1,2,1,50,73,1,,,2,1,,,,,,,,,,,,,,01,73,150.60663238
5365977,1,3,1,50,73,1,,,3,3,,2,2,2,2,2,,,,,,,,01,73,150.60663238
5365977,1,4,1,50,73,1,,,2,3,,2,2,2,2,2,,,,,,,,01,73,150.60663238
5365978,1,1,1,50,73,1,,,1,4,,2,2,2,2,2,,,,,,,,01,73,127.12024415
5365978,1,2,1,50,73,1,,,2,5,,,,,,,,,,,,,,01,73,127.12024415
5365978,1,3,1,50,73,1,,,3,5,,,,,,,,,,,,,,01,73,127.12024415
5365978,1,4,1,50,73,1,,,4,4,,2,2,2,2,2,,,,,,,,01,73,127.12024415
5365979,1,1,1,50,73,1,,,1,6,ENFERMO,2,1,,,,,,,,,,,01,73,164.28597987
5365979,1,2,1,50,73,1,,,2,6,ENFERMA,2,1,,,,,,,,,,,01,73,164.28597987
5365980,1,1,1,50,73,1,,,1,1,,,,,,,,,,,,,,01,73,166.29558111
5365980,1,2,1,50,73,1,,,2,1,,,,,,,,,,,,,,01,73,166.29558111
5365981,1,1,1,50,73,1,,,1,6,ENFERMO,2,2,2,2,1,11,,,,,,,01,73,158.26392087
5365981,1,2,1,50,73,1,,,2,1,,,,,,,,,,,,,,01,73,158.26392087
5365982,1,1,1,50,73,1,2,,1,2,,2,2,2,1,,,,,,,,1,01,73,231.97263236
5365982,1,2,1,50,73,1,,,2,1,,,,,,,,,,,,,,01,73,231.97263236
5365982,1,4,1,50,73,1,,,4,4,,2,2,2,2,2,,,,,,,,01,73,231.97263236
5365983,1,1,1,50,73,1,,,1,4,,2,2,2,2,2,,,,,,,,01,73,276.81474538
5365983,1,2,1,50,73,1,4,,2,2,,2,2,2,1,,,,,,,,1,01,73,276.81474538
5365983,1,3,1,50,73,1,,,2,3,,2,2,2,2,2,,,,,,,,01,73,276.81474538
5365984,1,1,1,50,73,1,,,1,4,,2,2,2,2,2,,,,,,,,01,73,282.79767447
5365985,1,1,1,50,73,1,,,1,6,PENSIONADO,2,2,2,2,2,,,,,,,,01,73,284.38711664
5365986,1,1,1,50,73,1,,,1,1,,,,,,,,,,,,,,01,73,356.56898968
5365986,1,2,1,50,73,1,,,2,4,,2,2,1,,,,,,,,,,01,73,356.56898968
5365986,1,3,1,50,73,1,,,3,3,,2,2,2,2,2,,,,,,,,01,73,356.56898968
5365986,1,4,1,50,73,1,,,2,3,,2,2,2,2,2,,,,,,,,01,73,356.56898968
5365987,1,1,1,50,73,1,,,1,1,,,,,,,,,,,,,,01,73,350.82602331
5365987,1,2,1,50,73,1,,,2,1,,,,,,,,,,,,,,01,73,350.82602331
5365987,1,3,1,50,73,1,,,3,3,,2,2,2,2,1,12,,,,,,,01,73,350.82602331
5365987,1,4,1,50,73,1,,,4,3,,2,2,2,2,2,,,,,,,,01,73,350.82602331
5365987,1,5,1,50,73,1,,,5,3,,2,2,2,2,2,,,,,,,,01,73,350.82602331
