DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,P7480S1,P7480S1A1,P7480S3,P7480S3A1,P7480S4,P7480S4A1,P7480S5,P7480S5A1,P7480S6,P7480S6A1,P7480S7,P7480S7A1,P7480S8,P7480S8A1,P7480S9,P7480S9A1,P7480S10,P7480S10A1,P7480S11,P7480S11A1,P7481,CLASE,MES,DPTO,fex_c_2011
5359229,1,2,1,90,1,10,1,40,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,3741.0952795
5359230,1,1,1,90,1,20,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,831.35450656
5359230,1,2,1,90,2,,1,35,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,831.35450656
5359231,1,1,1,90,1,7,1,20,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,831.35450656
5359232,1,1,1,90,1,20,1,40,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,831.35450656
5359232,1,2,1,90,1,30,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,831.35450656
5359232,1,3,1,90,1,10,1,20,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,831.35450656
5359232,1,4,1,90,1,10,1,10,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,831.35450656
5359233,1,1,1,90,1,20,1,3,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,831.35450656
5359233,1,2,1,90,2,,1,25,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,831.35450656
5359233,1,3,1,90,1,20,1,5,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,831.35450656
5359234,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,3741.0952795
5359234,1,2,1,90,2,,1,20,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,3741.0952795
5359234,1,3,1,90,2,,1,2,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,3741.0952795
5359234,1,4,1,90,2,,1,20,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,3741.0952795
5359235,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,831.35450656
5359235,1,2,1,90,1,10,1,40,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,831.35450656
5359235,1,3,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,831.35450656
5359236,1,1,1,90,1,6,1,10,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359236,1,2,1,90,1,7,1,33,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359237,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359237,1,2,1,90,1,2,1,18,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359237,1,3,1,90,1,1,1,13,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359238,1,1,1,90,2,,1,7,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,831.35450656
5359238,1,2,1,90,2,,1,20,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,831.35450656
5359238,1,3,1,90,2,,1,4,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,831.35450656
5359239,1,1,1,90,2,,1,18,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359239,1,2,1,90,2,,1,16,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359240,1,1,1,90,1,18,1,10,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,831.35450656
5359240,1,2,1,90,1,10,1,30,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,831.35450656
5359240,1,3,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,831.35450656
5359240,1,4,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,831.35450656
5359240,1,5,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,831.35450656
5359241,1,1,1,90,1,7,1,4,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,831.35450656
5359241,1,2,1,90,2,,1,20,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,831.35450656
5359241,1,3,1,90,2,,1,7,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,831.35450656
5359242,1,1,1,90,1,5,1,8,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,974.0832533
5359243,1,1,1,90,2,,1,10,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,831.35450656
5359243,1,2,1,90,2,,1,40,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,831.35450656
5359243,1,3,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,831.35450656
5359244,1,1,1,90,1,15,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,831.35450656
5359244,1,2,1,90,1,10,1,20,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,831.35450656
5359245,1,1,1,90,1,2,1,19,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359245,1,2,1,90,1,6,1,3,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359246,1,1,1,90,2,,1,32,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359246,1,2,1,90,2,,1,22,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359246,1,3,1,90,2,,1,15,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359246,1,4,1,90,1,5,1,9,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359247,1,1,1,90,2,,1,4,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359247,1,2,1,90,2,,1,18,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359247,1,3,1,90,2,,1,10,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359248,1,1,1,90,2,,1,14,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359248,1,2,1,90,1,14,1,45,2,,1,20,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359248,1,4,1,90,2,,1,18,2,,2,,1,10,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359249,1,1,1,90,1,10,1,15,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,3142.6364947
5359250,1,1,1,90,1,3,1,12,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359250,1,2,1,90,2,,1,10,2,,2,,1,32,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359250,1,3,1,90,2,,1,12,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359270,1,1,1,90,2,,1,20,2,,1,10,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359271,1,1,1,90,2,,1,22,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359272,1,1,1,90,2,,1,26,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359273,1,1,1,90,2,,1,14,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359274,1,1,1,90,2,,1,14,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359274,1,2,1,90,1,18,1,7,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359274,1,3,1,90,2,,1,7,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359275,1,1,1,90,2,,1,7,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,2954.9273484
5359275,1,2,1,90,2,,1,10,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,2954.9273484
5359275,1,3,1,90,2,,1,16,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,2954.9273484
5359275,1,4,1,90,2,,1,10,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,2954.9273484
5359276,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359276,1,2,1,90,2,,1,8,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359289,1,1,1,90,1,13,1,10,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359289,1,2,1,90,1,15,1,34,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359289,1,3,1,90,1,16,1,38,2,,1,18,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359289,1,4,1,90,2,,1,7,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359295,1,1,1,90,2,,1,4,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,3583.2011787
5359295,1,2,1,90,2,,1,14,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,3583.2011787
5359296,1,1,1,90,1,14,1,20,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359301,1,1,1,90,2,,1,12,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359301,1,2,1,90,1,1,1,18,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359301,1,3,1,90,2,,1,20,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359301,1,4,1,90,2,,1,28,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359301,1,5,1,90,2,,1,16,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359302,1,1,1,90,1,13,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359302,1,2,1,90,1,7,1,16,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359302,1,3,1,90,2,,1,20,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359303,1,1,1,90,2,,1,3,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,3583.2011787
5359303,1,2,1,90,2,,1,36,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,3583.2011787
5359303,1,3,1,90,2,,1,6,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,3583.2011787
5359305,1,1,1,90,1,8,1,24,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359305,1,2,1,90,2,,1,16,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359305,1,3,1,90,2,,1,7,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359307,1,1,1,90,1,4,1,26,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359307,1,2,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359307,1,3,1,90,2,,1,6,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359308,1,1,1,90,1,15,1,35,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359311,1,1,1,90,2,,1,12,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359311,1,2,1,90,2,,1,10,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359312,1,1,1,90,2,,1,16,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359312,1,2,1,90,2,,1,12,2,,2,,1,10,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359316,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,3583.2011787
5359316,1,2,1,90,2,,1,40,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,3583.2011787
5359316,1,3,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,3583.2011787
5359317,1,1,1,90,1,10,1,7,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359317,1,2,1,90,1,14,1,40,1,6,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359317,1,3,1,90,1,30,1,10,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359317,1,4,1,90,1,6,1,25,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359317,1,5,1,90,1,15,1,32,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359317,1,6,1,90,2,,1,17,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359318,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,1404.8247109
5359318,1,2,1,90,1,2,1,21,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,1404.8247109
5359318,1,3,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,1404.8247109
5359319,1,1,1,90,1,8,1,16,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359319,1,2,1,90,2,,1,14,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359320,1,1,1,90,2,,1,2,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359320,1,2,1,90,1,3,1,28,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359320,1,3,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359320,1,4,1,90,2,,1,12,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359320,1,5,1,90,1,3,1,13,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359321,1,1,1,90,2,,1,16,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359321,1,2,1,90,1,26,1,17,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359321,1,3,1,90,1,11,1,7,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359322,1,1,1,90,1,12,1,5,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359322,1,2,1,90,2,,1,12,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359322,1,3,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359324,1,1,1,90,2,,1,5,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359324,1,2,1,90,1,9,1,35,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359331,1,1,1,90,1,30,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,3741.0952795
5359331,1,2,1,90,1,20,1,40,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,3741.0952795
5359332,1,1,1,90,2,,1,7,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,831.35450656
5359332,1,2,1,90,1,7,1,30,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,831.35450656
5359333,1,1,1,90,1,8,1,15,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,2346.1522304
5359333,1,2,1,90,1,14,1,20,2,,1,20,2,,2,,2,,2,,2,,2,,,2,01,15,2346.1522304
5359334,1,1,1,90,2,,1,12,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359334,1,2,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359334,1,3,1,90,1,1,1,8,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359335,1,1,1,90,1,20,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,3741.0952795
5359336,1,1,1,90,1,5,1,30,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,831.35450656
5359337,1,1,1,90,2,,1,3,2,,2,,1,4,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359337,1,2,1,90,2,,1,12,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359337,1,3,1,90,2,,1,5,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359337,1,4,1,90,2,,1,3,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359338,1,1,1,90,2,,1,15,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,1017.0063245
5359339,1,1,1,90,2,,1,15,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,3741.0952795
5359339,1,2,1,90,2,,1,35,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,3741.0952795
5359339,1,3,1,90,2,,1,15,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,3741.0952795
5359340,1,1,1,90,2,,1,13,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359341,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359341,1,2,1,90,1,8,1,17,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359341,1,3,1,90,2,,1,3,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359341,1,4,1,90,1,1,1,14,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359343,1,1,1,90,1,20,1,30,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,831.35450656
5359343,1,2,1,90,1,30,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,831.35450656
5359343,1,3,1,90,1,10,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,831.35450656
5359344,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,3741.0952795
5359344,1,2,1,90,2,,1,20,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,3741.0952795
5359345,1,1,1,90,2,,1,10,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,3583.2011787
5359345,1,2,1,90,1,7,1,27,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,3583.2011787
5359346,1,1,1,90,1,15,1,10,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,3741.0952795
5359346,1,2,1,90,2,,1,40,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,3741.0952795
5359347,1,1,1,90,1,3,1,12,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359347,1,2,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359348,1,1,1,90,2,,1,25,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,831.35450656
5359348,1,2,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,831.35450656
5359349,1,1,1,90,1,5,1,14,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359349,1,2,1,90,1,8,1,35,2,,1,20,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359349,1,4,1,90,1,7,1,16,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359350,1,1,1,90,2,,1,13,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359350,1,2,1,90,2,,1,14,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359350,1,3,1,90,2,,1,12,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359350,1,4,1,90,1,2,1,2,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359351,1,1,1,90,1,10,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,831.35450656
5359351,1,2,1,90,1,20,1,30,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,831.35450656
5359352,1,1,1,90,2,,1,7,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,831.35450656
5359352,1,2,1,90,2,,1,30,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,831.35450656
5359353,1,1,1,90,1,6,1,10,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,974.0832533
5359354,1,1,1,90,2,,1,18,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359354,1,2,1,90,1,1,1,12,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359356,1,1,1,90,1,30,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,831.35450656
5359356,1,2,1,90,2,,1,20,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,831.35450656
5359357,1,1,1,90,1,20,1,20,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,1017.0063245
5359358,1,1,1,90,2,,1,12,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359358,1,2,1,90,2,,1,12,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359358,1,3,1,90,2,,1,12,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359359,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359359,1,2,1,90,1,10,1,28,2,,2,,1,20,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359359,1,3,1,90,2,,1,18,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359359,1,4,1,90,1,13,1,29,2,,2,,1,20,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359360,1,1,1,90,2,,1,7,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,3741.0952795
5359360,1,2,1,90,2,,1,20,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,3741.0952795
5359361,1,1,1,90,1,20,1,10,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,831.35450656
5359361,1,2,1,90,1,15,1,30,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,831.35450656
5359362,1,1,1,90,1,2,1,8,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,974.0832533
5359363,1,1,1,90,1,10,1,9,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359363,1,2,1,90,1,10,1,30,2,,1,30,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359363,1,3,1,90,2,,1,7,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359364,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,3583.2011787
5359364,1,2,1,90,2,,1,24,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,3583.2011787
5359364,1,3,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,3583.2011787
5359365,1,1,1,90,1,16,1,15,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359365,1,2,1,90,1,10,1,28,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359366,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,831.35450656
5359366,1,2,1,90,2,,1,10,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,831.35450656
5359366,1,3,1,90,2,,1,7,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,831.35450656
5359366,1,4,1,90,2,,1,30,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,831.35450656
5359366,1,5,1,90,2,,1,5,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,831.35450656
5359367,1,1,1,90,2,,1,3,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359367,1,2,1,90,2,,1,16,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359367,1,3,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359367,1,4,1,90,2,,1,18,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359368,1,1,1,90,1,5,1,10,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,974.0832533
5359369,1,1,1,90,1,12,1,5,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359369,1,2,1,90,2,,1,18,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359369,1,3,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359370,1,1,1,90,1,20,1,15,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,831.35450656
5359371,1,1,1,90,2,,1,5,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359372,1,1,1,90,2,,1,4,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,831.35450656
5359372,1,2,1,90,2,,1,21,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,831.35450656
5359373,1,1,1,90,1,13,1,13,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359373,1,2,1,90,1,7,1,38,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359373,1,3,1,90,2,,1,6,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359374,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,3583.2011787
5359374,1,2,1,90,2,,1,14,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,3583.2011787
5359375,1,1,1,90,2,,1,15,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359375,1,2,1,90,1,5,1,15,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359375,1,3,1,90,1,5,1,10,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359376,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359376,1,2,1,90,1,3,1,28,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359376,1,3,1,90,2,,1,18,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359376,1,4,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359376,1,5,1,90,2,,1,12,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359376,1,6,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359378,1,1,1,90,2,,1,12,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359378,1,2,1,90,2,,1,40,2,,1,25,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359378,1,3,1,90,2,,1,8,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359378,1,4,1,90,2,,1,7,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359378,1,6,1,90,2,,1,20,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359379,1,1,1,90,2,,1,21,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359380,1,1,1,90,1,3,1,2,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359380,1,2,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359381,1,1,1,90,1,10,1,15,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,3142.6364947
5359382,1,1,1,90,1,6,1,25,2,,2,,1,10,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359382,1,2,1,90,2,,1,15,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
5359382,1,3,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,15,796.26692861
