DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,AREA,CLASE,P7430,P7450,P7450S1,P7452,P7454,P7456,P7458,P7458S1,P7460,P7470,P7472,P7472S1,P744,P1884,P1807,P6921,INI,MES,p7440,DPTO,fex_c_2011
5362070,1,4,1,80,11,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,11,2496.7793812
5362071,1,1,1,80,11,1,1,4,,2,,,4,,1,,2,,2,,1200000,2,1,01,1.2,11,7238.3987967
5362071,1,2,1,80,11,1,1,3,,2,,,4,,1,,2,,,,,2,1,01,4,11,7238.3987967
5362073,1,1,1,80,11,1,1,3,,2,,,8,,2,,2,,,,,2,1,01,4,11,3146.0234754
5362073,1,3,1,80,11,1,1,3,,2,,,9,,2,,2,,2,,800000,2,1,01,4,11,3146.0234754
5362073,1,4,1,80,11,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,11,3146.0234754
5362075,1,1,1,80,11,1,1,7,,2,,,8,,2,,2,,,,,2,1,01,2,11,3870.9281778
5362075,1,2,1,80,11,1,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,11,3870.9281778
5362075,1,5,1,80,11,1,2,,,,2,,,.,,,2,,,,,,1,01,,11,3870.9281778
5362076,1,2,1,80,11,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,11,1809.5996992
5362076,1,3,1,80,11,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,11,1809.5996992
5362077,1,1,1,80,11,1,1,4,,2,,,11,,2,,2,,,,,2,1,01,4,11,2892.6020866
5362077,1,2,1,80,11,1,1,3,,2,,,12,MIEDO A LA PANDEMIA,2,,2,,2,,877803,2,1,01,4,11,2892.6020866
5362079,1,2,1,80,11,1,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,11,3559.7437787
5362081,1,2,1,80,11,1,1,3,,2,,,8,,2,,2,,2,,877803,2,1,01,3,11,3681.9426206
5362085,1,2,1,80,11,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,11,2950.4310267
5362088,1,1,1,80,11,1,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,11,3683.5693001
5362089,1,1,1,80,11,1,1,5,,2,,,8,,3,,2,,,,,3,1,01,4,11,3002.0327076
5362090,1,2,1,80,11,1,1,3,,2,,,9,,2,,2,,2,,908526,2,1,01,1.4,11,5541.5575393
5362093,1,1,1,80,11,1,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,11,3314.909716
5362093,1,4,1,80,11,1,2,,,,2,,,.,,,2,,,,,,1,01,,11,3314.909716
5362094,1,1,1,80,11,1,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,11,3574.1386792
5362095,1,2,1,80,11,1,1,3,,2,,,9,,2,,2,,,,,2,1,01,1.2,11,4671.0353896
5362096,1,3,1,80,11,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,11,2365.5568343
5362097,1,2,1,80,11,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,11,3081.5876439
5362097,1,4,1,80,11,1,1,5,,2,,,10,,3,,2,,,,,3,1,01,4,11,3081.5876439
5362098,1,1,1,80,11,1,1,9,MIEDO PORQUE LE COBRABAN VACUNA POR UN NEGOCIO DE RESTAURANTE,2,,,8,,2,,2,,,,,2,1,01,3,11,5198.0806419
5362099,1,3,1,80,11,1,1,2,,2,,,2,,2,,2,,,,,2,1,01,2,11,2678.4338427
5362099,1,4,1,80,11,1,2,,,,2,,,.,,,2,,,,,,1,01,,11,2678.4338427
5362100,1,2,1,80,11,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,11,2950.4310267
5362101,1,2,1,80,11,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,11,2890.975407
5362101,1,4,1,80,11,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,11,2890.975407
5362102,1,2,1,80,11,1,2,,,,2,,,.,,,2,,,,,,1,01,,11,3820.9531765
5362105,1,2,1,80,11,1,1,4,,2,,,2,,2,,2,,2,,900000,2,1,01,1.4,11,4574.3729894
5362106,1,3,1,80,11,1,1,8,,2,,,2,,2,,2,,,,,2,1,01,1.4,11,2678.4338427
5362106,1,4,1,80,11,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,11,2678.4338427
5362107,1,2,1,80,11,1,1,3,,2,,,9,,1,,2,,,,,2,1,01,4,11,2876.5805066
5362107,1,4,1,80,11,1,1,8,,2,,,2,,2,,2,,,,,2,1,01,1.2,11,2876.5805066
5362107,1,5,1,80,11,1,1,5,,2,,,10,,3,,2,,,,,3,1,01,4,11,2876.5805066
5362109,1,2,1,80,11,1,2,,,,1,2,2,,2,,2,,2,,600000,2,1,01,,11,2950.4310267
5362111,1,2,1,80,11,1,1,3,,2,,,8,,2,,2,,2,,877803,2,1,01,4,11,3302.1414951
5362111,1,3,1,80,11,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,11,3302.1414951
5362113,1,2,1,80,11,1,1,6,,2,,,9,,2,,2,,1,48,908526,2,1,01,1.4,11,4788.1377264
5362115,1,2,1,80,11,1,1,1,,1,,1,12,POR LA PANDEMIA COVID 19,2,,2,,1,48,1100000,2,1,01,1.4,11,2950.4310267
5362117,1,1,1,80,11,1,1,5,,2,,,10,,3,,2,,,,,3,1,01,4,11,3683.5693001
5362119,1,1,1,80,11,1,1,5,,2,,,10,,3,,2,,,,,3,1,01,4,11,3572.5119996
5362119,1,2,1,80,11,1,1,5,,2,,,10,,3,,2,,,,,3,1,01,3,11,3572.5119996
5362123,1,2,1,80,11,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,11,3058.0975665
5362123,1,4,1,80,11,1,1,8,,2,,,11,,2,,2,,,,,2,1,01,3,11,3058.0975665
5362124,1,1,1,80,11,1,1,8,,2,,,11,,3,,2,,,,,3,1,01,4,11,3604.8044979
5362125,1,1,1,80,11,1,1,7,,2,,,9,,2,,2,,,,,2,1,01,1.2,11,4750.5903258
5362126,1,2,1,80,11,1,1,3,,2,,,9,,2,,2,,1,24,908526,2,1,01,4,11,4683.8036104
5362126,1,3,1,80,11,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,11,4683.8036104
5362127,1,3,1,80,11,1,2,,,,2,,,.,,,2,,,,,,1,01,,11,3536.1877716
5362128,1,2,1,80,11,1,1,1,,2,,,2,,2,,2,,,,,2,1,01,1.4,11,2950.4310267
5362134,1,1,1,80,11,1,1,3,,2,,,8,,2,,2,,,,,2,1,01,4,11,3545.3488783
5362134,1,3,1,80,11,1,1,1,,2,,,1,,2,,2,,1,40,750000,2,1,01,1.2,11,3545.3488783
5362135,1,2,1,80,11,1,1,3,,2,,,9,,2,,2,,1,48,908526,2,1,01,4,11,7165.4995021
5362140,1,2,1,80,11,1,1,9,POR EL COVID,2,,,12,POR EL COVID,1,,2,,1,40,1000000,2,1,01,1.4,11,5541.5575393
5362141,1,2,1,80,11,1,2,,,,2,,,.,,,2,,,,,,1,01,,11,4574.3729894
5362142,1,2,1,80,11,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,11,2950.4310267
5362143,1,2,1,80,11,1,1,3,,2,,,9,,2,,2,,2,,908526,2,1,01,2,11,4217.7243641
5362144,1,2,1,80,11,1,1,3,,2,,,9,,2,,2,,2,,1500000,2,1,01,2,11,3536.1877716
5362144,1,3,1,80,11,1,2,,,,2,,,.,,,2,,,,,,1,01,,11,3536.1877716
5362146,1,2,1,80,11,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,11,3820.9531765
5362147,1,1,1,80,11,1,1,5,,2,,,10,,3,,2,,,,,3,1,01,4,11,2878.2071862
5362147,1,2,1,80,11,1,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,11,2878.2071862
5362153,1,5,1,80,11,1,1,6,,2,,,8,,2,,2,,1,24,908526,2,1,01,4,11,4244.5468653
5362155,1,4,1,80,11,1,1,3,,2,,,8,,2,,2,,,,,2,1,01,4,11,3651.2768018
5362157,1,3,1,80,11,1,2,,,,2,,,.,,,2,,,,,,1,01,,11,4683.8036104
5362159,1,2,1,80,11,1,1,5,,2,,,11,,3,,2,,,,,3,1,01,4,11,3669.1743997
5362160,1,1,1,80,11,1,1,9,PANDEMIA,2,,,12,PANDEMIA,2,,2,,,,,2,1,01,1.4,11,3683.5693001
5362162,1,4,1,80,11,1,2,,,,2,,,.,,,2,,,,,,1,01,,11,3645.6183926
5362163,1,2,1,80,11,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,11,2950.4310267
5362166,1,2,1,80,11,1,2,,,,2,,,.,,,2,,,,,,1,01,,11,2556.2350008
5362168,1,2,1,80,11,1,1,3,,2,,,9,,2,,2,,2,,908526,2,1,01,1.1,11,3047.0934268
5362169,1,3,1,80,11,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,11,3059.8616477
5362172,1,2,1,80,11,1,1,6,,2,,,8,,3,,2,,,,,3,1,01,4,11,3300.5148156
5362172,1,5,1,80,11,1,2,,,,2,,,.,,,2,,,,,,1,01,,11,3300.5148156
5362180,1,2,1,80,11,1,1,9,CAMBIO DE PAIS DE RESIDENCIA,2,,,11,,2,,2,,,,,2,1,01,4,11,3669.1743997
5362181,1,3,1,80,11,1,2,,,,2,,,.,,,2,,,,,,1,01,,11,4683.8036104
5362182,1,3,1,80,11,1,2,,,,2,,,.,,,2,,,,,,1,01,,11,3059.8616477
5362184,1,1,1,80,11,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,11,4217.7243641
5362188,1,2,1,80,11,1,2,,,,2,,,.,1,1,2,,,,,1,1,01,,11,4788.1377264
5362190,1,3,1,80,11,1,2,,,,2,,,.,,,2,,,,,,1,01,,11,2129.7464766
5362194,1,3,1,80,11,1,2,,,,2,,,.,,,2,,,,,,1,01,,11,4800.9059473
5362198,1,1,1,80,11,1,1,5,,2,,,8,,3,,2,,,,,3,1,01,4,11,3574.1386792
5362199,1,1,1,80,11,1,1,5,,2,,,10,,3,,2,,,,,3,1,01,4,11,3529.0779599
5362199,1,2,1,80,11,1,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,11,3529.0779599
5362200,1,3,1,80,11,1,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,11,3638.5085809
5362202,1,2,1,80,11,1,1,7,,2,,,9,,2,,2,,,,,2,1,01,3,11,3424.340337
5362202,1,3,1,80,11,1,1,9,PERDIO EL TRABAJO POR LA PANDEMIA,1,,1,12,POR LA PANDEMIA,2,,2,,,,877803,2,1,01,1.3,11,3424.340337
5362205,2,4,2,80,11,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,11,3548.9559925
5362208,1,1,1,80,11,1,1,5,,2,,,10,,3,,2,,,,,3,1,01,4,11,2496.7793812
5362208,1,3,1,80,11,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,11,2496.7793812
5362209,1,1,1,80,11,1,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,11,3761.4975568
5362209,1,2,1,80,11,1,1,5,,2,,,10,,3,,2,,,,,3,1,01,4,11,3761.4975568
5362209,1,3,1,80,11,1,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,11,3761.4975568
5362215,1,1,1,80,11,1,1,4,,2,,,8,,2,,2,,,,,2,1,01,3,11,3574.1386792
5362217,1,2,1,80,11,1,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,11,2269.8429164
5362217,1,4,1,80,11,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,11,2269.8429164
5362217,1,5,1,80,11,1,2,,,,2,,,.,,,2,,,,,,1,01,,11,2269.8429164
5362226,1,3,1,80,11,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,11,3059.8616477
5362228,1,2,1,80,11,1,1,4,,2,,,4,,2,,2,,,,,2,1,01,1.2,11,3032.6985264
5362232,1,3,1,80,11,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,11,2665.6656218
5362233,1,2,1,80,11,1,1,1,,1,,1,8,,2,,2,,,,,2,1,01,1.4,11,1860.3035078
5362235,1,1,1,80,11,1,1,6,,2,,,12,PANDEMIA,2,,2,,1,48,1200000,2,1,01,1.4,11,3838.0606403
5362236,1,5,1,80,11,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,11,2093.5596503
5362242,1,3,1,80,11,1,1,9,PARA IRSE DE VIAJE,2,,,12,PARA IRSE DE VIAJE,2,,2,,,,,2,1,01,1.4,11,3156.5240478
5362247,1,1,1,80,11,1,1,3,,2,,,9,,2,,2,,2,,450000,2,1,01,1.4,11,6294.9773523
5362253,1,2,1,80,11,1,2,,,,2,,,.,,,2,,,,,,1,01,,11,2950.4310267
5362256,1,2,1,80,11,1,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,11,3559.7437787
5362257,1,2,1,80,11,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,11,3741.3982402
5362259,1,1,1,80,11,1,1,8,,1,,1,12,POR EL COVID,3,,2,,1,20,3500000,3,1,01,3,11,3604.8044979
5362260,1,1,1,80,11,1,1,5,,2,,,10,,3,,2,,,,,3,1,01,4,11,3669.1743997
5362260,1,2,1,80,11,1,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,11,3669.1743997
5362260,1,3,1,80,11,1,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,11,3669.1743997
5362261,1,1,1,80,11,1,2,,,,2,,,.,3,,2,,,,,3,1,01,,11,3683.5693001
5362263,1,3,1,80,11,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,11,3572.5119996
5362264,1,1,1,80,11,1,1,5,,2,,,10,,3,,2,,,,,3,1,01,4,11,3574.1386792
5362267,1,1,1,80,11,1,1,5,,2,,,10,,3,,2,,,,,3,1,01,4,11,3574.1386792
5362269,1,1,1,80,11,1,1,4,,2,,,8,,2,,2,,2,,900000,2,1,01,2,11,3683.5693001
5362270,1,1,1,80,11,1,1,3,,2,,,9,,2,,2,,,,,2,1,01,2,11,4121.061964
5362277,1,2,1,80,11,1,2,,,,2,,,.,,,2,,,,,,1,01,,11,2950.4310267
5362279,1,3,1,80,11,1,1,3,,2,,,9,,2,,2,,,,,2,1,01,1.4,11,4706.8187089
5362280,1,4,1,80,11,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,11,4302.3758054
5362285,1,1,1,80,13,1,1,5,,2,,,10,,3,,2,,,,,3,1,01,4,13,374.5872615
5362285,1,2,1,80,13,1,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,13,374.5872615
5362285,1,3,1,80,13,1,1,8,,2,,,9,,2,,2,,,,,2,1,01,3,13,374.5872615
5362285,1,5,1,80,13,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,13,374.5872615
5362286,1,2,1,80,13,1,1,9,POR LA EDAD,2,,,8,,2,,2,,,,,2,1,01,3,13,359.87166332
5362288,1,1,1,80,13,1,1,4,,2,,,8,,2,,2,,,,,2,1,01,3,13,331.71302283
5362288,1,2,1,80,13,1,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,13,331.71302283
5362288,1,3,1,80,13,1,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,13,331.71302283
5362288,1,4,1,80,13,1,1,3,,2,,,12,POR PANDEMIA COVID 19,2,,2,,,,,2,1,01,2,13,331.71302283
5362288,1,7,1,80,13,1,1,9,POR LA EDAD,2,,,8,,2,,2,,,,,2,1,01,4,13,331.71302283
5362289,1,2,1,80,13,1,1,9,PANDEMIA COVID 19,2,,,9,,2,,2,,,,,2,1,01,1.4,13,409.45457004
5362289,1,3,1,80,13,1,2,,,,2,,,.,,,2,,,,,,1,01,,13,409.45457004
5362294,1,2,1,80,13,1,1,3,,2,,,9,,2,,2,,2,,600000,2,1,01,1.4,13,458.06522103
5362296,1,3,1,80,13,1,2,,,,2,,,.,,,2,,,,,,1,01,,13,406.81578799
