DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,AREA,P7430,P7450,P7450S1,P7452,P7454,P7456,P7458,P7458S1,P7460,P7470,P7472,P7472S1,P744,P1884,P1807,P6921,INI,MES,p7440,DPTO,fex_c_2011
5337778,1,4,1,80,13,1,9,DEJO LA LABOR QUE TENIA COMO INDEPENDIENTE DEBIDO A LA PANDEMIA COVID 19,2,,,12,POR TEMOR A LA PANDEMIA COVID 19,2,,2,,1,48,877803,2,1,01,1.4,13,379.63262186
5337779,1,1,1,80,13,1,4,,2,,,8,,2,,2,,,,,2,1,01,4,13,384.93473653
5337780,1,2,1,80,13,2,,,,2,,,.,,,2,,,,,,1,01,,13,452.16319337
5337780,1,5,1,80,13,2,,,,2,,,.,,,2,,,,,,1,01,,13,452.16319337
5337782,1,3,1,80,13,2,,,,1,2,1,,2,,2,,1,48,500000,2,1,01,,13,429.94469801
5337782,1,4,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,01,,13,429.94469801
5337783,1,1,1,80,13,1,4,,2,,,8,,2,,2,,,,,2,1,01,4,13,356.50371183
5337786,1,5,1,80,13,1,3,,2,,,8,,2,,2,,,,,2,1,01,4,13,373.09969316
5337787,1,2,1,80,13,1,3,,2,,,9,,2,,2,,2,,900000,2,1,01,4,13,442.03617033
5337787,1,3,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,01,,13,442.03617033
5337787,1,4,1,80,13,2,,,,2,,,.,,,2,,,,,,1,01,,13,442.03617033
5337788,1,2,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,01,,13,329.344562
5337788,1,3,1,80,13,1,7,,2,,,12,POR PANDEMIA COVID 19,2,,2,,,,,2,1,01,1.4,13,329.344562
5337792,1,1,1,80,13,1,4,,2,,,8,,3,,2,,,,,3,1,01,4,13,421.98066538
5337792,1,2,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,01,,13,421.98066538
5337793,1,1,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,01,,13,342.92413692
5337793,1,3,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,01,,13,342.92413692
5337793,1,4,1,80,13,1,6,,2,,,1,,2,,2,,1,40,800000,2,1,01,2,13,342.92413692
5337796,1,1,1,80,13,1,8,,2,,,1,,2,,2,,1,48,900000,2,1,01,2,13,471.41205794
5337796,1,2,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,01,,13,471.41205794
5337796,1,3,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,01,,13,471.41205794
5337797,1,3,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,01,,13,365.06194268
5337799,1,1,1,80,13,1,3,,2,,,9,,2,,2,,2,,700000,2,1,01,4,13,390.07123587
5337801,1,2,1,80,13,1,7,,2,,,4,,2,,2,,2,,900000,2,1,01,1.2,13,416.89240754
5337801,1,3,1,80,13,2,,,,2,,,.,,,2,,,,,,1,01,,13,416.89240754
5337802,1,2,1,80,13,1,4,,2,,,8,,2,,2,,,,,2,1,01,4,13,359.87166332
5337803,1,2,1,80,13,1,4,,2,,,8,,2,,2,,,,,2,1,01,3,13,357.12764112
5337804,1,3,1,80,50,2,,,,2,,,.,,,2,,,,,,1,01,,50,361.87968057
5337809,1,4,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,01,,13,400.67405056
5337810,1,2,1,80,13,2,,,,1,4,9,,2,,2,,,,,2,1,01,,13,345.66815913
5337812,1,1,1,80,13,1,9,PANDEMIA,2,,,9,,2,,2,,1,30,800000,2,1,01,1.4,13,431.09591173
5337813,1,2,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,01,,13,779.62896312
5337813,1,3,1,80,13,2,,,,2,,,.,,,2,,,,,,1,01,,13,779.62896312
5337817,1,1,1,80,13,1,4,,2,,,4,,2,,2,,,,,2,1,01,3,13,379.00869257
5337818,1,1,1,80,13,1,5,,2,,,8,,3,,2,,,,,3,1,01,4,13,357.12764112
5337818,1,3,1,80,13,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,13,357.12764112
5337820,1,1,1,80,13,1,5,,2,,,10,,3,,2,,,,,3,1,01,4,13,353.84037922
5337820,1,2,1,80,13,1,7,,2,,,12,ESTA ESPERANDO QUE LA LLAMEN,2,,2,,1,48,1000000,2,1,01,1.4,13,353.84037922
5337820,1,4,1,80,13,2,,,,2,,,.,,,2,,,,,,1,01,,13,353.84037922
5337820,1,5,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,01,,13,353.84037922
5337821,1,1,1,80,13,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,13,345.66815913
5337822,1,3,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,01,,13,384.39149684
5337823,1,1,1,80,13,1,5,,2,,,4,,3,,2,,,,,3,1,01,4,13,373.47525454
5337823,1,2,1,80,13,1,3,,2,,,9,,2,,2,,,,,2,1,01,3,13,373.47525454
5337824,1,1,1,80,13,1,5,,2,,,11,,3,,2,,,,,3,1,01,4,13,370.81192192
5337824,1,2,1,80,13,1,9,NO DESEABA TRABAJAR,2,,,11,,2,,2,,,,,2,1,01,4,13,370.81192192
5337826,1,3,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,01,,13,409.45457004
5337827,1,3,1,80,13,2,,,,2,,,.,2,,2,,2,,900000,2,1,01,,13,434.59833284
5337827,1,4,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,01,,13,434.59833284
5337830,1,4,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,01,,13,431.95955079
5337831,1,1,1,80,13,1,7,,2,,,8,,2,,2,,,,,2,1,01,2,13,380.12069953
5337831,1,6,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,01,,13,380.12069953
5337831,1,8,1,80,13,1,4,,2,,,8,,2,,2,,,,,2,1,01,4,13,380.12069953
5337832,1,2,1,80,13,1,7,,2,,,8,,2,,2,,2,,800000,2,1,01,1.4,13,842.24799616
5337832,1,3,1,80,13,1,6,,2,,,2,,2,,2,,,,,2,1,01,3,13,842.24799616
5337832,1,4,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,01,,13,842.24799616
5337834,1,2,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,01,,13,938.01095926
5337834,1,4,1,80,13,2,,,,2,,,.,,,2,,,,,,1,01,,13,938.01095926
5337835,1,3,1,80,13,1,8,,2,,,1,,2,,2,,1,40,700000,2,1,01,3,13,758.53089376
5337836,1,1,1,80,13,1,4,,2,,,4,,2,,2,,2,,900000,2,1,01,1.3,13,366.68557153
5337837,1,2,1,80,13,1,2,,2,,,2,,2,,2,,2,,800000,2,1,01,3,13,370.78790562
5337837,1,3,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,01,,13,370.78790562
5337838,1,1,1,80,13,1,5,,2,,,8,,2,,2,,,,,2,1,01,4,13,368.17313987
5337838,1,4,1,80,13,1,8,,2,,,1,,2,,2,,1,48,700000,2,1,01,1.2,13,368.17313987
5337839,1,1,1,80,13,1,5,,2,,,10,,3,,2,,,,,3,1,01,4,13,390.46817456
5337839,1,4,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,01,,13,390.46817456
5337843,1,3,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,01,,13,368.17313987
5337843,1,4,1,80,13,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,13,368.17313987
5337846,1,1,1,80,13,1,9,EDAD,2,,,8,,2,,2,,,,,2,1,01,4,13,345.66815913
5337846,1,2,1,80,13,1,7,,2,,,8,,2,,2,,2,,877803,2,1,01,3,13,345.66815913
5337847,1,1,1,80,13,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,13,381.58526282
5337847,1,2,1,80,13,1,8,,1,,3,5,,2,,2,,1,40,877803,2,1,01,4,13,381.58526282
5337848,1,1,1,80,13,1,6,,2,,,9,,2,,2,,,,,2,1,01,1.2,13,400.90678857
5337849,1,2,1,80,13,1,3,,2,,,9,,2,,2,,,,,2,1,01,1.4,13,380.28916275
5337850,1,2,1,80,13,1,7,,2,,,12,SEGURIDAD PANDEMIA,2,,2,,2,,800000,2,1,01,1.4,13,445.91675006
5337850,1,3,1,80,13,2,,,,2,,,.,2,,2,,2,,877803,2,1,01,,13,445.91675006
5337850,1,4,1,80,13,2,,,,2,,,.,,,2,,,,,,1,01,,13,445.91675006
5337852,1,1,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,01,,13,841.98948326
5337852,1,4,1,80,13,2,,,,1,1,9,,2,,2,,,,877803,2,1,01,,13,841.98948326
5337856,1,2,1,80,13,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,13,430.15288547
5337856,1,4,1,80,13,1,3,,2,,,9,,2,,2,,1,40,877803,2,1,01,2,13,430.15288547
5337857,1,1,1,80,13,1,5,,2,,,10,,3,,2,,,,,3,1,01,3,13,359.87166332
5337857,1,2,1,80,13,1,9,EDAD,2,,,8,,2,,2,,,,,2,1,01,3,13,359.87166332
5337858,1,2,1,80,13,1,5,,2,,,10,,3,,2,,,,,3,1,01,3,13,395.85097883
5337859,1,3,1,80,13,2,,,,2,,,.,,,2,,,,,,1,01,,13,414.25362548
5337862,1,1,1,80,13,1,7,,2,,,8,,2,,2,,,,,2,1,01,3,13,373.45123824
5337863,1,3,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,01,,13,395.98023528
5337873,1,5,1,80,13,1,8,,1,,2,12,SITUACION DE COVID 19,2,,2,,1,40,877803,2,1,01,2,13,340.18011471
5337874,1,2,1,80,13,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,13,402.62709492
5337875,1,1,1,80,13,1,8,,2,,,1,,2,,2,,1,40,600000,2,1,01,3,13,765.26679675
5337877,1,3,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,01,,13,438.47891257
5337877,1,4,1,80,13,2,,,,2,,,.,,,2,,,,,,1,01,,13,438.47891257
5337879,1,2,1,80,13,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,13,768.62161449
5337880,1,2,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,01,,13,947.39858983
5337880,1,3,1,80,13,2,,,,2,,,.,,,2,,,,,,1,01,,13,947.39858983
5337880,1,5,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,01,,13,947.39858983
5337881,1,1,1,80,13,1,3,,2,,,8,,2,,2,,,,,2,1,01,4,13,719.74332665
5337881,1,2,1,80,13,1,4,,2,,,8,,2,,2,,,,,2,1,01,3,13,719.74332665
5337882,1,1,1,80,13,1,5,,2,,,8,,3,,2,,,,,3,1,01,4,13,359.87166332
5337882,1,2,1,80,13,1,5,,2,,,8,,3,,2,,,,,3,1,01,4,13,359.87166332
5337883,1,1,1,80,13,1,5,,2,,,10,,3,,2,,,,,3,1,01,4,13,376.60211427
5337883,1,4,1,80,13,1,8,,1,,2,1,,2,,2,,2,,877803,2,1,01,3,13,376.60211427
5337883,1,5,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,01,,13,376.60211427
5337884,1,2,1,80,13,1,4,,1,,1,4,,2,,2,,2,,877803,2,1,01,2,13,414.25362548
5337884,1,3,1,80,13,2,,,,2,,,.,,,2,,,,,,1,01,,13,414.25362548
5337886,1,3,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,01,,13,406.81578799
5337891,1,3,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,01,,13,429.32076873
5337891,1,4,1,80,13,2,,,,2,,,.,,,2,,,,,,1,01,,13,429.32076873
5337913,1,2,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,01,,13,419.63642974
5337921,1,1,1,80,13,1,5,,2,,,8,,3,,2,,,,,3,1,01,4,13,373.45123824
5337924,1,2,1,80,13,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,13,786.93790216
5337927,1,3,1,80,13,2,,,,2,,,.,2,,2,,2,,1200000,2,1,01,,13,818.90914009
5337940,1,1,1,80,13,1,5,,2,,,10,,3,,2,,,,,3,1,01,4,13,359.87166332
5337941,1,1,1,80,13,1,5,,2,,,8,,3,,2,,,,,3,1,01,4,13,359.89567962
5337944,1,1,1,80,13,1,5,,2,,,10,,3,,2,,,,,3,1,01,3,13,367.96319382
5337944,1,3,1,80,13,1,4,,2,,,4,,2,,2,,2,,1200000,2,1,01,4,13,367.96319382
5337948,1,1,1,80,13,1,5,,2,,,8,,3,,2,,,,,3,1,01,4,13,359.87166332
5337948,1,2,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,01,,13,359.87166332
5338016,1,1,1,80,68,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,68,533.26363602
5338017,1,3,1,80,68,2,,,,2,,,.,2,,2,,,,,2,1,01,,68,737.70416729
5338017,1,4,1,80,68,2,,,,2,,,.,2,,2,,,,,2,1,01,,68,737.70416729
5338018,1,1,1,80,68,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,68,468.29742446
5338018,1,2,1,80,68,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,68,468.29742446
5338019,1,1,1,80,68,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,68,533.26363602
5338020,1,1,1,80,68,1,4,,2,,,8,,1,4,2,,1,48,877803,1,1,01,2,68,378.83312469
5338020,1,2,1,80,68,1,5,,2,,,8,,3,,2,,,,,3,1,01,4,68,378.83312469
5338021,1,1,1,80,68,1,4,,2,,,4,,1,4,2,,2,,877803,1,1,01,3,68,524.11248989
5338068,1,1,1,80,05,1,5,,2,,,11,,3,,2,,,,,3,1,01,4,05,1069.9085877
5338068,1,4,1,80,05,1,7,,1,,4,8,,2,,2,,2,,877803,2,1,01,4,05,1069.9085877
5338068,1,5,1,80,05,1,8,,2,,,2,,2,,1,877803,1,48,877803,2,1,01,1.1,05,1069.9085877
5338069,1,3,1,80,05,2,,,,2,,,.,2,,2,,1,48,877803,2,1,01,,05,1420.543101
5338105,1,2,1,80,54,1,9,POR PANDEMIA,2,,,1,,2,,2,,,,,2,1,01,1.3,54,725.80651519
5338105,1,3,1,80,54,1,4,,2,,,1,,2,,2,,1,48,800000,2,1,01,1.2,54,725.80651519
5338105,1,4,1,80,54,1,9,POR PANDEMIA,2,,,1,,2,,2,,1,60,900000,2,1,01,1.4,54,725.80651519
5345242,1,1,1,80,54,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,54,419.96569042
5345242,1,2,1,80,54,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,54,419.96569042
5345252,1,2,1,80,54,1,8,,2,,,2,,2,,2,,,,,2,1,01,1.3,54,188.77378601
5347212,1,2,1,80,17,1,2,,2,,,2,,2,,2,,,,,2,1,01,2,17,194.31392942
5347213,1,2,1,80,17,2,,,,2,,,.,,,2,,,,,,1,01,,17,197.56471585
5347213,1,3,1,80,17,1,3,,2,,,8,,2,,2,,,,,2,1,01,4,17,197.56471585
5347214,1,2,1,80,17,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,17,197.8654413
5347215,1,1,1,80,17,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,17,161.28942706
5347215,1,2,1,80,17,2,,,,2,,,.,2,,2,,,,,2,1,01,,17,161.28942706
5347216,1,3,1,80,17,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,17,204.63067353
5347217,1,3,1,80,17,1,3,,2,,,9,,2,,2,,,,,2,1,01,2,17,301.54203437
5347221,1,2,1,80,08,2,,,,2,,,.,,,2,,,,,,1,01,,08,507.6102276
5347221,1,3,1,80,08,1,4,,2,,,8,,2,,2,,,,,2,1,01,4,08,507.6102276
5347222,1,1,1,80,08,1,7,,2,,,12,POR LA PANDEMIA,2,,2,,,,,2,1,01,1.4,08,386.54497441
5347222,1,3,1,80,08,1,1,,1,,1,5,,2,,2,,1,48,983000,2,1,01,1.4,08,386.54497441
5347222,1,4,1,80,08,2,,,,2,,,.,2,,2,,,,,2,1,01,,08,386.54497441
5347224,1,4,1,80,05,2,,,,2,,,.,,,2,,,,,,1,01,,05,1010.405609
5347225,1,2,1,80,05,1,4,,2,,,4,,2,,2,,,,,2,1,01,3,05,1325.6449853
5347227,1,1,1,80,05,1,9,POR LA EDAD,2,,,8,,2,,2,,,,,2,1,01,4,05,1241.4632469
5347227,1,4,1,80,05,2,,,,2,,,.,2,,2,,,,,2,1,01,,05,1241.4632469
5347228,1,4,1,80,05,2,,,,2,,,.,,,2,,,,,,1,01,,05,1306.6223895
5347229,1,2,1,80,05,2,,,,2,,,.,2,,2,,,,,2,1,01,,05,1323.2984777
5347231,1,2,1,80,17,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,17,193.61462622
5347231,1,3,1,80,17,2,,,,2,,,.,2,,2,,,,,2,1,01,,17,193.61462622
5347233,1,2,1,80,17,2,,,,2,,,.,2,,2,,,,,2,1,01,,17,186.81106599
5347234,1,2,1,80,17,2,,,,2,,,.,2,,2,,,,,2,1,01,,17,230.49136591
5347235,1,1,1,80,17,1,4,,2,,,4,,1,2,2,,,,,1,1,01,4,17,317.12478858
5347235,1,2,1,80,17,1,3,,2,,,9,,1,,2,,,,,2,1,01,2,17,317.12478858
5347236,1,1,1,80,17,1,5,,2,,,10,,3,,2,,,,,3,1,01,4,17,186.81106599
5347236,1,2,1,80,17,2,,,,2,,,.,2,,2,,,,,2,1,01,,17,186.81106599
5347248,1,3,1,80,05,2,,,,2,,,.,,,2,,,,,,1,01,,05,960.23510965
5347250,1,1,1,80,05,1,3,,1,,2,12,POR LA PANDEMIA,2,,2,,1,48,877000,2,1,01,4,05,1188.3785632
5347270,1,3,1,80,52,2,,,,2,,,.,,,2,,,,,,1,01,,52,163.5086722
5347271,1,1,1,80,52,1,9,PANDEMIA,2,,,12,PANDEMIA,2,,2,,1,48,800000,2,1,01,1.4,52,134.88307644
5347271,1,2,1,80,52,1,3,,2,,,8,,2,,2,,,,,2,1,01,4,52,134.88307644
5347287,1,2,1,80,52,1,3,,2,,,1,,2,,2,,,,,2,1,01,4,52,134.88307644
5347288,1,3,1,80,52,2,,,,1,1,1,,2,,2,,,,,2,1,01,,52,192.73229326
5347288,1,4,1,80,52,2,,,,2,,,.,2,,2,,,,,2,1,01,,52,192.73229326
5347289,1,1,1,80,68,1,5,,2,,,10,,3,,2,,,,,3,1,01,4,68,637.52290121
5347289,1,2,1,80,68,1,5,,2,,,10,,3,,2,,,,,3,1,01,4,68,637.52290121
5347290,1,1,1,80,68,1,5,,2,,,10,,3,,2,,,,,3,1,01,2,68,533.26363602
5347291,1,2,1,80,68,1,5,,2,,,8,,2,,2,,,,,2,1,01,4,68,451.81090835
5347293,1,1,1,80,68,1,5,,2,,,10,,3,,2,,,,,3,1,01,4,68,533.26363602
5347294,1,1,1,80,68,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,68,629.04795719
5347296,1,2,1,80,50,1,3,,2,,,9,,2,,2,,2,,906000,2,1,01,2,50,388.30782845
5347297,1,2,1,80,50,1,8,,2,,,2,,2,,2,,,,,2,1,01,3,50,256.01371515
5347297,1,4,1,80,50,2,,,,2,,,.,,,2,,,,,,1,01,,50,256.01371515
5347297,1,5,1,80,50,2,,,,2,,,.,2,,2,,,,,2,1,01,,50,256.01371515
5347298,1,2,1,80,50,2,,,,2,,,.,2,,2,,,,,2,1,01,,50,304.3066424
5347299,1,1,1,80,50,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,50,201.4300416
5347299,1,2,1,80,50,2,,,,2,,,.,2,,2,,,,,2,1,01,,50,201.4300416
5347300,1,1,1,80,50,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,50,272.79623672
5347302,1,2,1,80,50,1,3,,2,,,9,,2,,2,,,,,2,1,01,2,50,342.80626562
5347302,1,5,1,80,50,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,50,342.80626562
5347304,1,1,1,80,50,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,50,208.0722409
5347305,1,2,1,80,50,1,6,,2,,,2,,2,,2,,1,48,980000,2,1,01,2,50,241.71978748
5347306,1,1,1,80,50,1,5,,2,,,10,,3,,2,,,,,3,1,01,4,50,291.39479219
5347307,1,1,1,80,50,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,50,208.0722409
5347308,1,1,1,80,50,1,5,,2,,,10,,3,,2,,,,,3,1,01,4,50,208.0722409
5347310,1,2,1,80,50,2,,,,2,,,.,2,,2,,,,,2,1,01,,50,327.09970632
5347311,1,1,1,80,50,1,5,,2,,,8,,3,,2,,2,,2000000,3,1,01,4,50,190.17712813
5347311,1,2,1,80,50,1,5,,2,,,8,,3,,2,,,,,3,1,01,4,50,190.17712813
5347321,1,2,1,80,17,1,8,,2,,,11,,2,,2,,,,,2,1,01,1.4,17,201.15455573
5347322,1,1,1,80,17,1,9,POR LA PANDEMIA,2,,,8,,2,,2,,1,40,877802,2,1,01,1.4,17,187.20964373
5347323,1,2,1,80,17,1,3,,2,,,9,,2,,2,,,,,2,1,01,3,17,272.69295301
5347325,1,3,1,80,17,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,17,164.86339715
5347356,1,3,1,80,68,2,,,,2,,,.,,,2,,,,,,1,01,,68,630.73875535
5347357,1,2,1,80,68,1,3,,2,,,9,,2,,2,,,,,2,1,01,3,68,628.90312521
5347359,1,1,1,80,68,1,5,,2,,,10,,3,,2,,,,,3,1,01,4,68,637.52290121
5347360,1,2,1,80,68,1,3,,1,,1,9,,2,,2,,1,48,900000,2,1,01,3,68,701.34953874
5347361,1,4,1,80,68,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,68,619.89681107
5347366,1,1,1,80,50,1,5,,2,,,10,,3,,2,,,,,3,1,01,4,50,266.15403742
5347366,1,2,1,80,50,2,,,,2,,,.,2,,2,,,,,2,1,01,,50,266.15403742
5347367,1,2,1,80,50,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,50,361.87968057
5347367,1,3,1,80,50,1,9,LA DESPIDIERON POR LA PANDEMIA,2,,,2,,2,,2,,1,52,1000000,2,1,01,2,50,361.87968057
5347368,1,1,1,80,50,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,50,208.0722409
5347370,1,2,1,80,50,2,,,,2,,,.,2,,2,,,,,2,1,01,,50,262.88446884
5347371,1,2,1,80,50,1,3,,2,,,9,,2,,2,,,,,2,1,01,3,50,350.89563875
5347371,1,3,1,80,50,2,,,,2,,,.,2,,2,,,,,2,1,01,,50,350.89563875
5347371,1,4,1,80,50,2,,,,2,,,.,2,,2,,,,,2,1,01,,50,350.89563875
5347371,1,5,1,80,50,2,,,,2,,,.,2,,2,,,,,2,1,01,,50,350.89563875
5347372,1,1,1,80,50,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,50,272.79623672
5347383,1,2,1,80,68,2,,,,2,,,.,2,,2,,,,,2,1,01,,68,559.91589431
5347387,1,3,1,80,68,2,,,,2,,,.,,,2,,,,,,1,01,,68,543.4293782
5347442,1,2,1,80,17,1,3,,2,,,9,,1,,2,,2,,98,2,1,01,2,17,201.3798871
5347442,1,3,1,80,17,2,,,,2,,,.,2,,2,,,,,2,1,01,,17,201.3798871
5347445,1,2,1,80,17,1,7,,2,,,4,,2,,2,,2,,98,2,1,01,1.4,17,186.81106599
5347446,1,1,1,80,17,1,5,,2,,,10,,3,,2,,,,,3,1,01,4,17,161.38727935
5347446,1,3,1,80,17,2,,,,2,,,.,,,2,,,,,,1,01,,17,161.38727935
5347447,1,1,1,80,17,1,5,,2,,,10,,3,,2,,,,,3,1,01,4,17,215.8246925
5347448,1,1,1,80,17,1,5,,2,,,10,,3,,2,,,,,3,1,01,3,17,157.69958717
5347448,1,2,1,80,17,1,5,,2,,,10,,3,,2,,,,,3,1,01,3,17,157.69958717
5347449,1,2,1,80,17,2,,,,2,,,.,2,,2,,,,,2,1,01,,17,219.51238468
5347450,1,1,1,80,17,1,5,,2,,,10,,3,,2,,,,,3,1,01,4,17,194.27560141
5347451,1,1,1,80,17,2,,,,2,,,.,2,,2,,,,,2,1,01,,17,231.37908185
5347475,1,1,1,80,52,1,7,,2,,,12,PANDEMIA,2,,2,,2,,1000000,2,1,01,1.4,52,134.88307644
5347476,1,1,1,80,52,1,2,,2,,,2,,2,,2,,,,,2,1,01,1.2,52,206.14560703
5347479,1,2,1,80,52,1,4,,2,,,8,,2,,2,,,,,2,1,01,4,52,134.88307644
5347482,1,2,1,80,52,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,52,134.88307644
5347485,1,2,1,80,52,2,,,,2,,,.,2,,2,,,,,2,1,01,,52,171.83756329
5347486,1,2,1,80,50,1,9,POR LA PANDEMIA,2,,,9,,2,,2,,,,,2,1,01,1.4,50,346.20702012
5347486,1,3,1,80,50,2,,,,2,,,.,,,2,,,,,,1,01,,50,346.20702012
5347487,1,2,1,80,50,1,3,,2,,,9,,2,,2,,,,,2,1,01,2,50,292.17242218
5347487,1,3,1,80,50,2,,,,2,,,.,2,,2,,,,,2,1,01,,50,292.17242218
5347487,1,4,1,80,50,2,,,,2,,,.,,,2,,,,,,1,01,,50,292.17242218
5347488,1,2,1,80,50,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,50,334.27323051
5347488,1,3,1,80,50,2,,,,2,,,.,,,2,,,,,,1,01,,50,334.27323051
5347489,1,2,1,80,50,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,50,346.20702012
5347489,1,3,1,80,50,2,,,,2,,,.,,,2,,,,,,1,01,,50,346.20702012
5347490,1,2,1,80,50,1,3,,2,,,9,,2,,2,,,,,2,1,01,1.4,50,312.57722426
5347496,1,3,1,80,52,1,2,,2,,,2,,2,,2,,,,,2,1,01,1.4,52,220.7628474
5347496,1,4,1,80,52,2,,,,2,,,.,2,,2,,,,,2,1,01,,52,220.7628474
5347511,1,1,1,80,50,1,9,POR LA PANDEMIA DEL COVID 19,2,,,9,,2,,2,,,,,2,1,01,1.3,50,316.11900918
5347511,1,2,1,80,50,1,8,,2,,,9,,2,,2,,1,48,900000,2,1,01,1.2,50,316.11900918
5347511,1,3,1,80,50,2,,,,2,,,.,2,,2,,,,,2,1,01,,50,316.11900918
5347511,1,5,1,80,50,2,,,,2,,,.,2,,2,,,,,2,1,01,,50,316.11900918
5347512,1,1,1,80,50,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,50,201.4300416
5347513,1,1,1,80,50,1,3,,2,,,9,,2,,2,,2,,600000,2,1,01,2,50,145.34567475
5347513,1,3,1,80,50,1,4,,2,,,8,,2,,2,,,,,2,1,01,4,50,145.34567475
5347513,1,4,1,80,50,2,,,,2,,,.,2,,2,,,,,2,1,01,,50,145.34567475
5347515,1,3,1,80,50,2,,,,2,,,.,2,,2,,,,,2,1,01,,50,328.7812096
5347515,1,4,1,80,50,2,,,,2,,,.,,,2,,,,,,1,01,,50,328.7812096
5347518,1,1,1,80,50,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,50,272.79623672
5347519,1,1,1,80,50,1,3,,2,,,9,,2,,2,,2,,900000,2,1,01,1.4,50,332.36317284
5347521,1,3,1,80,17,2,,,,2,,,.,,,2,,,,,,1,01,,17,194.08859805
5347522,1,3,1,80,17,2,,,,2,,,.,2,,2,,,,,2,1,01,,17,262.11254953
5347524,1,1,1,80,17,1,5,,2,,,10,,3,,2,,1,22,600000,3,1,01,3,17,194.01320396
5347524,1,2,1,80,17,1,6,,2,,,9,,2,,2,,1,48,2000000,2,1,01,1.1,17,194.01320396
5347525,1,2,1,80,17,1,4,,2,,,9,,2,,2,,1,22,600000,2,1,01,2,17,268.91610976
5347525,1,4,1,80,17,1,6,,1,,2,5,,2,,2,,2,,500000,2,1,01,3,17,268.91610976
5347526,1,2,1,80,17,2,,,,2,,,.,2,,2,,,,,2,1,01,,17,234.96892174
