DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,P7480S1,P7480S1A1,P7480S3,P7480S3A1,P7480S4,P7480S4A1,P7480S5,P7480S5A1,P7480S6,P7480S6A1,P7480S7,P7480S7A1,P7480S8,P7480S8A1,P7480S9,P7480S9A1,P7480S10,P7480S10A1,P7480S11,P7480S11A1,CLASE,MES,DPTO,fex_c_2011
5387841,1,1,1,90,2,,1,12,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,5433.8277247
5387841,1,2,1,90,2,,1,10,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,5433.8277247
5387842,1,1,1,90,2,,1,14,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,1605.3984496
5387842,1,2,1,90,2,,1,14,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,1605.3984496
5387842,1,3,1,90,2,,1,7,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,1605.3984496
5387843,1,1,1,90,2,,1,14,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,2074.1024385
5387844,1,1,1,90,2,,1,10,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,3514.6375858
5387844,1,2,1,90,2,,1,24,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,3514.6375858
5387845,1,1,1,90,2,,1,21,2,,1,21,2,,2,,2,,2,,2,,2,,2,02,52,1605.3984496
5387845,1,2,1,90,2,,1,14,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,1605.3984496
5387845,1,3,1,90,2,,1,7,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,1605.3984496
5387846,1,1,1,90,2,,1,7,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,2074.1024385
5387847,1,1,1,90,2,,1,7,2,,1,14,2,,2,,2,,2,,2,,2,,2,02,52,5333.9392218
5387847,1,2,1,90,2,,1,28,2,,1,21,1,10,2,,1,2,2,,2,,2,,2,02,52,5333.9392218
5387847,1,3,1,90,2,,1,7,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,5333.9392218
5387847,2,1,2,90,2,,1,7,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,5333.9392218
5387848,1,1,1,90,2,,1,30,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,1732.4874739
5387848,1,2,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,1732.4874739
5387848,1,3,1,90,2,,1,12,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,1732.4874739
5387849,1,1,1,90,2,,1,21,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,4371.5812812
5387849,1,2,1,90,2,,1,8,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,4371.5812812
5387849,1,3,1,90,2,,1,8,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,4371.5812812
5387850,1,1,1,90,2,,1,20,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,3514.6375858
5387850,1,2,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,3514.6375858
5387851,1,1,1,90,2,,1,7,2,,1,14,2,,2,,2,,2,,2,,2,,2,02,52,3527.2082353
5387851,1,2,1,90,2,,1,28,2,,1,21,2,,2,,2,,2,,2,,2,,2,02,52,3527.2082353
5387852,1,1,1,90,2,,1,28,2,,1,12,2,,2,,2,,2,,2,,2,,2,02,52,3101.3207405
5387852,1,2,1,90,2,,1,48,2,,1,24,2,,2,,2,,2,,2,,2,,2,02,52,3101.3207405
5387856,1,1,1,90,2,,1,12,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,2378.4340784
5387856,1,2,1,90,2,,1,24,2,,2,,2,,2,,1,2,2,,2,,2,,2,02,52,2378.4340784
5387906,1,1,1,90,2,,1,24,2,,1,10,2,,2,,2,,2,,2,,2,,2,02,52,6430.4609738
5387906,1,2,1,90,2,,1,10,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,6430.4609738
5387906,1,3,1,90,2,,1,12,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,6430.4609738
5387906,1,4,1,90,2,,1,10,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,6430.4609738
5387907,1,1,1,90,1,7,1,28,2,,1,14,2,,2,,2,,2,,2,,2,,2,02,52,2280.4094475
5387907,1,2,1,90,1,7,1,24,2,,1,10,2,,2,,2,,2,,2,,2,,2,02,52,2280.4094475
5387907,1,3,1,90,1,7,1,28,2,,1,21,2,,2,,2,,2,,2,,2,,2,02,52,2280.4094475
5387907,1,4,1,90,1,4,1,7,2,,1,14,2,,2,,2,,2,,2,,2,,2,02,52,2280.4094475
5387908,1,1,1,90,2,,1,24,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,5269.0360571
5387908,1,2,1,90,2,,1,10,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,5269.0360571
5387908,1,3,1,90,2,,1,10,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,5269.0360571
5387909,1,1,1,90,2,,1,7,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,4457.2433348
5387909,1,2,1,90,2,,1,28,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,4457.2433348
5387909,1,3,1,90,2,,1,14,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,4457.2433348
5387909,1,4,1,90,2,,1,4,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,4457.2433348
5387910,1,1,1,90,2,,1,15,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,2946.1862238
5387911,1,1,1,90,1,4,1,7,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,2460.9347319
5387911,1,2,1,90,1,7,1,28,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,2460.9347319
5387911,1,3,1,90,1,3,1,7,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,2460.9347319
5387912,1,1,1,90,2,,1,10,2,,1,10,2,,2,,2,,2,,2,,2,,2,02,52,3584.0472647
5387912,1,2,1,90,2,,1,21,2,,1,6,2,,2,,2,,2,,2,,2,,2,02,52,3584.0472647
5387938,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,1304.3164502
5387938,1,2,1,90,2,,1,21,2,,1,21,2,,2,,2,,2,,2,,2,,2,02,52,1304.3164502
5387938,1,3,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,1304.3164502
5387938,1,4,1,90,2,,1,14,2,,1,14,2,,2,,2,,2,,2,,2,,2,02,52,1304.3164502
5387938,1,6,1,90,2,,1,14,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,1304.3164502
5387939,1,1,1,90,2,,1,2,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,4409.2260894
5387939,1,2,1,90,2,,1,30,2,,1,12,2,,2,,2,,2,,2,,2,,2,02,52,4409.2260894
5387939,1,3,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,4409.2260894
5387939,1,4,1,90,2,,1,2,2,,1,3,2,,2,,2,,2,,2,,2,,2,02,52,4409.2260894
5387939,1,5,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,4409.2260894
5387939,1,6,1,90,2,,1,30,2,,1,24,2,,2,,2,,2,,2,,2,,2,02,52,4409.2260894
5387940,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,2146.6790926
5387940,1,2,1,90,2,,1,30,2,,1,20,2,,2,,2,,2,,2,,2,,2,02,52,2146.6790926
5387940,1,3,1,90,2,,1,20,2,,1,10,2,,2,,2,,2,,2,,2,,2,02,52,2146.6790926
5387941,1,1,1,90,2,,2,,2,,1,7,2,,2,,2,,2,,2,,2,,2,02,52,2199.6886416
5387941,1,2,1,90,2,,1,28,2,,1,45,2,,2,,2,,2,,2,,2,,2,02,52,2199.6886416
5387942,1,1,1,90,2,,1,20,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,1996.1800966
5387942,1,2,1,90,2,,1,10,2,,1,10,2,,2,,2,,2,,2,,2,,2,02,52,1996.1800966
5387942,1,4,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,1996.1800966
5387943,1,1,1,90,2,,1,36,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,1255.5588978
5387943,1,2,1,90,2,,1,30,2,,1,25,2,,2,,2,,2,,2,,2,,2,02,52,1255.5588978
5387943,1,3,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,1255.5588978
5387943,1,4,1,90,2,,1,6,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,1255.5588978
5387944,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,2259.8623472
5387944,1,2,1,90,2,,1,28,2,,1,35,2,,2,,2,,2,,2,,2,,2,02,52,2259.8623472
5387944,1,3,1,90,2,,1,14,2,,1,14,2,,2,,2,,2,,2,,2,,2,02,52,2259.8623472
5387945,1,1,1,90,2,,1,20,2,,2,,1,16,2,,2,,2,,2,,2,,2,02,52,1786.0351103
5387946,1,1,1,90,2,,1,24,2,,1,30,2,,2,,2,,2,,2,,2,,2,02,52,1255.5588978
5387946,1,2,1,90,2,,1,20,2,,1,30,2,,2,,2,,2,,2,,2,,2,02,52,1255.5588978
5387946,1,3,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,1255.5588978
5387946,1,5,1,90,2,,1,30,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,1255.5588978
5387947,1,1,1,90,2,,2,,2,,1,21,2,,2,,2,,2,,2,,2,,2,02,52,2033.4958379
5387947,1,2,1,90,2,,1,28,2,,1,45,2,,2,,2,,2,,2,,2,,2,02,52,2033.4958379
5387947,1,5,1,90,2,,1,21,2,,1,14,2,,2,,2,,2,,2,,2,,2,02,52,2033.4958379
5387948,1,1,1,90,2,,1,10,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,2861.9304548
5387948,1,2,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,2861.9304548
5387949,1,1,1,90,2,,1,20,2,,1,14,2,,2,,2,,2,,2,,2,,2,02,52,3479.1241702
5387949,1,2,1,90,2,,1,12,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,3479.1241702
5387949,1,4,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,3479.1241702
5387949,1,5,1,90,2,,2,,2,,2,,1,10,2,,2,,2,,2,,2,,2,02,52,3479.1241702
5387950,1,1,1,90,2,,1,14,2,,1,50,2,,2,,2,,2,,2,,2,,2,02,52,2432.9964429
5387950,1,2,1,90,2,,1,10,2,,1,15,2,,2,,2,,2,,2,,2,,2,02,52,2432.9964429
5387951,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,2567.2739158
5387951,1,2,1,90,2,,1,28,2,,1,28,1,45,2,,2,,2,,2,,2,,2,02,52,2567.2739158
5387951,1,3,1,90,2,,1,28,2,,1,28,2,,2,,2,,2,,2,,2,,2,02,52,2567.2739158
5387951,1,4,1,90,2,,1,4,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,2567.2739158
5387952,1,1,1,90,2,,1,3,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,2912.6568049
5387952,1,2,1,90,2,,1,25,2,,1,20,2,,2,,2,,2,,2,,2,,2,02,52,2912.6568049
5387953,1,1,1,90,2,,2,,2,,1,7,2,,2,,2,,2,,2,,2,,2,02,52,3210.7544669
5387953,1,2,1,90,2,,1,50,2,,1,30,2,,2,,2,,2,,2,,2,,2,02,52,3210.7544669
5387954,1,1,1,90,2,,1,14,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,3610.255072
5387955,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,1354.9533847
5387955,1,2,1,90,2,,1,36,2,,1,12,2,,2,,2,,2,,2,,2,,2,02,52,1354.9533847
5387955,1,3,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,1354.9533847
5387956,1,1,1,90,2,,2,,2,,1,14,2,,2,,2,,2,,2,,2,,2,02,52,2651.8645853
5387956,1,2,1,90,2,,1,28,2,,1,48,2,,2,,2,,2,,2,,2,,2,02,52,2651.8645853
5387957,1,1,1,90,1,7,1,3,2,,1,18,2,,2,,2,,2,,2,,1,8,2,02,52,2871.7617779
5387957,1,2,1,90,1,7,1,30,2,,1,50,2,,2,,1,2,2,,2,,2,,2,02,52,2871.7617779
5387958,1,1,1,90,2,,2,,2,,1,10,2,,2,,2,,2,,2,,2,,2,02,52,3670.4287776
5387958,1,2,1,90,2,,1,50,2,,1,20,2,,2,,2,,1,1,2,,2,,2,02,52,3670.4287776
5387959,1,1,1,90,1,7,1,28,2,,1,65,2,,2,,2,,2,,2,,2,,2,02,52,1468.1366394
5387959,1,2,1,90,2,,1,7,2,,1,14,2,,2,,2,,2,,2,,2,,2,02,52,1468.1366394
5387959,1,3,1,90,1,2,1,14,2,,1,7,2,,2,,2,,2,,2,,2,,2,02,52,1468.1366394
5387960,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,1738.3762145
5387960,1,2,1,90,1,3,1,40,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,1738.3762145
5387960,1,3,1,90,1,10,1,30,2,,2,,2,,2,,1,15,2,,2,,2,,2,02,52,1738.3762145
5387960,1,4,1,90,1,10,1,20,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,1738.3762145
5387961,1,1,1,90,1,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,1859.75491
5387961,1,2,1,90,1,4,1,40,2,,2,,1,20,2,,2,,2,,2,,2,,2,02,52,1859.75491
5387961,1,3,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,1859.75491
5387962,1,1,1,90,2,,1,7,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,1255.5588978
5387962,1,2,1,90,2,,1,28,2,,1,7,2,,2,,2,,2,,2,,2,,2,02,52,1255.5588978
5387962,1,3,1,90,2,,1,28,2,,1,14,2,,2,,2,,2,,2,,2,,2,02,52,1255.5588978
5387962,1,4,1,90,2,,1,14,2,,1,7,2,,2,,2,,2,,2,,2,,2,02,52,1255.5588978
5387962,1,5,1,90,2,,1,14,2,,1,14,2,,2,,2,,2,,2,,2,,2,02,52,1255.5588978
5387963,1,1,1,90,2,,1,7,2,,1,1,2,,2,,2,,2,,2,,2,,2,02,52,2758.5785232
5387963,1,2,1,90,2,,2,,1,15,2,,2,,2,,2,,2,,2,,2,,2,02,52,2758.5785232
5387964,1,1,1,90,2,,2,,2,,1,6,2,,2,,2,,2,,2,,2,,2,02,52,2425.498076
5387964,1,2,1,90,2,,1,40,2,,1,20,2,,2,,2,,2,,2,,2,,2,02,52,2425.498076
5387965,1,1,1,90,2,,2,,2,,1,10,2,,2,,2,,1,6,2,,2,,2,02,52,4089.9945508
5387965,1,2,1,90,1,10,1,50,2,,1,20,2,,2,,2,,2,,2,,2,,2,02,52,4089.9945508
5387965,1,3,1,90,2,,1,7,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,4089.9945508
5387966,1,1,1,90,2,,1,14,1,2,2,,2,,2,,2,,2,,2,,2,,2,02,52,3637.7394902
5387967,1,1,1,90,2,,1,14,2,,1,21,2,,2,,2,,2,,2,,2,,2,02,52,3584.809058
5387967,1,2,1,90,2,,1,35,2,,1,65,2,,2,,2,,2,,2,,2,,2,02,52,3584.809058
5387967,1,3,1,90,2,,1,14,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,3584.809058
5387967,1,4,1,90,2,,1,2,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,3584.809058
5387968,1,1,1,90,2,,1,10,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,3150.5807613
5387969,1,1,1,90,2,,1,1,2,,1,7,2,,2,,2,,2,,2,,2,,2,02,52,3524.6353523
5387969,1,2,1,90,2,,1,30,2,,1,30,2,,2,,2,,2,,2,,2,,2,02,52,3524.6353523
5387969,1,3,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,3524.6353523
5387970,1,1,1,90,1,4,1,28,2,,1,45,2,,2,,2,,2,,2,,2,,2,02,52,2119.1155575
5387971,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,3982.1619493
5387971,1,2,1,90,1,10,1,50,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,3982.1619493
5387971,1,3,1,90,2,,1,4,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,3982.1619493
5387971,1,4,1,90,1,3,1,10,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,3982.1619493
5387971,1,5,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,3982.1619493
5387972,1,1,1,90,2,,1,7,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,2347.2976064
5387972,1,2,1,90,2,,1,28,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,2347.2976064
5387973,1,1,1,90,2,,2,,2,,1,7,2,,2,,2,,2,,2,,2,,2,02,52,1468.1366394
5387973,1,2,1,90,2,,1,30,2,,1,25,2,,2,,2,,2,,2,,2,,2,02,52,1468.1366394
5387973,1,3,1,90,2,,1,8,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,1468.1366394
5387974,1,1,1,90,2,,1,4,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,3637.818607
5387974,1,2,1,90,2,,1,28,2,,1,35,2,,2,,2,,2,,2,,2,,2,02,52,3637.818607
5387974,1,3,1,90,2,,1,4,2,,1,15,2,,2,,2,,2,,2,,2,,2,02,52,3637.818607
5387975,1,1,1,90,2,,1,40,2,,1,20,2,,2,,2,,2,,2,,2,,2,02,52,3210.7544669
5387975,1,2,1,90,2,,2,,2,,1,6,2,,2,,2,,2,,2,,2,,2,02,52,3210.7544669
5387976,1,1,1,90,2,,1,14,2,,1,7,2,,2,,2,,2,,2,,2,,2,02,52,4623.7726287
5387976,1,2,1,90,2,,1,28,2,,1,65,2,,2,,2,,2,,2,,2,,2,02,52,4623.7726287
5387976,1,3,1,90,2,,1,7,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,4623.7726287
5387976,1,4,1,90,2,,1,2,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,4623.7726287
5387977,1,1,1,90,2,,1,10,2,,1,10,2,,2,,2,,2,,2,,2,,2,02,52,3210.7544669
5387977,1,2,1,90,2,,1,50,2,,1,20,2,,2,,2,,2,,2,,2,,2,02,52,3210.7544669
5387978,1,1,1,90,2,,1,7,2,,1,7,2,,2,,2,,2,,2,,2,,2,02,52,4171.5966849
5387978,1,2,1,90,1,14,1,28,2,,1,21,2,,2,,2,,2,,2,,2,,2,02,52,4171.5966849
5387978,1,3,1,90,1,7,1,7,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,4171.5966849
5387978,1,4,1,90,1,4,1,4,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,4171.5966849
5387979,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,1,4,2,,2,,2,02,52,2963.597757
5387979,1,2,1,90,2,,1,20,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,2963.597757
5387979,1,3,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,2963.597757
5387979,1,4,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,2963.597757
5387979,1,5,1,90,2,,1,40,2,,1,20,1,10,2,,2,,2,,2,,2,,2,02,52,2963.597757
5387980,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,1756.4029784
5387980,1,2,1,90,2,,1,40,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,1756.4029784
5387980,1,3,1,90,2,,1,25,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,1756.4029784
5387981,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,1458.3053163
5387981,1,2,1,90,2,,1,48,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,1458.3053163
5387981,1,3,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,1458.3053163
5387982,1,1,1,90,1,7,2,,1,5,2,,2,,2,,2,,2,,2,,2,,2,02,52,1622.1255055
5388013,1,1,1,90,2,,1,14,2,,2,,2,,2,,2,,1,48,2,,2,,2,02,52,3388.2101657
5388013,1,2,1,90,2,,1,28,2,,2,,2,,2,,2,,1,14,2,,2,,2,02,52,3388.2101657
5388013,1,3,1,90,2,,1,4,2,,2,,2,,2,,2,,1,28,2,,2,,2,02,52,3388.2101657
5388014,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,1,12,2,,2,,2,02,52,2612.7850979
5388014,1,2,1,90,2,,1,30,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,2612.7850979
5388014,1,3,1,90,1,4,2,,2,,2,,2,,2,,2,,2,,2,,1,5,2,02,52,2612.7850979
5388015,1,1,1,90,2,,1,3,2,,1,10,2,,2,,2,,1,2,2,,2,,2,02,52,3323.9377216
5388015,1,2,1,90,2,,1,30,2,,1,20,2,,2,,2,,2,,2,,2,,2,02,52,3323.9377216
5388016,1,1,1,90,2,,1,14,2,,1,14,2,,2,,2,,2,,2,,2,,2,02,52,1973.3221322
5388016,1,2,1,90,2,,1,28,2,,1,35,2,,2,,2,,2,,2,,2,,2,02,52,1973.3221322
5388017,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,2261.5884712
5388017,1,2,1,90,2,,1,30,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,2261.5884712
5388018,1,1,1,90,2,,2,,2,,1,7,2,,2,,2,,2,,2,,2,,2,02,52,2885.1723867
5388018,1,2,1,90,2,,1,24,2,,1,30,2,,2,,2,,2,,2,,2,,2,02,52,2885.1723867
5388019,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,2175.2716777
5388019,1,2,1,90,2,,1,30,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,2175.2716777
5388019,1,3,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,2175.2716777
5388019,1,4,1,90,2,,1,30,2,,1,20,2,,2,,2,,2,,2,,2,,2,02,52,2175.2716777
5388019,1,6,1,90,2,,1,10,2,,1,20,2,,2,,2,,2,,2,,2,,2,02,52,2175.2716777
5388020,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,1336.9266208
5388020,1,2,1,90,2,,1,21,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,1336.9266208
5388020,1,3,1,90,2,,1,28,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,1336.9266208
5388020,1,4,1,90,2,,1,21,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,1336.9266208
5388021,1,1,1,90,2,,1,7,2,,1,12,2,,2,,2,,2,,2,,2,,2,02,52,3150.5807613
5388022,1,1,1,90,2,,1,14,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,1860.1388775
5388022,1,2,1,90,2,,1,40,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,1860.1388775
5388023,1,1,1,90,2,,1,4,2,,2,,2,,2,,2,,2,,2,,2,,2,02,52,3150.5807613
5388046,1,1,1,90,2,,1,7,2,,2,,1,21,2,,2,,2,,1,7,2,,2,02,76,4710.5788569
5388046,1,2,1,90,2,,1,28,2,,1,21,2,,2,,2,,2,,1,2,2,,2,02,76,4710.5788569
5388047,1,1,1,90,2,,1,2,2,,2,,2,,2,,2,,1,15,2,,2,,2,02,76,4553.6190153
5388047,1,2,1,90,2,,1,35,2,,2,,2,,2,,2,,1,28,2,,2,,2,02,76,4553.6190153
5388047,1,3,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,02,76,4553.6190153
5388047,1,4,1,90,2,,1,4,2,,2,,2,,2,,2,,1,14,2,,2,,2,02,76,4553.6190153
5388048,1,1,1,90,1,4,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,02,76,3418.0794059
5388048,1,2,1,90,1,10,1,24,2,,2,,2,,2,,2,,2,,2,,2,,2,02,76,3418.0794059
5388048,1,3,1,90,2,,1,5,2,,2,,2,,2,,2,,2,,2,,2,,2,02,76,3418.0794059
5388049,1,1,1,90,1,20,1,9,2,,2,,1,8,2,,2,,2,,2,,2,,2,02,76,2329.7170567
5388049,1,2,1,90,1,8,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,02,76,2329.7170567
5388049,1,3,1,90,1,3,1,21,2,,1,49,1,14,2,,2,,2,,2,,2,,2,02,76,2329.7170567
5388049,1,5,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,02,76,2329.7170567
5388050,1,1,1,90,2,,2,,1,3,2,,2,,2,,2,,2,,2,,2,,2,02,76,5845.9716632
5388051,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,1,4,2,,2,02,76,3451.5284615
5388051,1,2,1,90,2,,1,49,2,,2,,2,,2,,2,,2,,2,,2,,2,02,76,3451.5284615
5388052,1,1,1,90,2,,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,02,76,4467.1157913
5388052,2,1,2,90,2,,1,21,1,10,1,5,2,,2,,2,,2,,2,,2,,2,02,76,4467.1157913
5388052,2,2,2,90,2,,1,7,2,,2,,2,,2,,2,,2,,2,,2,,2,02,76,4467.1157913
5388053,1,1,1,90,2,,1,6,2,,2,,2,,2,,2,,2,,2,,2,,2,02,76,6749.9053632
5388054,1,1,1,90,2,,1,30,2,,2,,2,,2,,2,,2,,2,,2,,2,02,76,6445.9334112
5388054,1,2,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,02,76,6445.9334112
5388054,1,3,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,02,76,6445.9334112
5388055,1,1,1,90,2,,1,12,2,,2,,2,,2,,2,,2,,2,,2,,2,02,76,5845.9716632
5388062,1,1,1,90,2,,2,,2,,1,98,2,,2,,2,,2,,2,,2,,2,02,76,1702.3915519
5388062,1,2,1,90,2,,1,35,2,,1,28,2,,2,,2,,2,,2,,2,,2,02,76,1702.3915519
5388062,1,3,1,90,2,,1,4,2,,1,21,2,,2,,2,,1,4,2,,2,,2,02,76,1702.3915519
5388063,1,1,1,90,2,,2,,2,,1,12,2,,2,,2,,1,2,2,,2,,2,02,76,2274.601344
5388063,1,2,1,90,2,,1,28,2,,1,26,1,4,2,,2,,1,4,2,,2,,2,02,76,2274.601344
5388063,1,3,1,90,2,,1,7,2,,2,,2,,2,,2,,2,,2,,2,,2,02,76,2274.601344
5388063,1,4,1,90,2,,1,7,2,,2,,1,4,2,,2,,2,,2,,2,,2,02,76,2274.601344
5388064,1,1,1,90,2,,1,42,2,,2,,2,,2,,2,,2,,2,,2,,2,02,76,1747.5535085
5388064,1,2,1,90,2,,1,4,2,,2,,2,,2,,2,,2,,2,,2,,2,02,76,1747.5535085
5388065,1,1,1,90,2,,1,9,2,,2,,2,,2,,2,,2,,2,,2,,2,02,76,2070.676569
5388065,1,2,1,90,2,,1,28,2,,2,,2,,2,,2,,2,,2,,2,,2,02,76,2070.676569
5388066,1,1,1,90,2,,1,28,2,,1,28,2,,2,,2,,2,,2,,2,,2,02,76,1571.7988965
5388066,1,2,1,90,2,,1,1,2,,1,14,2,,2,,2,,2,,2,,2,,2,02,76,1571.7988965
