DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,P6016,P6020,P6030S1,P6030S3,P6040,P6050,P6080,P6080S1,P6070,P6081,P6081S1,P6083,P6083S1,P6071,P6071S1,P3147S1,P3147S2,P3147S3,P3147S4,P3147S5,P3147S6,P3147S7,P3147S8,P3147S9,P3147S10,P3147S11,P3147S10A1,P3246,P6090,P6140,P6150,P6100,P6110,P6120,P6125,P6160,P6170,P6175,P6210,P6210S1,P6220,P6269,AREA,ESC,MES,DPTO,fex_c_2011
5369670,1,1,1,10,1,1,6,1985,35,1,6,,2,3,,2,,1,2,,,,,,,,,,,1,,2,2,2,,,,,2,1,2,,4,6,,,54,6,02,54,407.14479998
5369670,1,2,1,10,1,2,6,1987,33,2,6,,2,2,,3,,1,1,,,,,,,,,,,1,,,2,2,,,,,2,1,2,,4,9,,,54,9,02,54,407.14479998
5369670,1,3,1,10,1,1,5,2007,13,3,6,,6,1,1,1,2,,,,,,,,,,,,,1,,,2,2,,,,,2,1,2,,4,7,,,54,7,02,54,407.14479998
5369670,1,4,1,10,1,2,1,2009,12,3,6,,6,1,1,1,2,,,,,,,,,,,,,1,,,2,2,,,,,2,1,2,,3,5,,,54,5,02,54,407.14479998
5369670,1,5,1,10,1,1,4,2013,7,3,6,,,1,1,1,2,,,,,,,,,,,,,,,,2,2,,,,,2,2,2,,3,1,,,54,1,02,54,407.14479998
5369671,1,1,1,10,1,2,5,1944,76,1,6,,5,3,,3,,,,,,,,,,,,,,1,,2,1,,,3,,,2,1,2,,3,2,,,54,2,02,54,381.9314936
5369671,1,2,1,10,2,1,1,1996,25,5,6,,6,3,,3,,,,,,,,,,,,1,,,,,2,2,,,,,2,1,2,,6,1,2,2,54,12,02,54,381.9314936
5369671,1,3,1,10,3,2,9,1967,53,6,6,,6,3,,2,,,,,,,,,,,,1,,,,,1,,,3,,,2,1,2,,5,11,2,,54,11,02,54,381.9314936
5369671,1,4,1,10,4,2,8,2002,18,9,6,,6,2,,2,,,,,,,,,,,1,1,,,,,1,,,3,,,2,1,1,1,4,9,,,54,9,02,54,381.9314936
5369672,1,1,1,10,1,2,12,1971,49,1,6,,2,3,,3,,1,2,1,,,,,,,,1,,,,2,1,,,1,1,35200,2,1,2,,5,11,2,,54,11,02,54,396.57471633
5369672,1,2,1,10,2,1,4,1986,34,2,6,,2,3,,2,,1,1,,,1,,1,,1,,,,,,,1,,,3,,,2,1,2,,5,11,2,,54,11,02,54,396.57471633
5369672,1,3,1,10,3,1,3,1996,24,3,6,,6,2,,1,1,,,,,,,1,,1,,1,,,,,1,,,1,5,,2,1,2,,5,11,2,,54,11,02,54,396.57471633
5369672,1,4,1,10,1,1,1,2007,14,3,6,,6,1,2,1,1,,,,,,,,,,1,1,,,,,1,,,1,5,,2,1,1,1,4,8,,,54,8,02,54,396.57471633
5369672,1,5,1,10,1,1,3,2008,12,3,6,,6,1,2,1,1,,,,,,,,,,1,1,,,,,1,,,1,5,,2,1,1,1,4,7,,,54,7,02,54,396.57471633
5369672,1,6,1,10,1,1,12,2012,8,3,6,,,1,2,1,1,,,,,,,,,,,,,,,,1,,,1,5,,2,1,1,1,3,2,,,54,2,02,54,396.57471633
5369673,1,1,1,10,1,1,12,1952,68,1,6,,3,3,,3,,1,2,,,,1,,,1,,1,,,,2,1,,,3,,,2,1,2,,3,2,,,54,2,02,54,405.46580315
5369673,1,2,1,10,2,2,6,1958,62,2,6,,3,3,,2,,1,1,,1,,,,,,,1,,,,,1,,,3,,,2,1,2,,4,6,,,54,6,02,54,405.46580315
5369673,1,3,1,10,2,1,6,1982,38,3,6,,6,1,1,1,2,,,,,,,,,,,1,,,,,1,,,3,,,2,1,2,,3,5,,,54,5,02,54,405.46580315
5369676,1,1,1,10,1,1,2,1948,73,1,6,,3,3,,2,,1,2,,,,,,,,,1,,,,2,1,,,3,,,2,1,2,,3,5,,,54,5,02,54,352.02318794
5369676,1,2,1,10,2,2,1,1949,72,2,6,,3,3,,3,,1,1,,,,,,,,,1,,,,,1,,,3,,,2,1,2,,3,5,,,54,5,02,54,352.02318794
5369679,1,1,1,10,1,2,7,1983,37,1,6,,2,3,,3,,1,2,,,,,,,,,1,,,,2,1,,,3,,,2,1,2,,3,5,,,54,5,02,54,467.03243645
5369679,1,2,1,10,2,1,12,1993,27,2,6,,2,2,,2,,1,1,,,,,,,,,1,,,,,1,,,1,1,36400,2,1,2,,5,11,2,,54,11,02,54,467.03243645
5369679,1,3,1,10,1,1,1,2009,12,3,6,,6,2,,1,1,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,4,6,,,54,6,02,54,467.03243645
5369679,1,4,1,10,1,2,2,2013,7,3,6,,,2,,1,1,,,,,,,,,,,,,,,,1,,,3,,,2,1,1,1,3,2,,,54,2,02,54,467.03243645
5369679,1,5,1,10,5,1,7,1990,30,5,6,,6,2,,3,,,,,,,,,,,,1,,,,,1,,,1,1,36400,2,1,2,,6,5,4,,54,16,02,54,467.03243645
5369680,1,1,1,10,1,2,2,1965,55,1,6,,2,3,,3,,1,2,,,1,1,,,,,1,,,,2,1,,,3,,,2,1,2,,3,2,,,54,2,02,54,408.00507618
5369680,1,2,1,10,1,1,9,1975,45,2,6,,2,3,,2,,1,1,,,1,,1,,1,,1,,,,,1,,,3,,,2,1,2,,5,11,2,,54,11,02,54,408.00507618
5369681,1,1,1,10,1,1,8,1974,46,1,6,,2,3,,2,,1,2,,,1,,,,,,1,,,,1,1,,,3,,,2,1,2,,4,8,,,54,8,02,54,379.45226092
5369681,1,2,1,10,2,2,2,1975,45,2,6,,2,2,,2,,1,1,,,,,,,,,1,,,,,2,2,,,,,1,1,2,,4,9,,,54,9,02,54,379.45226092
5369681,1,3,1,10,3,1,12,2002,18,3,6,,6,1,1,1,2,,,,,,,,,,,,,1,,,2,2,,,,,2,1,2,,5,11,2,,54,11,02,54,379.45226092
5369682,1,1,1,10,1,1,7,1943,77,1,6,,2,3,,3,,1,2,,,,,,,,,,,1,,2,1,,,3,,,2,1,2,,3,5,,,54,5,02,54,349.24890241
5369682,1,2,1,10,2,2,1,1969,52,2,6,,2,3,,3,,1,1,,,,,,,,,,,1,,,1,,,3,,,2,2,2,,3,1,,,54,1,02,54,349.24890241
5369682,1,3,1,10,1,2,11,2008,12,3,6,,6,1,1,1,2,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,2,4,6,,,54,6,02,54,349.24890241
5369683,1,1,1,10,1,2,3,1967,53,1,6,,6,3,,3,,,,,,,1,,,,,1,,,,2,1,,,3,,,2,1,2,,3,5,,,54,5,02,54,297.18325649
5369683,1,2,1,10,2,1,9,1970,50,5,6,,6,3,,3,,,,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,3,5,,,54,5,02,54,297.18325649
5369683,1,3,1,10,3,2,1,1976,45,5,6,,6,2,,2,,,,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,3,5,,,54,5,02,54,297.18325649
5369684,1,1,1,10,1,1,7,1991,29,1,6,,2,3,,2,,1,2,,,,1,,,,,1,,,,2,1,,,3,,,2,1,2,,6,1,3,,54,12,02,54,364.24381485
5369684,1,2,1,10,2,2,3,1994,26,2,6,,2,3,,2,,1,1,1,,1,,,,1,,1,,,,,1,,,3,,,2,1,2,,5,10,1,,54,10,02,54,364.24381485
5369685,1,1,1,10,1,2,3,1951,69,1,6,,5,3,,3,,,,,,,,,,,,,,1,,1,1,,,3,,,2,1,2,,4,7,,,54,7,02,54,354.56246097
5369686,1,1,1,10,1,1,6,1987,33,1,6,,2,2,,2,,1,2,,,1,,,,,,,,,,2,1,,,1,1,35200,2,1,1,2,6,3,2,2,54,14,02,54,391.93635391
5369686,1,2,1,10,1,2,6,1985,35,2,6,,2,3,,2,,1,1,,,,,,,,,,,1,,,1,,,1,1,35200,2,1,2,,6,5,4,,54,16,02,54,391.93635391
5369686,1,3,1,10,1,2,3,2005,15,3,6,,6,2,,1,2,,,,,,,,,,1,1,,,,,1,,,1,5,,2,1,1,1,4,8,,,54,8,02,54,391.93635391
5369686,1,4,1,10,1,1,10,2013,7,3,6,,,1,1,1,2,,,,,,,,,,,,,,,,1,,,1,5,,2,1,1,1,3,1,,,54,1,02,54,391.93635391
5369687,1,1,1,10,1,2,6,1948,72,1,6,,2,3,,3,,1,2,,,,,,,,,,,1,,2,1,,,3,,,2,1,2,,4,6,,,54,6,02,54,405.46580315
5369687,1,2,1,10,2,1,3,1940,80,2,6,,2,3,,3,,1,1,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,3,2,,,54,2,02,54,405.46580315
5369687,1,3,1,10,1,1,6,1990,30,3,6,,6,1,2,1,1,,,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,5,10,1,,54,10,02,54,405.46580315
5369688,1,1,1,10,5,1,12,1961,59,1,6,,2,2,,2,,1,2,,,1,1,,,,,1,,,,2,1,,,3,,,2,1,2,,3,3,,,54,3,02,54,286.5531325
5369688,1,2,1,10,2,2,5,1965,55,2,6,,2,3,,2,,1,1,,,,,,,,,1,,,,,1,,,3,,,2,1,2,,3,3,,,54,3,02,54,286.5531325
5369688,1,3,1,10,5,2,,,35,3,6,,4,1,1,1,2,,,,,,1,,,,,1,,,,,1,,,1,3,105000,2,1,2,,5,11,2,,54,11,02,54,286.5531325
5369688,1,4,1,10,5,1,6,2001,19,4,6,,6,2,,1,3,,,,,,,,,,,1,,,,,1,,,3,,,2,1,2,,5,11,2,,54,11,02,54,286.5531325
5369688,1,5,1,10,5,2,3,1987,33,3,6,,2,1,1,1,2,1,6,1,,1,1,,,,,1,,,,,1,,,3,,,2,1,2,,5,11,2,,54,11,02,54,286.5531325
5369688,1,6,1,10,6,1,10,1994,26,5,6,,2,3,,3,,1,5,,,1,,1,,1,,1,,,,,1,,,3,,,2,1,2,,5,11,2,,54,11,02,54,286.5531325
5369690,1,1,1,10,1,1,1,1968,53,1,6,,3,3,,2,,1,2,,,,1,,,,,1,,,,1,1,,,3,,,2,1,2,,3,5,,,54,5,02,54,408.00507618
5369690,1,2,1,10,2,2,12,1962,58,2,6,,3,3,,3,,1,1,,1,1,,,,1,,1,,,,,1,,,3,,,2,1,2,,5,11,2,,54,11,02,54,408.00507618
5369692,1,1,1,10,1,1,7,1978,42,1,6,,3,3,,2,,1,2,1,,,1,,,,,1,,,,2,1,,,1,1,56000,2,1,2,,4,9,,,54,9,02,54,385.08693844
5369692,1,2,1,10,2,2,12,1978,42,2,6,,3,3,,2,,1,1,1,,,,,,,,1,,,,,1,,,1,5,,2,1,2,,4,6,,,54,6,02,54,385.08693844
5369692,1,3,1,10,2,2,6,2011,9,3,6,,,1,1,1,2,,,,,,,,,,,,,,,,1,,,1,5,,2,1,1,1,3,3,,,54,3,02,54,385.08693844
5369692,1,4,1,10,2,1,3,2014,6,3,6,,,1,1,1,2,,,,,,,,,,,,,,,,1,,,1,5,,2,1,1,1,3,1,,,54,1,02,54,385.08693844
5369693,1,1,1,10,1,2,9,1961,59,1,6,,5,3,,3,,,,,,,,,,,,,,1,,2,1,,,1,2,112000,2,1,2,,3,2,,,54,2,02,54,260.91302915
5369693,1,2,1,10,2,2,8,1981,39,3,6,,6,3,,1,1,,,,,,,,,,,,,1,,,1,,,1,1,36000,2,1,2,,5,11,2,,54,11,02,54,260.91302915
5369693,1,3,1,10,2,1,7,2010,10,4,6,,6,2,,1,2,,,,,,,,,,,,,1,,,1,,,1,5,,2,1,1,1,3,4,,,54,4,02,54,260.91302915
5369693,1,4,1,10,2,1,10,2017,3,4,6,,,3,,1,2,,,,,,,,,,,,,,,,1,,,1,5,,2,2,2,,1,0,,,54,0,02,54,260.91302915
5369694,1,1,1,10,1,2,11,1978,42,1,6,,2,3,,2,,1,2,,,1,1,,,,,,,,,2,1,,,3,,,2,1,2,,5,11,2,,54,11,02,54,420.43923671
5369694,1,2,1,10,2,1,6,1980,40,2,6,,2,2,,2,,1,1,,,1,1,,,,,,,,,,2,2,,,,,2,1,2,,4,9,,,54,9,02,54,420.43923671
5369694,1,3,1,10,1,1,9,2001,19,3,6,,6,2,,1,1,,,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,5,11,2,,54,11,02,54,420.43923671
5369694,1,4,1,10,1,2,9,2007,13,3,6,,6,1,2,1,1,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,4,6,,,54,6,02,54,420.43923671
5369695,1,1,1,10,1,2,11,1982,38,1,6,,4,3,,2,,,,,,,,,,,,,,1,,2,2,2,,,,,2,1,2,,6,5,4,,54,16,02,54,421.97730541
5369695,1,2,1,10,1,1,1,2006,15,3,6,,6,2,,1,1,,,,,,,,,,1,,,,,,2,2,,,,,2,1,1,1,4,6,,,54,6,02,54,421.97730541
5369695,1,3,1,10,1,2,11,2012,8,3,6,,,2,,1,1,,,,,,,,,,,,,,,,2,2,,,,,2,1,1,1,3,1,,,54,1,02,54,421.97730541
5369695,1,4,1,10,1,2,1,2019,2,3,6,,,2,,1,1,,,,,,,,,,,,,,,,1,,,3,,,2,,,,,,,,54,,02,54,421.97730541
5369695,1,5,1,10,5,2,1,1999,22,9,6,,4,2,,2,,,,,,,,,,,,,,1,,,2,2,,,,,2,1,2,,5,11,2,,54,11,02,54,421.97730541
5369695,1,6,1,10,5,1,4,2019,1,9,6,,,2,,1,5,,,,,,,,,,,,,,,,1,,,3,,,2,,,,,,,,54,,02,54,421.97730541
5369696,1,1,1,10,1,1,8,1963,57,1,6,,3,3,,3,,2,,,,,1,,,,,1,,,,2,1,,,1,3,104000,2,1,2,,4,7,,,54,7,02,54,431.51790684
5369696,1,2,1,10,1,1,12,2003,17,3,6,,6,1,1,2,,,,,,,,,,,,1,,,,,1,,,1,5,,2,1,2,,5,11,2,,54,11,02,54,431.51790684
5369696,1,3,1,10,1,2,11,2008,12,3,6,,6,1,1,2,,,,,,,,,,,1,1,,,,,1,,,1,5,,2,1,1,1,4,6,,,54,6,02,54,431.51790684
5369702,1,1,1,10,1,2,3,1984,36,1,6,,2,3,,2,,1,2,,,,,,,,,,,1,,2,1,,,1,3,115000,2,1,2,,6,5,4,,54,16,02,54,357.60793301
5369702,1,2,1,10,1,1,11,1963,57,2,6,,2,3,,2,,1,1,,,,,,,,,,,1,,,1,,,1,3,115000,2,1,2,,3,5,,,54,5,02,54,357.60793301
5369702,1,3,1,10,1,1,9,2004,16,3,6,,6,2,,1,1,,,,,,,,,,1,,,,,,1,,,1,5,,2,1,1,2,4,9,,,54,9,02,54,357.60793301
5369702,1,4,1,10,1,2,4,2018,2,3,6,,,1,2,1,1,,,,,,,,,,,,,,,,1,,,1,5,,2,,,,,,,,54,,02,54,357.60793301
5369703,1,1,1,10,1,1,11,1980,40,1,6,,2,2,,2,,1,2,,,,,,,,,,,1,,2,1,,,1,1,36800,2,1,2,,3,5,,,54,5,02,54,447.72738156
5369703,1,2,1,10,1,2,4,1985,35,2,6,,2,3,,2,,1,1,,,,,,,,,,,1,,,1,,,1,1,36800,2,1,2,,6,4,2,2,54,15,02,54,447.72738156
5369703,1,3,1,10,1,1,9,1998,22,3,6,,6,2,,1,2,,,,,,,,,,1,,,,,,1,,,1,5,,2,1,1,2,6,4,2,2,54,15,02,54,447.72738156
5369703,1,4,1,10,1,2,8,2013,7,3,6,,,1,1,1,2,,,,,,,,,,,,,,,,1,,,1,5,,2,1,1,2,3,1,,,54,1,02,54,447.72738156
5369703,1,5,1,10,1,2,3,2020,0,3,6,,,1,1,1,2,,,,,,,,,,,,,,,,1,,,1,5,,2,,,,,,,,54,,02,54,447.72738156
5369705,1,1,1,10,1,2,11,1994,26,1,6,,6,2,,2,,,,,,,,,,,,,,1,,2,2,2,,,,,2,1,2,,4,8,,,54,8,02,54,325.19930197
5369705,1,2,1,10,1,1,12,2009,11,3,6,,6,2,,1,1,,,,,,,,,,1,,,,,,2,2,,,,,2,1,1,1,4,0,,,54,5,02,54,325.19930197
5369705,1,3,1,10,3,2,4,2000,20,5,6,,6,2,,2,,,,,,,,,,,,1,,,,,2,2,,,,,2,1,2,,4,8,,,54,8,02,54,325.19930197
5369705,1,4,1,10,3,1,8,2019,1,5,6,,,2,,1,3,,,,,,,,,,,,,,,,2,2,,,,,2,,,,,,,,54,,02,54,325.19930197
5369706,1,1,1,10,1,2,7,1984,36,1,6,,4,3,,3,,,,,,,,,,,,1,,,,2,1,,,1,5,,2,1,2,,4,9,,,54,9,02,54,312.42015613
5369706,1,2,1,10,1,2,3,2003,17,3,6,,6,2,,1,1,,,,,,,,,,1,,,,,,1,,,1,5,,2,1,1,2,6,0,2,2,54,11,02,54,312.42015613
5369706,1,3,1,10,1,2,5,2008,12,3,6,,6,2,,1,1,,,,,,,,,,1,,,,,,1,,,1,5,,2,1,1,2,4,7,,,54,7,02,54,312.42015613
5369706,1,4,1,10,1,1,7,2011,9,3,6,,,2,,1,1,,,,,,,,,,,,,,,,1,,,1,5,,2,1,1,2,3,3,,,54,3,02,54,312.42015613
5369706,1,5,1,10,5,2,2,1982,38,5,6,,6,3,,3,,,,,,,1,,,,,1,,,,,1,,,3,,,2,1,2,,4,7,,,54,7,02,54,312.42015613
5369708,1,1,1,10,2,1,9,1971,49,1,6,,3,3,,2,,1,2,,,,,,,,,1,,,,2,1,,,1,1,98,2,1,2,,6,5,4,,54,16,02,54,458.67340585
5369708,1,2,1,10,2,2,1,1970,51,2,6,,3,2,,2,,1,1,,,,,,,,,1,,,,,1,,,1,5,,2,1,2,,6,3,3,,54,14,02,54,458.67340585
5369708,1,3,1,10,2,1,6,1993,27,3,6,,6,2,,1,2,,,,,,,,,,,1,,,,,1,,,1,3,98,2,1,1,1,6,4,2,2,54,15,02,54,458.67340585
5369708,1,4,1,10,2,2,3,2001,19,3,6,,6,1,1,1,2,,,,,,,,,,1,,,,,,1,,,1,5,,2,1,1,1,6,2,2,2,54,13,02,54,458.67340585
5369709,1,1,1,10,2,1,8,1983,37,1,6,,3,2,,2,,1,2,,,1,1,,,,,,,,,2,1,,,1,5,,2,1,2,,5,11,2,,54,11,02,54,398.38137517
5369709,1,2,1,10,2,2,3,1991,29,2,6,,3,2,,2,,1,1,,,1,,,,,,1,,,,,1,,,1,3,105000,2,1,2,,6,5,4,,54,16,02,54,398.38137517
5369709,1,3,1,10,2,2,1,2014,7,3,6,,,1,1,1,2,,,,,,,,,,,,,,,,1,,,1,5,,2,2,1,2,3,1,,,54,1,02,54,398.38137517
5369710,1,1,1,10,1,1,6,1987,33,1,6,,3,2,,3,,1,2,,,,,,,,,1,,,,2,1,,,1,1,60000,2,1,1,2,6,8,4,,54,19,02,54,364.24381485
5369710,1,2,1,10,2,2,8,1972,48,2,6,,3,2,,3,,1,1,,,,,,,,,1,,,,,1,,,1,5,,2,1,2,,6,5,4,,54,16,02,54,364.24381485
5369711,1,1,1,10,1,1,10,1965,55,1,6,,2,3,,2,,1,2,,,1,1,,,,,1,,,,2,1,,,1,5,,2,1,2,,5,11,2,,54,11,02,54,300.17107565
5369711,1,2,1,10,1,2,8,1972,48,2,6,,2,3,,1,4,1,1,,,,1,,,,,1,,,,,1,,,1,3,104000,2,1,2,,6,2,3,,54,13,02,54,300.17107565
5369711,1,3,1,10,1,1,3,2003,17,3,6,,6,1,1,1,2,,,,,,,,,,1,1,,,,,1,,,1,5,,2,1,1,1,5,10,1,,54,10,02,54,300.17107565
5369711,1,4,1,10,1,2,,,79,5,6,,4,3,,3,,,,,,,,,,,,1,,,,,1,,,3,,,2,1,2,,9,99,,,54,,02,54,300.17107565
5369713,1,1,1,10,1,2,5,1968,52,1,6,,5,3,,2,,,,,,,,,,,,,,1,,2,1,,,1,5,,2,1,2,,3,4,,,54,4,02,54,188.930879
5369713,1,2,1,10,2,2,2,1989,32,3,6,,6,3,,1,1,,,,1,,1,,,,,,,,,,1,,,1,1,90000,2,1,2,,6,5,4,,54,16,02,54,188.930879
5369713,1,3,1,10,3,2,8,1985,35,3,6,,4,3,,1,1,,,1,1,1,1,,,,1,1,,,,,1,,,1,4,,1,1,1,1,6,1,2,2,54,12,02,54,188.930879
5369714,1,1,1,10,1,1,10,1963,57,1,6,,3,3,,2,,1,2,1,,,1,,,,,1,,,,2,1,,,1,5,,2,1,2,,3,5,,,54,5,02,54,382.16650611
5369714,1,2,1,10,2,2,2,1961,59,2,6,,3,3,,3,,1,1,1,,,,,,,,,,,,,1,,,1,2,109024,2,1,2,,4,9,,,54,9,02,54,382.16650611
5369714,1,3,1,10,3,2,5,1964,56,5,6,,4,3,,2,,,,,,,,,,,,1,,,,,1,,,3,,,2,1,2,,3,5,,,54,5,02,54,382.16650611
5369714,1,4,1,10,4,1,2,1983,37,5,6,,3,2,,1,3,2,,,1,1,1,,,,,,,,,,1,,,3,,,2,1,2,,5,11,2,,54,11,02,54,382.16650611
5369715,1,1,1,10,1,2,12,1984,36,1,6,,3,2,,2,,1,2,,,,,,,,,,,1,,2,1,,,1,3,112000,2,1,2,,6,5,4,,54,16,02,54,385.08693844
5369715,1,2,1,10,1,1,8,1983,37,2,6,,3,2,,2,,1,1,,,,,,,,,,,1,,,1,,,1,5,,2,1,2,,5,11,2,,54,11,02,54,385.08693844
5369715,1,3,1,10,1,2,8,2014,6,3,6,,,1,2,1,1,,,,,,,,,,,,,,,,1,,,1,5,,2,1,1,1,3,0,,,54,0,02,54,385.08693844
5369715,1,4,1,10,1,1,4,2020,0,3,6,,,1,2,1,1,,,,,,,,,,,,,,,,2,2,,,,,2,,,,,,,,54,,02,54,385.08693844
5369716,1,1,1,10,1,2,8,1965,55,1,6,,3,3,,2,,1,2,,,,1,,,,,,,,,2,1,,,1,1,48000,2,1,2,,6,3,3,,54,14,02,54,446.45277894
5369716,1,2,1,10,1,1,5,1963,57,2,6,,3,3,,3,,1,1,,,1,1,,,,,1,,,,,1,,,1,5,,2,1,2,,5,11,2,,54,11,02,54,446.45277894
5369716,1,3,1,10,3,1,6,1995,25,3,6,,6,1,2,1,1,,,,,,1,,,,,,,,,,1,,,1,5,,2,1,2,,6,5,4,,54,16,02,54,446.45277894
5369716,1,4,1,10,4,2,12,1999,21,3,6,,6,1,2,1,1,,,,,,,,,,1,,,,,,1,,,1,5,,2,1,1,2,6,3,2,2,54,14,02,54,446.45277894
5369717,1,1,1,10,1,1,6,1965,55,1,6,,3,3,,3,,1,2,,,,,,,,,,,1,,2,1,,,3,,,2,1,2,,3,5,,,54,5,02,54,308.26192662
5369717,1,2,1,10,2,2,11,1966,54,2,6,,3,3,,2,,1,1,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,5,11,2,,54,11,02,54,308.26192662
5369718,1,1,1,10,3,2,3,1975,45,1,6,,3,2,,2,,1,2,,,,,,,,,,,1,,2,1,,,3,,,2,1,2,,5,11,2,,54,11,02,54,349.24890241
5369718,1,2,1,10,3,1,8,1964,56,2,6,,3,3,,3,,1,1,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,3,2,,,54,2,02,54,349.24890241
5369718,1,3,1,10,3,2,7,1999,21,3,6,,6,1,2,1,1,,,,,,1,1,,,1,,,,,,1,,,1,3,113500,2,1,1,1,6,4,2,2,54,15,02,54,349.24890241
5369719,1,1,1,10,1,2,12,1965,55,1,6,,4,3,,2,,,,1,1,1,1,,,,,1,,,,1,1,,,1,3,113566,2,1,2,,6,3,3,,54,14,02,54,384.97935311
5369719,1,2,1,10,2,1,2,2001,19,3,6,,6,2,,1,1,,,,,,,,1,,1,,,,,,1,,,1,5,,2,1,1,1,6,2,2,2,54,13,02,54,384.97935311
5369719,1,3,1,10,1,1,9,2003,17,3,6,,6,2,,1,1,,,,,,,,,,,,,1,,,1,,,1,5,,2,1,2,,5,11,2,,54,11,02,54,384.97935311
5369720,1,1,1,10,1,2,10,1974,46,1,6,,4,3,,3,,,,,,,,,,,,,,1,,2,1,,,1,1,36800,2,1,2,,5,11,2,,54,11,02,54,401.13418182
5369720,1,2,1,10,2,1,5,1997,23,3,6,,6,2,,1,1,,,,,,,,,,,,,1,,,1,,,1,5,,2,1,2,,6,5,4,,54,16,02,54,401.13418182
5369720,1,3,1,10,1,2,6,1999,21,3,6,,4,2,,1,1,,,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,5,11,2,,54,11,02,54,401.13418182
5369720,1,4,1,10,1,2,8,2016,4,4,6,,,2,,1,3,,,,,,,,,,,,,,,,1,,,3,,,2,2,2,,1,0,,,54,0,02,54,401.13418182
5369721,1,1,1,10,1,1,10,1953,67,1,6,,3,3,,3,,1,2,1,,1,1,,,,,1,,,,1,1,,,1,3,113500,2,1,2,,3,5,,,54,5,02,54,271.66819285
5369721,1,2,1,10,2,2,10,1955,65,2,6,,3,3,,3,,1,1,,,,,,,,,,,1,,,1,,,1,5,,2,1,2,,3,5,,,54,5,02,54,271.66819285
5369721,1,3,1,10,3,2,6,1981,39,3,6,,4,1,1,1,2,,,,,1,1,,,,,,,,,,1,,,1,1,36500,2,1,2,,6,5,4,,54,16,02,54,271.66819285
5369721,1,4,1,10,2,1,7,2010,10,4,6,,6,2,,1,3,,,,,,,,,,1,,,,,,1,,,1,5,,2,1,1,1,3,4,,,54,4,02,54,271.66819285
5369722,1,1,1,10,1,1,7,1994,26,1,6,,1,2,,2,,1,2,1,,,,,,,,,,,,2,2,2,,,,,2,1,2,,5,11,2,,54,11,02,54,364.24381485
5369722,1,2,1,10,2,2,6,1993,27,2,6,,1,2,,3,,1,1,,,,,,,1,,,,,,,2,2,,,,,2,1,2,,5,11,2,,54,11,02,54,364.24381485
5369724,1,1,1,10,1,1,7,1959,61,1,6,,3,3,,2,,1,2,,,,,,,,,,,1,,2,1,,,1,1,120000,2,1,2,,5,11,2,,54,11,02,54,352.02318794
5369724,1,2,1,10,2,2,10,1960,60,2,6,,3,3,,3,,1,1,,,,,,,,,,,1,,,1,,,1,1,120000,2,1,2,,5,11,2,,54,11,02,54,352.02318794
5369726,1,1,1,10,1,1,12,1963,57,1,6,,2,3,,3,,1,2,,1,,1,,,,,1,,,,1,1,,,3,,,2,1,2,,4,7,,,54,7,02,54,335.95446568
5369726,1,2,1,10,2,2,10,1972,48,2,6,,2,3,,2,,1,1,,1,,1,,,,,1,,,,,1,,,3,,,2,1,2,,4,7,,,54,7,02,54,335.95446568
5369726,1,3,1,10,3,2,8,2002,18,3,6,,4,1,1,1,2,,,,,,,,,,1,1,,,,,1,,,3,,,2,1,2,,5,11,2,,54,11,02,54,335.95446568
5369726,1,4,1,10,3,1,8,2019,1,4,6,,,2,,1,3,,,,,,,,,,,,,,,,1,,,3,,,2,,,,,,,,54,,02,54,335.95446568
5369727,1,1,1,10,1,2,12,1948,72,1,6,,5,3,,3,,,,,,,,,,,,1,,,,2,1,,,1,2,99,2,1,2,,3,4,,,54,4,02,54,342.15908009
5369727,1,2,1,10,3,1,7,1969,51,3,6,,4,3,,1,1,,,,,,1,,,,,1,,,,,1,,,3,,,2,1,2,,3,5,,,54,5,02,54,342.15908009
5369727,1,3,1,10,3,2,3,1976,44,3,6,,4,3,,1,1,,,,,1,1,,,,,1,,,,,1,,,3,,,2,1,2,,6,3,3,,54,14,02,54,342.15908009
5369727,1,4,1,10,3,2,9,2011,9,4,6,,,2,,1,3,,,,,,,,,,,,,,,,1,,,3,,,2,1,1,1,3,3,,,54,3,02,54,342.15908009
5369727,1,5,1,10,5,2,11,1977,43,3,6,,4,3,,1,1,,,,,,1,,,,,1,,,,,1,,,3,,,2,1,2,,3,5,,,54,5,02,54,342.15908009
5369727,1,6,1,10,3,2,12,2013,7,5,6,,,2,,2,,,,,,,,,,,,,,,,,1,,,3,,,2,2,1,1,3,1,,,54,1,02,54,342.15908009
5369728,1,1,1,10,1,2,9,1969,51,1,6,,4,3,,2,,,,,,,,,,,,,,1,,2,1,,,1,3,36500,2,1,2,,6,5,4,,54,16,02,54,310.80119965
