DIRECTORIO,SECUENCIA_P,P5000,P5010,P5020,P5030,P5040,P5050,P5070,P5080,P5090,P5090S1,P5100,P5110,P5130,P5140,P5210S1,P5210S2,P5210S3,P5210S4,P5210S5,P5210S6,P5210S7,P5210S8,P5210S9,P5210S10,P5210S11,P5210S14,P5210S15,P5210S16,P5210S17,P5210S18,P5210S19,P5210S20,P5210S21,P5210S22,P5210S24,P5220,P5220S1,P6008,P6007,P6007S1,HOGAR,P4000,P4010,P4020,P4030S1,P4030S1A1,P4030S2,P4030S3,P4030S4,P4030S4A1,P4030S5,P4040,REGIS,CLASE,MES,DPTO,fex_c_2011
5385834,1,3,2,3,1,1,1,1,4,1,,,99,99,,2,2,2,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,3,2,,1,1,1,4,1,1,2,2,1,1,1,1,01,2,02,17,739.30041567
5386230,1,3,2,2,1,4,3,5,5,4,,,,150000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,3,6,2,,1,1,1,1,2,,2,2,2,,2,,01,2,02,23,918.37995079
5386231,1,3,1,2,1,4,3,1,4,4,,,,80000,,2,2,2,1,1,1,1,2,2,2,1,2,1,2,2,2,1,1,2,2,2,1,1,2,2,,1,1,1,2,1,1,2,2,2,,2,,01,2,02,23,1159.7127266
5386232,1,2,1,2,1,4,4,5,5,4,,,,120000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,1,2,,1,1,1,2,1,1,2,2,2,,2,,01,2,02,23,1824.8696645
5386233,1,3,1,2,1,4,3,1,4,4,,,,100000,,2,2,2,1,1,2,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,2,2,2,,1,1,1,2,1,1,2,2,2,,2,,01,2,02,23,1560.2697065
5386234,1,3,1,2,1,4,3,5,5,1,,,3000000,80000,,2,2,2,1,1,2,2,2,2,2,1,2,1,2,2,2,1,1,2,2,2,1,1,4,2,,1,1,5,1,1,1,2,2,2,,2,,01,2,02,23,2159.9294359
5386235,1,3,1,2,1,4,4,1,5,4,,,,200000,,2,1,2,2,2,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,,2,2,,1,1,1,2,1,1,2,2,2,,2,,01,2,02,23,1373.3325976
5386236,1,2,2,6,,4,4,1,5,1,,,2000000,50000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,,1,1,5,1,1,1,2,2,2,,2,,01,2,02,23,1735.3165783
5386237,1,4,3,2,1,3,4,1,5,1,,,10000000,80000,,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,1,2,7,2,,1,1,5,1,1,1,2,2,2,,2,,01,2,02,23,2654.6327769
5386238,1,3,1,2,1,4,4,5,5,4,,,,150000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,3,2,,1,1,1,1,1,1,2,2,2,,2,,01,2,02,23,1867.9732336
5386239,1,3,2,2,1,4,6,1,4,1,,,5000000,100000,,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,,3,2,,1,1,5,1,1,1,2,2,2,,2,,01,2,02,23,2133.1651847
5386240,1,3,2,2,1,4,6,1,5,4,,,,150000,,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,2,6,2,,1,1,5,1,1,1,2,2,2,,2,,01,2,02,23,3184.3127697
5386241,1,2,1,6,,4,4,5,5,4,,,,50000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,,1,1,5,1,1,1,2,2,2,,2,,01,2,02,23,2201.5324767
5386243,1,2,1,2,1,4,4,5,5,1,,,3000000,60000,,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1,2,2,,1,1,8,1,1,1,2,2,2,,2,,01,2,02,23,1929.4758819
5386244,1,3,2,2,1,4,4,5,5,1,,,4000000,100000,,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,2,8,2,,1,1,5,1,1,1,2,2,2,,2,,01,2,02,23,1107.938461
5386275,1,3,1,2,1,4,4,1,4,1,,,8000000,120000,,2,1,2,1,1,1,1,2,2,2,1,2,1,2,2,2,1,2,2,2,2,1,1,1,2,,1,1,5,2,1,1,2,2,2,,2,,01,2,02,23,1943.8203272
5386276,1,3,2,2,1,3,4,1,4,1,,,5000000,50000,,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,4,2,,1,1,5,1,1,1,2,2,2,,2,,01,2,02,23,2396.5320153
5386277,1,3,2,2,1,4,4,5,5,4,,,,90000,,2,1,2,1,1,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,1,4,2,,1,1,2,2,1,1,2,2,2,,2,,01,2,02,23,2079.1507115
5386278,1,2,1,2,1,4,4,5,5,4,,,,40000,,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,2,4,2,,1,1,5,1,1,1,2,2,2,,2,,01,2,02,23,1588.4284638
5386279,1,4,3,2,1,3,4,1,5,1,,,5000000,40000,,2,1,2,1,2,1,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,2,6,2,,1,1,5,1,1,1,2,2,2,,2,,01,2,02,23,1779.6738173
5386281,1,3,1,2,1,4,4,5,5,1,,,3000000,90000,,2,2,2,1,1,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,2,,1,1,5,1,1,1,2,2,2,,2,,01,2,02,23,1982.9338259
5386282,1,2,1,2,1,3,8,1,4,1,,,10000000,100000,,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,1,2,2,,1,1,5,1,1,1,2,2,2,,2,,01,2,02,23,1968.5893806
5386283,1,3,2,2,1,4,3,1,4,4,,,,100000,,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,3,2,,1,1,1,4,1,1,2,2,2,,2,,01,2,02,23,1696.5327858
5386284,1,4,3,2,1,4,4,1,4,1,,,2000000,100000,,2,1,2,1,1,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,5,2,,1,1,5,1,1,1,2,2,2,,2,,01,2,02,23,3236.4351203
5386285,1,3,1,2,1,4,10,5,5,1,,,9000000,150000,,2,2,2,1,1,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,,1,2,,1,1,1,2,1,1,2,2,2,,2,,01,2,02,23,1982.9338259
5386286,1,3,2,2,1,3,4,1,4,1,,,7000000,100000,,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,3,2,,1,1,5,1,1,1,2,2,2,,2,,01,2,02,23,1696.5327858
5386287,1,3,2,2,1,4,10,1,4,1,,,6000000,120000,,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,1,5,2,,1,1,5,2,1,1,2,2,2,,2,,01,2,02,23,2857.9334675
5386288,1,3,2,2,1,4,10,1,4,1,,,10000000,300000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,3,5,2,,1,1,1,2,1,1,2,2,2,,2,,01,2,02,23,1851.7952944
5386290,1,2,1,3,1,4,4,1,5,4,,,,30000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,,1,1,8,1,1,1,2,2,2,,2,,01,2,02,23,2405.2217795
5386291,1,2,1,6,,4,10,1,5,4,,,,100000,,2,1,2,2,1,1,1,2,2,2,1,2,1,2,2,2,1,1,2,2,2,1,2,2,2,,1,1,5,1,1,1,2,2,2,,2,,01,2,02,23,1656.7957557
5386292,1,3,2,2,1,3,4,1,4,1,,,5000000,100000,,2,1,2,2,1,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,,4,2,,1,1,5,1,1,1,2,2,2,,2,,01,2,02,23,1166.7640416
5386293,1,2,1,2,1,4,4,5,5,4,,,,80000,,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,1,1,2,2,2,2,,1,2,,1,1,5,1,1,1,2,2,2,,2,,01,2,02,23,2201.5324767
5386294,1,2,1,6,,4,4,5,5,1,,,5000000,50000,,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,2,3,2,,1,1,5,1,1,1,2,2,2,,2,,01,2,02,23,2131.273062
5386295,1,3,2,2,1,4,4,1,5,1,,,3000000,100000,,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,2,4,2,,1,1,5,1,1,1,2,2,2,,2,,01,2,02,23,1107.938461
5386296,1,2,1,2,1,4,4,1,5,4,,,,40000,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,,1,1,5,1,1,1,2,2,2,,2,,01,2,02,23,1943.8203272
5386297,1,2,1,2,1,4,10,5,5,4,,,,120000,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,1,1,4,2,,1,1,5,1,1,1,2,2,2,,2,,01,2,02,23,3025.2576425
5386298,1,2,1,2,1,4,4,5,5,1,,,5000000,40000,,2,1,2,1,2,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,1,2,3,2,,1,1,5,1,1,1,2,2,2,,2,,01,2,02,23,1610.2610842
5386299,1,2,1,6,,4,4,1,5,4,,,,30000,,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,5,2,,1,1,8,1,1,1,2,2,2,,2,,01,2,02,23,4404.3684182
5386300,1,3,2,2,1,4,4,1,5,1,,,4000000,80000,,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,7,2,,1,1,5,1,1,1,2,2,2,,2,,01,2,02,23,1906.5604675
5386301,1,3,2,2,1,4,4,5,5,1,,,3000000,60000,,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,1,1,4,2,,1,1,5,1,1,1,2,2,2,,2,,01,2,02,23,2504.2456646
5386302,1,3,1,2,1,4,3,5,5,1,,,4000000,100000,,2,1,2,1,1,2,2,2,2,2,1,2,1,2,2,2,1,1,1,2,2,1,1,2,2,,1,1,5,1,1,1,2,2,2,,2,,01,2,02,23,1710.8772311
5386303,1,3,2,2,1,3,1,1,5,1,,,5000000,80000,,2,1,2,1,1,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,1,1,3,2,,1,1,5,1,1,1,2,2,2,,1,2,01,2,02,23,1127.0270115
5386304,1,4,3,2,1,4,1,1,4,4,,,,100000,,2,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,2,4,2,,1,1,1,2,1,1,2,2,2,,1,2,01,2,02,23,1582.8407848
5386305,1,3,2,2,1,4,10,1,4,1,,,10000000,150000,,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,1,2,2,,1,1,5,1,1,1,2,2,2,,2,,01,2,02,23,1399.0836063
5386306,1,3,2,2,1,3,1,1,5,3,,,,,70000,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,5,2,,1,1,5,1,1,1,2,2,2,,1,2,01,2,02,23,1581.5721935
5386307,1,3,1,2,1,4,1,1,5,1,,,6000000,70000,,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,,1,1,5,1,1,1,2,2,2,,1,2,01,2,02,23,1982.9338259
5386308,1,3,2,2,1,3,4,1,5,1,,,5000000,100000,,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,3,2,,1,1,5,2,1,1,2,2,2,,2,,01,2,02,23,1908.9788549
5386309,1,3,2,2,1,4,1,1,4,1,,,12000000,90000,,2,1,2,1,1,2,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,1,3,2,,1,1,1,1,1,1,2,2,2,,1,2,01,2,02,23,1922.054709
5386310,1,3,1,2,1,4,1,1,5,1,,,7000000,80000,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,2,,1,1,5,1,1,1,2,2,2,,1,2,01,2,02,23,1943.8203272
5386311,1,2,1,2,1,4,1,5,5,1,,,6000000,50000,,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,,1,1,1,3,1,1,2,2,2,,1,2,01,2,02,23,1399.0836063
5386312,1,3,2,2,1,3,10,3,4,1,,,30000000,300000,,2,1,2,1,1,1,1,2,2,2,1,2,1,2,2,2,1,1,1,2,2,1,2,3,2,,1,1,1,4,1,1,2,2,2,,1,2,01,2,02,23,2279.9923327
5386313,1,3,1,2,1,4,1,1,4,4,,,,100000,,2,1,1,1,2,1,1,2,2,2,1,2,2,1,2,2,1,2,1,2,2,1,2,2,2,,1,1,5,1,1,1,2,2,2,,1,2,01,2,02,23,2141.921951
5386314,1,3,2,2,1,4,1,5,5,1,,,14000000,100000,,2,2,2,2,1,1,1,2,2,2,1,2,1,2,2,2,1,1,2,2,2,1,2,4,2,,1,1,1,2,1,1,2,2,2,,1,2,01,2,02,23,1582.8407848
5386315,1,2,1,2,1,3,1,1,5,4,,,,100000,,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,,1,1,5,1,1,1,2,2,2,,1,2,01,2,02,23,1671.1402011
5386343,1,3,1,2,1,1,1,1,4,2,,1500000,60000000,300000,,2,2,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,3,1,1,1,1,1,4,1,2,2,2,1,1,1,1,01,2,02,41,1177.5362976
5386344,1,4,3,2,1,5,1,1,5,4,,,,200000,,2,2,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1,2,7,2,,1,1,1,4,1,1,2,2,2,,1,1,01,2,02,41,1708.831842
5386345,1,2,2,2,1,5,1,1,4,4,,,,250000,,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,4,2,,1,1,1,2,1,2,2,2,2,,1,2,01,2,02,41,1956.1304718
5386346,1,5,4,2,1,1,1,1,4,1,,,50000000,200000,,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,3,6,2,,1,1,1,2,1,2,2,2,1,1,1,1,01,2,02,41,489.03261796
5386347,1,1,1,2,1,4,1,1,4,4,,,,150000,,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,2,2,,1,1,1,2,1,2,2,2,2,,1,2,01,2,02,41,650.89623633
5386348,1,2,1,2,2,3,1,1,4,4,,,,150000,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,1,1,1,2,1,1,2,2,2,,1,1,01,2,02,41,1078.6566534
5386350,1,4,1,2,1,1,1,1,4,4,,,,150000,,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,1,2,,1,1,1,2,1,2,2,2,1,1,1,1,01,2,02,41,753.2463815
5386351,1,3,2,3,1,4,1,1,5,1,,,25000000,100000,,2,2,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,1,2,2,2,,3,2,,1,1,4,2,1,2,2,2,2,,1,1,01,2,02,41,686.76050245
5386352,1,5,3,2,1,1,1,1,5,1,,,40000000,200000,,2,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,5,5,2,,1,1,1,2,1,2,2,2,1,1,1,1,01,2,02,41,787.35191993
5386353,1,5,3,2,1,1,1,1,5,1,,,30000000,150000,,2,2,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,4,2,,1,1,1,2,1,1,2,2,1,1,1,1,01,2,02,41,489.03261796
5386354,1,2,1,2,1,4,1,1,4,4,,,,100000,,2,2,1,2,1,1,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,,1,1,1,4,1,1,2,2,2,,1,2,01,2,02,41,650.89623633
5386355,1,3,2,2,1,3,1,1,5,1,,,30000000,300000,,2,2,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1,5,5,2,,1,1,1,2,1,1,2,2,2,,1,1,01,2,02,41,747.1682452
5386358,1,4,1,2,1,3,1,1,5,1,,,98,250000,,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,,1,1,4,2,1,2,2,2,2,,1,2,01,2,02,41,911.57935688
5386359,1,4,2,2,1,4,1,1,4,3,,,,,100000,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,3,2,,1,1,1,2,1,1,2,2,2,,1,1,01,2,02,41,749.77588051
5386360,1,3,1,2,1,4,1,1,5,1,,,98,200000,,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,1,2,,1,1,4,2,1,2,2,2,2,,1,1,01,2,02,41,837.48752325
5386361,1,3,2,2,1,4,1,1,5,1,,,15000000,120000,,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,3,2,,1,1,4,2,1,1,2,2,2,,1,1,01,2,02,41,489.03261796
5386362,1,4,2,2,1,3,1,1,5,1,,,15000000,150000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,4,2,,1,1,1,2,1,1,2,2,2,,1,2,01,2,02,41,1146.3665371
5386363,1,3,2,2,1,4,1,5,5,1,,,98,40000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,3,2,,1,1,5,2,1,1,2,2,2,,1,2,01,2,02,41,489.03261796
5386364,1,3,3,2,1,3,1,1,5,4,,,,300000,,2,2,2,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,4,2,,1,1,1,2,1,2,2,2,2,,1,2,01,2,02,41,489.03261796
5386366,1,4,2,2,1,4,1,1,5,1,,,10000000,100000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,3,2,,1,1,4,2,1,1,2,2,2,,1,1,01,2,02,41,774.56369107
5386367,1,5,4,2,1,3,1,5,5,1,,,100000000,200000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,6,2,,1,1,4,2,1,1,2,2,2,,1,1,01,2,02,41,1442.6695899
5386368,1,3,2,6,,4,1,5,5,1,,,98,98,,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,,1,1,4,2,1,0,2,2,2,,1,2,01,2,02,41,675.68404688
5386369,1,1,1,2,1,4,1,1,4,1,,,5000000,30000,,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,1,1,6,2,2,,2,2,2,,1,1,01,2,02,41,489.03261796
5386371,1,5,4,2,1,4,1,1,5,4,,,,100000,,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1,2,8,2,,1,1,1,2,1,1,2,2,2,,1,2,01,2,02,41,1956.1304718
5386372,1,4,2,2,1,4,2,1,5,1,,,98,250000,,2,2,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,3,1,1,1,1,1,2,1,1,2,2,2,,1,1,01,2,02,41,774.56369107
5386373,1,7,6,2,1,4,1,1,5,1,,,10000000,150000,,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,12,2,,1,1,4,2,1,1,2,2,2,,1,1,01,2,02,41,1956.1304718
5386374,1,2,2,2,1,4,1,1,5,1,,,8000000,50000,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,,1,1,1,2,1,1,2,2,2,,1,2,01,2,02,41,1126.2489032
5386375,1,4,2,2,1,3,1,1,5,4,,,,35000,,2,1,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,,2,2,,1,1,1,2,1,1,2,2,2,,1,1,01,2,02,41,612.66866882
5386376,1,4,3,2,1,4,1,1,5,1,,,15000000,50000,,2,2,2,2,1,1,2,2,2,2,1,1,2,2,2,2,2,1,1,2,2,1,2,4,2,,1,1,4,2,1,2,2,2,2,,1,1,01,2,02,41,927.92963261
5386379,1,4,3,2,1,3,1,1,4,4,,,,150000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,4,2,,1,1,1,2,1,0,2,2,2,,1,1,01,2,02,41,1276.4159418
5386380,1,3,3,2,1,4,1,1,4,1,,,20000000,100000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,5,2,,1,1,1,2,1,1,2,2,2,,1,1,01,2,02,41,1150.1408517
5386381,1,4,3,2,1,3,1,1,4,1,,,98,300000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,3,5,2,,1,1,1,2,1,2,2,2,2,,1,2,01,2,02,41,489.03261796
5386382,1,3,2,2,1,4,1,1,5,3,,,,,70000,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,1,3,6,2,,1,1,1,2,1,2,2,2,2,,1,1,01,2,02,41,1449.3874196
5386383,1,4,2,2,1,4,1,1,4,1,,,98,200000,,2,2,1,2,1,1,1,2,2,2,2,2,2,1,2,2,2,2,1,1,2,1,3,4,2,,1,1,1,2,1,1,2,2,2,,1,1,01,2,02,41,810.42795719
5386384,1,2,1,2,1,4,1,1,5,1,,,15000000,100000,,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,3,2,,1,1,1,2,1,1,2,2,2,,1,1,01,2,02,41,1452.5220408
5386385,1,4,3,2,1,3,1,1,4,1,,,15000000,200000,,2,1,2,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,3,5,2,,1,1,1,4,1,2,2,2,2,,1,1,01,2,02,41,1733.3227953
5386386,1,3,2,2,1,4,1,1,5,1,,,15000000,120000,,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,2,2,,1,1,1,2,1,1,2,2,2,,1,1,01,2,02,41,911.57935688
5386387,1,3,2,3,1,4,1,1,5,1,,,8000000,100000,,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,1,1,2,2,1,2,2,2,,1,1,4,2,1,1,2,2,2,,1,2,01,2,02,41,852.12602568
5386390,1,2,1,2,1,4,1,1,5,1,,,12000000,100000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,,1,1,1,2,1,1,2,2,2,,1,1,01,2,02,41,576.8044027
5386391,1,5,2,2,1,3,1,5,5,4,,,,100000,,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,4,2,,1,1,1,2,1,2,2,2,2,,1,2,01,2,02,41,1269.6981121
5386392,1,2,1,2,1,4,1,1,5,1,,,15000000,200000,,2,2,2,2,1,1,2,2,2,2,1,1,2,2,2,2,2,1,1,2,2,1,2,2,2,,1,1,1,2,1,1,2,2,2,,1,2,01,2,02,41,489.03261796
5386407,1,2,1,2,1,4,2,1,5,4,,,,50000,,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,4,2,,1,1,1,2,1,1,2,2,2,,2,,01,2,02,41,1051.2612075
5386409,1,2,1,3,1,3,2,1,5,4,,,,200000,,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,1,2,,1,1,5,2,2,,2,2,2,,1,1,01,2,02,41,753.2463815
5386410,1,2,1,3,1,4,2,1,5,1,,,98,300000,,2,2,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,,4,2,,1,1,5,3,1,1,2,2,2,,2,,01,2,02,41,1834.8100748
5386411,1,2,2,6,,3,6,1,5,1,,,500000,180000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,4,2,,1,1,5,1,1,0,2,2,2,,2,,01,2,02,41,648.28860102
5386412,1,3,1,2,1,4,2,1,4,1,,,7000000,50000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,1,1,2,3,1,1,2,2,2,,2,,01,2,02,41,950.66979006
5386413,1,4,3,2,1,3,1,1,5,1,,,6000000,80000,,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,3,2,,1,1,5,2,1,1,2,2,2,,1,1,01,2,02,41,901.43004876
5386414,1,3,1,2,1,5,2,1,4,1,,,5000000,150000,,2,2,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,1,2,1,2,2,2,,1,1,1,2,1,0,2,2,2,,2,,01,2,02,41,650.89623633
5386415,1,5,2,3,1,4,1,1,5,1,,,7000000,30000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,1,1,4,2,1,1,2,2,2,,1,1,01,2,02,41,612.66866882
5386416,1,4,2,2,1,4,1,1,5,2,,366666,20000000,50000,,2,2,2,2,2,1,1,2,2,2,1,1,2,2,2,2,2,2,1,2,2,1,1,4,2,,1,1,1,2,1,0,2,2,2,,1,1,01,2,02,41,848.6555247
5386417,1,3,2,2,1,3,1,1,5,1,,,98,200000,,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,6,2,,1,1,1,2,1,1,2,2,2,,1,1,01,2,02,41,1956.1304718
5386418,1,2,1,2,2,4,1,1,5,4,,,,100000,,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,1,1,2,2,,1,1,1,2,1,0,2,2,2,,1,1,01,2,02,41,489.03261796
5386419,1,4,1,2,2,4,1,1,5,4,,,,100000,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,,1,1,1,4,1,1,2,2,2,,1,1,01,2,02,41,837.48752325
5386420,1,4,3,2,1,4,1,1,5,1,,,5000000,30000,,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,4,2,,1,1,4,2,1,1,2,2,2,,1,1,01,2,02,41,848.6555247
5386422,1,4,3,2,1,4,1,1,5,1,,,98,98,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,6,6,2,,1,1,1,1,1,1,2,2,2,,1,1,01,2,02,41,1057.1553888
5386424,1,1,1,6,,3,1,1,5,1,,,25000000,100000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,1,1,5,1,2,,2,2,2,,1,1,01,2,02,41,675.68404688
5386426,1,1,1,6,,3,1,5,5,4,,,,100000,,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,,1,1,4,3,1,1,2,2,2,,1,2,01,2,02,41,696.90981057
5386427,1,5,4,1,1,4,1,1,5,1,,,10000000,70000,,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,5,8,2,,1,1,5,3,1,2,2,1,2,,1,1,01,2,02,41,489.03261796
5386428,1,5,4,1,1,4,1,1,5,1,,,98,200000,,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,3,4,2,,1,1,5,3,1,2,2,1,2,,1,1,01,2,02,41,633.98597839
