DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,AREA,CLASE,P7250,P7260,P7280,P7280S1,P7310,P7320,P7350,P7350S1,P7360,P9460,P7390,P7390S1,P7420,P7420S1,P7420S2,P7420S3,P7420S4,P7420S5,P7420S6,P7420S7,P7420S7A1,P7420S8,P7422,P7422S1,P1806,P1519,P1883,RAMA2D_D_R4,OFICIO1,OFICIO2,DSI,DSCY,MES,RAMA4D_D_R4,DPTO,fex_c_2011
5386257,1,4,1,70,,1,12,48,1,,1,,,,,,,,.,,,,,,,,.,,,,900000,,,,03,,1,1,02,.,23,3476.4061544
5386259,1,1,1,70,,1,2,48,1,,2,42,1,,3,2,4,,,,,,,,,,,1,2,,600000,2,,56,45,51,1,1,02,5630,23,5216.6618448
5386259,1,5,1,70,,1,12,40,1,,2,42,1,,9,2,4,,,,,,,,,,,1,2,,908526,2,,85,19,39,1,1,02,8544,23,5216.6618448
5386263,1,2,1,70,,1,6,48,1,,2,36,1,,2,2,1,,,,,,,,,,,1,2,,500000,2,,02,63,63,1,1,02,0220,23,6020.1791041
5386265,1,4,1,70,,1,12,48,1,,2,52,1,,3,2,1,,,,,,,,,,,1,2,,700000,2,,85,13,13,1,1,02,8512,23,5990.7304569
5386265,1,7,1,70,,1,12,48,1,,2,16,1,,3,2,1,,,,,,,,,,,1,2,,700000,2,,41,95,95,1,1,02,4111,23,5990.7304569
5386332,1,3,1,70,,1,8,48,2,,2,9,1,,2,2,1,,,,,,,,,,,1,2,,900000,2,,47,59,40,1,1,02,4771,41,2073.6226756
5386336,1,4,1,70,,1,40,48,1,,2,40,1,,3,2,1,,,,,,,,1,,,,2,,908000,2,,79,58,59,1,2,02,7911,41,6271.1975511
5386337,1,1,1,70,,1,52,48,2,,2,56,2,,9,2,1,,,,,,,,,,,1,2,,1700000,2,,84,13,13,1,2,02,8413,41,5674.9298243
5386337,1,2,1,70,,1,12,48,1,,2,16,1,,2,2,1,,,,,,,,,,,1,2,,1200000,2,,61,38,38,1,1,02,6190,41,5674.9298243
5386395,1,1,1,70,,1,52,20,4,,2,248,4,,1,2,1,,,,,,,,,,,1,2,,98,2,,56,53,53,1,2,02,5619,41,2073.6226756
5386396,1,2,1,70,,1,40,48,1,,2,40,4,,1,2,2,,,,,,,,,,,1,2,,908000,2,,47,45,45,1,2,02,4741,41,4517.6445374
5386489,1,1,1,70,,1,32,48,1,,2,10,1,,2,2,1,,,,,,,,,,,1,2,,900000,2,,56,53,53,1,2,02,5611,50,572.9991507
5386492,1,1,1,70,,1,42,48,1,,2,42,1,,9,2,1,,,,,,,,,,,1,2,,1200000,2,,06,58,58,1,2,02,0610,50,630.56010269
5386493,1,4,1,70,,1,16,48,3,,2,40,3,,1,2,1,,,,,,,,,,,1,2,,908000,2,,97,54,54,1,2,02,9700,50,627.6753821
5386495,1,2,1,70,,1,8,48,1,,1,,,,,,,,.,,,,,,,,.,,,,900000,,,,45,,1,1,02,.,50,850.9533262
5386495,1,3,1,70,,1,48,48,1,,2,48,1,,2,2,1,,,,,,,,,,,1,2,,800000,2,,88,54,54,1,2,02,8890,50,850.9533262
5386507,1,1,1,70,,1,48,40,1,,2,48,4,,1,2,1,,,,,,,,,,,1,2,,800000,2,,95,80,80,1,2,02,9523,50,593.15567336
5386508,1,1,1,70,,1,8,40,1,,2,10,1,,2,2,1,,,,,,,,,,,1,2,,900000,2,,43,45,03,1,1,02,4312,50,543.89598466
5386518,1,4,1,70,,1,4,48,8,,2,4,8,,3,2,1,,,,,,,,,,,1,1,700000,800000,2,,01,62,62,1,1,02,0121,50,628.13695599
5386524,1,3,1,70,,1,8,48,1,,2,8,1,,3,2,1,,,,,,,,,,,1,2,,908000,2,,47,53,45,1,1,02,4771,50,572.20513801
5386527,1,3,1,70,,1,48,48,1,,2,48,1,,4,2,1,,,,,,,,,,,1,2,,900000,2,,33,84,84,1,2,02,3312,50,657.24012202
5386539,1,1,1,70,,1,3,48,1,,2,3,8,,3,2,1,,,,,,,,,,,1,1,750000,908000,2,,01,62,62,1,1,02,0121,50,593.15567336
5386590,1,1,1,70,,1,40,48,2,,2,40,1,,9,2,4,,,,,,,,,,,1,2,,3000000,2,,85,18,18,1,2,02,8544,15,2346.635592
5386594,1,1,1,70,,1,32,40,1,,2,32,1,,3,2,1,,,,,,,,,,,1,2,,908526,2,,10,55,53,1,2,02,1081,15,1896.4002308
5386597,1,1,1,70,,1,44,40,1,,2,44,1,,9,2,1,,,,,,,,,,,1,2,,908526,2,,06,98,98,1,2,02,0610,15,2514.3918073
5386597,1,4,1,70,,1,44,40,1,,2,44,1,,9,2,1,,,,,,,,,,,1,2,,908526,2,,06,97,97,1,2,02,0610,15,2514.3918073
5386600,1,1,1,70,,1,44,40,1,,2,44,1,,4,2,1,,,,,,,,,,,1,2,,908526,2,,55,39,39,1,2,02,5511,15,2336.2394162
5386601,1,1,1,70,,1,44,40,1,,2,44,3,,1,2,1,,,,,,,,,,,1,2,,908526,2,,97,45,54,1,2,02,9700,15,3008.305671
5386606,1,1,1,70,,1,8,48,2,,2,8,2,,9,2,1,,,,,,,,,,,1,2,,908500,2,,84,58,58,1,1,02,8424,15,2463.3218637
5386694,1,2,1,70,,1,12,48,1,,2,12,1,,9,2,1,,,,,,,,,,,1,2,,900000,2,,85,58,58,1,1,02,8530,20,1038.080856
5386703,1,2,1,70,,1,10,36,1,,2,28,3,,1,2,1,,,,,,,,,,,1,2,,400000,2,,97,45,54,1,1,02,9700,20,2439.5241442
5386704,1,1,1,70,,1,4,48,4,,2,4,4,,2,2,1,,,,,,,,,,,1,2,,900000,2,,41,95,95,1,1,02,4111,20,999.34590199
5386706,1,2,1,70,,1,20,48,1,,1,,,,,,,,.,,,,,,,,.,,,,900000,,,,32,,1,2,02,.,20,1714.6545268
5386706,1,5,1,70,,1,48,48,1,,2,8,1,,9,2,3,,,,,,,,,,,1,2,,910000,2,,47,33,33,1,2,02,4711,20,1714.6545268
5386714,1,3,1,70,,1,3,44,1,,2,12,4,,2,2,1,,,,,,,,,,,1,2,,300000,2,,41,37,95,1,1,02,4111,20,2384.6991455
5386714,1,4,1,70,,1,8,24,1,,1,,,,,,,,.,,,,,,,,.,,,,150000,,,,45,,1,1,02,.,20,2384.6991455
5386716,1,1,1,70,,1,6,44,1,,2,14,1,,5,2,7,,,,,,,,,,,1,2,,600000,2,,01,53,53,1,1,02,0123,20,3267.8059301
5386716,1,2,1,70,,1,6,48,1,,2,48,1,,4,2,1,,,,,,,,,,,1,2,,900000,2,,47,45,45,1,1,02,4771,20,3267.8059301
5386719,1,3,1,70,,1,6,48,1,,2,8,4,,2,2,1,,,,,,,,,,,1,2,,400000,2,,96,57,57,1,1,02,9602,20,1818.1842682
5386719,1,7,1,70,,1,4,40,1,,2,8,4,,2,2,1,,,,,,,,,,,1,2,,200000,2,,96,57,57,1,1,02,9602,20,1818.1842682
5386732,1,1,1,70,,1,12,48,1,,2,12,1,,7,2,1,,,,,,,,,,,1,2,,900000,2,,25,83,83,1,1,02,2511,20,1269.563619
5386745,1,1,1,70,,1,40,40,1,,2,104,2,,9,2,1,,,,,,,,,,,1,2,,900000,2,,85,55,55,1,2,02,8530,20,1036.0927729
5386745,1,4,1,70,,1,40,40,3,,2,14,3,,1,2,1,,,,,,,,,,,1,2,,500000,2,,97,54,54,1,2,02,9700,20,1036.0927729
5386753,1,2,1,70,,1,10,48,4,,2,10,4,,3,2,1,,,,,,,,,,,1,2,,800000,2,,41,95,95,1,1,02,4111,20,1593.6605361
5386771,1,1,1,70,,1,2,24,1,,2,96,4,,1,2,1,,,,,,,,,,,1,2,,500000,2,,81,53,54,1,1,02,8121,20,3482.6086304
5386773,1,1,1,70,,1,10,50,8,,2,15,4,,2,2,1,,,,,,,,,,,1,2,,500000,2,,41,62,95,1,1,02,4111,20,1913.4350821
5386774,1,2,1,70,,1,48,48,1,,1,,,,,,,,.,,,,,,,,.,,,,900000,,,,39,,1,2,02,.,20,1796.699659
5386794,1,2,1,70,,1,10,30,1,,2,46,1,,3,2,1,,,,,,,,,,,1,2,,300000,2,,56,53,53,1,1,02,5619,20,1185.5304037
5386803,1,2,1,70,,1,8,48,2,,2,10,4,,9,2,9,PAGA LA TOTALIDAD DE LA AFILIACION EN EL REGIMEN CONTRIBUTIVO,,,,,,,,,,1,2,,2000000,2,,84,13,13,1,1,02,8413,20,2163.2104745
5386819,1,2,1,70,,1,16,40,1,,2,20,1,,3,2,1,,,,,,,,,,,1,2,,300000,2,,56,53,53,1,2,02,5619,20,999.34590199
5386821,1,1,1,70,,1,14,48,1,,2,6,1,,9,2,7,,,,,,,,,,,1,2,,1600000,2,,42,02,02,1,2,02,4210,20,1913.4350821
5386845,1,2,1,70,13,1,24,48,1,,2,24,1,,9,2,1,,,,,,,,,,,1,2,,950000,2,,47,97,97,1,2,02,4711,13,411.90034766
5386848,1,2,1,70,15,1,40,60,1,,2,40,4,,1,2,3,,,,,,,,,,,1,2,,1200000,2,,47,12,45,1,2,02,4771,15,77.706665958
5386851,1,3,1,70,15,1,52,48,1,,2,52,1,,2,2,1,,,,,,,,,,,1,2,,908256,2,,88,21,39,1,2,02,8890,15,90.86996834
5386852,1,2,1,70,15,1,48,40,1,,2,48,1,,4,2,2,,,,,,,,,,,1,2,,908526,2,,59,55,59,1,2,02,5914,15,127.70386956
5386853,1,4,1,70,15,1,3,45,1,,2,3,1,,2,2,1,,,,,,,,,,,1,1,700000,908526,2,,41,95,95,1,1,02,4111,15,119.47553413
5386854,1,1,1,70,15,1,8,40,1,,2,8,1,,4,2,1,,,,,,,,,,,1,2,,908526,2,,41,95,95,1,1,02,4111,15,135.14844451
5386855,1,1,1,70,15,1,24,40,4,,2,24,4,,1,2,1,,,,,,,,,,,1,2,,1000000,2,,41,93,93,1,2,02,4111,15,119.7061811
5386855,1,4,1,70,15,1,40,40,1,,1,,,,,,,,.,,,,,,,,.,,,,1000000,,,,03,,1,2,02,.,15,119.7061811
5386857,1,2,1,70,15,1,24,40,1,,1,,,,,,,,.,,,,,,,,.,,,,2500000,,,,12,,1,2,02,.,15,69.319141291
5386858,1,1,1,70,15,1,40,40,1,,2,52,1,,2,2,1,,,,,,,,,,,1,2,,1000000,2,,56,54,53,1,2,02,5619,15,126.64348169
5386862,1,1,1,70,15,1,48,40,1,,2,96,1,,5,2,1,,,,,,,,,,,1,2,,908526,2,,47,55,55,1,2,02,4721,15,94.569265606
5386864,1,1,1,70,15,1,52,48,1,,2,52,1,,2,2,2,,,,,,,,,,,1,2,,3000000,2,,42,02,02,1,2,02,4290,15,88.478567417
5386865,1,1,1,70,15,1,16,40,2,,2,16,1,,9,2,1,,,,,,,,,,,1,2,,6000000,2,,42,02,02,1,2,02,4290,15,127.06136224
5386865,1,2,1,70,15,1,48,40,2,,2,48,1,,9,2,2,,,,,,,,,,,1,2,,5000000,2,,96,21,21,1,2,02,9603,15,127.06136224
5386866,1,1,1,70,15,1,48,40,2,,2,48,1,,9,2,7,,,,,,,,,,,1,2,,2000000,2,,42,21,21,1,2,02,4290,15,105.01764954
5386866,1,2,1,70,15,1,4,40,1,,2,8,4,,9,2,3,,,,,,,,,,,1,2,,1500000,2,,42,21,21,1,1,02,4210,15,105.01764954
5386866,1,3,1,70,15,1,8,40,2,,1,,,,,,,,.,,,,,,,,.,,,,2000000,,,,19,,1,1,02,.,15,105.01764954
5386867,1,1,1,70,15,1,52,40,1,,2,52,2,,9,2,1,,,,1,,,,,,,,2,,1500000,1,2,84,19,39,1,2,02,8413,15,99.449936265
5386878,1,3,1,70,15,1,24,40,1,,2,24,1,,5,2,1,,,,,,,,,,,1,2,,908526,2,,35,39,39,1,2,02,3520,15,127.42731281
5386879,1,2,1,70,15,1,16,40,1,,2,16,1,,5,2,2,,,,,,,,,,,1,2,,908526,2,,85,13,13,1,2,02,8530,15,116.65541135
5386882,1,2,1,70,15,1,48,40,1,,1,,,,,,,,.,,,,,,,,.,,,,908526,,,,53,,1,2,02,.,15,114.26401043
5386885,1,2,1,70,15,1,52,40,1,,2,52,4,,9,2,2,,,,,,,,,,,1,2,,908526,2,,84,13,19,1,2,02,8412,15,82.482443672
5386888,1,1,1,70,15,1,24,48,1,,2,24,1,,7,2,1,,,,1,,,,,,,,2,,2500000,1,1,42,02,02,1,2,02,4290,15,86.953338235
5386888,1,3,1,70,15,1,24,48,1,,2,52,4,,5,2,1,,,,,,,,,,,1,2,,1000000,2,,85,45,45,1,2,02,8541,15,86.953338235
5386889,1,1,1,70,15,1,24,40,1,,2,48,1,,9,2,2,,,,,,,,,,,1,2,,1000000,2,,94,32,32,1,2,02,9411,15,88.049845556
5386893,1,2,1,70,17,1,98,98,1,,2,98,1,,4,2,1,,,,,,,,,,,1,2,,900000,2,,56,55,53,1,2,02,5611,17,186.76523763
5386896,1,1,1,70,17,1,2,55,1,,2,2,1,,2,2,1,,,,,,,,,,,1,1,1200000,1000000,2,,41,95,95,1,1,02,4111,17,251.24710164
5386897,1,2,1,70,17,1,44,48,1,,2,44,4,,1,2,1,,,,,,,,,,,1,2,,1000000,2,,49,97,98,1,2,02,4921,17,189.25973676
5386904,1,1,1,70,17,1,51,48,1,,2,51,1,,3,2,2,,,,,,,,,,,1,2,,908526,2,,56,79,53,1,2,02,5611,17,203.00942384
5386916,1,3,1,70,19,1,48,40,1,,2,48,1,,5,2,1,,,,,,,,,,,1,2,,1800000,2,,96,39,21,1,2,02,9609,19,91.81863168
5386916,1,4,1,70,19,1,12,40,1,,2,12,1,,4,2,1,,,,,,,,,,,1,2,,900000,2,,55,32,39,1,1,02,5511,19,91.81863168
5386917,1,2,1,70,19,1,58,40,1,,2,58,1,,3,2,4,,,,,,,,,,,1,2,,800000,2,,47,33,33,1,2,02,4711,19,135.01633702
5386918,1,2,1,70,19,1,20,40,1,,2,20,4,,9,2,8,,,,,,,,,,,1,2,,2000000,2,,85,02,13,1,2,02,8544,19,161.73298292
5386921,1,2,1,70,19,1,24,45,1,,1,,,,,,,,.,,,,,,,,.,,,,1500000,,,,33,,1,2,02,.,19,88.518555688
5386923,1,2,1,70,19,1,4,40,1,,2,4,4,,1,2,1,,,,,,,,,,,1,2,,980000,2,,47,45,41,1,1,02,4772,19,297.60767632
5386927,1,2,1,70,19,1,28,45,1,,2,28,1,,6,2,1,,,,,,,,,,,1,2,,900000,2,,64,21,21,1,2,02,6411,19,63.149413478
5386927,1,3,1,70,19,1,156,45,1,,1,,,,,,,,.,,,,,,,,.,,,,900000,,,,19,,1,2,02,.,19,63.149413478
5386928,1,2,1,70,19,1,200,40,1,,2,832,1,,4,2,4,,,,,,,,,,,1,2,,908000,2,,56,55,53,1,2,02,5611,19,124.60262446
5386929,1,1,1,70,19,1,28,40,1,,2,4,1,,2,2,1,,,,,,1,,,,,,1,99,1000000,2,,16,17,81,1,2,02,1690,19,138.16750403
5386932,1,2,1,70,19,1,12,20,1,,2,52,1,,3,2,8,,,,,,,,,,,1,2,,500000,2,,85,53,13,1,1,02,8553,19,124.60262446
5386933,1,1,1,70,20,1,15,48,1,,2,20,4,,9,2,2,,,,,,,,,,,1,2,,2000000,2,,84,12,12,1,2,02,8413,20,220.30958069
5386963,1,1,1,70,27,1,4,48,1,,2,4,1,,9,2,1,,,,,,,,,,,1,2,,2000000,2,,88,13,13,1,1,02,8890,27,35.413265677
5386963,1,2,1,70,27,1,24,48,4,,2,24,4,,1,2,1,,,,,,,,,,,1,2,,2500000,2,,69,11,11,1,2,02,6920,27,35.413265677
5386966,1,1,1,70,27,1,40,48,1,,2,40,4,,1,2,8,,,,,,,,,,,1,2,,908526,2,,47,53,41,1,2,02,4729,27,35.413265677
5386968,1,1,1,70,27,1,3,48,4,,2,2,4,,2,2,1,,,,,,,,,,,1,1,800000,900000,2,,43,93,93,1,1,02,4330,27,70.686716201
5386972,1,3,1,70,41,1,50,40,1,,2,50,1,,9,2,1,,,,,,,,,,,1,2,,900000,2,,47,97,97,1,2,02,4711,41,294.31582252
5386975,1,4,1,70,41,1,24,40,1,,2,24,1,,5,2,1,,,,,,,,,,,1,2,,900000,2,,47,32,45,1,2,02,4773,41,397.52836283
5386976,1,1,1,70,41,1,4,45,1,,2,5,1,,6,2,1,,,,,,,,,,,1,2,,1000000,2,,68,62,62,1,1,02,6820,41,184.62069014
5386977,1,2,1,70,41,1,2,40,1,,2,3,1,,3,2,1,,,,,1,,,,,,,2,,950000,2,,41,95,95,1,1,02,4111,41,141.89868731
5386977,1,4,1,70,41,1,8,45,1,,1,,,,,,,,.,,,,,,,,.,,,,1000000,,,,45,,1,1,02,.,41,141.89868731
5386997,1,2,1,70,50,1,48,48,1,,2,50,1,,2,2,1,,,,,,,,,,,1,2,,900000,2,,47,45,45,1,2,02,4771,50,277.45631955
5386997,1,3,1,70,50,1,4,48,1,,1,,,,,,,,.,,,,,,,,.,,,,900000,,,,58,,1,1,02,.,50,277.45631955
5387002,3,1,3,70,50,1,48,40,1,,2,48,4,,1,2,1,,,,,,,,,,,1,2,,905000,2,,45,99,99,1,2,02,4520,50,236.79038359
5387004,1,2,1,70,50,1,24,48,1,,2,24,1,,3,2,4,,,,,,,,,,,1,2,,1200000,2,,47,45,45,1,2,02,4773,50,298.92278677
5387004,1,3,1,70,50,1,16,48,1,,2,16,1,,3,2,4,,,,,,,,,,,1,2,,908000,2,,56,53,53,1,2,02,5611,50,298.92278677
5387005,1,2,1,70,50,1,8,48,1,,2,8,4,,9,2,1,,,,,,,,,,,1,2,,2000000,2,,86,07,07,1,1,02,8610,50,277.45631955
5387009,1,5,1,70,50,1,8,48,1,,2,8,1,,4,2,4,,,,,,,,,,,1,2,,900000,2,,47,45,45,1,1,02,4771,50,347.15958223
5387012,1,2,1,70,50,1,180,48,1,,2,180,1,,9,2,1,,,,,,,,,,,1,2,,980000,2,,47,59,45,1,2,02,4711,50,351.94514245
5387018,1,1,1,70,50,1,6,48,8,,2,6,1,,3,2,1,,,,,,,,,,,1,2,,908000,2,,49,62,98,1,1,02,4923,50,336.60668171
5387018,1,3,1,70,50,1,3,48,1,,2,3,1,,4,2,1,,,,,,,,,,,1,1,1000000,1000000,2,,49,98,98,1,1,02,4923,50,336.60668171
5387021,1,3,1,70,50,1,24,48,1,,2,40,1,,4,2,1,,,,,,,,,,,1,2,,1000000,2,,85,13,13,1,2,02,8530,50,205.93980714
5387024,1,2,1,70,50,1,7,48,4,,2,7,4,,9,2,1,,,,,,,,,,,1,2,,2000000,2,,90,13,13,1,1,02,9007,50,329.10791805
5387034,1,2,1,70,50,1,45,48,1,,2,45,1,,3,2,2,,,,,,,,,,,1,2,,908000,2,,56,53,53,1,2,02,5611,50,316.30900579
5387036,1,2,1,70,50,1,8,48,4,,2,16,4,,1,2,1,,,,,,,,,,,1,2,,905000,2,,43,93,93,1,1,02,4330,50,65.741605553
5387036,1,3,1,70,50,1,32,40,4,,2,32,4,,1,2,1,,,,,,,,,,,1,2,,900000,2,,43,93,93,1,2,02,4330,50,65.741605553
5387041,1,2,1,70,50,1,3,48,4,,2,3,4,,1,2,1,,,,,,,,,,,1,1,500000,908000,2,,81,54,54,1,1,02,8121,50,171.31008791
5387044,1,3,1,70,50,1,3,48,1,,2,3,1,,3,2,1,,,,,,,,,,,1,1,850000,908000,2,,41,95,95,1,1,02,4111,50,327.93912675
5387048,1,6,1,70,52,1,4,48,1,,2,4,1,,3,2,1,,,,,,,,,,,1,1,800000,1000000,2,,56,53,53,1,1,02,5611,52,276.83198312
5387049,1,1,1,70,52,1,104,40,1,,2,21,4,,9,2,1,,,,,,,,,,,1,1,60000,908526,2,,84,58,58,1,2,02,8412,52,243.48325752
5387049,1,3,1,70,52,1,52,40,1,,2,4,4,,1,2,8,,,,,,,,,,,1,1,300000,700000,2,,96,58,59,1,2,02,9609,52,243.48325752
5387050,2,2,2,70,52,1,52,48,1,,2,52,1,,3,2,1,,,,,,,,,,,1,2,,908400,2,,93,55,55,1,2,02,9311,52,178.35392421
5387050,2,3,2,70,52,1,52,48,1,,2,52,1,,2,2,4,,,,,,,,,,,1,2,,908400,2,,47,45,45,1,2,02,4719,52,178.35392421
5387051,1,3,1,70,52,1,30,48,1,,1,,,,,,,,.,,,,,,,,.,,,,2000000,,,,12,,1,2,02,.,52,214.8966984
5387055,1,2,1,70,52,1,10,48,1,,1,,,,,,,,.,,,,,,,,.,,,,908526,,,,53,,1,1,02,.,52,177.63715536
5387057,1,3,1,70,52,1,2,48,1,,2,2,1,,4,2,1,,,,,,,,,,,1,1,1000000,1000000,2,,68,58,58,1,1,02,6820,52,213.77527029
5387069,1,2,1,70,52,1,52,48,1,,2,52,4,,1,2,8,,,,,,,,,,,1,2,,908000,2,,49,85,98,1,2,02,4921,52,264.46218678
5387070,1,2,1,70,52,1,50,48,1,,2,52,3,,2,2,1,,,,,,,,,,,1,2,,400000,2,,97,55,54,1,2,02,9700,52,261.05184028
5387070,1,3,1,70,52,1,3,48,1,,2,3,1,,2,2,1,,,,,,,,,,,1,1,1200000,1000000,2,,41,95,95,1,1,02,4111,52,261.05184028
5387077,1,4,1,70,52,1,20,20,1,,2,50,1,,9,2,1,,,,,,,,,,,1,2,,500000,2,,88,55,55,1,2,02,8890,52,188.22543314
5387079,1,2,1,70,52,1,52,48,2,,2,104,2,,9,2,7,,,,,,,,,,,1,2,,2000000,2,,85,13,13,1,2,02,8530,52,207.97325083
5387085,1,4,1,70,52,1,52,48,1,,2,52,1,,9,2,3,,,,,,,,,,,1,2,,908526,2,,46,45,45,1,2,02,4649,52,177.84188203
5387088,1,1,1,70,52,1,28,48,1,,2,8,1,,3,2,1,,,,,,,,,,,1,1,600000,1300000,2,,47,11,11,1,2,02,4711,52,217.77397987
5387089,1,2,1,70,52,1,2,48,1,,2,52,2,,9,2,1,,,,,,,,,1,PENSION,,2,,908526,3,,84,37,58,1,1,02,8422,52,217.77397987
5387091,1,4,1,70,52,1,4,25,3,,2,28,4,,1,2,1,,,,,,,,,,,1,2,,500000,2,,95,54,79,1,1,02,9529,52,207.97325083
5387099,1,2,1,70,52,1,28,48,1,,2,32,1,,5,2,1,,,,,,,,,,,1,2,,900000,2,,47,45,45,1,2,02,4771,52,712.13311034
5387104,1,3,1,70,52,1,8,40,1,,1,,,,,,,,.,,,,,,,,.,,,,800000,,,,33,,1,1,02,.,52,213.71534387
5387105,1,4,1,70,52,1,52,48,1,,2,52,1,,3,2,7,,,,,,,,,,,1,2,,908526,2,,47,45,45,1,2,02,4772,52,286.65373501
5387108,1,3,1,70,52,1,52,40,1,,2,52,1,,2,2,8,,,,,,,,,,,1,2,,900000,2,,95,85,85,1,2,02,9511,52,217.21435098
5387108,1,4,1,70,52,1,8,40,1,,2,8,1,,4,2,1,,,,,,,,,,,1,2,,400000,2,,56,53,53,1,1,02,5611,52,217.21435098
5387109,1,2,1,70,52,1,6,40,1,,2,48,1,,2,2,1,,,,,,,,,,,1,2,,908000,2,,41,45,95,1,1,02,4111,52,267.27954184
5387113,1,2,1,70,54,1,4,48,1,,2,4,1,,9,2,8,,,,,,,,,,,1,2,,1200000,2,,82,44,33,1,1,02,8299,54,408.00507618
5387120,1,2,1,70,54,1,6,48,4,,2,6,4,,1,2,7,,,,,,,,,,,1,2,,400000,2,,56,53,53,1,1,02,5630,54,472.291349
5387121,1,2,1,70,54,1,20,48,1,,2,20,1,,9,2,2,,,,,,,,,,,1,2,,908526,2,,23,45,45,1,2,02,2392,54,341.21809179
5387124,1,2,1,70,54,1,24,48,1,,2,24,1,,3,2,8,,,,,,,,,,,1,2,,600000,2,,56,53,53,1,2,02,5611,54,538.18960363
5387126,1,2,1,70,54,1,12,48,4,,2,156,1,,4,2,2,,,,,,,,,,,1,2,,908000,2,,46,55,39,1,1,02,4645,54,364.24381485
5387130,1,2,1,70,54,1,8,48,4,,2,12,4,,1,2,2,,,,,,,,,,,1,2,,908000,2,,14,45,79,1,1,02,1410,54,409.89760664
5387130,1,4,1,70,54,1,24,48,4,,2,24,4,,1,2,2,,,,,,,,,,,1,2,,908000,2,,14,45,97,1,2,02,1410,54,409.89760664
5387133,1,1,1,70,54,1,2,48,4,,2,2,4,,1,2,1,,,,,,,,,,,1,1,25000,908000,2,,81,55,55,1,1,02,8121,54,353.70218478
5387133,1,2,1,70,54,1,4,48,1,,2,52,4,,1,2,1,,,,,,,,,,,1,2,,908000,2,,47,39,41,1,1,02,4724,54,353.70218478
5387133,1,4,1,70,54,1,4,48,4,,2,4,4,,1,2,1,,,,,,,,,,,1,1,300000,908000,2,,15,80,80,1,1,02,1522,54,353.70218478
5387136,2,1,2,70,54,1,1,50,1,,2,1,1,,2,2,7,,,,,,,,,,,1,1,170000,800000,2,,41,95,95,1,1,02,4111,54,577.02243351
5387137,1,3,1,70,54,1,20,48,1,,2,20,1,,2,2,1,,,,,,,,,,,1,2,,1000000,2,,47,11,33,1,2,02,4773,54,405.46580315
5387139,1,1,1,70,54,1,32,48,1,,2,12,4,,1,2,1,,,,,,,,,,,1,2,,908526,2,,56,97,53,1,2,02,5619,54,428.42232667
5387140,1,2,1,70,54,1,32,40,1,,2,32,1,,9,2,1,,,,,,,,,,,1,2,,1000000,2,,85,19,19,1,2,02,8544,54,337.65494139
5387141,1,3,1,70,54,1,52,48,1,,2,54,1,,5,2,1,,,,,,,,,,,1,2,,908000,2,,92,39,39,1,2,02,9200,54,417.68643006
5387151,1,2,1,70,63,1,24,30,4,,2,104,4,,1,2,1,,,,,,,,,,,1,2,,480000,2,,81,54,54,1,2,02,8121,63,111.01050912
5387162,1,1,1,70,68,1,8,48,1,,2,8,1,,6,2,4,,,,,,,,,,,1,2,,900000,2,,14,30,30,1,1,02,1410,68,1151.9362202
5387162,1,4,1,70,68,1,12,48,1,,2,28,1,,8,2,1,,,,,,,,,,,1,2,,900000,2,,46,45,45,1,1,02,4663,68,1151.9362202
5387170,1,3,1,70,68,1,8,48,1,,2,8,4,,1,2,1,,,,,,,,,,,1,2,,1000000,2,,41,95,95,1,1,02,4111,68,645.6645466
5387178,1,1,1,70,68,1,54,48,4,,2,54,1,,6,2,1,,,,,,,,,,,1,2,,908600,2,,15,45,80,1,2,02,1522,68,425.51192946
5387178,1,2,1,70,68,1,54,48,4,,2,54,1,,6,2,1,,,,,,,,,,,1,2,,908600,2,,15,53,80,1,2,02,1522,68,425.51192946
5387178,1,3,1,70,68,1,2,60,1,,2,2,1,,3,2,8,,,,,,,,,,,1,2,,908600,2,,10,45,77,1,1,02,1081,68,425.51192946
5387188,1,5,1,70,70,1,4,48,1,,2,8,1,,9,2,1,,,,,,,,,,,1,2,,908526,2,,46,39,39,1,1,02,4659,70,124.58386852
5387193,1,2,1,70,70,1,4,48,4,,2,12,4,,1,2,1,,,,,,,,,,,1,2,,1000000,2,,96,21,37,1,1,02,9609,70,102.16662026
5387196,1,3,1,70,70,1,30,48,1,,2,56,1,,5,2,1,,,,,,,,,,,1,2,,2000000,2,,47,11,11,1,2,02,4752,70,107.70010423
5387202,1,2,1,70,70,1,20,45,1,,2,15,4,,2,2,1,,,,,,,,,,,1,2,,1200000,2,,41,97,95,1,2,02,4112,70,107.49272819
5387203,1,3,1,70,70,1,3,40,1,,2,10,1,,4,2,1,,,,,,,,,,,1,2,,1000000,2,,56,45,45,1,1,02,5619,70,111.37613175
5387205,1,2,1,70,70,1,23,48,1,,2,30,4,,9,2,1,,,,,,,,,,,1,2,,1800000,2,,84,02,39,1,2,02,8412,70,102.16662026
5387211,1,4,1,70,70,1,16,48,1,,2,99,1,,4,2,1,,,,,,,,,,,1,2,,908526,2,,55,45,54,1,2,02,5511,70,72.602788417
5387215,1,1,1,70,70,1,48,48,4,,2,8,4,,2,2,1,,,1,,,,,,,,,2,,1800000,1,1,01,21,61,1,2,02,0144,70,108.03112932
