DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,AREA,P7430,P7450,P7450S1,P7452,P7454,P7456,P7458,P7458S1,P7460,P7470,P7472,P7472S1,P744,P1884,P1807,P6921,INI,MES,p7440,DPTO,fex_c_2011
5373861,1,5,1,80,11,1,9,POR EL COVID,2,,,12,POR EL COVID,2,,2,,,,,2,1,02,2,11,4237.0454612
5373862,1,2,1,80,11,2,,,,2,,,.,2,,2,,,,,2,1,02,,11,3041.2670089
5373862,1,3,1,80,11,1,4,,2,,,8,,2,,2,,,,,2,1,02,4,11,3041.2670089
5373862,1,4,1,80,11,1,3,,2,,,8,,2,,2,,,,,2,1,02,4,11,3041.2670089
5373863,1,1,1,80,11,1,9,POR EL COVID,2,,,12,POR EL COVID,3,,2,,,,,3,1,02,1.4,11,3190.6502468
5373865,1,2,1,80,11,1,9,POR EMBARAZO,2,,,9,,2,,2,,,,,2,1,02,4,11,3307.5032265
5373866,1,2,1,80,11,1,3,,2,,,9,,2,,2,,,,,2,1,02,4,11,2584.9838911
5373866,1,5,1,80,11,2,,,,2,,,.,,,2,,,,,,1,02,,11,2584.9838911
5373869,1,1,1,80,11,1,9,COVID 19,2,,,12,COVID 19,2,,2,,,,,2,1,02,2,11,2672.5786
5373869,1,2,1,80,11,2,,,,2,,,.,2,,2,,,,,2,1,02,,11,2672.5786
5373871,1,1,1,80,11,1,8,,2,,,8,,2,,2,,,,,2,1,02,4,11,4381.6569985
5373876,1,2,1,80,11,2,,,,2,,,.,2,,2,,,,,2,1,02,,11,2672.5786
5373880,1,1,1,80,11,1,3,,2,,,10,,3,,2,,,,,3,1,02,4,11,1819.193672
5373882,1,2,1,80,11,1,9,COVID 19,2,,,9,,2,,2,,2,,1200000,2,1,02,2,11,4264.6305873
5373882,1,3,1,80,11,2,,,,2,,,.,,,2,,,,,,1,02,,11,4264.6305873
5373885,1,4,1,80,11,2,,,,2,,,.,2,,2,,,,,2,1,02,,11,1857.1952375
5373886,1,3,1,80,11,2,,,,2,,,.,2,,2,,,,,2,1,02,,11,2786.2755062
5373887,1,1,1,80,11,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,11,4044.0351748
5373888,1,1,1,80,11,1,5,,2,,,11,,3,,2,,,,,3,1,02,4,11,3629.2361925
5373888,1,2,1,80,11,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,11,3629.2361925
5373890,1,2,1,80,11,2,,,,2,,,.,2,,2,,,,,2,1,02,,11,2755.3812417
5373892,1,4,1,80,11,2,,,,2,,,.,2,,2,,,,,2,1,02,,11,2070.3948143
5373892,1,5,1,80,11,2,,,,1,4,8,,2,,2,,,,,2,1,02,,11,2070.3948143
5373893,1,3,1,80,11,1,9,CAMBIO DE CIUDAD,2,,,11,,2,,2,,,,,2,1,02,3,11,2340.5822593
5373894,1,1,1,80,11,1,2,,2,,,2,,2,,2,,1,24,1300000,2,1,02,3,11,3224.8614519
5373895,1,1,1,80,11,1,4,,2,,,4,,3,,2,,,,,3,1,02,3,11,3259.5460768
5373895,1,2,1,80,11,1,9,COVID 19,2,,,4,,3,,2,,,,,3,1,02,2,11,3259.5460768
5373897,1,1,1,80,11,1,6,,2,,,11,,3,,2,,,,,3,1,02,4,11,3598.341928
5373898,1,1,1,80,11,1,7,,2,,,9,,2,,2,,,,,2,1,02,4,11,2866.762914
5373901,1,1,1,80,11,1,5,,2,,,11,,3,,2,,,,,3,1,02,4,11,2958.4643672
5373901,1,2,1,80,11,1,5,,2,,,11,,3,,2,,,,,3,1,02,1.2,11,2958.4643672
5373902,1,1,1,80,11,1,3,,2,,,9,,2,,2,,,,,2,1,02,3,11,2786.2755062
5373902,1,3,1,80,11,2,,,,2,,,.,2,,2,,,,,2,1,02,,11,2786.2755062
5373905,1,1,1,80,11,1,4,,2,,,4,,3,,2,,,,,2,1,02,4,11,3259.5460768
5373910,1,2,1,80,11,1,3,,2,,,9,,2,,2,,2,,908526,2,1,02,2,11,4492.0447662
5373914,1,1,1,80,11,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,11,3183.5429457
5373914,1,2,1,80,11,2,,,,2,,,.,2,,2,,,,,2,1,02,,11,3183.5429457
5373916,1,4,1,80,11,2,,,,2,,,.,2,,2,,,,,2,1,02,,11,2734.367129
5373917,1,3,1,80,11,2,,,,2,,,.,,,2,,,,,,1,02,,11,2703.4728645
5373918,1,1,1,80,11,1,5,,2,,,10,,3,,2,,,,,3,1,02,2,11,3629.2361925
5373918,1,2,1,80,11,1,3,,2,,,9,,2,,2,,,,,2,1,02,4,11,3629.2361925
5373922,1,2,1,80,11,1,3,,2,,,9,,2,,2,,,,,2,1,02,4,11,2526.5045006
5373922,1,3,1,80,11,2,,,,2,,,.,2,,2,,,,,2,1,02,,11,2526.5045006
5373922,1,5,1,80,11,1,4,,2,,,8,,2,,2,,,,,2,1,02,4,11,2526.5045006
5373926,1,2,1,80,11,1,3,,2,,,9,,2,,2,,,,,2,1,02,4,11,2748.2739406
5373928,1,3,1,80,11,2,,,,2,,,.,,,2,,,,,,1,02,,11,2889.3951058
5373929,1,1,1,80,11,1,7,,2,,,8,,2,,2,,,,,2,1,02,4,11,4044.0351748
5373932,1,1,1,80,11,1,8,,2,,,9,,2,,2,,,,,2,1,02,3,11,4682.7387081
5373935,1,2,1,80,11,1,9,POR LA EMERGENCIA SANITARIA,2,,,12,POR LA EMERGENCIA SANITARIA,2,,2,,1,48,1500000,2,1,02,1.4,11,4496.8164668
5373936,1,2,1,80,11,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,11,4329.920942
5373936,1,3,1,80,11,1,3,,2,,,8,,2,,2,,,,,2,1,02,4,11,4329.920942
5373937,1,1,1,80,11,2,,,,2,,,.,2,,2,,,,,2,1,02,,11,3598.341928
5373938,1,2,1,80,11,2,,,,2,,,.,,,2,,,,,,1,02,,11,2941.3034829
5373946,1,2,1,80,11,1,9,COVID 19,2,,,4,,2,,2,,2,,908000,2,1,02,2,11,2897.6571785
5373947,1,3,1,80,11,2,,,,2,,,.,,,2,,,,,,1,02,,11,2786.2755062
5373948,1,2,1,80,11,1,9,PANDEMIA DEL COVID 19,2,,,9,,2,,2,,1,48,908526,2,1,02,1.4,11,3147.7035491
5373951,1,4,1,80,11,2,,,,2,,,.,2,,2,,,,,2,1,02,,11,3523.499259
5373953,1,1,1,80,11,1,5,,2,,,8,,3,,2,,,,,3,1,02,4,11,3629.2361925
5373953,1,2,1,80,11,2,,,,2,,,.,2,,2,,,,,2,1,02,,11,3629.2361925
5373960,1,2,1,80,11,1,9,POR LA EMERGENCIA SANITARIA,2,,,12,POR LA EMERGENCIA SANITARIA,2,,2,,,,,2,1,02,1.2,11,2703.4728645
5373960,1,3,1,80,11,2,,,,2,,,.,2,,2,,1,30,800000,2,1,02,,11,2703.4728645
5373961,1,3,1,80,11,2,,,,2,,,.,2,,2,,,,,2,1,02,,11,2740.0118679
5373961,1,4,1,80,11,2,,,,2,,,.,2,,2,,,,,2,1,02,,11,2740.0118679
5373962,1,1,1,80,11,1,9,FUE PENSIONADO POR  ACCIDENTE DE TRABAJO QUE LE CAUSO DISCAPACIDAD DEL 51 POR CIENTO,2,,,12,FUE PENSIONADO POR ACCIDENTE DE TRABAJO,3,,2,,,,,3,1,02,2,11,3158.1199886
5373962,1,3,1,80,11,2,,,,2,,,.,,,2,,,,,,1,02,,11,3158.1199886
5373965,1,2,1,80,11,2,,,,2,,,.,2,,2,,,,,2,1,02,,11,3116.8092847
5373966,1,2,1,80,11,2,,,,2,,,.,,,2,,,,,,1,02,,11,2941.3034829
5373968,1,3,1,80,11,2,,,,2,,,.,,,2,,,,,,1,02,,11,4533.3554702
5373973,1,1,1,80,11,1,1,,2,,,4,,2,,2,,,,,2,1,02,4,11,2866.762914
5373976,1,2,1,80,13,1,4,,2,,,10,,3,,2,,,,,3,1,02,4,13,297.18234353
5373976,1,5,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,02,,13,297.18234353
5373976,1,6,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,02,,13,297.18234353
5373977,1,4,1,80,13,2,,,,2,,,.,,,2,,,,,,1,02,,13,408.31223185
5373979,1,2,1,80,13,2,,,,2,,,.,2,,2,,2,,908526,2,1,02,,13,454.85797317
5373979,1,3,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,02,,13,454.85797317
5373979,1,4,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,02,,13,454.85797317
5373980,1,2,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,02,,13,415.42237469
5373980,1,3,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,02,,13,415.42237469
5373982,1,2,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,02,,13,962.19024178
5373984,1,5,1,80,13,1,3,,2,,,9,,2,,2,,,,,2,1,02,4,13,1193.2846505
5373985,1,1,1,80,13,1,6,,2,,,9,,2,,2,,2,,908526,2,1,02,1.3,13,1225.277771
5373985,1,3,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,02,,13,1225.277771
5373990,1,5,1,80,13,2,,,,2,,,.,,,2,,,,,,1,02,,13,1477.8565241
5373992,1,1,1,80,13,1,5,,2,,,10,,3,,2,,,,,3,1,02,3,13,196.76692293
5373992,1,2,1,80,13,1,5,,2,,,10,,3,,2,,,,,3,1,02,3,13,196.76692293
5373993,1,4,1,80,13,2,,,,2,,,.,,,2,,,,,,1,02,,13,527.82352938
5373994,1,2,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,02,,13,435.53400766
5373996,1,1,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,02,,13,462.81770682
5373996,1,2,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,02,,13,462.81770682
5373996,1,3,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,02,,13,462.81770682
5373996,1,7,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,02,,13,462.81770682
5373996,1,8,1,80,13,2,,,,2,,,.,,,2,,,,,,1,02,,13,462.81770682
5373997,1,3,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,02,,13,381.2496223
5373998,1,1,1,80,13,1,3,,2,,,8,,2,,2,,,,,2,1,02,4,13,339.39966217
5373998,1,2,1,80,13,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,13,339.39966217
5373999,1,1,1,80,13,1,7,,2,,,1,,2,,2,,1,48,908526,2,1,02,1.4,13,506.58617834
5374000,1,1,1,80,13,1,4,,2,,,4,,2,,2,,,,,2,1,02,4,13,320.73008059
5374001,1,3,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,02,,13,433.62062213
5374001,1,4,1,80,13,2,,,,2,,,.,,,2,,,,,,1,02,,13,433.62062213
5374002,1,1,1,80,13,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,13,320.73008059
5374005,1,1,1,80,13,1,4,,2,,,4,,2,,2,,,,,2,1,02,4,13,424.98915683
5374005,1,2,1,80,13,1,8,,1,,2,9,,2,,2,,2,,908526,2,1,02,4,13,424.98915683
5374005,1,5,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,02,,13,424.98915683
5374006,1,1,1,80,13,1,4,,2,,,4,,2,,2,,,,,2,1,02,4,13,395.36524122
5374006,1,4,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,02,,13,395.36524122
5374009,1,1,1,80,13,1,8,,2,,,8,,2,,2,,,,,2,1,02,3,13,368.54065435
5374011,1,2,1,80,13,2,,,,2,,,.,,,2,,,,,,1,02,,13,377.77519829
5374012,1,1,1,80,13,1,9,EDAD,2,,,8,,2,,2,,,,,2,1,02,3,13,391.28773857
5374012,1,2,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,02,,13,391.28773857
5374012,1,4,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,02,,13,391.28773857
5374013,1,1,1,80,13,1,1,,2,,,12,PANDEMIA,1,,2,,,,,2,1,02,1.3,13,416.45431031
5374015,1,2,1,80,13,1,3,,2,,,9,,2,,2,,,,,2,1,02,2,13,356.05492382
5374016,1,2,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,02,,13,351.98388459
5374017,1,1,1,80,13,1,9,PANDEMIA,2,,,12,PANDEMIA,1,,2,,1,48,1200000,2,1,02,1.4,13,350.59889693
5374017,1,2,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,02,,13,350.59889693
5374018,1,2,1,80,13,1,7,,2,,,1,,2,,2,,1,48,700000,2,1,02,1.4,13,339.39966217
5374020,1,1,1,80,13,1,8,,2,,,1,,2,,1,400000,1,48,600000,2,1,02,1.1,13,419.0104905
5374020,1,3,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,02,,13,419.0104905
5374023,1,3,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,02,,13,408.42592365
5374025,1,4,1,80,13,2,,,,2,,,.,2,,2,,1,48,700000,2,1,02,,13,433.62062213
5374026,1,1,1,80,13,1,9,PANDEMIA,2,,,8,,2,,2,,,,,2,1,02,1.4,13,399.91920387
5374027,1,2,1,80,13,1,8,,2,,,12,ESPERA A QUE LA VUELVAN A LLAMAR,2,,1,1200000,1,48,1200000,2,1,02,1.2,13,360.01227126
5374134,1,1,1,80,17,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,17,190.8250752
5374134,2,1,2,80,17,1,4,,2,,,4,,2,,2,,,,,2,1,02,3,17,190.8250752
5374134,3,2,3,80,17,2,,,,2,,,.,2,,2,,1,48,900000,2,1,02,,17,190.8250752
5374136,1,1,1,80,17,1,1,,2,,,2,,1,2,2,,,,,1,1,02,4,17,210.87660792
5374137,1,2,1,80,17,1,2,,2,,,2,,2,,2,,,,,2,1,02,1.4,17,228.28143163
5374137,1,3,1,80,17,1,3,,2,,,9,,2,,2,,2,,98,2,1,02,1.4,17,228.28143163
5374138,1,1,1,80,17,2,,,,2,,,.,2,,2,,,,,2,1,02,,17,230.82088954
5374139,1,1,1,80,17,1,7,,2,,,8,,2,,2,,,,,2,1,02,1.4,17,171.03086947
5374139,1,5,1,80,17,2,,,,2,,,.,2,,2,,,,,2,1,02,,17,171.03086947
5374139,1,6,1,80,17,2,,,,2,,,.,2,,2,,,,,2,1,02,,17,171.03086947
5374140,1,1,1,80,17,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,17,193.66123797
5374141,1,2,1,80,17,2,,,,2,,,.,2,,2,,,,,2,1,02,,17,195.10087702
5374141,1,3,1,80,17,1,2,,2,,,2,,2,,2,,,,,2,1,02,3,17,195.10087702
5374142,1,1,1,80,17,2,,,,2,,,.,2,,2,,,,,2,1,02,,17,185.51798806
5374143,1,1,1,80,17,1,5,,2,,,10,,3,,2,,,,,3,1,02,3,17,169.54986767
5374143,1,2,1,80,17,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,17,169.54986767
5374144,1,3,1,80,17,2,,,,2,,,.,2,,2,,,,,2,1,02,,17,177.65080398
5374145,1,1,1,80,17,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,17,169.54986767
5374145,1,2,1,80,17,1,3,,2,,,9,,2,,2,,,,,2,1,02,4,17,169.54986767
5374146,1,2,1,80,17,1,3,,2,,,9,,1,,2,,,,,2,1,02,1.2,17,149.79797554
5374146,1,3,1,80,17,2,,,,2,,,.,2,,2,,,,,2,1,02,,17,149.79797554
5374148,1,2,1,80,17,2,,,,2,,,.,2,,2,,,,,2,1,02,,17,177.65080398
5374149,1,2,1,80,17,1,4,,2,,,4,,1,2,2,,,,,1,1,02,1.2,17,192.37196535
5374150,1,1,1,80,17,1,9,POR COVID,2,,,9,,2,,2,,,,,2,1,02,1.4,17,169.50784463
5374150,1,2,1,80,17,1,4,,2,,,4,,2,,2,,,,,2,1,02,4,17,169.50784463
5374151,1,1,1,80,17,1,7,,2,,,8,,3,,2,,,,,3,1,02,4,17,173.90934583
5374151,1,2,1,80,17,1,3,,2,,,9,,2,,2,,,,,2,1,02,2,17,173.90934583
5374153,1,2,1,80,17,1,3,,2,,,11,,1,4,2,,,,,1,1,02,4,17,186.76523763
5374154,1,2,1,80,17,1,8,,2,,,1,,2,,2,,1,48,908526,2,1,02,1.2,17,191.12471579
5374155,1,2,1,80,17,1,3,,2,,,9,,2,,2,,,,,2,1,02,4,17,233.50777815
5374155,1,3,1,80,17,2,,,,2,,,.,2,,2,,,,,2,1,02,,17,233.50777815
5374155,1,4,1,80,17,2,,,,2,,,.,,,2,,,,,,1,02,,17,233.50777815
5374157,1,2,1,80,17,1,3,,2,,,9,,1,2,2,,1,24,500000,1,1,02,3,17,191.12471579
5374159,1,1,1,80,17,1,1,,1,,1,9,,2,,2,,2,,908526,2,1,02,2,17,216.39672357
5374160,1,3,1,80,17,2,,,,2,,,.,2,,2,,,,,2,1,02,,17,212.31624697
5374162,1,3,1,80,17,1,3,,2,,,9,,2,,2,,,,,2,1,02,4,17,149.79797554
5374163,1,2,1,80,17,2,,,,2,,,.,,,2,,,,,,1,02,,17,211.0689974
5374164,1,3,1,80,17,2,,,,2,,,.,,,2,,,,,,1,02,,17,212.31624697
5374166,1,1,1,80,17,2,,,,2,,,.,2,,2,,,,,2,1,02,,17,170.79711724
5374166,1,2,1,80,17,1,1,,2,,,8,,2,,2,,,,,2,1,02,4,17,170.79711724
5374168,1,3,1,80,17,2,,,,2,,,.,2,,2,,,,,2,1,02,,17,171.28621157
5374169,1,1,1,80,17,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,17,186.95762711
5374169,1,3,1,80,17,1,1,,2,,,8,,2,,2,,,,,2,1,02,3,17,186.95762711
5374172,1,1,1,80,17,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,17,217.53965777
5374173,1,1,1,80,17,1,2,,2,,,2,,2,,2,,,,,2,1,02,3,17,221.51406641
5374174,1,1,1,80,17,1,2,,2,,,2,,2,,2,,,,,2,1,02,3,17,210.87660792
5374175,1,1,1,80,17,1,9,POR COVID,2,,,12,POR COVID,2,,2,,1,48,908526,2,1,02,1.4,17,170.79711724
5374175,1,2,1,80,17,2,,,,2,,,.,2,,2,,,,,2,1,02,,17,170.79711724
5374176,1,1,1,80,17,1,3,,2,,,9,,2,,2,,,,,2,1,02,4,17,248.32726253
5374176,1,4,1,80,17,2,,,,2,,,.,2,,2,,,,,2,1,02,,17,248.32726253
5374177,1,1,1,80,17,1,3,,2,,,9,,2,,2,,,,,2,1,02,4,17,261.88456013
5374178,1,2,1,80,17,1,3,,2,,,9,,2,,2,,,,,2,1,02,3,17,173.90934583
5374181,1,1,1,80,17,1,4,,2,,,4,,2,,2,,,,,2,1,02,2,17,153.58174729
5374181,1,2,1,80,17,1,3,,2,,,4,,2,,2,,,,,2,1,02,4,17,153.58174729
5374182,1,2,1,80,17,1,6,,1,,4,9,,2,,2,,2,,908526,2,1,02,4,17,311.3694875
5374184,1,2,1,80,17,1,4,,2,,,4,,2,,2,,,,,2,1,02,4,17,187.23369293
5374186,1,1,1,80,17,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,17,141.65472563
5374186,1,3,1,80,17,2,,,,2,,,.,2,,2,,,,,2,1,02,,17,141.65472563
5374187,1,1,1,80,17,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,17,145.43849738
5374187,1,2,1,80,17,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,17,145.43849738
5374187,1,3,1,80,17,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,17,145.43849738
5374188,1,1,1,80,17,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,17,170.79711724
5374189,1,1,1,80,17,1,3,,2,,,9,,2,,2,,,,,2,1,02,3,17,251.43949112
5374189,1,2,1,80,17,1,2,,2,,,2,,2,,2,,,,,2,1,02,3,17,251.43949112
5374189,1,4,1,80,17,2,,,,2,,,.,2,,2,,,,,2,1,02,,17,251.43949112
5374190,1,2,1,80,17,1,7,,2,,,9,,2,,2,,,,,2,1,02,4,17,224.20095502
5374190,1,3,1,80,17,2,,,,2,,,.,2,,2,,,,,2,1,02,,17,224.20095502
5374190,1,4,1,80,17,2,,,,2,,,.,2,,2,,,,,2,1,02,,17,224.20095502
5374191,1,1,1,80,17,1,4,,2,,,4,,2,,2,,,,,2,1,02,4,17,193.66123797
5374361,1,4,1,80,23,2,,,,2,,,.,,,2,,,,,,1,02,,23,160.24812794
5374362,1,2,1,80,23,1,4,,2,,,9,,2,,2,,,,,2,1,02,2,23,223.75906438
5374362,2,2,2,80,23,1,4,,2,,,9,,2,,2,,,,,2,1,02,4,23,223.75906438
5374363,1,3,1,80,23,2,,,,2,,,.,2,,2,,,,,2,1,02,,23,198.85294029
5374366,1,1,1,80,23,1,1,,2,,,1,,2,,2,,1,48,908526,2,1,02,2,23,139.5621508
5374366,1,3,1,80,23,2,,,,2,,,.,2,,2,,,,,2,1,02,,23,139.5621508
5374366,1,4,1,80,23,2,,,,2,,,.,,,2,,,,,,1,02,,23,139.5621508
5374368,1,2,1,80,23,2,,,,2,,,.,2,,2,,,,,2,1,02,,23,159.94354317
5374368,1,4,1,80,23,2,,,,2,,,.,,,2,,,,,,1,02,,23,159.94354317
5374368,1,5,1,80,23,2,,,,2,,,.,,,2,,,,,,1,02,,23,159.94354317
5374369,1,1,1,80,23,1,3,,1,,4,9,,2,,2,,2,,908526,2,1,02,4,23,191.3910152
5374369,1,2,1,80,23,1,4,,2,,,4,,2,,2,,2,,908526,2,1,02,4,23,191.3910152
5374370,1,1,1,80,23,2,,,,2,,,.,2,,2,,,,,2,1,02,,23,186.77566946
5374371,1,2,1,80,23,1,3,,2,,,9,,2,,2,,2,,750000,2,1,02,3,23,241.38973198
5374372,1,2,1,80,23,1,3,,2,,,9,,2,,2,,,,,2,1,02,4,23,85.605521214
5374372,1,5,1,80,23,2,,,,2,,,.,2,,2,,,,,2,1,02,,23,85.605521214
5374372,1,6,1,80,23,2,,,,2,,,.,2,,2,,,,,2,1,02,,23,85.605521214
5374373,1,4,1,80,23,2,,,,2,,,.,2,,2,,,,,2,1,02,,23,199.55566737
5374374,1,1,1,80,23,1,4,,2,,,8,,2,,2,,,,,2,1,02,3,23,184.14303559
5374375,1,2,1,80,23,2,,,,2,,,.,2,,2,,,,,2,1,02,,23,144.80156651
5374376,1,4,1,80,23,2,,,,2,,,.,2,,2,,,,,2,1,02,,23,189.20688375
5374377,1,1,1,80,23,1,3,,2,,,8,,2,,2,,,,,2,1,02,4,23,119.50026892
5374377,1,3,1,80,23,2,,,,2,,,.,,,2,,,,,,1,02,,23,119.50026892
5374378,1,3,1,80,23,2,,,,2,,,.,2,,2,,,,,2,1,02,,23,165.48754365
5374378,1,4,1,80,23,1,4,,2,,,4,,2,,2,,,,,2,1,02,2,23,165.48754365
5374379,1,2,1,80,23,1,9,AISLAMIENTO OBLIGATORIO,2,,,9,,2,,2,,,,,2,1,02,1.4,23,206.20095549
5374380,1,2,1,80,23,2,,,,2,,,.,2,,2,,,,,2,1,02,,23,131.86957335
5374380,1,3,1,80,23,2,,,,2,,,.,2,,2,,,,,2,1,02,,23,131.86957335
5374381,1,1,1,80,23,2,,,,2,,,.,2,,2,,,,,2,1,02,,23,140.49080555
5374381,1,2,1,80,23,1,1,,2,,,1,,2,,2,,1,48,800000,2,1,02,2,23,140.49080555
5374382,1,2,1,80,23,1,3,,2,,,9,,2,,2,,,,,2,1,02,4,23,186.15159949
5374382,1,3,1,80,23,2,,,,2,,,.,2,,2,,,,,2,1,02,,23,186.15159949
5374384,1,1,1,80,23,2,,,,2,,,.,2,,2,,,,,2,1,02,,23,145.30757088
5374385,1,1,1,80,23,1,4,,2,,,8,,2,,2,,,,,2,1,02,4,23,132.33609249
5374385,1,3,1,80,23,2,,,,2,,,.,2,,2,,,,,2,1,02,,23,132.33609249
5374387,1,1,1,80,23,1,3,,2,,,8,,2,,2,,,,,2,1,02,4,23,85.605521214
5374387,1,3,1,80,23,1,1,,2,,,1,,2,,2,,2,,900000,2,1,02,2,23,85.605521214
5374387,1,6,1,80,23,2,,,,2,,,.,2,,2,,,,,2,1,02,,23,85.605521214
5374388,1,2,1,80,23,1,1,,2,,,5,,2,,2,,2,,908526,2,1,02,4,23,155.84148711
5374388,1,3,1,80,23,2,,,,2,,,.,2,,2,,,,,2,1,02,,23,155.84148711
5374389,1,1,1,80,23,1,3,,2,,,9,,2,,2,,2,,1600000,2,1,02,1.4,23,136.68633868
5374389,1,2,1,80,23,2,,,,2,,,.,,,2,,,,,,1,02,,23,136.68633868
5374390,2,3,2,80,23,2,,,,2,,,.,,,2,,,,,,1,02,,23,188.57028789
5374391,1,3,1,80,23,2,,,,2,,,.,2,,2,,,,,2,1,02,,23,133.26343741
5374391,1,4,1,80,23,2,,,,2,,,.,2,,2,,,,,3,1,02,,23,133.26343741
5374391,1,5,1,80,23,1,4,,2,,,4,,2,,2,,,,,2,1,02,4,23,133.26343741
5374392,1,1,1,80,23,1,7,,2,,,12,EMERGENCIA SANITARIA COVID 19,2,,2,,1,50,700000,2,1,02,1.4,23,158.23956404
5374392,1,2,1,80,23,1,7,,2,,,12,EMERGENCIA SANITARIA COVID 19,2,,2,,1,50,700000,2,1,02,1.4,23,158.23956404
5374393,1,1,1,80,23,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,23,177.4341977
5374394,1,4,1,80,23,2,,,,2,,,.,2,,2,,,,,2,1,02,,23,177.14213881
5374395,1,1,1,80,23,1,4,,2,,,4,,2,,2,,,,,2,1,02,4,23,144.24881689
5374395,1,2,1,80,23,1,4,,2,,,8,,2,,2,,,,,2,1,02,4,23,144.24881689
5374395,1,3,1,80,23,1,3,,2,,,9,,2,,2,,,,,2,1,02,2,23,144.24881689
5374395,1,4,1,80,23,2,,,,2,,,.,2,,2,,,,,2,1,02,,23,144.24881689
5374395,1,6,1,80,23,1,3,,2,,,9,,2,,2,,,,,2,1,02,3,23,144.24881689
5374396,1,1,1,80,23,1,3,,2,,,9,,2,,2,,,,,2,1,02,4,23,133.27596329
5374396,1,4,1,80,23,2,,,,2,,,.,2,,2,,,,,2,1,02,,23,133.27596329
5374396,1,6,1,80,23,2,,,,2,,,.,,,2,,,,,,1,02,,23,133.27596329
5374398,1,1,1,80,23,1,4,,2,,,8,,2,,2,,,,,2,1,02,2,23,134.76730677
5374398,1,2,1,80,23,2,,,,2,,,.,2,,2,,,,,2,1,02,,23,134.76730677
5374398,1,3,1,80,23,1,3,,2,,,9,,2,,2,,,,,2,1,02,2,23,134.76730677
5374398,1,5,1,80,23,2,,,,2,,,.,2,,2,,,,,2,1,02,,23,134.76730677
5374398,1,6,1,80,23,2,,,,2,,,.,2,,2,,,,,2,1,02,,23,134.76730677
5374399,1,1,1,80,23,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,23,158.23956404
5374401,1,2,1,80,23,1,3,,2,,,9,,2,,2,,,,,2,1,02,4,23,165.48754365
5374402,1,2,1,80,23,2,,,,2,,,.,2,,2,,,,,2,1,02,,23,177.4341977
5374403,1,3,1,80,23,2,,,,2,,,.,,,2,,,,,,1,02,,23,173.64225671
5374404,1,3,1,80,23,2,,,,2,,,.,,,2,,,,,,1,02,,23,199.62957449
5374405,1,1,1,80,23,1,4,,2,,,4,,2,,2,,,,,2,1,02,4,23,163.53406456
5374405,1,2,1,80,23,2,,,,2,,,.,2,,2,,,,,2,1,02,,23,163.53406456
5374405,1,5,1,80,23,2,,,,2,,,.,2,,2,,,,,2,1,02,,23,163.53406456
5374405,1,6,1,80,23,2,,,,2,,,.,,,2,,,,,,1,02,,23,163.53406456
5374406,1,2,1,80,23,2,,,,2,,,.,2,,2,,,,,2,1,02,,23,159.16690896
5374406,1,4,1,80,23,2,,,,2,,,.,2,,2,,,,,2,1,02,,23,159.16690896
