DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,CLASE,P388,P6440,P6450,P6460,P6460S1,P6400,P6410,P6410S1,P6422,P6424S1,P6424S2,P6424S3,P6426,P6430S1,P6480,P6480S1,P9440,P6500,P6510,P6510S1,P6510S2,P6590,P6590S1,P6600,P6600S1,P6610,P6610S1,P6620,P6620S1,P6585S1,P6585S1A1,P6585S1A2,P6585S2,P6585S2A1,P6585S2A2,P6585S3,P6585S3A1,P6585S3A2,P6585S4,P6585S4A1,P6585S4A2,P6545,P6545S1,P6545S2,P6580,P6580S1,P6580S2,P6630S1,P6630S1A1,P6630S2,P6630S2A1,P6630S3,P6630S3A1,P6630S4,P6630S4A1,P6630S6,P6630S6A1,P6640,P6640S1,P6765,P6765S1,P6772,P6772S1,P6773S1,P6775,P6750,P6760,P550,P6780,P6780S1,P6790,P1800,P1800S1,P1801S1,P1801S2,P1801S3,P1802,P1879,P1805,P6800,P6810,P6810S1,P6850,P6830,P6830S1,P6870,P6880,P6880S1,P6915,P6915S1,P6920,P6930,P6940,P6960,P6980,P6980S1,P6980S2,P6980S3,P6980S4,P6980S5,P6980S6,P6980S7,P6980S7A1,P6980S8,P6990,P9450,P7020,P760,P7026,P7028,P7028S1,P7040,P390,P7045,P7050,P7050S1,P7070,P7075,P7077,P1880,P1881,P1882,P3148,P7090,P7100,P7110,P7120,P7130,P7140,P7140S1,P7140S2,P7140S3,P7140S4,P7140S5,P7140S6,P7140S7,P7140S8,P7140S9,P7140S9A1,P7150,P7160,P7170S1,P7170S5,P7170S6,P7180,P514,P515,P7240,P7240S1,OFICIO,RAMA2D_R4,OCI,MES,P6430,RAMA4D_R4,INGLABO,DPTO,fex_c_2011,RAMA4DP8_R4
5373388,1,1,1,60,2,44,1,1,,,1,,,1,2,2,2,36,,1,,2,700000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,54,,.,54,,,1,7,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,5,,2,,,,1,1,1,1,2,2,2,2,2,2,2,,2,1,1,2,1,2,2,1,3,,39,53,1,02,1,5320,700000,44,847.66177552,
5373389,1,1,1,60,2,44,2,,,,,,,,,,,528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,200000,1,2400000,3,,12,2,,,,,3,5,1,48,,.,16,6,,1,2,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,5,1,2,,,,2,,,,,,,,,,,,,,1,2,1,2,2,1,5,,95,41,1,02,4,4111,200000,44,1040.9778455,
5373390,1,1,1,60,2,44,2,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,160000,1,1900000,3,,12,2,,,,,3,3,2,30,2,,30,,,1,1,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,14,,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,2,1,3,,41,47,1,02,4,4759,160000,44,847.66177552,
5373390,1,4,1,60,2,44,1,2,2,3,2,1,,1,2,1,1,3,,1,,2,900000,2,,,2,,2,,1,250000,2,,1,240000,2,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,7,,,,,,,,,48,,.,48,,,9,7,,1,,1,1,1,6,1,1,,,,,,,,,1,2,1,2,6,4,,2,,,,,,,,3,7,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,2,1,3,,87,35,1,02,1,3511,900000,44,847.66177552,3312
5373391,1,2,1,60,2,44,1,2,2,6,1,,,1,2,2,2,0,,6,,2,900000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,1,,,,,,,,,48,,.,48,,,9,7,,1,,2,,,,1,,,,,,,,,1,1,2,2,,,,,2,,,,,,,,,11,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,2,1,3,,84,35,1,02,1,3511,900000,44,970.41505405,
5373393,1,1,1,60,2,44,1,2,1,,2,4,SECRETARIA DE EDUCACIPN DEPARTAMNTAL,1,1,1,1,17,,2,,2,1500000,2,,,2,,2,,2,,2,,2,,,1,103000,1,2,,,2,,,2,,,2,,,1,650000,1,650000,1,650000,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,30,2,,30,,,8,7,,1,,1,3,1,15,1,1,,,,,,,,,1,1,1,0,5,4,,2,,,,,,,,3,8,180,,2,,,,2,,,,,,,,,,,,,,1,2,1,1,1,1,5,,13,85,1,02,2,8530,1500000,44,1366.0243087,8413
5373393,1,2,1,60,2,44,1,2,2,12,1,,,1,1,1,1,24,,1,,2,2800000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,1,1400000,1,1400000,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,40,,.,40,,,9,7,,1,,1,1,1,4,1,1,,,,,,,,,1,1,1,2,20,2,,2,,,,,,,,1,15,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,2,1,3,,32,84,1,02,2,8412,2800000,44,1366.0243087,
5373394,1,1,1,60,2,44,2,,,,,,,,,,,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,800000,1,8000000,3,,12,2,,,,,3,3,1,30,2,,30,,,1,6,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,36,4,,2,,,,,,,,3,3,10,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,2,1,5,,41,47,1,02,4,4759,800000,44,862.3462213,
5373396,1,1,1,60,2,44,1,2,2,12,2,1,,1,1,1,1,36,,2,,2,1600000,2,,,2,,2,,2,,2,,2,,,1,103000,1,2,,,2,,,2,,,2,,,1,700000,1,700000,1,700000,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,7,,1,,1,1,1,10,1,1,,,,,,,,,1,1,2,,,,,2,,,,,,,,,11,10,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,5,,58,52,1,02,1,5222,1600000,44,1957.8738753,8010
5373398,1,1,1,60,2,44,2,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,300000,1,3600000,3,,12,2,,,,,3,11,2,48,,.,48,,,1,6,,7,,2,,,,1,,,,,,,,,1,2,2,1,0,24,6,,2,,,,,,,,8,14,,,2,,,,1,1,2,1,2,1,2,2,1,1,2,,2,1,2,2,1,2,2,1,5,,41,47,1,02,4,4723,300000,44,2013.246177,
5373398,1,2,1,60,2,44,2,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,150000,1,150000,3,,1,2,,,,,1,11,2,21,2,,21,,,2,1,,10,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,14,,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,2,1,3,,41,47,1,02,4,4729,150000,44,2013.246177,
5373399,1,1,1,60,2,44,2,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,600000,1,5400000,3,,12,2,,,,,3,10,2,70,,.,70,,,1,4,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,5,1,,2,,,,,,,,3,14,,,2,,,,1,1,2,1,1,1,2,2,1,1,2,,2,1,1,2,1,2,2,2,5,,98,49,1,02,4,4921,600000,44,1366.0243087,
5373400,1,1,1,60,2,44,2,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,100000,1,100000,3,,3,1,1,0,0,1,3,3,2,48,,.,48,,,2,1,,5,,2,,,,1,,,,,,,,,1,2,2,1,9,360,4,,2,,,,,,,,13,14,,,2,,,,1,1,2,1,2,1,2,2,2,2,2,,2,1,1,2,1,2,2,1,5,,41,47,1,02,4,4721,100000,44,916.22938036,
5373400,1,2,1,60,2,44,2,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,.,1,,,,,,,,,21,2,,21,,,2,1,,10,,2,,,,1,,,,,,,,,1,2,2,1,0,120,7,,2,,,,,,,,2,14,,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,2,2,3,,45,47,1,02,6,4721,,44,916.22938036,
5373401,1,1,1,60,2,44,2,,,,,,,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,2000000,1,5000000,3,,12,2,,,,,3,3,1,48,,.,48,,,1,1,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,36,4,,1,44,14,4,,200000,1,1,9,14,,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,2,1,3,,79,14,1,02,4,1410,2200000,44,1061.9243728,
5373402,1,2,1,60,2,44,1,2,2,12,2,1,,1,1,1,1,20,,2,,2,1100000,1,120000,2,2,,2,,2,,2,,1,103000,1,2,,,2,,,2,,,2,,,2,,,1,450000,1,450000,1,450000,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,7,,1,,1,1,1,6,1,1,,,,,,,,,1,1,1,0,48,4,,2,,,,,,,,3,12,30,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,2,1,5,,87,35,1,02,1,3511,1100000,44,1620.1220548,7810
5373403,1,1,1,60,2,44,2,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,900000,1,10800000,3,,12,2,,,,,3,3,1,40,,.,30,6,,1,6,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,24,4,,2,,,,,,,,3,14,,2,1,20,2,1,2,,,,,,,,,,,,,,1,2,2,2,2,1,5,,84,45,1,02,4,4520,900000,44,887.26702363,
5373404,1,1,1,60,2,44,1,1,,,2,1,,2,2,2,2,0,,1,,2,900000,2,,,2,,2,,1,200000,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,40,,.,40,,,8,7,,2,,2,,,,1,,,,,,,,,1,2,2,1,1,36,4,,2,,,,,,,,3,7,20,,2,,,,1,1,1,1,2,2,2,2,2,2,2,,1,1,2,1,1,2,2,1,5,,97,35,1,02,1,3511,900000,44,1366.0243087,7810
5373404,1,2,1,60,2,44,2,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,200000,1,2400000,3,,12,2,,,,,3,3,2,30,2,,30,,,1,1,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,14,,,2,,,,1,1,1,1,2,2,2,2,2,2,2,,2,2,1,2,1,2,2,1,3,,41,47,1,02,4,4722,200000,44,1366.0243087,
5373405,1,1,1,60,2,44,2,,,,,,,,,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,1200000,1,14000000,3,,12,2,,,,,3,1,1,60,,.,60,,,2,7,,4,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,7,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,2,1,5,,57,96,1,02,4,9602,1200000,44,1366.0243087,
5373406,1,1,1,60,2,44,2,,,,,,,,,,,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,25000,1,500000,3,,12,2,,,,,3,3,2,21,2,,21,,,1,1,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,14,,,2,,,,2,,,,,,,,,,,,,,2,2,1,2,2,1,5,,41,47,1,02,4,4759,25000,44,894.94893209,
5373407,1,1,1,60,2,44,2,,,,,,,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,20000,1,300000,3,,12,2,,,,,3,5,2,48,,.,3,6,,1,1,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,60,1,,2,,,,,,,,1,14,,2,2,,,,2,,,,,,,,,,,,,,2,2,1,2,1,1,5,,57,96,1,02,4,9609,20000,44,1040.9778455,
5373408,1,1,1,60,2,44,2,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,90000,1,3000000,3,,12,2,,,,,3,10,2,60,,.,4,6,,1,2,,10,,2,,,,1,,,,,,,,,1,2,2,1,0,240,4,,2,,,,,,,,13,3,5,2,2,,,,2,,,,,,,,,,,,,,1,2,1,2,2,1,5,,83,25,1,02,4,2511,90000,44,763.5318506,
5373408,1,2,1,60,2,44,2,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,150000,1,3000000,3,,3,2,,,,,1,1,2,48,,.,48,,,3,7,,10,,2,,,,1,,,,,,,,,1,2,2,1,0,360,4,,2,,,,,,,,9,3,5,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,3,,79,14,1,02,4,1410,150000,44,763.5318506,
5373409,1,1,1,60,2,68,2,,,,,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,1,2020,2,1000000,1,12000000,3,,12,1,1,0,0,1,3,3,2,56,,.,56,,,2,1,,3,,2,,,,1,,,,,,,,,1,2,2,1,0,128,1,,2,,,,,,,,3,14,,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,41,47,1,02,4,4711,1000000,68,709.030018,
5373409,1,2,1,60,2,68,2,,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,3,300000,1,3600000,3,,12,2,,,,,3,3,2,18,2,,18,,,1,1,,3,,2,,,,1,,,,,,,,,1,2,2,1,0,2,4,,1,68,12,6,,,2,1,1,14,,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,45,47,1,02,4,4792,300000,68,709.030018,
5373411,1,2,1,60,2,68,2,,,,,,,,,,,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,400000,1,4800000,3,,12,2,,,,,3,3,2,54,,.,54,,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,2,4,,2,,,,,,,,1,3,5,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,64,03,1,02,4,0311,400000,68,1087.9005779,
5373413,1,1,1,60,2,68,2,,,,,,,,,,,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,1,2020,2,900000,1,10800000,3,,12,1,3,2,0,1,3,3,2,42,,.,0,1,,3,1,,3,,2,,,,1,,,,,,,,,1,2,2,1,48,192,1,,2,,,,,,,,3,14,,2,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,51,56,1,02,5,5611,900000,68,709.030018,
5373413,1,2,1,60,2,68,2,,,,,,,,,,,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,.,12,,,,,,,,,42,,.,42,,,3,1,,3,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,14,,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,53,56,1,02,6,5611,,68,709.030018,
5373414,1,1,1,60,2,68,2,,,,,,,,,,,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,400000,1,4800000,3,,12,1,1,0,1,0,3,3,2,54,,.,54,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,72,4,,2,,,,,,,,8,3,5,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,64,03,1,02,4,0312,400000,68,817.01869266,
5373414,1,3,1,60,2,68,2,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,400000,1,4800000,3,,12,1,1,0,1,0,3,3,2,54,,.,54,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,1,4,,2,,,,,,,,1,3,5,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,64,03,1,02,4,0312,400000,68,817.01869266,
5373442,1,1,1,60,2,18,1,1,,,1,,,1,2,2,2,1,,1,,2,800000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,10,,,,,,,,,42,,.,42,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,2,10,1,,2,,,,,,,,1,3,15,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,2,1,3,,62,01,1,02,1,0141,800000,18,1085.8667023,
5373445,1,3,1,60,2,18,1,1,,,1,,,1,2,2,2,1,,1,,2,600000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,10,,,,,,,,,40,,.,40,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,10,,2,,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,3,,95,41,1,02,1,4111,600000,18,289.96113428,
5373446,1,1,1,60,2,18,1,1,,,1,,,2,2,2,2,16,,1,,2,200000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,30,2,,30,,,1,2,,2,,2,,,,1,,,,,,,,,1,2,2,1,18,8,4,,2,,,,,,,,3,3,7,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,54,97,1,02,3,9700,200000,18,739.93761539,
5373446,1,2,1,60,2,18,1,1,,,1,,,1,2,2,2,15,,1,,2,500000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,52,,.,52,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,4,4,,2,,,,,,,,3,3,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,9,,62,01,1,02,8,0141,500000,18,739.93761539,
5373447,1,3,1,60,2,18,1,1,,,1,,,1,2,2,2,2,,1,,2,300000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,37,2,,37,,,2,8,,2,,,,,,1,,,,,,,,,1,2,2,1,0,2,4,,2,,,,,,,,3,3,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,9,,62,01,1,02,8,0141,300000,18,416.20775023,
5373448,1,1,1,60,2,18,2,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,400000,1,4800000,3,,12,2,,,,,2,1,2,43,,.,43,,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,2,12,8,,2,,,,,,,,3,9,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,9,,64,03,1,02,4,0312,400000,18,361.31871563,
5373448,1,2,1,60,2,18,2,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,400000,1,4800000,3,,12,2,,,,,2,10,2,40,,.,40,,,1,2,,2,,2,,,,1,,,,,,,,,1,2,2,1,2,4,3,,2,,,,,,,,3,3,10,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,9,,54,81,1,02,4,8121,400000,18,361.31871563,
5373449,1,1,1,60,2,18,2,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,800000,1,9600000,3,,12,2,,,,,2,10,2,52,,.,52,,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,2,8,,2,,,,,,,,3,12,25,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,9,,61,01,1,02,4,0161,800000,18,1016.5940833,
5373450,1,2,1,60,2,18,2,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,400000,1,4800000,3,,12,2,,,,,2,10,2,52,,.,52,,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,5,8,,2,,,,,,,,3,9,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,9,,64,03,1,02,4,0312,400000,18,1085.8667023,
5373452,1,1,1,60,2,18,1,1,,,1,,,1,2,2,2,60,,1,,2,700000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,46,,.,46,,,2,7,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,10,4,,2,,,,,,,,3,3,13,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,9,,40,47,1,02,1,4711,700000,18,271.46667558,
5373453,1,1,1,60,2,18,2,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,450000,1,5200000,3,,12,2,,,,,2,1,2,40,,.,40,,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,8,8,,2,,,,,,,,3,9,15,,2,,,,2,,,,,,,,,,,,,,1,1,2,2,1,1,9,,64,03,1,02,4,0312,450000,18,473.02329306,
5373454,1,2,1,60,2,18,1,1,,,1,,,1,2,2,2,1,,1,,2,200000,2,,,1,100000,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,1,,,,,,,,,40,,.,40,,,2,2,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,1,18,,2,,,,2,,,,,,,,,,,,,,2,2,2,2,2,1,3,,54,97,1,02,3,9700,300000,18,408.56076273,
5373455,1,1,1,60,2,18,2,,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,500000,1,6000000,1,,8,2,,,,,3,3,2,25,1,,25,,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,3,1,1,,2,,,,,,,,7,9,8,,1,12,1,1,1,1,2,1,2,2,2,2,2,2,2,,1,1,1,2,2,2,2,2,3,,64,47,1,02,4,4723,500000,18,820.06880401,
5373456,1,1,1,60,2,18,2,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,400000,1,4800000,1,,12,2,,,,,3,3,2,30,2,,30,,,1,1,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,12,3,,2,,,,,,,,3,14,,,2,,,,1,1,2,1,1,2,2,2,2,1,2,,2,1,2,2,2,2,2,1,3,,45,56,1,02,4,5619,400000,18,463.44979733,
5376306,1,1,1,60,2,44,2,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,100000,1,1000000,1,,12,2,,,,,3,1,2,40,,.,35,6,,1,5,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,24,4,,2,,,,,,,,1,3,10,1,1,5,2,1,2,,,,,,,,,,,,,,1,1,1,2,2,1,8,,41,47,1,02,4,4723,100000,44,704.62524264,
5376308,1,1,1,60,2,44,2,,,,,,,,,,,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,0,1,1300000,2,,12,2,,,,,3,10,2,58,,.,40,6,,3,8,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,9,60,1,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,64,03,1,02,4,0311,0,44,916.22938036,
5376310,1,2,1,60,2,44,2,,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,600000,1,7000000,3,,12,2,,,,,3,9,2,56,,.,56,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,36,4,,2,,,,,,,,1,3,3,,2,,,,1,1,2,1,2,2,2,2,1,1,2,,1,1,2,2,1,2,1,1,8,,64,03,1,02,4,0311,600000,44,1467.424525,
5376311,1,1,1,60,2,44,2,,,,,,,,,,,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,300000,1,2500000,3,,12,2,,,,,3,9,2,15,2,,15,,,1,1,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,14,,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,41,47,1,02,4,4724,300000,44,1016.6163046,
5376311,1,3,1,60,2,44,1,2,1,,2,1,,1,1,1,1,1,,2,,1,1400000,2,,,2,,2,,1,600000,2,,2,,,2,,,1,30000,2,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,1,,,,,,,,,48,,.,48,,,8,5,,1,,1,1,1,5,1,1,,,,,,,,,1,1,1,24,9,1,,2,,,,,,,,1,7,60,,2,,,,1,1,1,1,2,2,2,2,2,2,2,,2,1,2,1,1,2,2,1,3,,11,35,1,02,1,3513,1400000,44,1016.6163046,7810
5376313,1,1,1,60,2,44,2,,,,,,,,,,,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,600000,1,6300000,3,,12,2,,,,,3,9,2,52,,.,52,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,5,,2,,,,1,1,2,1,2,2,2,2,2,1,2,,2,1,1,2,1,2,1,1,3,,64,03,1,02,4,0311,600000,44,749.25393965,
5376314,1,1,1,60,2,44,2,,,,,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,300000,1,5600000,3,,12,2,,,,,3,10,2,42,,.,42,,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,48,4,,2,,,,,,,,3,8,15,,2,,,,1,1,2,1,2,2,2,2,2,2,2,,2,1,1,2,1,2,2,1,3,,61,01,1,02,4,0113,300000,44,916.22938036,
5376314,1,2,1,60,2,44,1,2,1,,1,,,1,1,1,1,360,,2,,2,2200000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,1,2200000,1,2200000,1,1200000,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,40,,.,40,,,9,7,,1,,1,2,1,30,1,1,,,,,,,,,1,1,1,0,60,4,,2,,,,,,,,8,3,11,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,2,,32,85,1,02,2,8530,2200000,44,916.22938036,
