DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;P388;P6440;P6450;P6460;P6460S1;P6400;P6410;P6422;P6424S1;P6424S2;P6424S3;P6426;P6430S1;P6480;P6480S1;P9440;P6500;P6510;P6510S1;P6510S2;P6590;P6590S1;P6600;P6600S1;P6610;P6610S1;P6620;P6620S1;P6585S1;P6585S1A1;P6585S1A2;P6585S2;P6585S2A1;P6585S2A2;P6585S3;P6585S3A1;P6585S3A2;P6585S4;P6585S4A1;P6585S4A2;P6545;P6545S1;P6545S2;P6580;P6580S1;P6580S2;P6630S1;P6630S1A1;P6630S2;P6630S2A1;P6630S3;P6630S3A1;P6630S4;P6630S4A1;P6630S6;P6630S6A1;P6640;P6640S1;P1800;P1800S1;P1801S1;P1801S2;P1801S3;P1802;P6765;P6765S1;P6772;P6772S1;P6773S1;P6775;P6750;P6760;P550;P6780;P6780S1;P1879;P1805;P6790;P6800;P6810;P6810S1;P6850;P6830;P6830S1;P3148;P6870;P6880;P6880S1;P6915;P6915S1;P6920;P6930;P6940;P6960;P6980S1;P6980S2;P6980S3;P6980S4;P6980S5;P6980S6;P6980S7;P6980S7A1;P6980S8;P6990;P9450;P7020;P760;P7026;P7028;P7028S1;P1880;P7040;P390;P7045;P7050;P7050S1;P7070;P7075;P7077;P7090;P7100;P7110;P7120;P7130;P7140S1;P7140S2;P7140S3;P7140S4;P7140S5;P7140S6;P7140S7;P7140S8;P7140S9;P7140S9A1;P7150;P7160;P7170S1;P7170S5;P7170S6;P7180;P514;P515;P1881;P1882;P7240;P7240S1;P6980;P7140;OFICIO;RAMA2D_R4;OCI;MES;P6430;RAMA4D_R4;INGLABO;DPTO;fex_c_2011;RAMA4DP8_R4
6052796;1;2;1;60;;1;25;2;;;;;;;;;;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;;;;;;;;;.;;;12;70;;.;70;;;;2;7;;3;;2;;;;;;;;;;;;1;2;2;1;0;180;2;;9;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;3;10;3;;1;;45;47;1;12;6;4759;;25;2718.5357469;
6052796;1;3;1;60;;1;25;2;;;;;;;;;;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;;;;;;;;;.;;;12;56;;.;56;;;;2;7;;3;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;2;2;3;10;3;;1;;45;47;1;12;6;4759;;25;2718.5357469;
6052798;1;1;1;60;;1;25;1;1;;;1;;2;2;2;2;12;;1;;2;1200000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;3;7;;4;;2;;;;;;1;;;;;;;2;2;1;0;36;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;3;5;5;;1;;53;56;1;12;1;5611;1200000;25;6502.5651197;
6052798;1;2;1;60;;1;25;1;1;;;1;;2;2;2;2;6;;1;;2;1200000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;6;48;;.;48;;;;4;7;;2;;2;;;;;;;;;;;;1;2;2;1;8;2;1;;9;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;3;7;3;;1;;54;55;1;12;1;5511;1200000;25;6502.5651197;
6052798;1;6;1;60;;1;25;1;1;;;1;;2;2;2;2;36;;1;;2;300000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;40;;.;40;;;;4;7;;11;;2;;;;;;;;;;;;1;2;2;1;4;3;1;;8;2;;;;;;;;1;8;1;1;2;;;;;;;;;;;;;1;2;1;2;1;1;3;5;8;;1;;53;56;1;12;1;5611;300000;25;6502.5651197;
6052800;1;1;1;60;;1;25;1;1;;;1;;1;2;2;2;48;;1;;2;908526;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;800000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;56;;.;56;;;;3;7;;10;;2;;;;;;;;;;;;1;2;2;1;0;120;4;;13;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;5;8;;1;;77;47;1;12;1;4723;908526;25;3676.9101994;
6052800;1;2;1;60;;1;25;2;;;;;;;;;;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;6;;;;;3;480000;1;;3;;10;2;12;32;2;;32;;;;1;2;;10;;2;;;;;;;;;;;;1;2;2;1;4;8;1;;13;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;15;8;;1;;55;81;1;12;4;8121;480000;25;3676.9101994;
6052800;1;6;1;60;;1;25;1;1;;;1;;1;2;2;2;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;3;;;;;2;400000;1;;1;;11;2;12;60;;.;60;;;;3;7;;11;;2;;;;;;;;;;;;1;2;2;1;0;18;1;;13;2;;;;;;;;2;;;;1;1;1;2;2;2;2;2;2;2;;2;1;1;1;1;2;1;1;3;5;8;;1;1;79;95;1;12;4;9524;400000;25;3676.9101994;
6052801;1;1;1;60;;1;25;2;;;;;;;;;;72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;;;;;2;;1;;3;;3;1;12;40;;.;40;;;;1;7;;10;;2;;;;;;1;1;;;;;;2;2;1;0;180;2;;9;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;6;15;5;;1;;12;69;1;12;4;6910;;25;3822.0405341;
6052804;1;4;1;60;;1;25;1;9;;;1;;1;2;2;2;72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;6;;;;;2;860000;1;;3;;1;1;12;45;;.;45;;;;1;2;;2;;2;;;;;;;;;;;;1;2;2;1;3;30;3;;5;2;;;;;;;;1;18;1;1;2;;;;;;;;;;;;;1;1;1;2;1;1;3;15;7;;1;;54;81;1;12;4;8121;860000;25;4047.9291032;
6052805;1;2;1;60;;1;25;2;;;;;;;;;;18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;6;;;;;3;200000;1;;3;;1;1;12;40;;.;40;;;;1;5;;1;;2;;;;;;;;;;;;1;2;2;1;4;24;1;;11;2;;;;;;;;1;12;1;2;1;1;1;2;1;2;2;2;2;2;;2;1;1;2;1;2;2;1;3;2;8;;1;1;97;53;1;12;4;5320;200000;25;3695.5765983;
6052805;1;4;1;60;;1;25;1;1;;;1;;2;2;2;2;3;;1;;2;450000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;3;40;;.;40;;;;2;2;;2;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;1;1;1;2;1;2;1;2;2;2;;2;1;1;2;1;2;2;1;3;25;3;;1;1;95;41;1;12;1;4111;450000;25;3695.5765983;
6052808;1;1;1;60;;1;25;1;1;;;1;;1;2;2;2;48;;1;;2;960000;2;;;1;432000;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;60;;.;60;;;;4;7;;2;;2;;;;;;;;;;;;1;2;2;1;1;48;1;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;4;8;;1;;53;56;1;12;1;5611;1392000;25;2304.074792;
6052822;1;1;1;60;;1;47;1;1;;;1;;2;2;2;2;1;;1;;2;600000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;60;;.;60;;;;9;7;;2;;2;;;;;;;;;;;;1;2;2;1;0;8;1;;7;2;;;;;;;;2;;;;1;1;1;1;1;2;1;2;2;2;;2;2;2;2;2;2;2;2;11;5;3;;1;1;58;86;1;12;1;8621;600000;47;1219.8802084;
6052822;1;2;1;60;;1;47;1;2;2;12;1;;1;1;2;1;24;;2;;2;908526;2;;;2;;2;;2;;2;;2;;;1;106454;2;2;;;2;;;2;;;2;;;1;454263;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;3;7;;1;;1;1;1;2;1;;;;;;;;;1;1;1;0;120;4;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;2;2;2;2;1;1;11;5;3;;1;;13;88;1;12;1;8891;908526;47;1219.8802084;
6052823;1;1;1;60;;1;47;2;;;;;;;;;;84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;3;2;1;0;3;7;;1;1;2021;2;900000;1;;3;;3;1;12;60;;.;62;;;;3;7;;2;;2;;;;;;;;;;;;1;2;2;1;0;84;1;;10;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;3;2;3;;1;;21;31;1;12;5;3110;900000;47;1957.7293135;
6052830;1;1;1;60;;1;47;2;;;;;;;;;;120;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;3;2;1;0;3;7;;1;1;2021;2;700000;1;;3;;3;2;12;58;;.;55;6;;2;3;7;;2;;2;;;;;;;;;;;;1;2;2;1;0;60;1;;10;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;2;1;3;1;3;;1;;21;31;1;12;5;3110;700000;47;1384.3595804;
6052830;1;2;1;60;;1;47;1;1;;;1;;2;2;2;2;5;;1;;2;500000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;55;;.;55;;;;2;7;;2;;2;;;;;;;;;;;;1;2;2;1;0;36;4;;3;2;;;;;;;;2;;;;1;1;1;2;2;2;2;2;2;2;;2;1;2;2;1;2;2;1;11;5;3;;1;1;59;86;1;12;1;8691;500000;47;1384.3595804;
6052835;1;1;1;60;;1;47;2;;;;;;;;;;444;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;3;1600000;1;;1;;3;2;7;48;;.;48;;;;1;1;;1;;1;2;2;15;1;;;;;;;;;2;2;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;2;2;2;2;1;1;14;;2;;1;;84;45;1;12;4;4520;1600000;47;1192.0211859;
6052835;1;2;1;60;;1;47;2;;;;;;;;;;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;3;600000;1;;3;;3;2;6;36;2;;36;;;;1;1;;1;;2;;;;;;1;;;;;;;2;2;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;2;2;2;2;1;1;14;;3;;1;;77;10;1;12;4;1081;600000;47;1192.0211859;
6052835;1;3;1;60;;1;47;2;;;;;;;;;;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;3;1600000;1;;3;;3;2;12;35;2;;35;;;;1;1;;1;;2;;;;;;1;;;;;;;2;2;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;2;2;2;2;1;1;14;;3;;1;;41;10;1;12;4;1040;1600000;47;1192.0211859;
6052839;1;1;1;60;;1;47;2;;;;;;;;;;180;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;7;;1;1;2021;2;2500000;1;;3;;3;2;12;60;;.;64;;;;1;7;;2;;2;;;;;;;;;;;;1;2;2;1;0;324;1;;10;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;1;3;;1;;41;45;1;12;4;4530;2500000;47;940.57699693;
6052840;1;1;1;60;;1;47;2;;;;;;;;;;240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;3;2000000;1;;1;;3;2;12;60;;.;60;;;;1;8;;1;;2;;;;;;;;;;;;1;2;2;1;0;180;4;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;2;2;2;2;1;1;8;120;2;;1;;41;46;1;12;4;4620;2000000;47;681.87911796;
6052840;1;2;1;60;;1;47;2;;;;;;;;;;96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;4;4;0;0;3;6;;;;;3;1800000;1;;3;;3;2;12;70;;.;70;;;;3;1;;2;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;2;2;2;2;1;1;14;;2;;1;;51;56;1;12;5;5611;1800000;47;681.87911796;
6052843;1;4;1;60;;1;47;1;2;1;;1;;1;1;2;1;6;;2;;2;908526;2;;;2;;2;;1;280000;2;;2;;;1;106454;2;2;;;2;;;2;;;2;;;1;875000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;60;;.;66;;;;9;7;;1;;1;1;1;0;1;;;;;;;;;1;2;1;0;120;4;;8;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;7;60;3;;1;;95;42;1;12;1;4210;908526;47;1451.456508;
6052844;1;1;1;60;;1;47;2;;;;;;;;;;480;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;6;;;;;3;480000;1;;3;;3;2;12;60;;.;60;;;;1;8;;2;;2;;;;;;;;;;;;1;2;2;1;0;60;4;;8;2;;;;;;;;2;;;;2;;;;;;;;;;;;;2;2;2;2;1;1;11;45;3;;1;;61;01;1;12;4;0161;480000;47;830.40452903;
6052844;1;4;1;60;;1;47;1;2;1;;1;;1;2;2;2;48;;2;;2;908526;2;;;2;;2;;2;;2;;2;;;1;106454;2;2;;;2;;;2;;;2;;;1;454263;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;70;;.;70;;;;4;7;;1;;1;1;1;1;1;;;;;;;;;2;2;1;0;72;1;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;2;2;2;2;1;1;3;6;3;;1;;45;47;1;12;1;4711;908526;47;830.40452903;
6052845;1;1;1;60;;1;47;2;;;;;;;;;;240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;6;;;;;2;280000;1;;1;;1;2;12;20;1;;23;;;;1;6;;2;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;1;30;2;1;1;1;1;2;2;2;2;1;1;2;;2;2;2;2;1;2;2;1;3;30;3;;1;1;97;52;1;12;4;5224;280000;47;2464.1594072;
6052847;1;1;1;60;;1;47;2;;;;;;;;;;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;2;840000;1;;3;;1;1;12;48;;.;48;;;;1;6;;2;;2;;;;;;;;;;;;1;2;2;1;0;120;4;;3;2;;;;;;;;2;;;;1;1;1;1;1;2;1;1;1;2;;2;1;1;1;1;2;1;1;3;25;8;;1;1;45;38;1;12;4;3830;840000;47;1254.4831518;
6052848;1;1;1;60;;1;47;2;;;;;;;;;;96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;3;3;0;0;3;7;;1;1;2020;2;800000;1;;3;;3;2;12;70;;.;70;;;;3;1;;2;;2;;;;;;;;;;;;1;2;2;1;0;6;1;;9;2;;;;;;;;2;;;;2;;;;;;;;;;;;;2;2;2;2;1;1;14;;2;;1;;21;96;1;12;5;9602;800000;47;1488.5171175;
6052849;1;1;1;60;;1;47;2;;;;;;;;;;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;2;420000;1;;3;;4;1;12;49;;.;49;;;;1;1;;2;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;1;1;1;1;2;2;1;2;2;2;;2;1;2;2;2;2;1;1;14;;8;;1;1;79;14;1;12;4;1410;420000;47;1397.8558753;
6052850;1;1;1;60;;1;47;1;1;;;1;;2;2;2;2;2;;1;;2;500000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;2;70;;.;70;;;;4;7;;3;;2;;;;;;;;;;;;1;1;2;1;10;3;1;;3;2;;;;;;;;2;;;;1;1;1;1;1;2;2;1;2;2;;2;1;2;2;2;2;2;2;11;10;3;;1;1;45;47;1;12;1;4773;500000;47;1330.0526763;
6052851;1;1;1;60;;1;47;2;;;;;;;;;;216;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;1;3;6;;;;;2;320000;1;;3;;11;1;12;40;;.;40;;;;2;1;;2;;2;;;;;;;;;;;;1;2;2;1;0;48;4;;13;2;;;;;;;;2;;;;1;2;1;2;2;2;2;2;1;2;;2;1;1;2;2;2;2;2;14;;3;;1;1;77;56;1;12;4;5619;320000;47;1726.6573311;
6052851;1;2;1;60;;1;47;2;;;;;;;;;;216;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;;;;;;;;;.;;;12;30;2;;30;;;;2;1;;2;;2;;;;;;;;;;;;1;2;2;1;0;36;3;;13;2;;;;;;;;2;;;;1;1;1;2;2;2;2;2;1;2;;2;1;1;2;2;2;2;2;14;;3;;1;1;77;56;1;12;6;5619;;47;1726.6573311;
6052854;1;1;1;60;;1;47;2;;;;;;;;;;120;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;3;720000;1;;3;;1;1;12;72;;.;72;;;;1;4;;2;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;1;2;1;2;2;2;2;2;2;2;;2;1;1;1;1;2;1;1;14;;3;;1;1;98;49;1;12;4;4921;720000;47;2286.6880576;
6052854;1;3;1;60;;1;47;2;;;;;;;;;;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;3;800000;1;;3;;1;1;11;77;;.;77;;;;1;4;;2;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;1;2;1;2;2;2;2;2;2;2;;1;1;1;1;1;2;2;1;14;;3;;1;1;98;49;1;12;4;4921;800000;47;2286.6880576;
6052855;1;1;1;60;;1;47;2;;;;;;;;;;60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;2;500000;1;;3;;1;1;12;48;;.;48;;;;1;1;;2;;2;;;;;;;;;;;;1;2;2;1;0;120;4;;10;2;;;;;;;;2;;;;1;2;1;2;2;2;2;2;1;2;;2;1;1;2;2;2;2;2;11;15;3;;1;1;41;47;1;12;4;4755;500000;47;731.62861586;
6052856;1;1;1;60;;1;47;2;;;;;;;;;;240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;6;;;;;2;1500000;1;;3;;6;1;12;40;;.;40;;;;1;2;;2;;2;;;;;;;;;;;;1;2;2;1;36;48;4;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;2;2;11;30;3;;1;;85;95;1;12;4;9522;1500000;47;1764.6800566;
6052856;1;2;1;60;;1;47;1;2;2;3;1;;1;1;2;1;24;;1;;2;908526;2;;;2;;2;;2;;2;;2;;;1;106000;2;2;;;2;;;2;;;2;;;1;982000;2;;1;454000;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;9;7;;1;;1;1;1;2;1;;;;;;;;;1;1;2;;;;;;2;;;;;;;;2;;;;1;2;1;1;1;2;2;2;1;2;;1;1;1;2;2;2;2;2;11;5;3;;1;1;97;47;1;12;1;4711;908526;47;1764.6800566;
6052857;1;1;1;60;;1;47;2;;;;;;;;;;92;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;6;;;;;2;800000;1;;3;;1;1;12;48;;.;48;;;;1;6;;2;;2;;;;;;;;;;;;1;2;2;1;0;60;8;;8;2;;;;;;;;2;;;;1;2;1;2;2;2;2;2;1;2;;2;1;1;2;2;2;2;2;11;30;3;;1;1;41;46;1;12;4;4620;800000;47;1641.1124289;
6052858;1;1;1;60;;1;47;1;2;2;1;2;1;1;1;2;1;1;;3;;2;908526;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;1;40;;.;40;;;;9;7;;1;;1;2;1;0;1;;;;;;;;;1;1;1;36;3;1;;1;2;;;;;;;;2;;;;1;1;1;2;2;2;2;2;2;2;;1;1;2;2;1;2;2;1;3;17;3;;1;1;55;64;1;12;1;6412;908526;47;1092.9657631;7810
6052859;1;1;1;60;;1;47;2;;;;;;;;;;60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;5;;;;;3;150000;1;;3;;1;2;12;21;2;;21;;;;1;5;;2;;2;;;;;;;;;;;;1;2;2;2;;;;;;1;47;12;4;;50000;1;1;2;;;;1;2;1;2;2;2;2;2;2;2;;1;1;1;2;1;2;2;1;3;20;3;;1;1;45;47;1;12;4;4792;200000;47;1317.0606987;
6052859;1;2;1;60;;1;47;2;;;;;;;;;;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;6;;;;;3;300000;1;;1;;1;2;12;40;;.;40;;;;1;8;;2;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;1;2;1;2;2;2;2;2;2;2;;2;1;1;2;1;2;2;1;12;60;3;;1;1;62;01;1;12;4;0161;300000;47;1317.0606987;
6052860;1;1;1;60;;1;47;2;;;;;;;;;;516;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;3;320000;1;;1;;10;1;12;24;2;;24;;;;1;1;;2;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;2;1;14;;3;;1;;79;14;1;12;4;1410;320000;47;1342.8258885;
6052861;1;1;1;60;;1;47;1;1;;;1;;1;2;2;2;8;;1;;2;200000;2;;;1;336000;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;8;48;;.;48;;;;1;2;;2;;2;;;;;;;;;;;;1;2;2;1;12;6;3;;13;1;47;28;4;;120000;1;6;2;;;;2;;;;;;;;;;;;;1;1;1;2;2;1;3;15;3;;1;;54;97;1;12;3;9700;656000;47;1258.9562342;
6052861;1;2;1;60;;1;47;2;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;3;360000;1;;3;;1;1;12;48;;.;48;;;;1;4;;2;;2;;;;;;;;;;;;1;2;2;1;0;12;4;;3;2;;;;;;;;2;;;;1;2;1;2;2;2;2;2;2;2;;1;1;1;2;1;2;2;1;14;;3;;1;1;98;49;1;12;4;4921;360000;47;1258.9562342;
6052861;1;4;1;60;;1;44;2;;;;;;;;;;108;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;3;400000;1;;3;;1;1;12;48;;.;48;;;;1;2;;2;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;2;1;12;15;8;;1;;95;41;1;12;4;4112;400000;47;1258.9562342;
6052861;1;5;1;60;;1;47;1;1;;;1;;1;2;2;2;36;;1;;2;250000;2;;;1;312000;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;36;2;;36;;;;1;2;;2;;2;;;;;;;;;;;;1;2;2;1;6;24;3;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;8;3;;1;;54;97;1;12;3;9700;562000;47;1258.9562342;
6052862;1;1;1;60;;1;47;2;;;;;;;;;;180;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;7;;1;1;2019;2;500000;1;;3;;1;2;12;35;1;;30;6;;2;1;7;;2;;2;;;;;;;;;;;;1;2;2;1;0;96;1;;10;2;;;;;;;;1;26;2;1;2;;;;;;;;;;;;;1;1;1;2;2;1;3;1;3;;1;;57;96;1;12;4;9602;500000;47;779.25602493;
6052865;1;1;1;60;;1;47;2;;;;;;;;;;204;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;2;480000;1;;1;;3;1;12;35;2;;35;;;;1;1;;2;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;2;2;2;2;1;1;14;;3;;1;;57;96;1;12;4;9602;480000;47;1022.0547798;
6052866;1;1;1;60;;1;47;1;1;;;1;;2;2;2;2;6;;1;;2;780000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;50;;;;3;4;;10;;2;;;;;;;;;;;;1;2;2;1;0;8;4;;2;2;;;;;;;;2;;;;1;1;1;2;1;2;2;1;1;2;;2;1;2;2;2;2;2;1;3;20;8;;1;1;98;49;1;12;1;4921;780000;47;1848.364252;
6052870;1;2;1;60;;1;47;1;1;;;1;;1;2;2;2;36;;1;;2;600000;2;;;1;420000;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;90;;.;90;;;;2;7;;2;;2;;;;;;;;;;;;1;2;2;1;0;240;4;;3;2;;;;;;;;2;;;;1;1;1;1;2;2;2;2;2;2;;2;1;2;2;2;2;1;1;3;3;5;;1;1;45;47;1;12;1;4711;1020000;47;619.69571703;
6052870;1;3;1;60;;1;47;1;1;;;1;;1;2;2;2;180;;1;;2;200000;2;;;1;400000;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;70;;.;70;;;;1;2;;2;;2;;;;;;;;;;;;1;2;2;1;0;60;1;;3;2;;;;;;;;2;;;;1;1;1;1;2;2;1;2;2;2;;2;1;2;2;2;2;1;1;3;2;3;;1;1;54;97;1;12;3;9700;600000;47;619.69571703;
