PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;P7495;P7500S1;P7500S1A1;P7500S2;P7500S2A1;P7500S3;P7500S3A1;P7505;P7510S1;P7510S1A1;P7510S2;P7510S2A1;P7510S3;P7510S3A1;P750S1;P750S1A1;P750S2;P750S2A1;P1661S5;P1661S5A1;P1661S6;P1661S6A1;P1661S3;P1661S3A1;P1661S4;P1661S4A1;P1661S4A2;P750S3;P750S3A1;P7510S5;P7510S5A1;P7510S6;P7510S6A1;P7510S7;P7510S7A1;P3367;P3368;P3369;P3370;P3370S1;P3371;P3371S1;P3371S2;P3371S3;P3371S4;P3372;P3372S1
20250310;03;2025;8147050;1;1;1;90;41;1;141.70794361;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147050;1;2;1;90;41;1;141.70794361;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147051;1;1;1;90;41;1;120.92760967;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147051;1;2;1;90;41;1;120.92760967;41;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;2;;1;156000;2;;2;;;2;;2;;;;;2;
20250310;03;2025;8147051;1;3;1;90;41;1;120.92760967;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147052;1;1;1;90;41;1;139.20623681;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147053;1;1;1;90;41;1;136.17669759;41;1;2;;2;;1;300000;1;1;6000000;2;;2;;;;;;;;;;;;;;;;;2;;2;;2;;1;130000;0;2;;2;;;;;2;
20250310;03;2025;8147053;1;2;1;90;41;1;136.17669759;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147054;1;1;1;90;41;1;141.87093962;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;100000;0;2;;2;;;;;2;
20250310;03;2025;8147054;1;2;1;90;41;1;141.87093962;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147054;1;3;1;90;41;1;141.87093962;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147055;1;1;1;90;41;1;170.64695294;41;1;2;;1;1600000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;110000;0;2;;2;;;;;2;
20250310;03;2025;8147055;1;2;1;90;41;1;170.64695294;41;2;;;;;;;1;1;4800000;2;;2;;;;;;;;;;;;;;;;;2;;2;;2;;2;;;2;;2;;;;;2;
20250310;03;2025;8147056;1;1;1;90;41;1;245.22395916;41;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;2;;1;300000;2;;2;;;2;;2;;;;;2;
20250310;03;2025;8147056;1;2;1;90;41;1;245.22395916;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147056;1;5;1;90;41;1;245.22395916;41;1;2;;1;1423500;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147057;1;1;1;90;41;1;164.8773009;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147057;1;2;1;90;41;1;164.8773009;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147057;1;3;1;90;41;1;164.8773009;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147057;1;4;1;90;41;1;164.8773009;41;2;;;;;;;1;1;8000000;2;;2;;;;;;;;;;;;;;;;;2;;2;;2;;2;;;2;;2;;;;;2;
20250310;03;2025;8147058;1;1;1;90;41;1;112.6755761;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;128000;0;2;;2;;;;;2;
20250310;03;2025;8147058;1;2;1;90;41;1;112.6755761;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147059;1;1;1;90;41;1;201.56341182;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;700000;700000;2;;2;;;;;2;
20250310;03;2025;8147059;1;4;1;90;41;1;201.56341182;41;2;;;;;;;1;2;;2;;1;920000;;;1;920000;;;;;1;920000;;;;;;2;;2;;2;;2;;;2;;2;;;;;2;
20250310;03;2025;8147059;1;5;1;90;41;1;201.56341182;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147060;1;1;1;90;41;1;138.3488864;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147060;1;2;1;90;41;1;138.3488864;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147061;1;1;1;90;41;1;130.95311176;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147063;1;1;1;90;41;1;115.5170486;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147064;1;1;1;90;41;1;114.35301062;41;1;2;;2;;1;350000;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147064;1;2;1;90;41;1;114.35301062;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147064;1;3;1;90;41;1;114.35301062;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147065;1;1;1;90;41;1;127.10149081;41;1;2;;1;1423500;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147065;1;2;1;90;41;1;127.10149081;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147065;1;3;1;90;41;1;127.10149081;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147066;1;1;1;90;41;1;169.60429026;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147066;1;2;1;90;41;1;169.60429026;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147067;1;1;1;90;41;1;137.4069704;41;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;2;;1;216000;2;;2;;;2;;2;;;;;2;
20250310;03;2025;8147067;1;2;1;90;41;1;137.4069704;41;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;2;;1;170820;2;;2;;;2;;2;;;;;2;
20250310;03;2025;8147067;1;3;1;90;41;1;137.4069704;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147068;1;1;1;90;41;1;170.13170023;41;1;2;;1;1423500;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;450000;0;2;;2;;;;;2;
20250310;03;2025;8147068;1;2;1;90;41;1;170.13170023;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147068;1;3;1;90;41;1;170.13170023;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147069;1;1;1;90;41;1;191.65833396;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147069;1;2;1;90;41;1;191.65833396;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147069;1;3;1;90;41;1;191.65833396;41;2;;;;;;;1;2;;2;;1;960000;;;1;960000;;;;;1;960000;;;;;;2;;2;;2;;2;;;2;;2;;;;;2;
20250310;03;2025;8147072;1;1;1;90;41;1;72.681066781;41;1;2;;1;2000000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;200000;0;2;;2;;;;;2;
20250310;03;2025;8147072;1;2;1;90;41;1;72.681066781;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147072;1;3;1;90;41;1;72.681066781;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147072;1;4;1;90;41;1;72.681066781;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147074;1;1;1;90;41;1;166.01866369;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147074;1;2;1;90;41;1;166.01866369;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147075;1;1;1;90;41;1;177.43173849;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147075;1;2;1;90;41;1;177.43173849;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147075;1;3;1;90;41;1;177.43173849;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147075;1;4;1;90;41;1;177.43173849;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147075;1;5;1;90;41;1;177.43173849;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147076;1;1;1;90;41;1;114.23451621;41;1;2;;1;1423500;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;210000;0;2;;2;;;;;2;
20250310;03;2025;8147076;1;2;1;90;41;1;114.23451621;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147076;1;3;1;90;41;1;114.23451621;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147076;1;4;1;90;41;1;114.23451621;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147076;1;5;1;90;41;1;114.23451621;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147076;1;6;1;90;41;1;114.23451621;41;1;2;;1;1423500;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147077;1;1;1;90;41;1;133.70075764;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147077;1;2;1;90;41;1;133.70075764;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147078;1;1;1;90;41;1;112.6755761;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;220000;0;1;300000;2;;;;;2;
20250310;03;2025;8147078;1;2;1;90;41;1;112.6755761;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147079;1;1;1;90;41;1;190.95496822;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;245000;0;2;;2;;;;;2;
20250310;03;2025;8147079;1;2;1;90;41;1;190.95496822;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147081;1;1;1;90;41;1;115.5170486;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147082;1;1;1;90;41;1;118.08722865;41;1;2;;1;2400000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;2;;2;;;;;2;
20250310;03;2025;8147082;1;2;1;90;41;1;118.08722865;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147082;1;3;1;90;41;1;118.08722865;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147083;1;1;1;90;41;1;131.80092432;41;1;2;;1;1423500;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;380000;0;2;;2;;;;;2;
20250310;03;2025;8147083;1;2;1;90;41;1;131.80092432;41;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;2;;1;336000;2;;2;;;2;;2;;;;;2;
20250310;03;2025;8147083;1;3;1;90;41;1;131.80092432;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147084;1;1;1;90;41;1;137.4069704;41;1;1;400000;1;2500000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1100000;0;2;;2;;;;;2;
20250310;03;2025;8147084;1;2;1;90;41;1;137.4069704;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147084;1;3;1;90;41;1;137.4069704;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147085;1;1;1;90;41;1;138.62045832;41;1;2;;1;2737800;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147086;1;1;1;90;41;1;208.57809941;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147086;1;2;1;90;41;1;208.57809941;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147086;1;3;1;90;41;1;208.57809941;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147087;1;1;1;90;41;1;170.8440179;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147089;1;1;1;90;41;1;138.28366158;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;700000;700000;2;;2;;;;;2;
20250310;03;2025;8147089;1;2;1;90;41;1;138.28366158;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147090;1;1;1;90;41;1;159.34132297;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147091;1;1;1;90;41;1;215.64080843;41;1;2;;1;1800000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;500000;0;2;;2;;;;;2;
20250310;03;2025;8147091;1;2;1;90;41;1;215.64080843;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147091;1;3;1;90;41;1;215.64080843;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147092;1;1;1;90;41;1;208.80935521;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;420000;0;2;;2;;;;;2;
20250310;03;2025;8147094;1;1;1;90;41;1;238.46463345;41;2;;;;;;;1;1;12000000;2;;2;;;;;;;;;;;;;;;;;2;;2;;2;;1;430000;0;2;;2;;;;;2;
20250310;03;2025;8147095;1;1;1;90;41;1;90.316604721;41;1;2;;1;1700000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;500000;0;2;;2;;;;;2;
20250310;03;2025;8147095;1;2;1;90;41;1;90.316604721;41;1;2;;1;2500000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147095;1;3;1;90;41;1;90.316604721;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147095;1;4;1;90;41;1;90.316604721;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147096;1;1;1;90;41;1;106.60841102;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147096;1;2;1;90;41;1;106.60841102;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147097;1;1;1;90;41;1;125.91774434;41;1;2;;1;6000000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1200000;0;2;;1;785000;1;2023;785000;2;
20250310;03;2025;8147097;1;2;1;90;41;1;125.91774434;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147097;1;3;1;90;41;1;125.91774434;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147097;1;6;1;90;41;1;125.91774434;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147098;1;1;1;90;41;1;106.60841102;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147098;1;2;1;90;41;1;106.60841102;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147099;1;1;1;90;41;1;109.4882515;41;1;2;;1;1423500;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;950000;0;2;;2;;;;;2;
20250310;03;2025;8147099;1;2;1;90;41;1;109.4882515;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147099;1;3;1;90;41;1;109.4882515;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147100;1;1;1;90;41;1;91.095862099;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;950000;0;1;700000;2;;;;;2;
20250310;03;2025;8147100;1;2;1;90;41;1;91.095862099;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147100;1;3;1;90;41;1;91.095862099;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147102;1;1;1;90;41;1;86.921158705;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147102;1;2;1;90;41;1;86.921158705;41;2;;;;;;;1;1;4800000;2;;2;;;;;;;;;;;;;;;;;2;;2;;2;;2;;;2;;2;;;;;2;
20250310;03;2025;8147103;1;1;1;90;41;1;86.921158705;41;1;2;;1;6500000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1400000;0;1;1800000;2;;;;;2;
20250310;03;2025;8147103;1;2;1;90;41;1;86.921158705;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147104;1;1;1;90;41;1;167.36875813;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147104;1;2;1;90;41;1;167.36875813;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147106;1;1;1;90;41;1;85.36264395;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147106;1;2;1;90;41;1;85.36264395;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147106;1;3;1;90;41;1;85.36264395;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147106;1;4;1;90;41;1;85.36264395;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147107;1;1;1;90;41;1;84.040476228;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;1;1920000;1;2023;1920000;2;
20250310;03;2025;8147107;1;2;1;90;41;1;84.040476228;41;2;;;;;;;1;1;850000;2;;2;;;;;;;;;;;;;;;;;2;;2;;2;;2;;;2;;2;;;;;2;
20250310;03;2025;8147108;1;1;1;90;41;1;84.040476228;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;1;1000000;1;2023;1000000;2;
20250310;03;2025;8147108;1;2;1;90;41;1;84.040476228;41;2;;;;;;;1;1;8000000;2;;2;;;;;;;;;;;;;;;;;2;;2;;2;;2;;;2;;2;;;;;2;
20250310;03;2025;8147109;1;1;1;90;41;1;86.921158705;41;1;2;;1;5000000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1000000;0;1;1200000;2;;;;;2;
20250310;03;2025;8147109;1;2;1;90;41;1;86.921158705;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147111;1;1;1;90;41;1;151.75433361;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147111;1;2;1;90;41;1;151.75433361;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147111;1;3;1;90;41;1;151.75433361;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147111;1;4;1;90;41;1;151.75433361;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147112;1;1;1;90;41;1;251.90187825;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147112;1;2;1;90;41;1;251.90187825;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147113;1;1;1;90;41;1;246.86329244;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147113;1;2;1;90;41;1;246.86329244;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147115;1;1;1;90;41;1;286.43245234;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;1;300000;2;;;;;2;
20250310;03;2025;8147115;1;2;1;90;41;1;286.43245234;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147116;1;1;1;90;41;1;146.29690115;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147116;1;2;1;90;41;1;146.29690115;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147116;1;3;1;90;41;1;146.29690115;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147116;1;4;1;90;41;1;146.29690115;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147117;1;1;1;90;41;1;169.01336415;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147117;1;2;1;90;41;1;169.01336415;41;1;2;;1;1423500;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;470000;0;1;400000;2;;;;;2;
20250310;03;2025;8147118;1;1;1;90;41;1;143.913337;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;2;;2;;;;;2;
20250310;03;2025;8147118;1;2;1;90;41;1;143.913337;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147118;1;3;1;90;41;1;143.913337;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147119;1;1;1;90;41;1;136.33094646;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147120;1;1;1;90;41;1;137.1859399;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147120;1;2;1;90;41;1;137.1859399;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147120;1;3;1;90;41;1;137.1859399;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147121;1;1;1;90;41;1;158.9764223;41;2;;;;;;;1;1;3200000;2;;2;;;;;;;;;;;;;;;;;2;;2;;2;;2;;;2;;2;;;;;2;
20250310;03;2025;8147122;1;1;1;90;41;1;286.15127218;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;1;300000;2;;;;;2;
20250310;03;2025;8147122;1;2;1;90;41;1;286.15127218;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147124;1;1;1;90;41;1;147.1635114;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250310;03;2025;8147124;1;2;1;90;41;1;147.1635114;41;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
