DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;P3044;P6440;P6450;P6460;P6460S1;P6400;P6410;P6422;P6424S1;P6424S2;P6424S3;P6424S5;P6426;P6430S1;P3045S1;P3045S2;P3045S3;P3046;P9440;P6500;P6510;P6510S1;P6510S2;P6590;P6590S1;P6600;P6600S1;P6610;P6610S1;P6620;P6620S1;P6585S1;P6585S1A1;P6585S1A2;P6585S2;P6585S2A1;P6585S2A2;P6585S3;P6585S3A1;P6585S3A2;P6585S4;P6585S4A1;P6585S4A2;P6545;P6545S1;P6545S2;P6580;P6580S1;P6580S2;P6630S1;P6630S1A1;P6630S2;P6630S2A1;P6630S3;P6630S3A1;P6630S4;P6630S4A1;P6630S6;P6630S6A1;P6640;P3047;P3048;P3049;P6765;P6765S1;P3053;P3054;P3055;P3056;P6760;P3061;P3063;P3064;P3065;P3066;P3067;P3067S1;P3067S2;P6775;P3068;P6750;P3073;P550;P6780;P6780S1;P1879;P1805;P6790;P6800;P6810;P6810S1;P6850;P6830;P6830S1;P3069;P6880;P6880S1;P6915;P6915S1;P6920;P6930;P6940;P6960;P6990;P9450;P7020;P760;P7026;P7028;P7028S1;P1880;P1880S1;P7040;P7045;P7050;P7070;P7075;P7077;P7090;P7100;P7110;P7120;P7130;P7140S1;P7140S2;P7140S3;P7140S4;P7140S5;P7140S6;P7140S7;P7140S8;P7140S9;P7150;P7160;P7170S1;P7170S5;P7170S6;P7180;P514;P515;P1881;P1882;P7240;CLASE;OCI;AREA;P6430;RAMA4D_R4;OFICIO_C8;RAMA2D_R4;INGLABO;MES;PERIODO;DPTO;FT;FEX_C18;P3363;P3364;P3364S1;P6640S1;P1800;P1800S1;P1801S1;P1801S2;P1801S3;P1802;P3051;P3051S1;P3052;P3052S1;P3365;P3365S1;P3054S1;P3055S1;P3057;P3058S1;P3058S2;P3058S3;P3058S4;P3058S5;P3059;P3062S1;P3062S2;P3062S3;P3062S4;P3062S5;P3062S6;P3062S7;P3062S8;P3062S9;P3063S1;P3064S1;P3366;PER;REGIS
5061254;1;2;1;PREPARACION DE ALIMENTOS CON SERVICIO A LA MESA;1;2;1;;1;;1;1;2;1;1;60;;1;1;1;1;1;1440000;2;;;2;;2;;2;;2;;2;;;1;117000;1;1;34000;2;2;;;2;;;2;;;1;1400000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;10;7;;1;;1;1;1;6;1;1;1;0;12;1;;3;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;2;1;2;40;1;1;1;68;1;5611;5120;56;1440000;02;20220208;68;1;186.73870667;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022;60
5061255;1;1;1;EDUCACION PRIMARIA Y DE BACHILLERATO;1;2;1;;1;;1;2;2;1;1;48;;1;1;9;1;2;2500000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;2500000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;7;7;;1;;1;1;1;98;1;1;1;0;72;1;;1;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;8;25;3;1;1;68;1;8530;2330;85;2500000;02;20220208;68;1;373.99332953;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022;60
5061255;1;2;1;EDUCACION PRIMARIA Y DE BACHILLERATO;1;2;1;;1;;1;2;2;1;1;120;;1;1;9;1;2;2500000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;2500000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;7;7;;1;;1;1;1;98;1;1;1;0;24;1;;1;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;8;15;3;1;1;68;1;8530;2330;85;2500000;02;20220208;68;1;373.99332953;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022;60
5061256;1;1;1;SERVICIO DE REPARACION Y MANTENIMIENTO AUTOMOTRIZ;1;1;;;1;;1;2;2;2;2;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;3;3;4;;1;2;2;;;;;;2;2;;;;;;800000;1;;3;;1;1;12;60;;;60;;;1;6;;11;;2;;;;2;2;1;0;2;1;;5;;2;;;;;;2;;;;2;;;;;;;;;;;;1;2;1;2;2;1;3;15;8;1;1;68;4;4520;7231;45;800000;02;20220208;68;1;120.00355093;;;;;2;;;;;1;;;800000;800000;2;;;;;;;;;;;;;;;;;;;;;;;2022;60
5061256;1;7;1;SERVICIO DE TRANSPORTE INFORMAL DE PASAJEROS EN MOTO;2;;;;;;;;;;;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;6;;1;2;2;;;;;;2;2;;;;;;900000;1;;3;;1;1;12;60;;;60;;;1;4;;11;;2;;;;2;2;1;0;6;1;;3;;2;;;;;;2;;;;1;2;1;1;2;2;2;1;1;2;2;1;1;2;2;2;2;1;3;5;8;1;1;68;4;4921;8321;49;900000;02;20220208;68;1;120.00355093;;;;;2;;;;;3;;;1300000;1300000;2;;;;;;;;;;;;;;;;;;;;;;;2022;60
5061256;1;8;1;PRODUCCION DE ALIMENTOS (PAN);1;1;;;1;;1;2;2;2;2;36;;1;1;2;2;2;728000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;3;7;;11;;2;;;;2;2;1;3;2;1;;5;;2;;;;;;2;;;;2;;;;;;;;;;;;1;2;1;2;1;1;11;15;3;1;1;68;1;1081;5223;10;728000;02;20220208;68;1;120.00355093;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022;60
5061258;1;1;1;SERVICIO DE LIMPIEZA EN HOGAR;1;1;;;1;;1;2;2;2;2;84;;2;2;2;2;2;680000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;1;2;;2;;1;1;2;8;2;2;1;2;36;4;;2;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;2;20;8;1;1;68;3;9700;9111;97;680000;02;20220208;68;1;181.43329182;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022;60
5061258;1;2;1;FINCA AGRICOLA DE CACAO;2;;;;;;;;;;;60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;6;;1;2;2;;;;;;2;2;;;;;;600000;1;;3;;5;2;12;48;;;48;;;1;8;;2;;2;;;;2;2;1;1;36;4;;3;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;11;20;8;1;1;68;4;0127;6111;01;600000;02;20220208;68;1;181.43329182;;;;;2;;;;;2;;;600000;600000;2;;;;;;;;;;;;;;;;;;;;;;;2022;60
5061258;1;3;1;FABRICACION DE MUEBLES PARA EL HOGAR;1;2;1;;1;;1;1;1;1;1;84;;1;1;1;1;2;1100000;2;;;2;;2;;2;;2;;2;;;1;117000;2;2;;;2;;;2;;;2;;;1;450000;1;450000;1;330000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;10;6;;1;;1;2;1;4;1;2;1;0;12;1;;1;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;2;20;8;1;1;68;1;3110;7115;31;1100000;02;20220208;68;1;181.43329182;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022;60
5061259;1;2;1;SERVICIO DE TRANSPORTE DE MERCANCIA (GASEOSAS);1;1;;;1;;2;2;2;2;2;0;;1;1;2;2;2;1000000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;50;;;50;;;5;4;;1;;2;;;;1;2;1;0;30;4;;3;;2;;;;;;2;;;;2;;;;;;;;;;;;1;2;1;2;2;1;11;15;3;1;1;68;1;4923;8332;49;1000000;02;20220208;68;1;190.59840458;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022;60
5061259;1;3;1;SERVICIO DE PUBLICIDAD (REPARTIR VOLANTES CASA A CASA);1;1;;;1;;2;2;2;2;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;3;3;6;;1;2;2;;;;;;2;2;;;;;;160000;1;;2;;1;1;12;40;;;10;6;;10;6;;2;;2;;;;2;2;1;0;48;4;;3;;2;;;;;;2;;;;1;2;1;2;1;2;2;1;1;2;1;1;1;2;1;2;2;1;3;15;3;1;1;68;4;7310;9510;73;160000;02;20220208;68;1;190.59840458;;;;;2;;;;;1;;;160000;160000;2;;;;;;;;;;;;;;;;;;;;;;2;2022;60
5061259;2;1;2;TRANSPORTE INFORMAL DE PASAJEROS EN MOTO;2;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;6;;1;2;2;;;;;;2;2;;;;;;900000;1;;3;;1;1;12;60;;;60;;;1;4;;2;;2;;;;2;2;1;0;36;1;;5;;2;;;;;;2;;;;1;1;1;1;1;2;2;1;1;2;1;1;1;2;2;2;2;1;3;5;8;1;1;68;4;4921;8324;49;900000;02;20220208;68;1;190.59840458;;;;;2;;;;;3;;;1300000;1300000;2;;;;;;;;;;;;;;;;;;;;;;;2022;60
5061260;1;1;1;SERVICIOS DE RECICLAJE EN CARRETA;2;;;;;;;;;;;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;6;;1;2;2;;;;;;2;2;;;;;;200000;1;;3;;1;2;12;24;2;;24;;;1;6;;2;;2;;;;2;2;1;5;60;4;;2;;2;;;;;;2;;;;1;1;1;2;1;1;2;1;1;2;1;1;2;2;2;2;2;2;3;45;8;1;1;68;4;3830;9612;38;200000;02;20220208;68;1;180.98200663;;;;;2;;;;;3;;;200000;200000;2;;;;;;;;;;;;;;;;;;;;;;;2022;60
5061260;1;2;1;PREPARACION DE ALIMENTOS CON SERVICIOS A LA MESA;1;2;1;;1;;1;1;1;1;1;24;;1;1;1;1;2;1000000;2;;;2;;2;;2;;2;;2;;;1;117000;2;2;;;2;;;2;;;2;;;1;450000;1;450000;1;330000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;10;7;;1;;1;1;1;9;1;1;1;3;36;3;;1;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;2;45;8;1;1;68;1;5611;9412;56;1000000;02;20220208;68;1;180.98200663;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022;60
5061260;1;3;1;SERVICIOS DE RECICLAJE EN CARRETA;2;;;;;;;;;;;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;6;;1;2;2;;;;;;2;2;;;;;;200000;1;;3;;1;2;12;24;2;;24;;;1;6;;5;;2;;;;2;2;1;0;12;4;;1;;2;;;;;;2;;;;1;1;1;2;1;1;2;1;1;2;1;1;2;2;2;2;2;2;3;45;8;1;1;68;4;3830;9611;38;200000;02;20220208;68;1;180.98200663;;;;;2;;;;;3;;;200000;200000;2;;;;;;;;;;;;;;;;;;;;;;;2022;60
5061262;1;1;1;SERVICIO  DE MANICURE Y PEDICURE (SEMIPERMANENTE) A DOMICILIO;2;;;;;;;;;;;150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;6;;1;2;2;;;;;;2;2;;;;;;750000;1;;3;;3;1;12;40;;;33;6;;1;5;;10;;2;;;;2;2;1;5;6;1;;3;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;2;1;2;30;5;1;1;68;4;9602;5142;96;750000;02;20220208;68;1;290.33822965;;;;;2;;;;;3;;;1000000;1000000;2;;;;;;;;;;;;;;;;;;;;;;2;2022;60
5061262;1;2;1;FABRICACION DE EQUIPOS DE REFRIGERACION TIPO COMERCIAL E INDUSTRIALES;1;2;1;;1;;1;1;2;1;1;21;;1;1;1;1;2;1000000;2;;;2;;2;;2;;2;;2;;;1;117172;2;2;;;2;;;2;;;2;;;1;908526;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;6;7;;1;;1;1;1;2;1;1;1;0;13;4;;8;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;2;20;3;1;1;68;1;2750;3113;27;1000000;02;20220208;68;1;290.33822965;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022;60
5061264;1;1;1;CHANCES Y LOTERIAS;1;2;2;12;1;;1;2;2;2;2;240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;3;3;1;;1;2;2;;;;;;1;1;;;;;;3000000;1;;3;;3;2;12;48;;;48;;;10;7;;1;;1;1;2;98;1;2;2;;;;;;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;8;15;3;1;1;68;4;9200;2422;92;3000000;02;20220208;68;1;317.78618066;;;;;2;;;;;1;3000000;3000000;;;2;;;;;;;;;;;;;;;;;;;;;;;2022;60
5061265;1;1;1;SERVICIOS DE PROMOCION DE LA SALUD Y PREVENCION DE LA ENFERMEDAD A NUESTROS USUARIOS IMPLEMENTACION DE ESTRATEGIAS DE ATENCION PRIMARIA EN SALUD PLAN DE INTERVENCIONES COLECTIVAS Y BRIGADAS EN SALUD;1;2;2;12;1;;1;1;1;1;1;1;;1;1;1;1;2;2480000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;40;;;40;;;8;7;;1;;1;1;1;7;1;1;2;;;;;;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;2;1;8;30;3;1;1;;2;8621;2261;86;2480000;02;20220208;68;1;212.37909649;5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022;60
5061266;1;1;1;OFRECE EL SERVICIOS DE SOLDADURA DISEÑO DE ESTRUCTURAS METALICAS PUERTAS VENTANAS ESCALERAS ENTRE OTROS;2;;;;;;;;;;;360;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;7;;;;;1;1;;;;;;1;1;2021;1;1;;1;;3;;6;2;12;48;;;48;;;3;7;;1;;1;2;2;20;1;2;2;;;;;;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;3;2;2;1;1;;5;2511;1321;25;;02;20220208;68;1;212.37909649;;;;;1;3;3;0;0;3;;;;;;;;;99;3300000;0;0;1200000;500000;;;;;;;;;;;;;;2022;60
5061269;1;1;1;CALZADO PARA DAMA  BOLSOS Y SOMBREROS PARA DAMA;2;;;;;;;;;;;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;7;;;;;1;1;;;;;;1;1;2021;1;2;1300000;1;;3;;1;2;12;48;;;48;;;1;7;;2;;2;;;;2;2;2;;;;;;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;3;2;5;1;1;;4;4772;1420;47;1300000;02;20220208;68;1;294.84719677;;;;;2;;;;;3;;;;;;;;;5000000;0;2500000;800000;400000;0;;;;;;;;;;;;;;2022;60
5061270;1;1;1;SERVICIOS DE CORTE LASER SUBLIMACION Y BONDEO DE MATERIALES EN SUPERFICIES METALICAS;1;2;1;;1;;1;1;2;1;1;36;;1;1;1;1;2;1000000;2;;;2;;2;;2;;2;;2;;;1;117172;2;2;;;2;;;2;;;2;;;1;908526;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;6;7;;1;;1;2;1;16;1;1;1;3;15;1;;1;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;2;18;3;1;1;68;1;2599;9313;25;1000000;02;20220208;68;1;199.85541194;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022;60
5061270;1;3;1;PREPARACION DE ALIMENTOS CON SERVICIO A LA MESA PLATOS A LA CARTA;1;2;1;;1;;1;1;2;1;1;1;;1;1;1;1;2;1200000;2;;;1;200000;2;;2;;2;;2;;;1;117172;2;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;48;;;48;;;5;7;;1;;1;1;1;2;1;1;1;5;6;1;;1;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;2;1;13;10;3;1;1;68;1;5611;3434;56;1400000;02;20220208;68;1;199.85541194;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022;60
5061271;1;1;1;VENTA DE MAQUINARIA Y EQUIPOS INDUSTRIALES;1;2;1;;1;;1;1;2;1;1;60;;1;1;1;1;2;1500000;2;;;2;;2;;2;;2;;2;;;1;117172;1;2;;;2;;;2;;;2;;;2;;1;696000;1;98;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;10;7;;1;;1;1;1;7;1;1;1;0;24;1;;1;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;11;20;5;1;1;68;1;4663;1212;46;1500000;02;20220208;68;1;288.57316872;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022;60
5061271;1;2;1;SERVICIO DE CONSULTORIA TECNICA EN ARQUITECTURA E INGENIERIA;1;2;1;;1;;1;1;2;1;2;48;;1;1;1;1;2;1300000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;1000000;2;;2;;1;200000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;45;;;45;;;7;1;;1;;2;;;;2;1;2;;;;;;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;14;;5;1;1;68;1;7112;4222;71;1300000;02;20220208;68;1;288.57316872;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022;60
5061272;1;1;1;EDUCACION UNIVERSITARIA;1;2;2;4;1;;1;2;2;1;1;1;;1;1;1;1;2;2800000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;2300000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;48;;;48;;;8;7;;1;;1;2;1;98;1;1;1;1;4;1;;1;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;2;30;3;1;1;68;1;8544;2310;85;2800000;02;20220208;68;1;338.84821105;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022;60
5061272;2;1;2;EDUCACION UNIVERSITARIA;1;2;2;12;1;;1;2;2;1;1;2;;1;1;1;1;2;3300000;2;;;2;;9;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;3300000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;8;7;;1;;1;2;1;98;1;1;1;0;8;1;;1;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;11;20;3;1;1;68;1;8544;2330;85;3300000;02;20220208;68;1;338.84821105;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022;60
5061273;1;1;1;VENTA DE PRODUCTOS POR CATALOGO (PERFUMERIA) AL POR MENOR;2;;;;;;;;;;;60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;5;;1;2;2;;;;;;2;2;;;;;;1500000;1;;3;;3;2;12;63;;;63;;;1;5;;3;;2;;;;2;2;1;24;30;1;;1;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;2;1;3;10;3;1;1;68;4;4792;3322;47;1500000;02;20220208;68;1;272.07809046;;;;;2;;;;;3;;;800000;800000;2;;;;;;;;;;;;;;;;;;;;;;;2022;60
5061273;1;2;1;SERVICIOS FINANCIEROS DE AHORRO Y CREDITO;1;2;1;;1;;1;1;2;1;1;12;;1;1;1;1;2;1900000;2;;;2;;2;;2;;2;;2;;;1;117172;2;2;;;2;;;2;;;2;;;1;1870000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;5;7;;1;;1;2;1;3;1;1;1;0;13;1;;1;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;2;30;3;1;1;68;1;6422;2411;64;1900000;02;20220208;68;1;272.07809046;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022;60
5061274;1;1;1;SERVICIO DE SALUD SIN INTERNACION;1;2;1;;1;;1;1;2;1;1;48;;1;1;1;1;2;1000000;2;;;2;;2;;2;;2;;2;;;1;117172;1;2;;;2;;;2;;;2;;;2;;1;460000;1;98;1;98;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;3;1;;1;;1;1;2;8;1;1;1;0;48;1;;1;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;5;120;5;1;1;68;1;8621;4110;86;1000000;02;20220208;68;1;277.88730832;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022;60
5061274;1;3;1;SERVICIO DE SALUD SIN INTERNACION;1;2;1;;1;;1;1;2;1;1;8;;1;1;1;1;2;1150000;2;;;2;;2;;2;;2;;2;;;1;117172;1;2;;;2;;;2;;;2;;;2;;1;98;1;98;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;3;7;;1;;1;1;2;1;1;1;2;;;;;;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;5;120;5;1;1;68;1;8621;3343;86;1150000;02;20220208;68;1;277.88730832;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022;60
5061275;1;1;1;PREPARADOR DE ALIMENTOS SIN SERVICIOS A LA MESA;2;;;;;;;;;;;96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;6;;1;2;2;;;;;;2;2;;;;;;1300000;1;;3;;3;2;12;48;;;48;;;1;7;;1;;2;;;;2;2;2;;;;;;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;11;30;2;1;1;68;4;5619;5246;56;1300000;02;20220208;68;1;616.21687239;;;;;2;;;;;3;;;1000000;1000000;2;;;;;;;;;;;;;;;;;;;;;;;2022;60
5061275;1;2;1;COMERCIO AL POR MENOR DE VIVERES Y ABARROTES;1;2;2;6;2;4;1;1;1;1;1;0;;1;1;1;1;2;1000000;2;;;2;;2;;2;;2;;2;;;1;117000;2;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;10;7;;1;;1;2;1;2;1;1;1;5;24;4;;2;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;11;30;8;1;1;68;1;4711;4321;47;1000000;02;20220208;68;1;616.21687239;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022;60
5061275;2;1;2;SERVICIOS DE TRASPORTE DE PASAJERO URBANO INFORMAL;2;;;;;;;;;;;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;6;;1;2;2;;;;;;2;2;;;;;;1200000;1;;3;;1;1;12;48;;;48;;;1;4;;4;;2;;;;2;2;1;2;24;4;;1;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;3;10;8;1;1;68;4;4921;8321;49;1200000;02;20220208;68;1;616.21687239;;;;;2;;;;;3;;;900000;900000;2;;;;;;;;;;;;;;;;;;;;;;;2022;60
5061275;3;1;3;SERVICIOS DE TRASPORTE URBANO DE PASAJERO INFORMAL;2;;;;;;;;;;;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;6;;1;2;2;;;;;;2;2;;;;;;1300000;1;;3;;1;1;12;48;;;48;;;1;4;;2;;2;;;;2;2;2;;;;;;;1;24;4;600000;1;2;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;11;20;8;1;1;68;4;4921;8321;49;1900000;02;20220208;68;1;616.21687239;;;;;2;;;;;3;;;1000000;1000000;2;;;;;;;;;;;;;;;;;;;;;;;2022;60
5061276;1;1;1;ACTIVIDADES DE ARQUITECTURA E INGENIERIA Y OTRAS ACTIVIDADES CONEXAS DE CONSULTORIA TECNICA;1;2;2;3;1;;1;1;2;1;1;1;;1;1;1;1;2;1400000;2;;;2;;2;;2;;2;;2;;;1;117172;1;1;96000;2;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;48;;;48;;;5;9;;1;;1;1;1;2;1;1;1;11;5;1;;7;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;2;1;2;35;8;1;1;68;1;7112;3123;71;1400000;02;20220208;68;1;208.46752945;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022;60
5061277;1;1;1;PREPARACION DE ALIMENTOS CON SERVICIO A LA MESA;1;1;;;1;;1;2;2;2;2;3;;1;1;2;2;2;780000;2;;;1;182000;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;72;;;72;;;3;7;;2;;2;;;;2;2;1;0;2;1;;1;;2;;;;;;2;;;;2;;;;;;;;;;;;1;2;2;2;2;1;2;45;8;1;1;68;1;5611;9412;56;962000;02;20220208;68;1;616.21687239;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022;60
5061277;2;1;2;FABRICACION DE CALZADO PARA HOMBRE TIPO SPORT (EN SINTETICO);1;1;;;1;;1;2;2;2;2;22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;3;3;3;;1;2;2;;;;;;1;2;;;;;;700000;1;;2;;1;1;12;72;;;72;;;1;1;;10;;2;;;;2;2;1;1;10;4;;3;;2;;;;;;2;;;;2;;;;;;;;;;;;1;2;1;2;2;1;14;;8;1;1;68;4;1522;7536;15;700000;02;20220208;68;1;616.21687239;;;;;2;;;;;1;;;700000;700000;2;;;;;;;;;;;;;;;;;;;;;;;2022;60
5061278;1;1;1;VENTA DE ARTICULOS Y PRODUCTOS  PARA EL HOGAR AL POR MENOR;1;2;1;;1;;1;1;2;1;1;36;;1;1;1;1;2;1100000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;1100000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;10;7;;1;;1;2;2;6;1;1;1;5;36;1;;1;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;11;20;5;1;1;68;1;4719;1420;47;1100000;02;20220208;68;1;283.07938402;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022;60
