DIRECTORIO,SECUENCIA_P,P5000,P5010,P5020,P5030,P5040,P5050,P5070,P5080,P5090,P5090S1,P5100,P5110,P5130,P5140,P5210S1,P5210S2,P5210S3,P5210S4,P5210S5,P5210S6,P5210S7,P5210S8,P5210S9,P5210S10,P5210S11,P5210S14,P5210S15,P5210S16,P5210S17,P5210S18,P5210S19,P5210S20,P5210S21,P5210S22,P5210S24,P5220,P5220S1,P6008,P6007,P6007S1,HOGAR,P4000,P4010,P4020,P4030S1,P4030S1A1,P4030S2,P4030S3,P4030S4,P4030S4A1,P4030S5,P4040,REGIS,CLASE,MES,DPTO,fex_c_2011
5432969,1,4,3,2,1,4,2,1,5,1,,,98,50000,,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,4,2,,1,1,1,2,1,1,2,2,2,,2,,01,2,04,19,990.34435961
5432970,1,5,2,2,1,4,1,1,5,4,,,,100000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,,1,1,1,2,1,1,2,2,2,,1,1,01,2,04,19,946.84301173
5432971,1,2,2,2,1,4,1,1,5,1,,,10000000,100000,,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,1,1,1,2,1,1,2,2,2,,1,1,01,2,04,19,668.00702966
5432972,1,3,2,2,1,4,1,1,4,4,,,,150000,,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,1,2,4,2,,1,1,1,2,1,1,2,2,2,,1,2,01,2,04,19,1147.7407198
5432973,1,1,1,2,1,4,1,1,4,1,,,98,150000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,3,2,,1,1,4,2,1,1,2,2,2,,1,2,01,2,04,19,1287.8711675
5432974,1,4,3,2,1,4,1,1,5,1,,,30000000,300000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,3,5,2,,1,1,1,2,1,1,2,2,2,,1,1,01,2,04,19,1425.0108855
5432975,1,4,3,2,1,4,1,1,5,1,,,25000000,200000,,2,2,1,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,3,4,2,,1,1,1,2,1,1,2,2,2,,1,1,01,2,04,19,668.00702966
5432976,1,1,1,2,1,4,1,1,4,1,,,5000000,50000,,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,,1,1,4,2,1,1,2,2,2,,1,1,01,2,04,19,668.00702966
5432977,1,3,2,2,1,4,2,1,4,1,,,98,100000,,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,1,1,1,2,1,1,2,2,2,,2,,01,2,04,19,1464.2931542
5432978,1,3,3,2,1,4,1,1,5,1,,,99,150000,,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,4,5,2,,1,1,1,2,1,1,2,2,2,,1,1,01,2,04,19,2045.4283088
5432979,1,4,2,2,1,4,2,1,5,1,,,3000000,80000,,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,3,2,,1,1,4,1,1,1,2,2,2,,2,,01,2,04,19,668.00702966
5432980,1,4,1,2,1,4,2,1,4,1,,,25000000,90000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,4,2,,1,1,1,4,1,1,2,2,2,,2,,01,2,04,19,1650.6892291
5432981,1,3,2,2,1,4,4,1,5,4,,,,100000,,2,2,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,3,2,,1,1,1,2,1,1,2,2,2,,2,,01,2,04,19,668.00702966
5432982,1,1,1,6,,4,2,6,,1,,,99,80000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,1,2,,1,1,1,1,2,,2,2,2,,2,,01,2,04,19,1600.053081
5432983,1,2,1,2,1,4,4,1,4,4,,,,150000,,2,2,2,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1,1,2,2,,1,1,1,2,1,1,2,2,2,,2,,01,2,04,19,2076.1518157
5432984,1,3,2,2,1,4,2,1,4,3,,,,,60000,2,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,3,5,2,,1,1,1,2,1,1,2,2,2,,2,,01,2,04,19,948.99295185
5432985,1,3,3,2,1,4,4,1,5,1,,,98,60000,,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,2,,1,1,4,2,1,1,2,2,2,,2,,01,2,04,19,1309.6610734
5432986,1,5,2,2,1,4,2,1,5,3,,,,,90000,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,3,2,,1,1,1,4,1,1,2,2,2,,2,,01,2,04,19,1728.3321759
5432987,1,3,1,2,1,4,2,1,5,1,,,30000000,300000,,2,2,2,2,1,1,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,1,1,2,2,2,,2,,01,2,04,19,668.00702966
5432988,1,5,4,2,1,4,6,1,5,1,,,98,100000,,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,4,2,,1,1,1,2,1,1,2,2,2,,2,,01,2,04,19,668.00702966
5432988,2,2,1,2,2,4,6,1,5,3,,,,,100000,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,2,1,1,2,1,1,2,2,2,,2,,01,2,04,19,668.00702966
5432989,1,4,1,2,1,4,2,1,5,4,,,,150000,,2,2,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,2,2,,1,1,1,4,1,1,2,2,2,,2,,01,2,04,19,668.00702966
5432990,1,3,2,2,1,4,2,1,5,4,,,,100000,,2,1,2,2,1,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,2,2,,1,1,1,2,1,1,2,2,2,,2,,01,2,04,19,2579.1003251
5432991,1,3,2,6,,4,4,4,5,1,,,5000000,25000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,1,1,4,1,1,1,2,2,2,,2,,01,2,04,19,668.00702966
5432992,1,3,1,2,2,4,2,1,5,1,,,98,100000,,2,1,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,,1,1,1,2,1,1,2,2,2,,2,,01,2,04,19,1344.6036594
5432992,2,2,1,2,2,4,2,1,5,4,,,,100000,,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,3,2,,2,1,1,2,1,1,2,2,2,,2,,01,2,04,19,1344.6036594
5432993,1,4,2,2,1,4,2,1,5,1,,,98,30000,,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,1,1,1,2,1,1,2,2,2,,2,,01,2,04,19,2480.3212851
5432994,1,3,2,2,1,4,2,1,4,4,,,,100000,,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,1,1,1,2,1,1,2,2,2,,2,,01,2,04,19,848.06397179
5432995,1,4,4,2,1,4,2,1,5,1,,,98,150000,,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,8,2,,1,1,4,1,1,1,2,2,2,,2,,01,2,04,19,668.00702966
5432996,1,2,1,2,2,4,1,1,4,3,,,,,300000,2,2,2,2,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,3,2,,1,1,1,2,1,1,2,2,2,,1,2,01,2,04,19,668.00702966
5432997,1,3,2,1,1,4,1,1,5,3,,,,,80000,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,3,2,,1,1,1,4,1,1,2,1,2,,1,1,01,2,04,19,1296.7317906
5432998,1,3,1,1,1,4,1,1,4,3,,,,,100000,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,,1,1,1,2,1,1,2,1,2,,1,2,01,2,04,19,668.00702966
5432999,1,2,2,2,1,4,1,1,5,5,,,,150000,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,1,1,1,2,1,1,2,1,2,,1,2,01,2,04,19,1464.2931542
5433000,1,4,3,1,1,4,1,1,4,1,,,98,250000,,2,2,2,2,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,3,3,2,,1,1,4,2,1,1,2,1,2,,1,1,01,2,04,19,668.00702966
5433001,1,3,2,2,1,4,1,1,4,3,,,,,120000,2,2,2,2,1,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,3,1,1,1,1,1,2,1,1,2,2,2,,1,2,01,2,04,19,1355.3491108
5433002,1,3,2,2,1,4,1,1,5,1,,,99,98,,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,3,2,,1,1,1,2,1,1,2,2,2,,1,2,01,2,04,19,668.00702966
5433004,1,4,3,1,1,4,1,1,5,4,,,,180000,,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,3,2,,1,1,1,4,1,1,2,1,2,,1,1,01,2,04,19,668.00702966
5433005,1,2,1,1,2,4,1,1,5,3,,,,,50000,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,3,2,,1,1,1,2,1,1,2,1,2,,1,1,01,2,04,19,668.00702966
5433005,2,2,1,1,2,4,1,1,5,4,,,,50000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,,2,1,1,2,1,1,2,1,2,,1,1,01,2,04,19,668.00702966
5433006,1,3,1,2,1,4,1,1,5,2,,185000,30000000,500000,,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,,1,1,1,2,1,1,2,2,2,,1,1,01,2,04,19,848.06397179
5433007,1,4,2,1,1,4,1,1,5,1,,,98,100000,,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,4,2,,1,1,4,2,1,1,2,1,2,,1,1,01,2,04,19,2109.5220514
5433009,1,5,4,2,1,4,2,1,5,1,,,98,250000,,2,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,2,1,2,2,2,1,6,9,2,,1,1,1,2,1,1,2,2,2,,2,,01,2,04,19,668.00702966
5433010,1,3,2,2,1,4,1,1,5,1,,,98,20000,,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,3,2,,1,1,5,2,1,1,2,2,2,,1,1,01,2,04,19,1229.2538473
5433011,1,4,3,2,1,4,1,1,5,1,,,2000000,50000,,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,3,2,,1,1,4,1,1,1,2,2,2,,1,1,01,2,04,19,668.00702966
5433012,1,2,1,6,,4,1,1,5,1,,,98,50000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,1,2,,1,1,4,1,2,,2,2,2,,1,1,01,2,04,19,1600.053081
5433013,1,2,1,6,,4,2,1,5,1,,,98,50000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,,1,1,4,1,2,,2,2,2,,1,2,01,2,04,19,2216.2822634
5433014,1,4,1,2,1,4,1,1,5,5,,,,50000,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,,3,2,,1,1,4,1,1,1,2,2,2,,1,1,01,2,04,19,1355.3491108
5433015,1,4,2,2,1,4,2,1,5,1,,,98,50000,,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,,1,1,4,2,1,1,2,2,2,,1,2,01,2,04,19,668.00702966
5433016,1,5,1,2,1,4,2,1,5,4,,,,100000,,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,,1,2,,1,1,1,2,1,1,2,2,2,,2,,01,2,04,19,1600.053081
5433017,1,4,4,2,1,4,2,1,5,1,,,4000000,100000,,2,2,2,2,1,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,1,5,2,,1,1,1,2,1,1,2,2,2,,2,,01,2,04,19,2256.4102193
5433018,1,1,1,2,1,4,2,1,5,3,,,,,150000,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,3,2,,1,1,5,1,1,1,2,2,2,,2,,01,2,04,19,1936.021368
5433025,1,3,2,2,1,4,6,1,4,4,,,,100000,,2,2,2,2,1,1,1,2,2,2,1,1,1,2,2,2,2,2,1,2,2,1,3,6,2,,1,1,1,2,1,1,2,2,2,,2,,01,2,04,19,2672.0281186
5433026,1,1,1,2,1,4,2,1,4,4,,,,200000,,2,2,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,,1,1,4,1,1,1,2,2,2,,2,,01,2,04,19,668.00702966
5433027,1,4,2,2,1,4,2,1,4,4,,,,120000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,3,2,,1,1,3,1,1,1,2,2,2,,2,,01,2,04,19,1814.1819331
5433028,1,2,1,2,1,4,2,1,5,4,,,,250000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,,1,1,4,1,1,1,2,2,2,,2,,01,2,04,19,2216.2822634
5433030,1,5,4,2,1,4,1,1,5,1,,,99,100000,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,,4,2,,1,1,1,2,1,1,2,2,2,,1,1,01,2,04,19,2109.5220514
5433031,1,4,2,2,1,4,1,1,5,1,,,98,30000,,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,3,2,,1,1,1,2,1,1,2,2,2,,1,1,01,2,04,19,1210.8820334
5433032,1,4,2,2,1,4,1,1,5,1,,,98,100000,,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,3,4,2,,1,1,1,2,1,1,2,2,2,,1,1,01,2,04,19,2672.0281186
5433033,1,4,2,2,1,4,1,1,5,1,,,98,98,,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,1,1,1,2,1,1,2,2,2,,1,1,01,2,04,19,848.06397179
5433034,1,4,3,2,1,5,1,1,5,1,,,15000000,200000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,4,2,,1,1,1,2,1,1,2,2,2,,1,1,01,2,04,19,975.84272644
5433035,1,3,2,2,1,4,1,1,5,1,,,10000000,300000,,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,1,1,1,2,1,1,2,2,2,,1,1,01,2,04,19,848.06397179
5433036,1,3,1,2,1,4,1,1,4,4,,,,98,,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,,1,2,,1,1,1,4,1,1,2,2,2,,1,1,01,2,04,19,668.00702966
5433037,1,4,3,2,1,4,1,1,5,1,,,98,200000,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,4,5,2,,1,1,1,2,1,1,2,2,2,,1,1,01,2,04,19,1326.2318455
5433038,1,3,2,2,1,4,1,1,5,1,,,98,200000,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,3,6,2,,1,1,5,2,1,1,2,2,2,,1,1,01,2,04,19,1370.4283337
5433039,1,4,1,2,1,5,1,1,5,1,,,30000000,100000,,2,2,2,2,1,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,,1,1,1,2,1,1,2,2,2,,1,1,01,2,04,19,848.06397179
5433041,1,2,1,6,,4,1,1,5,1,,,2500000,50000,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,,1,2,,1,1,4,1,1,1,2,2,2,,1,2,01,2,04,19,1600.053081
5433042,1,3,2,2,1,4,2,1,5,1,,,98,50000,,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,3,3,2,,1,1,3,2,1,1,2,2,2,,2,,01,2,04,19,1229.2538473
5433043,1,3,1,2,1,4,2,1,5,5,,,,80000,,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,,1,1,4,1,1,1,2,2,2,,2,,01,2,04,19,2143.629759
5433044,1,4,1,2,1,4,2,1,4,4,,,,200000,,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,,1,1,1,2,1,1,2,2,2,,2,,01,2,04,19,1698.8321209
5433045,1,4,2,2,1,4,2,1,5,1,,,6000000,250000,,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,1,1,1,2,1,1,2,2,2,,2,,01,2,04,19,668.00702966
5433046,1,4,3,2,1,4,2,1,5,1,,,3000000,200000,,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,3,2,,1,1,4,3,1,1,2,2,2,,2,,01,2,04,19,2344.5613583
5433047,1,2,1,2,1,4,2,1,5,4,,,,50000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,,1,1,4,1,1,1,2,2,2,,2,,01,2,04,19,1600.053081
5433048,1,2,2,2,1,4,2,1,5,1,,,98,98,,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,4,4,2,,1,1,5,1,1,1,2,2,2,,2,,01,2,04,19,2608.60038
5433049,1,4,4,2,1,4,2,1,5,1,,,98,50000,,2,2,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,3,4,2,,1,1,1,2,1,1,2,2,2,,2,,01,2,04,19,1089.1233996
5433050,1,3,3,2,1,4,1,1,5,1,,,98,98,,2,2,2,2,1,1,1,2,2,2,1,2,1,1,2,2,2,2,1,2,2,1,4,4,2,,1,1,5,2,1,1,2,2,2,,1,1,01,2,04,19,668.00702966
5433051,1,3,2,2,1,4,2,1,5,2,,41666,15000000,200000,,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,7,2,,1,1,5,2,1,1,2,2,2,,2,,01,2,04,19,1552.7896401
5433052,1,1,1,2,1,4,2,2,4,3,,,,,150000,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,3,2,,1,1,1,2,1,9,2,2,2,,2,,01,2,04,19,1814.1819331
5433053,1,2,1,6,,4,2,1,5,3,,,,,300000,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,1,1,5,3,1,0,2,2,2,,2,,01,2,04,19,2076.1518157
5433054,1,3,2,2,1,4,1,1,5,4,,,,150000,,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,,3,2,,1,1,1,2,1,1,2,2,2,,1,2,01,2,04,19,1728.3321759
5433055,1,1,1,2,1,4,1,1,5,5,,,,100000,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,,1,1,4,1,1,1,2,2,2,,1,2,01,2,04,19,2216.2822634
5433056,1,2,1,2,1,4,2,1,5,5,,,,100000,,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,3,2,,1,1,1,2,1,1,2,2,2,,2,,01,2,04,19,668.00702966
5433057,1,3,2,2,1,4,1,1,5,3,,,,,50000,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,2,,1,1,1,2,1,1,2,2,2,,1,2,01,2,04,19,1229.2538473
5433058,1,4,1,2,1,4,2,1,5,4,,,,99,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,1,2,,1,1,1,2,1,1,2,2,2,,2,,01,2,04,19,1600.053081
5433059,1,6,3,2,1,4,2,1,5,1,,,30000000,200000,,2,2,2,2,1,2,1,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1,2,4,2,,1,1,1,2,1,1,2,2,2,,2,,01,2,04,19,2176.9999947
5433062,1,3,2,2,1,4,2,1,5,1,,,98,300000,,2,2,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1,1,3,2,,1,1,1,2,1,1,2,2,2,,2,,01,2,04,19,668.00702966
5433063,1,4,1,2,1,5,2,1,5,4,,,,250000,,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,1,1,1,2,,1,1,1,2,1,1,2,2,2,,2,,01,2,04,19,2216.2822634
5433064,1,3,2,2,1,4,2,1,5,1,,,98,300000,,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,4,2,,1,1,1,2,1,1,2,2,2,,2,,01,2,04,19,1560.7708123
5433066,1,3,1,2,1,4,2,1,5,1,,,98,150000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,1,1,3,1,1,1,2,2,2,,2,,01,2,04,19,1464.2931542
5433067,1,4,2,6,,4,2,1,4,4,,,,200000,,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,4,2,,1,1,4,1,2,,2,2,2,,2,,01,2,04,19,990.34435961
5433068,1,3,1,2,1,4,2,1,4,1,,,10000000,50000,,2,1,2,2,2,1,1,2,2,2,1,2,1,2,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,,2,,01,2,04,19,668.00702966
5433102,1,2,2,2,1,4,1,1,5,4,,,,60000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,1,1,2,2,1,1,4,2,,1,1,7,1,1,1,2,2,2,,1,1,01,2,04,76,3273.3228048
5433103,1,2,1,2,2,5,1,1,4,4,,,,150000,,2,2,1,1,1,1,1,2,2,1,1,1,2,2,2,2,2,2,1,2,2,1,2,3,2,,1,4,1,2,1,1,2,2,2,,1,1,01,2,04,76,6354.1572967
5433104,1,3,2,3,1,4,1,1,4,1,,,12000000,100000,,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,4,4,2,,1,1,5,3,1,2,2,2,2,,1,1,01,2,04,76,5336.8487197
5433105,1,2,1,2,2,3,1,1,4,1,,,98,100000,,2,2,2,2,1,1,1,2,2,1,1,2,2,2,2,2,2,2,1,2,2,1,1,2,2,,1,2,1,4,1,1,2,2,2,,1,2,01,2,04,76,4155.6256379
5433106,1,3,1,3,1,4,1,1,4,6,TIENEN TITULO DE COMPRAVENTA,,,98,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,1,1,1,3,1,0,2,2,2,,1,1,01,2,04,76,4245.6499559
5433107,1,3,2,3,2,4,1,3,5,1,,,8000000,40000,,2,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,,1,1,5,3,1,2,2,2,2,,1,1,01,2,04,76,5933.482131
5433108,1,3,2,3,1,4,1,1,5,6,TIENEN DOCUMENTO DE COMPRA VENTA,,,100000,,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,1,3,5,2,,1,1,5,3,1,1,2,2,2,,1,1,01,2,04,76,9866.4520578
5433109,1,1,1,3,2,4,1,6,,4,,,,100000,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,1,4,5,3,1,2,2,2,2,,1,2,01,2,04,76,7925.0769961
5433110,1,3,3,3,1,4,1,1,4,3,,,,,150000,2,1,1,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,3,6,2,,1,1,5,2,1,2,2,2,2,,1,2,01,2,04,76,3273.3228048
5433111,1,3,2,2,1,5,1,1,4,1,,,35000000,98,,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,3,3,2,,1,1,1,1,1,1,2,2,2,,1,1,01,2,04,76,6023.5064489
5433153,1,2,2,2,1,1,1,5,4,4,,,,150000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,1,4,2,,1,1,1,4,1,1,2,2,1,1,1,1,01,2,04,19,3836.7282548
5433154,1,4,3,2,1,1,1,1,4,4,,,,98,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,,4,2,,1,1,4,1,1,1,2,2,1,1,1,1,01,2,04,19,7277.3904822
5433155,1,4,3,2,1,1,1,1,4,3,,,,,120000,2,2,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,1,1,2,2,1,4,4,2,,1,1,1,4,1,1,2,2,1,1,1,1,01,2,04,19,3640.7791829
5433156,1,3,2,2,1,4,1,1,4,3,,,,,180000,2,2,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,4,2,,1,1,1,4,1,1,2,2,2,,1,2,01,2,04,19,7880.6308479
5433157,1,3,2,2,1,5,1,1,5,5,,,,120000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,3,4,2,,1,1,1,4,1,1,2,2,2,,1,2,01,2,04,19,2233.0491555
5433158,1,2,2,2,2,1,1,1,4,1,,,98,98,,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,3,2,,1,1,1,4,1,1,2,2,1,1,1,2,01,2,04,19,2233.0491555
5433159,1,3,2,2,1,4,10,1,4,1,,,99,150000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,,1,1,1,4,1,1,2,2,1,1,1,2,01,2,04,19,2233.0491555
5433160,1,1,1,2,2,1,1,2,4,4,,,,150000,,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,2,,1,1,1,4,1,1,2,2,1,1,1,2,01,2,04,19,6064.5431166
5433161,1,2,1,2,2,4,1,1,4,3,,,,,120000,2,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,,1,1,1,2,1,1,2,2,2,,1,2,01,2,04,19,6940.2698669
5433162,1,3,2,2,1,1,1,3,4,1,,,98,100000,,2,2,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,1,1,2,2,1,3,4,2,,1,1,1,4,1,1,2,2,1,1,1,2,01,2,04,19,3640.7791829
5433234,1,5,1,2,1,1,1,1,4,1,,,80000000,300000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,1,2,2,1,1,1,1,2,,1,1,1,4,1,1,2,2,1,1,1,2,01,2,04,19,3189.4943874
5433235,1,3,1,2,1,1,1,3,1,1,,,100000000,150000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,1,1,2,2,1,2,2,2,,1,2,1,2,1,1,2,2,1,1,1,2,01,2,04,19,4136.92065
5433236,1,4,3,2,1,1,9,1,3,5,,,,98,,2,2,1,1,1,1,1,2,2,2,1,2,1,2,2,2,2,1,1,2,2,1,3,3,2,,1,1,1,4,1,1,1,2,1,1,1,2,01,2,04,19,8339.8861456
