DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,CLASE,P7430,P7450,P7450S1,P7452,P7454,P7456,P7458,P7458S1,P7460,P7470,P7472,P7472S1,P744,P1884,P1807,P6921,INI,MES,p7440,DPTO,fex_c_2011
5434902,1,4,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,15,1998.1081455
5434902,1,5,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,15,1998.1081455
5434903,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,04,2,15,1685.6186807
5434903,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,15,1685.6186807
5434904,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,15,2050.0383459
5434905,1,1,1,80,2,1,4,,2,,,8,,2,,2,,,,,2,1,04,4,15,1453.2661769
5434906,1,1,1,80,2,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,15,1700.0123251
5434906,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,15,1700.0123251
5434906,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,15,1700.0123251
5434907,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,15,1685.6186807
5434907,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,15,1685.6186807
5434908,1,1,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,15,1021.2482756
5434909,1,2,1,80,2,1,8,,2,,,11,,2,,2,,,,,2,1,04,4,15,2365.4197983
5434910,1,1,1,80,2,1,9,PANDEMIA COVID 19,2,,,1,,2,,2,,1,48,1000000,2,1,04,1.4,15,1179.3991988
5434911,1,2,1,80,2,1,9,PANDEMIA COVID 19,2,,,1,,2,,2,,1,48,908500,2,1,04,1.3,15,3066.0760806
5434913,1,1,1,80,2,1,7,,2,,,1,,2,,2,,,,,2,1,04,2,15,3003.9829959
5434913,1,2,1,80,2,1,9,PANDEMIA COVID 19,2,,,1,,2,,2,,,,,2,1,04,2,15,3003.9829959
5434913,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,15,3003.9829959
5437364,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,20,1214.4657738
5437364,1,4,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,20,1214.4657738
5437365,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,20,901.16251767
5437366,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,04,3,20,764.41149145
5437366,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,20,764.41149145
5437366,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,20,764.41149145
5437366,1,4,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,20,764.41149145
5437367,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,20,1113.6961484
5437368,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,20,1668.2075557
5437369,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,20,807.03424003
5437369,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,20,807.03424003
5437371,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,20,1439.8305457
5437371,1,2,1,80,2,1,3,,2,,,4,,2,,2,,,,,2,1,04,4,20,1439.8305457
5437371,1,5,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,04,3,20,1439.8305457
5437373,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,20,877.68124505
5437374,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,20,1336.641341
5437375,1,3,1,80,2,1,4,,2,,,4,,2,,2,,2,,600000,2,1,04,1.4,20,1445.262363
5437376,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,20,1232.6460176
5437376,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,20,1232.6460176
5437377,1,1,1,80,2,1,8,,2,,,1,,2,,2,,1,48,900000,2,1,04,1.4,20,1267.8218498
5437378,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,20,1301.169618
5437378,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,20,1301.169618
5437379,1,2,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,20,1176.4917569
5437380,1,3,1,80,2,1,8,,2,,,1,,2,,2,,2,,800000,2,1,04,3,20,1250.7433491
5437382,1,1,1,80,2,1,8,,2,,,1,,2,,2,,,,,2,1,04,1.3,20,1075.8048461
5437383,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,20,630.38801093
5437383,1,4,1,80,2,2,,,,2,,,.,2,,2,,1,48,600000,2,1,04,,20,630.38801093
5437383,1,5,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,20,630.38801093
5437384,1,1,1,80,2,1,3,,2,,,1,,2,,2,,,,,2,1,04,2,20,1465.2465629
5437384,1,2,1,80,2,1,8,,2,,,7,,2,,2,,2,,600000,2,1,04,2,20,1465.2465629
5437384,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,20,1465.2465629
5437384,1,4,1,80,2,1,3,,2,,,1,,2,,2,,1,30,500000,2,1,04,2,20,1465.2465629
5437384,1,5,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,20,1465.2465629
5437384,1,6,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,20,1465.2465629
5437384,1,7,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,20,1465.2465629
5437384,1,8,1,80,2,1,8,,2,,,1,,2,,1,60000,1,48,300000,2,1,04,1.1,20,1465.2465629
5437384,1,9,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,20,1465.2465629
5437384,1,10,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,20,1465.2465629
5437384,1,14,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,20,1465.2465629
5437386,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,20,1369.6932184
5437388,1,1,1,80,2,1,4,,2,,,4,,2,,2,,1,40,800000,2,1,04,1.2,20,807.03424003
5437388,1,2,1,80,2,1,3,,2,,,4,,2,,2,,1,20,400000,2,1,04,4,20,807.03424003
5437390,1,2,1,80,2,1,3,,2,,,4,,2,,2,,,,,2,1,04,4,20,1154.0897445
5437390,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,20,1154.0897445
5437390,1,5,1,80,2,1,8,,2,,,1,,2,,2,,1,40,800000,2,1,04,3,20,1154.0897445
5437391,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,20,1521.1276822
5437391,1,3,1,80,2,1,8,,2,,,1,,2,,1,100000,1,48,500000,2,1,04,1.2,20,1521.1276822
5437391,1,4,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,20,1521.1276822
5437392,1,1,1,80,2,1,9,COVID 19,2,,,1,,2,,2,,1,60,300000,2,1,04,1.4,20,1270.6200345
5437392,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,20,1270.6200345
5437392,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,20,1270.6200345
5437394,1,2,1,80,2,1,9,PANDEMIA COVID 19,2,,,9,,2,,2,,,,,2,1,04,1.4,20,1551.6772656
5437394,1,4,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,20,1551.6772656
5437395,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,20,1100.6264377
5437396,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,20,1151.6701653
5437397,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,20,1038.2097185
5437398,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,20,1551.7599803
5437399,1,2,1,80,2,2,,,,1,2,9,,2,,2,,,,,2,1,04,,20,1124.1077104
5437400,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,20,807.03424003
5437401,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,20,1569.1346556
5437401,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,20,1569.1346556
5437401,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,20,1569.1346556
5437402,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,20,1705.8029671
5437403,1,1,1,80,2,1,4,,2,,,11,,2,,2,,,,,2,1,04,4,20,814.8856365
5437404,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,20,1513.7859634
5437410,1,2,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,20,1024.655921
5437411,1,1,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,20,807.03424003
5437412,1,1,1,80,2,1,3,,2,,,9,,2,,2,,2,,98,2,1,04,4,20,1138.6004547
5437412,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,20,1138.6004547
5437413,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,20,1445.262363
5437414,1,2,1,80,2,2,,,,1,2,9,,2,,2,,,,,2,1,04,,20,1462.6370383
5437414,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,20,1462.6370383
5437415,1,1,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,20,731.16892086
5437416,1,2,1,80,2,1,3,,2,,,9,,2,,2,,1,40,150000,2,1,04,4,20,1637.2793667
5437417,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,20,1075.8048461
5437417,1,2,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,20,1075.8048461
5437426,1,2,1,80,2,2,,,,1,2,1,,2,,2,,1,40,500000,2,1,04,,20,1778.5260508
5437427,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,20,1568.7557663
5437428,1,2,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,04,2,20,1308.5940515
5437428,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,20,1308.5940515
5437428,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,20,1308.5940515
5437428,1,5,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,20,1308.5940515
5437429,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,20,795.04378961
5437429,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,20,795.04378961
5437430,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,20,807.03424003
5437432,1,1,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,20,630.38801093
5437432,1,2,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,20,630.38801093
5437432,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,20,630.38801093
5437433,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,20,1087.4515295
5437433,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,20,1087.4515295
5437436,1,1,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,04,2,20,1751.2014175
5437436,1,2,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,20,1751.2014175
5437436,1,5,1,80,2,2,,,,2,,,.,2,,2,,1,40,400000,2,1,04,,20,1751.2014175
5437438,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,20,845.00825697
5437439,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,20,708.33994545
5437439,1,4,1,80,2,1,4,,2,,,4,,2,,2,,2,,200000,2,1,04,1.3,20,708.33994545
5437439,1,5,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,20,708.33994545
5437440,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,20,1606.7297833
5437440,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,20,1606.7297833
5437441,1,2,1,80,2,1,7,,2,,,9,,2,,2,,1,40,500000,2,1,04,2,20,1521.2103969
5437441,1,5,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,20,1521.2103969
5437443,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,20,1126.5272895
5437443,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,20,1126.5272895
5437445,1,2,1,80,2,1,3,,2,,,9,,2,,2,,2,,908526,2,1,04,4,20,1544.3355469
5437446,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,20,1270.6200345
5437449,1,2,1,80,2,1,4,,2,,,4,,3,,2,,,,,3,1,04,1.2,20,807.03424003
5437450,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,20,1072.7787449
5437451,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,20,1534.3796106
5437453,1,1,1,80,2,1,5,,2,,,10,,2,,2,,,,,2,1,04,4,20,1336.641341
5437454,1,1,1,80,2,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,20,731.16892086
5437456,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,04,2,20,1389.1387345
5437457,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,20,901.16251767
5437458,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,20,1432.5874396
5437462,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,20,1001.776111
5437464,1,2,1,80,2,1,3,,2,,,9,,2,,2,,1,40,400000,2,1,04,2,20,1368.2631263
5437464,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,20,1368.2631263
5437466,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,20,1556.3457389
5437473,1,1,1,80,2,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,20,1336.641341
5437481,1,2,1,80,2,1,3,,2,,,9,,2,,2,,2,,908526,2,1,04,2,20,1285.5751306
5437483,1,2,1,80,2,2,,,,2,,,.,2,,2,,2,,500000,2,1,04,,20,1513.7859634
5437483,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,20,1513.7859634
5437484,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,20,1602.1035345
5437484,1,4,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,20,1602.1035345
5437485,1,7,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,04,2,20,1159.473488
5437486,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,04,2,20,1245.0755891
5437486,1,4,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,20,1245.0755891
5437486,1,5,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,20,1245.0755891
5437487,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,20,1176.4917569
5437505,1,1,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,20,567.03765288
5437506,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,04,3,20,1058.2611232
5437506,1,2,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,20,1058.2611232
5437508,1,1,1,80,2,1,1,,1,,1,4,,2,,2,,2,,700000,2,1,04,1.3,20,967.69266598
5437508,1,2,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,20,967.69266598
5437509,1,1,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,20,587.02884191
5437509,1,2,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,20,587.02884191
5437509,1,3,1,80,2,1,1,,2,,,1,,2,,2,,1,40,600000,2,1,04,1.2,20,587.02884191
5437510,1,2,1,80,2,1,1,,2,,,4,,2,,2,,2,,908526,2,1,04,2,20,1315.6504547
5437510,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,20,1315.6504547
5437511,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,04,2,20,1085.7204263
5437511,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,20,1085.7204263
5437511,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,20,1085.7204263
5437512,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,20,844.75873126
5437512,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,20,844.75873126
5437512,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,20,844.75873126
5437513,1,1,1,80,2,1,4,,2,,,8,,2,,2,,,,,2,1,04,4,20,1233.4985091
5437513,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,20,1233.4985091
5437514,1,2,1,80,2,1,4,,2,,,9,,2,,2,,2,,300000,2,1,04,4,20,1265.8639867
5437515,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,20,1099.4813469
5437515,1,4,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,20,1099.4813469
5437516,1,1,1,80,2,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,20,1202.3165981
5437517,1,4,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,20,1131.079146
5437518,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,20,1058.2611232
5437518,1,2,1,80,2,1,8,,2,,,7,,2,,2,,1,44,600000,2,1,04,4,20,1058.2611232
5437519,1,2,1,80,2,1,1,,2,,,1,,2,,2,,1,40,800000,2,1,04,2,20,1265.8639867
5437521,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,20,1108.7722046
5437523,1,1,1,80,2,1,6,,2,,,1,,2,,2,,1,40,500000,2,1,04,2,20,1465.8939599
5437523,1,2,1,80,2,1,1,,2,,,1,,2,,2,,1,40,500000,2,1,04,1.2,20,1465.8939599
5437523,1,5,1,80,2,1,1,,2,,,1,,2,,2,,1,44,900000,2,1,04,2,20,1465.8939599
5437572,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,44,1474.5299453
5437573,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,44,1474.8805348
5437573,1,5,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,44,1474.8805348
5437573,1,6,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,44,1474.8805348
5437576,1,1,1,80,2,1,5,,2,,,10,,3,,2,,,,,2,1,04,2,44,1108.7722046
5437576,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,44,1108.7722046
5437577,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,44,1370.9500657
5437578,1,2,1,80,2,1,9,POR CAUSA DE LA PANDEMIA,2,,,12,POR CAUSA DE LA PANDEMIA,2,,2,,,,,2,1,04,2,44,1142.930052
5437578,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,44,1142.930052
5437578,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,44,1142.930052
5437579,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,04,2,44,1432.5874396
5437608,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,44,1236.8056565
5437609,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,04,2,44,793.76612669
5437609,1,2,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,44,793.76612669
5437609,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,44,793.76612669
5437611,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,44,1452.2074978
5437614,1,2,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,44,995.45141854
5437616,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,44,1645.6853551
5437617,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,44,1325.1227613
5437617,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,44,1325.1227613
5437629,1,2,1,80,2,2,,,,1,2,1,,2,,2,,1,48,600000,2,1,04,,44,1175.7155774
5437629,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,44,1175.7155774
5437629,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,44,1175.7155774
5437630,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,04,2,44,583.30341416
5437630,1,2,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,44,583.30341416
5437631,1,2,1,80,2,1,3,,2,,,1,,2,,2,,1,24,300000,2,1,04,1.3,44,1337.3136165
5437631,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,44,1337.3136165
5437632,1,1,1,80,2,1,4,,2,,,1,,2,,2,,,,,2,1,04,2,44,1032.0825588
5437632,1,8,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,44,1032.0825588
5437633,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,44,651.72651952
5437633,1,5,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,44,651.72651952
5437633,1,7,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,44,651.72651952
5437633,1,9,1,80,2,1,9,POR CAUSA DE LA PANDEMIA,2,,,12,POR CAUSA DE LA PANDEMIA,2,,2,,1,50,400000,2,1,04,2,44,651.72651952
5437637,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,04,2,44,904.05220765
5437640,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,44,1069.6336673
5437665,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,1200.2821935
5437665,1,2,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,27,1200.2821935
5437688,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,604.50465373
5437693,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,1866.6331325
5437693,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,1866.6331325
5437693,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,27,1866.6331325
5437696,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,1323.5275753
5437696,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,1323.5275753
5437702,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,1693.6920393
5437702,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,1693.6920393
5437702,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,1693.6920393
5437703,1,1,1,80,2,1,8,,2,,,4,,2,,2,,1,40,500000,2,1,04,2,27,1548.2568747
5437704,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,1200.2821935
5437704,1,2,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,27,1200.2821935
5437705,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,1383.2898719
5437711,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,693.76870578
5437711,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,693.76870578
5437711,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,27,693.76870578
5437711,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,27,693.76870578
5437716,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,1866.6331325
5437719,1,1,1,80,2,2,,,,2,,,.,2,,2,,1,50,300000,2,1,04,,27,1383.2898719
5437719,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,1383.2898719
5437720,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,1112.1941995
5437720,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,1112.1941995
5437720,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,27,1112.1941995
5437720,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,27,1112.1941995
5437724,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,1194.0923138
5437724,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,1194.0923138
5437725,1,1,1,80,2,1,4,,2,,,1,,2,,2,,,,,2,1,04,3,27,1317.3376956
5437725,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,1317.3376956
5437726,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,507.38448397
5437726,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,507.38448397
5437727,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,1383.2898719
5437727,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,1383.2898719
5437728,1,1,1,80,2,1,8,,2,,,1,,2,,2,,,,,2,1,04,4,27,466.65828314
5437728,1,2,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,27,466.65828314
5437729,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,1450.3641412
5437730,1,1,1,80,2,1,8,,2,,,9,,2,,2,,,,,2,1,04,3,27,791.66143929
5437730,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,791.66143929
5437730,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,791.66143929
5437731,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,27,466.65828314
5437732,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,466.65828314
5437732,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,466.65828314
5437732,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,466.65828314
5437732,1,4,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,466.65828314
5437732,1,5,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,27,466.65828314
5437734,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,04,2,27,1866.6331325
5437734,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,27,1866.6331325
5437734,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,27,1866.6331325
5437735,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,1866.6331325
5437737,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,592.44298263
5437738,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,04,2,27,592.44298263
5437738,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,592.44298263
5437739,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,1071.5709957
5437739,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,27,1071.5709957
5437739,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,27,1071.5709957
5437740,1,1,1,80,2,1,6,,2,,,4,,2,,2,,,,,2,1,04,3,27,1117.7697098
5437741,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,859.46505613
5437741,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,859.46505613
5437741,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,859.46505613
