DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,AREA,P7430,P7450,P7450S1,P7452,P7454,P7456,P7458,P7458S1,P7460,P7470,P7472,P7472S1,P744,P1884,P1807,P6921,INI,MES,p7440,DPTO,fex_c_2011
5435957,1,2,1,80,23,2,,,,2,,,.,2,,2,,,,,2,1,04,,23,150.84286307
5435958,1,1,1,80,23,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,23,297.86368054
5435961,1,1,1,80,23,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,23,133.94446477
5435967,1,1,1,80,23,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,23,214.64138086
5435967,1,2,1,80,23,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,23,214.64138086
5435972,1,1,1,80,23,1,6,,2,,,11,,2,,2,,,,,2,1,04,4,23,133.94446477
5436523,1,2,1,80,50,2,,,,2,,,.,2,,2,,,,,2,1,04,,50,338.59613105
5436530,1,4,1,80,50,2,,,,2,,,.,2,,2,,,,,2,1,04,,50,348.79090824
5436530,1,6,1,80,50,2,,,,2,,,.,,,2,,,,,,1,04,,50,348.79090824
5436531,1,3,1,80,50,2,,,,2,,,.,2,,2,,,,,2,1,04,,50,373.39929081
5436539,1,2,1,80,50,2,,,,2,,,.,,,2,,,,,,1,04,,50,320.62454326
5436540,1,1,1,80,50,1,3,,2,,,9,,2,,2,,,,,2,1,04,3,50,360.41748558
5436544,1,1,1,80,50,1,3,,2,,,4,,2,,2,,,,,2,1,04,4,50,150.89335237
5436544,1,2,1,80,50,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,50,150.89335237
5436544,1,3,1,80,50,1,5,,2,,,10,,2,,2,,,,,2,1,04,4,50,150.89335237
5436546,1,2,1,80,50,1,3,,2,,,9,,2,,2,,,,,2,1,04,1.4,50,390.46598931
5436551,1,2,1,80,50,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,50,288.82496041
5436552,1,1,1,80,50,1,4,,1,,1,4,,2,,2,,,,600000,2,1,04,1.3,50,284.77001659
5436557,1,4,1,80,50,1,4,,2,,,4,,2,,2,,,,,2,1,04,2,50,309.15897501
5436560,1,5,1,80,50,2,,,,2,,,.,2,,2,,,,,2,1,04,,50,189.94624287
5436560,1,6,1,80,50,1,3,,2,,,9,,2,,2,,,,,2,1,04,2,50,189.94624287
5436561,1,1,1,80,50,1,4,,2,,,4,,2,,1,910000,,,,2,1,04,1.1,50,382.01590932
5436561,1,2,1,80,50,2,,,,2,,,.,2,,2,,,,,2,1,04,,50,382.01590932
5436561,1,3,1,80,50,2,,,,2,,,.,,,2,,,,,,1,04,,50,382.01590932
5436563,1,2,1,80,50,1,2,,2,,,2,,2,,2,,,,,2,1,04,2,50,225.04136513
5436563,1,3,1,80,50,1,3,,2,,,9,,2,,2,,,,,2,1,04,3,50,225.04136513
5436564,1,3,1,80,50,2,,,,2,,,.,,,2,,,,,,1,04,,50,274.81253576
5436565,1,1,1,80,50,1,5,,2,,,11,,3,,2,,,,,3,1,04,4,50,201.8584008
5436565,1,2,1,80,50,1,5,,2,,,11,,3,,2,,,,,3,1,04,4,50,201.8584008
5436566,1,2,1,80,50,1,8,,2,,,2,,2,,2,,2,,900000,2,1,04,3,50,336.20390183
5436571,1,2,1,80,50,1,8,,2,,,9,,2,,2,,2,,900000,2,1,04,2,50,360.22450424
5436571,1,3,1,80,50,2,,,,2,,,.,2,,2,,,,,2,1,04,,50,360.22450424
5436572,1,4,1,80,50,2,,,,2,,,.,2,,2,,,,,2,1,04,,50,301.29479996
5436573,1,1,1,80,50,1,8,,2,,,11,,2,,1,300000,,,,2,1,04,1.2,50,275.0055171
5436573,1,2,1,80,50,2,,,,2,,,.,,,2,,,,,,1,04,,50,275.0055171
5436574,1,2,1,80,50,1,1,,2,,,9,,2,,2,,,,,2,1,04,2,50,404.34384768
5436577,1,1,1,80,50,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,50,251.82255277
5436579,1,1,1,80,50,1,5,,2,,,4,,3,,2,,2,,900000,3,1,04,4,50,225.62727008
5436585,1,2,1,80,50,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,50,211.35110625
5436587,1,1,1,80,50,1,3,,2,,,8,,2,,2,,,,,2,1,04,4,50,247.76760895
5436587,1,2,1,80,50,1,5,,2,,,10,,3,,2,,,,,3,1,04,2,50,247.76760895
5436587,1,3,1,80,50,1,3,,2,,,9,,2,,2,,,,,2,1,04,3,50,247.76760895
5436588,1,1,1,80,50,1,7,,2,,,12,CAMBIO DE CIUDAD,2,,2,,1,48,1300000,2,1,04,2,50,251.82255277
5436589,1,1,1,80,50,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,50,327.49008266
5436589,1,3,1,80,50,2,,,,2,,,.,2,,2,,,,,2,1,04,,50,327.49008266
5436590,1,1,1,80,50,1,3,,2,,,8,,2,,2,,,,,2,1,04,4,50,280.18189908
5436590,1,3,1,80,50,1,2,,2,,,2,,2,,2,,,,,2,1,04,1.3,50,280.18189908
5436590,1,4,1,80,50,2,,,,2,,,.,,,2,,,,,,1,04,,50,280.18189908
5436595,1,4,1,80,52,1,4,,2,,,8,,2,,2,,,,,2,1,04,4,52,209.36448036
5436597,1,1,1,80,52,1,6,,2,,,1,,2,,2,,,,,2,1,04,1.4,52,160.14256065
5436598,1,2,1,80,52,2,,,,2,,,.,2,,2,,,,,2,1,04,,52,288.55925157
5436598,1,3,1,80,52,2,,,,2,,,.,2,,2,,,,,2,1,04,,52,288.55925157
5436600,1,1,1,80,52,1,7,,2,,,8,,2,,2,,,,,2,1,04,4,52,146.22315615
5436601,1,3,1,80,52,2,,,,2,,,.,2,,2,,,,,2,1,04,,52,204.65298787
5436602,1,3,1,80,52,1,3,,2,,,8,,2,,2,,,,,2,1,04,4,52,99.160731575
5436602,1,4,1,80,52,1,8,,2,,,2,,2,,1,30000,1,20,300000,2,1,04,1.1,52,99.160731575
5436604,1,1,1,80,52,1,6,,2,,,11,,1,2,2,,,,,1,1,04,4,52,199.53839712
5436608,1,3,1,80,52,2,,,,2,,,.,,,2,,,,,,1,04,,52,255.76620235
5436609,1,1,1,80,52,1,7,,2,,,8,,2,,2,,1,20,100000,2,1,04,4,52,413.97790476
5436609,1,3,1,80,52,1,9,PANDEMIA,2,,,9,,2,,2,,2,,900000,2,1,04,1.4,52,413.97790476
5436609,1,5,1,80,52,2,,,,2,,,.,,,2,,,,,,1,04,,52,413.97790476
5436610,1,2,1,80,52,1,1,,2,,,8,,1,2,2,,1,40,1500000,1,1,04,1.3,52,178.55488266
5436610,1,4,1,80,52,2,,,,2,,,.,2,,2,,,,,2,1,04,,52,178.55488266
5436610,1,5,1,80,52,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,52,178.55488266
5436615,1,1,1,80,52,1,4,,2,,,8,,2,,2,,,,,2,1,04,4,52,172.61069501
5436618,1,2,1,80,52,1,7,,2,,,8,,2,,2,,,,,2,1,04,2,52,453.71849955
5436620,1,2,1,80,52,2,,,,2,,,.,2,,2,,,,,2,1,04,,52,118.97457053
5436620,1,3,1,80,52,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,52,118.97457053
5436621,1,1,1,80,52,1,7,,2,,,8,,2,,2,,,,,2,1,04,2,52,332.60782981
5436621,1,2,1,80,52,1,7,,2,,,8,,2,,2,,,,,2,1,04,3,52,332.60782981
5436625,1,2,1,80,52,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,52,236.58161612
5436628,1,1,1,80,52,1,5,,2,,,10,,3,,2,,,,,3,1,04,3,52,133.23960316
5436628,1,2,1,80,52,1,3,,2,,,8,,2,,2,,,,,2,1,04,4,52,133.23960316
5436628,1,5,1,80,52,2,,,,2,,,.,2,,2,,,,,2,1,04,,52,133.23960316
5436628,1,6,1,80,52,1,3,,2,,,8,,2,,2,,,,,2,1,04,4,52,133.23960316
5436631,1,2,1,80,52,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,52,263.01636604
5436631,1,4,1,80,52,2,,,,2,,,.,2,,2,,,,,2,1,04,,52,263.01636604
5436632,1,3,1,80,52,2,,,,2,,,.,2,,2,,,,,2,1,04,,52,190.70213351
5436632,1,4,1,80,52,2,,,,2,,,.,2,,2,,,,,2,1,04,,52,190.70213351
5436633,1,1,1,80,52,1,9,PANDEMIA,2,,,1,,2,,2,,,,,2,1,04,1.4,52,188.83246869
5436634,1,1,1,80,52,1,3,,2,,,9,,2,,2,,1,20,400000,2,1,04,4,52,173.2073641
5436634,1,2,1,80,52,1,4,,2,,,2,,2,,2,,,,,2,1,04,4,52,173.2073641
5436636,1,1,1,80,52,1,4,,2,,,8,,2,,2,,,,,2,1,04,4,52,180.15686585
5436637,1,1,1,80,52,1,8,,2,,,9,,2,,2,,,,,2,1,04,2,52,111.83819353
5436637,1,3,1,80,52,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,52,111.83819353
5436638,1,1,1,80,52,1,4,,2,,,4,,2,,2,,2,,1500000,2,1,04,2,52,173.76258378
5436640,1,3,1,80,52,2,,,,2,,,.,2,,2,,,,,2,1,04,,52,272.73873238
5436641,1,2,1,80,52,1,2,,2,,,2,,2,,2,,,,,2,1,04,1.3,52,167.27893764
5436643,1,1,1,80,52,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,52,181.14087201
5436643,1,2,1,80,52,2,,,,2,,,.,2,,2,,,,,2,1,04,,52,181.14087201
5436645,1,1,1,80,52,1,7,,2,,,8,,2,,2,,1,40,600000,2,1,04,2,52,126.90807844
5436646,1,2,1,80,52,1,2,,2,,,2,,1,,2,,,,,2,1,04,3,52,194.52752326
5436647,1,4,1,80,52,2,,,,2,,,.,,,2,,,,,,1,04,,52,136.23641214
5436650,1,2,1,80,52,1,9,PANDEMIA,2,,,12,MIEDO AL COVID 19,2,,2,,1,15,900000,2,1,04,2,52,271.369677
5436650,1,3,1,80,52,1,1,,2,,,9,,2,,2,,1,48,914000,2,1,04,1.3,52,271.369677
5436650,1,4,1,80,52,1,9,CAMBIO DE CIUDAD,2,,,2,,2,,2,,,,,2,1,04,4,52,271.369677
5436650,1,5,1,80,52,2,,,,2,,,.,,,2,,,,,,1,04,,52,271.369677
5436651,1,3,1,80,52,1,4,,2,,,8,,2,,2,,,,,2,1,04,4,52,126.90807844
5436655,1,5,1,80,52,2,,,,2,,,.,2,,2,,,,,2,1,04,,52,248.09048894
5436655,1,6,1,80,52,2,,,,2,,,.,,,2,,,,,,1,04,,52,248.09048894
5436656,1,2,1,80,52,1,9,PANDEMIA,2,,,4,,2,,2,,1,18,150000,2,1,04,1.3,52,151.23403
5436657,1,1,1,80,52,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,52,204.65298787
5436657,1,2,1,80,52,1,7,,2,,,7,,2,,2,,1,40,908000,2,1,04,1.4,52,204.65298787
5436657,1,3,1,80,52,2,,,,2,,,.,2,,2,,1,40,908000,2,1,04,,52,204.65298787
5436659,1,3,1,80,52,2,,,,2,,,.,,,2,,,,,,1,04,,52,182.34882255
5436662,1,1,1,80,52,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,52,151.23403
5436662,1,2,1,80,52,1,6,,2,,,8,,2,,2,,,,,2,1,04,4,52,151.23403
5436663,1,1,1,80,52,1,9,POR PANDEMIA,2,,,8,,2,,2,,,,,2,1,04,1.4,52,179.92393804
5436663,1,2,1,80,52,1,9,POR PANDEMIA,2,,,2,,2,,2,,,,,2,1,04,1.4,52,179.92393804
5436664,1,1,1,80,52,1,4,,2,,,8,,2,,2,,,,,2,1,04,4,52,399.07679423
5436670,1,2,1,80,54,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,54,346.56250548
5436670,1,3,1,80,54,1,2,,2,,,2,,2,,2,,,,,2,1,04,2,54,346.56250548
5436670,1,4,1,80,54,2,,,,2,,,.,,,2,,,,,,1,04,,54,346.56250548
5436676,1,1,1,80,54,1,8,,2,,,9,,3,,2,,,,,3,1,04,4,54,349.78149967
5436677,1,1,1,80,54,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,54,218.99799501
5436679,1,1,1,80,54,1,4,,2,,,4,,2,,2,,,,,2,1,04,3,54,384.71075912
5436679,1,2,1,80,54,2,,,,2,,,.,2,,2,,,,,2,1,04,,54,384.71075912
5436692,1,2,1,80,54,1,3,,2,,,9,,2,,2,,,,,2,1,04,2,54,606.25169319
5436697,1,2,1,80,54,1,4,,2,,,4,,2,,2,,,,,2,1,04,3,54,453.90961296
5436697,1,3,1,80,54,2,,,,2,,,.,2,,2,,,,,2,1,04,,54,453.90961296
5436697,1,4,1,80,54,2,,,,2,,,.,2,,2,,,,,2,1,04,,54,453.90961296
5436697,1,5,1,80,54,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,54,453.90961296
5436698,1,3,1,80,54,1,4,,2,,,4,,2,,2,,,,,2,1,04,3,54,227.81096192
5436698,1,8,1,80,54,1,7,,1,,1,1,,2,,2,,,,1014980,2,1,04,1.4,54,227.81096192
5436699,1,1,1,80,54,1,1,,1,,2,8,,2,,2,,1,48,908526,2,1,04,4,54,317.60518829
5436699,1,3,1,80,54,2,,,,2,,,.,2,,2,,,,,2,1,04,,54,317.60518829
5436700,1,1,1,80,54,1,4,,2,,,8,,2,,2,,,,,2,1,04,4,54,349.78149967
5436700,1,2,1,80,54,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,54,349.78149967
5436702,1,4,1,80,54,2,,,,2,,,.,2,,2,,,,,2,1,04,,54,443.51872946
5436735,1,1,1,80,66,1,1,,2,,,11,,1,,2,,,,,2,1,04,4,66,372.39549367
5436735,1,3,1,80,66,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,66,372.39549367
5436737,1,2,1,80,66,2,,,,2,,,.,2,,2,,,,,2,1,04,,66,233.66231651
5436737,1,4,1,80,66,2,,,,2,,,.,,,2,,,,,,1,04,,66,233.66231651
5436738,1,2,1,80,66,2,,,,2,,,.,2,,2,,,,,2,1,04,,66,305.8150473
5436739,1,1,1,80,66,1,3,,2,,,9,,2,,2,,,,,2,1,04,1.1,66,534.65195765
5436739,2,1,2,80,66,1,3,,2,,,9,,2,,2,,,,,2,1,04,3,66,534.65195765
5436741,1,1,1,80,66,1,6,,1,,2,1,,2,,2,,,,,2,1,04,3,66,417.7015248
5436742,1,1,1,80,66,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,66,428.38346464
5436742,1,2,1,80,66,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,66,428.38346464
5436743,1,2,1,80,66,1,3,,2,,,4,,2,,2,,,,,2,1,04,4,66,343.47358146
5436744,1,1,1,80,66,2,,,,1,3,8,,2,,2,,,,,2,1,04,,66,386.39182256
5436744,1,2,1,80,66,2,,,,2,,,.,2,,2,,,,,2,1,04,,66,386.39182256
5436745,1,3,1,80,66,2,,,,2,,,.,,,2,,,,,,1,04,,66,386.4081759
5436746,1,1,1,80,66,1,3,,2,,,8,,3,,2,,,,,3,1,04,4,66,308.03763043
5436747,1,2,1,80,66,2,,,,1,1,1,,2,,2,,,,,2,1,04,,66,412.22305955
5436748,1,3,1,80,66,1,3,,2,,,8,,2,,2,,,,,2,1,04,4,66,312.01650864
5436748,1,5,1,80,66,2,,,,2,,,.,2,,2,,,,,2,1,04,,66,312.01650864
5436749,1,1,1,80,66,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,66,314.33468418
5436749,1,5,1,80,66,2,,,,2,,,.,2,,2,,,,,2,1,04,,66,314.33468418
5436750,1,1,1,80,66,2,,,,2,,,.,2,,2,,,,,2,1,04,,66,349.95003345
5436751,1,1,1,80,66,1,3,,2,,,8,,2,,2,,,,,2,1,04,4,66,308.03763043
5436753,1,1,1,80,66,1,4,,2,,,4,,2,,2,,,,,2,1,04,3,66,301.41380787
5436754,1,1,1,80,66,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,66,278.89873315
5436754,1,4,1,80,66,2,,,,2,,,.,2,,2,,,,,2,1,04,,66,278.89873315
5436755,1,1,1,80,66,1,5,,2,,,10,,3,,2,,,,,3,1,04,3,66,343.47358146
5436755,1,2,1,80,66,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,66,343.47358146
5436756,1,2,1,80,66,2,,,,2,,,.,2,,2,,,,,2,1,04,,66,343.47358146
5436757,1,2,1,80,66,1,7,,2,,,4,,1,,2,,,,,2,1,04,3,66,491.69383755
5436757,1,4,1,80,66,2,,,,2,,,.,,,2,,,,,,1,04,,66,491.69383755
5436757,1,5,1,80,66,1,9,LA EDAD,2,,,8,,2,,2,,,,,2,1,04,4,66,491.69383755
5436757,1,7,1,80,66,1,4,,2,,,4,,3,,2,,,,,3,1,04,4,66,491.69383755
5436758,1,2,1,80,66,2,,,,2,,,.,2,,2,,,,,2,1,04,,66,309.11485624
5436759,1,1,1,80,66,1,8,,2,,,9,,2,,2,,,,,2,1,04,1.3,66,554.08134198
5436760,1,2,1,80,66,2,,,,2,,,.,2,,2,,,,,2,1,04,,66,348.87280764
5436761,1,1,1,80,66,1,3,,2,,,8,,2,,2,,,,,2,1,04,4,66,272.42228117
5436761,1,2,1,80,66,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,66,272.42228117
5436762,1,1,1,80,66,2,,,,2,,,.,3,,2,,,,,3,1,04,,66,308.03763043
5436764,1,3,1,80,66,2,,,,2,,,.,2,,2,,,,,2,1,04,,66,342.24898507
5436764,1,4,1,80,66,2,,,,2,,,.,,,2,,,,,,1,04,,66,342.24898507
5436765,1,1,1,80,66,1,9,DESEABA DESCANSAR,2,,,9,,2,,2,,,,,2,1,04,3,66,232.5850907
5436765,1,3,1,80,66,2,,,,2,,,.,2,,2,,,,,2,1,04,,66,232.5850907
5436766,1,1,1,80,66,2,,,,2,,,.,2,,2,,,,,2,1,04,,66,204.67078981
5436766,1,3,1,80,66,2,,,,2,,,.,2,,2,,,,,2,1,04,,66,204.67078981
5436766,1,4,1,80,66,1,4,,2,,,4,,2,,2,,,,,2,1,04,3,66,204.67078981
5436767,1,2,1,80,66,1,3,,2,,,9,,2,,2,,,,,2,1,04,1.3,66,471.32591042
5436770,1,2,1,80,66,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,66,240.28613908
5436773,1,1,1,80,66,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,66,236.98633014
5436773,1,2,1,80,66,2,,,,2,,,.,2,,2,,,,,2,1,04,,66,236.98633014
5436775,1,1,1,80,66,2,,,,2,,,.,2,,2,,,,,2,1,04,,66,308.03763043
5436780,1,1,1,80,66,1,3,,2,,,9,,2,,2,,,,,2,1,04,2,66,566.9934759
5436780,1,6,1,80,66,2,,,,2,,,.,2,,2,,,,,2,1,04,,66,566.9934759
5436781,1,2,1,80,66,1,3,,2,,,9,,2,,2,,,,,2,1,04,3,66,510.05292799
5436783,1,1,1,80,66,1,3,,2,,,8,,2,,2,,,,,2,1,04,4,66,308.03763043
5436786,1,1,1,80,66,2,,,,2,,,.,2,,2,,,,,2,1,04,,66,309.11485624
5436787,1,3,1,80,66,2,,,,2,,,.,,,2,,,,,,1,04,,66,415.40932717
5436787,1,5,1,80,66,2,,,,2,,,.,2,,2,,,,,2,1,04,,66,415.40932717
5436790,1,1,1,80,66,1,1,,2,,,9,,2,,2,,,,,2,1,04,1.4,66,563.75394713
5436791,1,2,1,80,66,2,,,,2,,,.,2,,2,,,,,2,1,04,,66,345.5729987
5436795,1,1,1,80,66,1,3,,1,,1,1,,2,,2,,,,,2,1,04,1.4,66,651.71196222
5436795,1,2,1,80,66,2,,,,2,,,.,2,,2,,,,,2,1,04,,66,651.71196222
5436795,1,3,1,80,66,2,,,,2,,,.,,,2,,,,,,1,04,,66,651.71196222
5436796,1,3,1,80,66,2,,,,2,,,.,,,2,,,,,,1,04,,66,346.65022451
5436797,1,2,1,80,66,1,1,,2,,,1,,2,,2,,,,,2,1,04,2,66,306.89227311
5436798,1,3,1,80,66,2,,,,2,,,.,2,,2,,,,,2,1,04,,66,458.536702
5436799,1,2,1,80,66,1,3,,2,,,1,,2,,2,,,,,2,1,04,2,66,442.32564132
5436800,1,3,1,80,66,2,,,,2,,,.,,,2,,,,,,1,04,,66,574.43499591
5436803,1,1,1,80,66,1,3,,2,,,8,,2,,2,,,,,2,1,04,4,66,239.14078176
5436803,1,3,1,80,66,1,2,,2,,,2,,2,,2,,,,,2,1,04,3,66,239.14078176
5436808,1,2,1,80,66,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,66,405.63306625
5436810,1,1,1,80,66,1,9,PREVENCION CONTAGIO COVID 19,2,,,11,,2,,2,,,,,2,1,04,1.4,66,529.19947032
5436810,1,2,1,80,66,1,4,,2,,,4,,2,,2,,,,,2,1,04,2,66,529.19947032
5436812,1,4,1,80,66,2,,,,2,,,.,,,2,,,,,,1,04,,66,378.69077418
5436813,1,1,1,80,66,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,66,238.06355595
5436814,1,4,1,80,66,1,7,,2,,,9,,2,,2,,,,,2,1,04,4,66,419.74470969
5436816,1,1,1,80,66,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,66,411.22507281
5436820,1,1,1,80,66,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,66,411.22507281
5436821,1,1,1,80,66,1,9,QUERIA DESCANSAR,2,,,11,,3,,2,,,,,3,1,04,4,66,411.22507281
5436822,1,3,1,80,66,2,,,,2,,,.,2,,2,,,,,2,1,04,,66,347.72745032
5436825,1,1,1,80,66,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,66,236.98633014
5436829,1,1,1,80,66,2,,,,2,,,.,2,,2,,,,,2,1,04,,66,371.38788235
5436830,1,1,1,80,66,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,66,273.49950698
5436830,1,2,1,80,66,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,66,273.49950698
5436830,1,3,1,80,66,1,7,,2,,,9,,2,,2,,,,,2,1,04,2,66,273.49950698
5436830,1,4,1,80,66,2,,,,2,,,.,2,,2,,,,,2,1,04,,66,273.49950698
5436831,1,1,1,80,66,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,66,343.47358146
5436832,1,1,1,80,66,1,5,,2,,,10,,3,,2,,,,,3,1,04,1.4,66,240.28613908
5436832,1,2,1,80,66,2,,,,2,,,.,2,,2,,,,,2,1,04,,66,240.28613908
5436833,1,1,1,80,66,1,9,CAMBIO DE PAIS,2,,,11,,2,,2,,,,,2,1,04,3,66,343.47358146
5436833,1,2,1,80,66,2,,,,2,,,.,2,,2,,,,,2,1,04,,66,343.47358146
5436835,1,3,1,80,66,2,,,,2,,,.,2,,2,,,,,2,1,04,,66,301.41380787
5436836,1,2,1,80,66,2,,,,2,,,.,2,,2,,,,,2,1,04,,66,343.47358146
5436837,1,1,1,80,66,1,5,,2,,,10,,2,,2,,,,,2,1,04,4,66,345.5729987
5436837,1,2,1,80,66,2,,,,2,,,.,2,,2,,,,,2,1,04,,66,345.5729987
5436838,1,2,1,80,66,1,7,,2,,,9,,2,,2,,,,,2,1,04,4,66,238.06355595
5436839,1,2,1,80,66,1,9,TENIA UN PUESTO DE EMPANADAS EN LA VIVIENDA Y LO CERRO POR LA PANDEMIA,2,,,1,,2,,2,,,,,2,1,04,2,66,346.65022451
5436839,1,3,1,80,66,2,,,,2,,,.,2,,2,,,,,2,1,04,,66,346.65022451
5436842,1,3,1,80,66,2,,,,2,,,.,2,,2,,,,,2,1,04,,66,299.14581493
5436842,1,4,1,80,66,2,,,,2,,,.,2,,2,,,,,2,1,04,,66,299.14581493
5436843,1,2,1,80,66,2,,,,2,,,.,2,,2,,,,,2,1,04,,66,483.16081853
5436843,1,3,1,80,66,2,,,,2,,,.,2,,2,,,,,2,1,04,,66,483.16081853
5436846,1,1,1,80,66,1,4,,2,,,4,,2,,2,,,,,2,1,04,3,66,308.03763043
5436850,1,1,1,80,66,1,3,,2,,,9,,2,,1,1300000,,,,2,1,04,1.1,66,305.8150473
5436851,1,2,1,80,66,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,66,429.40565607
5436851,1,3,1,80,66,2,,,,2,,,.,,,2,,,,,,1,04,,66,429.40565607
5436852,1,2,1,80,66,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,66,437.92440189
5436852,1,3,1,80,66,2,,,,2,,,.,2,,2,,,,,2,1,04,,66,437.92440189
5436856,1,1,1,80,66,2,,,,2,,,.,2,,2,,,,,2,1,04,,66,238.06355595
5436859,1,3,1,80,66,2,,,,2,,,.,,,2,,,,,,1,04,,66,346.65022451
5436860,1,2,1,80,66,1,3,,2,,,9,,2,,2,,,,,2,1,04,3,66,437.92440189
5436860,1,3,1,80,66,2,,,,2,,,.,,,2,,,,,,1,04,,66,437.92440189
5436862,1,3,1,80,66,2,,,,2,,,.,,,2,,,,,,1,04,,66,429.40565607
5436863,1,1,1,80,66,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,66,483.16081853
5436863,1,3,1,80,66,2,,,,2,,,.,,,2,,,,,,1,04,,66,483.16081853
5436864,1,4,1,80,66,2,,,,2,,,.,2,,2,,,,,2,1,04,,66,342.24898507
5436865,1,2,1,80,66,2,,,,2,,,.,2,,2,,,,,2,1,04,,66,369.09568473
5436865,1,4,1,80,66,2,,,,2,,,.,2,,2,,,,,2,1,04,,66,369.09568473
5436866,1,1,1,80,66,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,66,309.11485624
5436867,1,1,1,80,66,1,5,,2,,,10,,2,,2,,,,,2,1,04,4,66,240.28613908
5436867,1,2,1,80,66,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,66,240.28613908
5436868,1,1,1,80,66,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,66,308.03763043
5436869,1,2,1,80,66,1,7,,2,,,1,,2,,2,,,,,2,1,04,1.3,66,233.6865212
5436870,1,1,1,80,66,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,66,309.11485624
5436871,1,1,1,80,66,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,66,308.03763043
5436876,1,1,1,80,66,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,66,308.03763043
5436880,1,2,1,80,66,1,3,,2,,,9,,2,,2,,,,,2,1,04,2,66,340.17377252
5436881,1,2,1,80,68,1,4,,2,,,8,,2,,2,,,,,2,1,04,2,68,339.45451923
5436883,1,1,1,80,68,2,,,,2,,,.,2,,2,,,,,2,1,04,,68,442.64349722
5436885,1,3,1,80,68,2,,,,2,,,.,2,,2,,,,,2,1,04,,68,1278.1177338
5436890,1,3,1,80,68,1,2,,2,,,2,,2,,2,,2,,908526,2,1,04,2,68,522.79224317
5436893,1,1,1,80,68,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,68,490.99543991
5436893,1,2,1,80,68,1,3,,2,,,8,,2,,2,,,,,2,1,04,4,68,490.99543991
5437009,1,1,1,80,73,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,73,395.44986436
5437009,1,4,1,80,73,2,,,,2,,,.,,,2,,,,,,1,04,,73,395.44986436
5437009,1,9,1,80,73,2,,,,2,,,.,,,2,,,,,,1,04,,73,395.44986436
5437010,1,1,1,80,73,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,73,150.37957822
5437010,1,4,1,80,73,1,7,,2,,,9,,2,,2,,,,,2,1,04,1.4,73,150.37957822
5437016,1,2,1,80,73,1,3,,2,,,9,,2,,2,,,,,2,1,04,2,73,587.60374188
5437016,1,5,1,80,73,2,,,,2,,,.,2,,2,,,,,2,1,04,,73,587.60374188
5437019,1,2,1,80,73,2,,,,2,,,.,2,,2,,,,,2,1,04,,73,278.01189765
5437020,1,2,1,80,73,2,,,,2,,,.,2,,2,,,,,2,1,04,,73,308.05102597
