DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,CLASE,P388,P6440,P6450,P6460,P6460S1,P6400,P6410,P6410S1,P6422,P6424S1,P6424S2,P6424S3,P6426,P6430S1,P6480,P6480S1,P9440,P6500,P6510,P6510S1,P6510S2,P6590,P6590S1,P6600,P6600S1,P6610,P6610S1,P6620,P6620S1,P6585S1,P6585S1A1,P6585S1A2,P6585S2,P6585S2A1,P6585S2A2,P6585S3,P6585S3A1,P6585S3A2,P6585S4,P6585S4A1,P6585S4A2,P6545,P6545S1,P6545S2,P6580,P6580S1,P6580S2,P6630S1,P6630S1A1,P6630S2,P6630S2A1,P6630S3,P6630S3A1,P6630S4,P6630S4A1,P6630S6,P6630S6A1,P6640,P6640S1,P6765,P6765S1,P6772,P6772S1,P6773S1,P6775,P6750,P6760,P550,P6780,P6780S1,P6790,P1800,P1800S1,P1801S1,P1801S2,P1801S3,P1802,P1879,P1805,P6800,P6810,P6810S1,P6850,P6830,P6830S1,P6870,P6880,P6880S1,P6915,P6915S1,P6920,P6930,P6940,P6960,P6980,P6980S1,P6980S2,P6980S3,P6980S4,P6980S5,P6980S6,P6980S7,P6980S7A1,P6980S8,P6990,P9450,P7020,P760,P7026,P7028,P7028S1,P7040,P390,P7045,P7050,P7050S1,P7070,P7075,P7077,P1880,P1881,P1882,P3148,P7090,P7100,P7110,P7120,P7130,P7140,P7140S1,P7140S2,P7140S3,P7140S4,P7140S5,P7140S6,P7140S7,P7140S8,P7140S9,P7140S9A1,P7150,P7160,P7170S1,P7170S5,P7170S6,P7180,P514,P515,P7240,P7240S1,OFICIO,RAMA2D_R4,OCI,MES,P6430,RAMA4D_R4,INGLABO,DPTO,fex_c_2011,RAMA4DP8_R4
5423763,1,1,1,60,2,18,2,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,300000,1,3600000,3,,12,2,,,,,3,4,2,40,,.,40,,,1,5,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,3,1,,2,,,,,,,,7,3,10,,2,,,,1,1,2,1,2,2,2,2,1,1,2,,2,1,1,2,1,2,2,1,3,,41,56,1,04,4,5619,300000,18,491.07062366,
5423764,1,1,1,60,2,18,2,,,,,,,,,,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,400000,1,4800000,1,,12,2,,,,,2,10,2,40,,.,40,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,12,1,,2,,,,,,,,3,3,2,,2,,,,1,1,2,1,2,2,2,1,1,2,2,,2,1,1,1,1,2,2,1,5,,97,52,1,04,4,5224,400000,18,464.57728291,
5423765,1,1,1,60,2,18,1,2,2,12,1,,,1,1,1,1,3,,2,,2,4000000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,3,,,,,,,,,45,,.,45,,,8,7,,1,,1,2,1,0,1,1,,,,,,,,,1,1,2,,,,,2,,,,,,,,,3,6,,2,,,,2,,,,,,,,,,,,,,1,1,2,2,1,2,3,,06,86,1,04,2,8610,4000000,18,161.14915595,
5423767,1,1,1,60,2,18,2,,,,,,,,,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,200000,1,2400000,3,,12,2,,,,,1,3,2,30,2,,30,,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,50,1,,2,,,,,,,,10,10,40,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,2,1,5,,61,01,1,04,4,0141,200000,18,205.41991919,
5423768,1,1,1,60,2,18,1,1,,,1,,,2,2,2,2,2,,2,,2,240000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,3,,,,,,,,,30,1,,30,,,2,7,,2,,2,,,,1,,,,,,,,,1,2,2,1,9,13,1,,2,,,,,,,,5,3,10,,1,20,1,1,1,1,2,1,2,2,2,1,2,2,2,,1,1,2,2,2,2,2,1,3,,45,47,1,04,1,4723,240000,18,192.97703209,
5423770,1,1,1,60,2,18,2,,,,,,,,,,,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,600000,1,8000000,3,,12,2,,,,,2,3,2,40,,.,40,,,1,8,,2,,2,,,,1,,,,1,,,,,,2,2,1,0,120,4,,2,,,,,,,,3,3,15,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,5,,61,01,1,04,4,0144,600000,18,185.90564222,
5423773,1,1,1,60,2,18,1,2,1,,1,,,1,1,1,1,168,,1,,2,1100000,2,,,2,,2,,2,,2,,2,,,1,107000,2,2,,,2,,,2,,,2,,,1,550000,1,1100000,1,550000,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,4,,1,,1,2,1,16,1,1,,,,,,,,,1,1,1,0,180,1,,2,,,,,,,,3,3,10,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,2,1,8,,98,86,1,04,2,8699,1100000,18,336.68610169,
5423773,1,2,1,60,2,18,2,,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,300000,1,3600000,3,,12,2,,,,,2,3,2,30,2,,30,,,1,1,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,14,,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,3,,57,96,1,04,4,9602,300000,18,336.68610169,
5423774,1,1,1,60,2,18,1,2,2,3,1,,,1,2,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,2,908526,1,2725578,3,,12,2,,,,,1,1,1,45,,.,45,,,9,7,,1,,1,1,1,11,1,1,,,,,,,,,1,2,1,0,12,1,,2,,,,,,,,3,3,10,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,2,1,8,,97,94,1,04,4,9499,908526,18,332.15182008,
5423776,1,1,1,60,2,18,2,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,400000,1,3200000,3,,12,2,,,,,2,1,2,40,,.,40,,,1,2,,2,,2,,,,1,,,,,,,,,1,2,2,1,21,36,4,,2,,,,,,,,9,11,5,,1,20,1,1,1,1,2,1,2,2,2,1,1,1,2,,1,1,2,2,2,2,2,1,8,,93,41,1,04,4,4111,400000,18,644.59662378,
5423776,1,3,1,60,2,18,1,1,,,1,,,1,2,2,2,24,,1,,2,600000,2,,,1,100000,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,40,,.,40,,,2,4,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,5,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,97,49,1,04,1,4923,700000,18,644.59662378,
5423778,1,1,1,60,2,18,1,2,1,,1,,,1,1,1,1,2,,2,,2,1100000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,4,7,,1,,1,1,1,6,1,1,,,,,,,,,1,1,1,0,3,1,,2,,,,,,,,1,3,10,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,2,1,8,,30,10,1,04,1,1040,1100000,18,305.65847932,
5423779,1,2,1,60,2,18,1,1,,,1,,,2,2,2,2,1,,1,,2,900000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,40,,.,40,,,2,2,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,12,1,,2,,,,,,,,3,3,10,,2,,,,2,,,,,,,,,,,,,,2,2,2,2,2,1,9,,95,41,1,04,1,4111,900000,18,383.42175075,
5423780,1,1,1,60,2,18,1,1,,,1,,,1,2,2,2,2,,1,,2,300000,2,,,1,160000,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,6,,,,,,,,,40,,.,40,,,2,2,,2,,2,,,,1,,,,,,,,,1,2,2,1,2,2,3,,2,,,,,,,,7,3,6,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,54,97,1,04,3,9700,460000,18,161.14915595,
5423782,1,1,1,60,2,18,1,1,,,1,,,2,2,2,2,120,,1,,2,500000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,40,,.,40,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,60,1,,2,,,,,,,,3,9,45,,2,,,,1,1,2,1,1,2,2,2,1,1,2,,1,1,1,2,1,2,1,1,5,,98,01,1,04,1,0141,500000,18,384.02741151,
5423783,1,1,1,60,2,18,1,1,,,1,,,2,2,2,2,8,,1,,2,800000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,42,,.,42,,,2,2,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,12,4,,2,,,,,,,,3,3,10,,2,,,,1,1,2,1,2,2,2,2,1,1,2,,1,1,1,2,2,2,1,1,5,,95,41,1,04,1,4111,800000,18,176.33719952,
5423783,1,2,1,60,2,18,1,1,,,1,,,1,2,2,2,1,,1,,2,800000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,1,,,,,,,,,42,,.,42,,,2,7,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,5,,2,,,,1,1,2,1,2,2,2,2,1,2,2,,2,1,1,2,2,2,1,1,5,,45,47,1,04,1,4773,800000,18,176.33719952,
5424708,1,1,1,60,2,68,1,1,,,1,,,1,2,2,2,2,,1,,2,350000,2,,,1,200000,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,11,,,,,,,,,48,,.,48,,,3,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,1,10,8,,2,,,,,,,,1,3,3,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,60,01,1,04,1,0113,550000,68,1012.5277155,
5424708,1,2,1,60,2,68,2,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,.,11,,,,,,,,,20,2,,20,,,3,1,,2,,2,,,,1,,,,,,,,,1,2,2,1,1,11,3,,2,,,,,,,,1,14,,,2,,,,2,,,,,,,,,,,,,,2,2,1,2,1,2,3,,53,01,1,04,7,0113,,68,1012.5277155,
5424709,1,1,1,60,2,68,1,1,,,1,,,1,2,2,2,1,,1,,2,300000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,10,,,,,,,,,48,,.,48,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,2,10,8,,2,,,,,,,,1,3,3,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,2,1,8,,60,01,1,04,1,0113,300000,68,1775.1922648,
5424710,1,1,1,60,2,68,2,,,,,,,,,,,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,0,1,8000000,3,,12,1,4,4,0,0,3,9,2,50,,.,50,,,3,8,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,60,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,61,01,1,04,5,0113,0,68,1488.6955899,
5424710,1,3,1,60,2,68,1,1,,,1,,,1,2,2,2,108,,1,,2,600000,2,,,1,200000,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,60,,.,60,,,3,8,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,120,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,62,01,1,04,8,0111,800000,68,1488.6955899,
5424710,1,4,1,60,2,68,1,1,,,1,,,1,2,2,2,4,,1,,2,500000,2,,,1,100000,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,4,,,,,,,,,40,,.,40,,,3,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,8,3,3,,2,,,,,,,,9,11,180,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,2,1,3,,62,01,1,04,8,0113,600000,68,1488.6955899,
5424711,1,1,1,60,2,68,2,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,400000,1,4000000,3,,12,1,2,0,2,0,3,3,2,48,,.,48,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,12,8,,2,,,,,,,,10,3,3,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,8,,61,01,1,04,4,0113,400000,68,2073.2667276,
5424712,1,1,1,60,2,68,2,,,,,,,,,,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,400000,1,4000000,3,,12,1,1,0,0,1,3,3,2,48,,.,48,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,12,8,,2,,,,,,,,10,3,3,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,61,01,1,04,4,0111,400000,68,1291.8081318,
5424712,1,2,1,60,2,68,2,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,.,12,,,,,,,,,20,2,,20,,,2,8,,11,,2,,,,1,,,,,,,,,1,2,2,1,12,48,1,,2,,,,,,,,1,3,3,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,62,01,1,04,6,0111,,68,1291.8081318,
5424713,1,1,1,60,2,68,2,,,,,,,,,,,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,240000,1,2800000,3,,12,2,,,,,3,1,2,42,,.,42,,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,180,,1,30,2,1,2,,,,,,,,,,,,,,1,2,2,2,2,1,8,,61,01,1,04,4,0161,240000,68,782.65437027,
5424713,1,2,1,60,2,68,2,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,100000,1,1200000,3,,12,2,,,,,3,1,1,28,1,,28,,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,60,,1,28,2,1,1,1,2,1,2,1,2,1,1,2,2,,2,1,1,2,2,2,2,1,8,,61,01,1,04,4,0161,100000,68,782.65437027,
5424714,1,1,1,60,2,68,1,1,,,1,,,1,2,2,2,1,,1,,2,500000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,10,,,,,,,,,48,,.,48,,,3,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,2,10,8,,2,,,,,,,,1,3,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,2,1,8,,62,01,1,04,8,0113,500000,68,1775.1922648,
5424725,1,2,1,60,2,54,2,,,,,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,350000,1,4000000,3,,12,2,,,,,2,1,2,40,,.,40,,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,24,4,,2,,,,,,,,3,3,20,,2,,,,1,1,1,1,2,1,2,2,1,2,2,,2,2,1,1,1,2,1,1,3,,61,01,1,04,4,0161,350000,54,709.86327831,
5424726,1,1,1,60,2,54,2,,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,600000,1,7000000,3,,12,2,,,,,3,3,2,70,,.,70,,,1,7,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,12,4,,2,,,,,,,,3,11,60,,2,,,,2,,,,,,,,,,,,,,2,2,2,2,2,1,8,,41,47,1,04,4,4721,600000,54,830.38905151,
5424726,1,3,1,60,2,54,2,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,300000,1,3300000,3,,12,2,,,,,3,5,2,24,2,,24,,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,12,6,,2,,,,,,,,8,3,20,,2,,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,5,,61,01,1,04,4,0161,300000,54,830.38905151,
5424727,1,1,1,60,2,54,2,,,,,,,,,,,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,600000,1,6000000,3,,12,1,3,2,0,1,3,7,2,48,,.,48,,,2,8,,1,,3,,,,,.,,,,,,,,,2,2,1,0,192,1,,2,,,,,,,,2,3,3,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,9,,61,01,1,04,5,0113,600000,54,652.38440079,
5424727,1,2,1,60,2,54,2,,,,,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,.,12,,,,,,,,,20,2,,20,,,2,1,,3,,2,,,,1,,,,,,,,,1,2,2,1,0,24,4,,2,,,,,,,,9,14,,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,53,56,1,04,6,5619,,54,652.38440079,
5424758,1,1,1,60,2,70,2,,,,,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,3,500000,1,6000000,3,,12,2,,,,,3,3,2,30,2,,30,,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,120,4,,2,,,,,,,,3,3,10,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,61,01,1,04,4,0121,500000,70,1229.0660284,
5424759,1,2,1,60,2,70,2,,,,,,,,,,,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,300000,1,5000000,3,,12,2,,,,,3,10,2,49,,.,16,6,,1,1,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,14,,2,2,,,,2,,,,,,,,,,,,,,1,2,1,2,2,1,3,,95,16,1,04,4,1630,300000,70,560.90546481,
5424760,1,1,1,60,2,70,2,,,,,,,,,,,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,240000,1,2800000,3,,12,2,,,,,3,3,2,30,2,,30,,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,12,4,,2,,,,,,,,8,10,60,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,61,01,1,04,4,0111,240000,70,819.44676521,
5424761,1,2,1,60,2,70,2,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,210000,1,2400000,3,,12,2,,,,,3,1,2,49,,.,49,,,1,3,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,23,4,,2,,,,,,,,3,3,10,,2,,,,1,1,1,1,2,2,2,2,2,2,2,,2,1,1,2,1,2,1,1,3,,41,47,1,04,4,4729,210000,70,1211.3799359,
5424762,1,1,1,60,2,70,2,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,200000,1,2400000,3,,12,2,,,,,3,1,2,30,1,,30,,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,60,6,,1,70,12,4,,100000,1,8,8,10,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,61,01,1,04,4,0112,300000,70,560.90546481,
5424763,1,1,1,60,2,70,2,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,30000,1,30000,3,,1,2,,,,,3,1,2,15,1,,15,,,1,1,,2,,2,,,,1,,,,,,,,,1,2,2,1,84,36,3,,2,,,,,,,,3,14,,,2,,,,1,1,1,1,2,2,2,2,2,2,2,,2,1,1,2,1,2,1,1,3,,41,56,1,04,4,5619,30000,70,1591.9691702,
5424763,1,2,1,60,2,70,2,,,,,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,0,1,3600000,3,,12,2,,,,,3,10,2,42,,.,42,,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,60,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,3,,61,01,1,04,4,0112,0,70,1591.9691702,
5424764,1,2,1,60,2,70,2,,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,250000,1,3000000,3,,12,2,,,,,3,1,2,36,2,,36,,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,12,4,,2,,,,,,,,3,11,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,61,01,1,04,4,0161,250000,70,1374.1159932,
5424765,1,1,1,60,2,70,2,,,,,,,,,,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,600000,1,7500000,3,,12,2,,,,,3,10,1,40,,.,40,,,1,6,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,3,1,,1,70,16,4,,150000,1,8,1,14,,,2,,,,1,1,2,1,2,2,2,1,1,2,2,,2,1,2,2,1,2,2,1,9,,45,47,1,04,4,4781,750000,70,1683.1849285,
5424766,1,1,1,60,2,70,2,,,,,,,,,,,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,0,1,5000000,3,,12,2,,,,,2,3,2,42,,.,24,6,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,60,6,,1,70,20,4,,200000,2,1,10,11,18,2,2,,,,2,,,,,,,,,,,,,,1,1,1,2,2,1,5,,61,01,1,04,4,0112,200000,70,1189.3142314,
5424767,1,1,1,60,2,70,2,,,,,,,,,,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,600000,1,7200000,3,,12,2,,,,,3,10,2,44,,.,44,,,1,4,,2,,2,,,,1,,,,,,1,,,,2,2,1,0,3,8,,2,,,,,,,,1,14,,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,2,1,5,,98,49,1,04,4,4921,600000,70,1511.5169486,
5424768,1,2,1,60,2,70,2,,,,,,,,,,,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,500000,1,6500000,3,,12,2,,,,,3,5,2,45,,.,45,,,1,6,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,71,4,,2,,,,,,,,3,14,,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,9,,45,47,1,04,4,4781,500000,70,990.94247498,
5424769,1,2,1,60,2,70,2,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,70000,1,140000,3,,2,2,,,,,3,10,2,12,1,,12,,,1,1,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,14,,,1,15,2,1,1,1,2,1,2,2,2,1,2,2,2,,2,1,2,2,2,2,2,1,5,,45,56,1,04,4,5619,70000,70,975.17699258,
5424771,1,1,1,60,2,70,2,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,300000,1,3600000,3,,12,2,,,,,2,10,1,20,2,,20,,,1,2,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,48,3,,2,,,,,,,,9,3,10,,2,,,,1,1,2,1,2,2,2,1,2,2,2,,2,1,2,2,1,2,2,1,5,,55,81,1,04,4,8121,300000,70,945.50487782,
5424772,1,1,1,60,2,70,2,,,,,,,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,2,,3,400000,1,4800000,3,,12,2,,,,,2,3,2,40,,.,40,,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,120,4,,1,70,18,4,,150000,2,2,10,11,16,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,2,1,5,,61,01,1,04,4,0150,550000,70,1366.7728602,
5424772,1,2,1,60,2,70,2,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,500000,1,6000000,3,,12,2,,,,,3,3,2,42,,.,42,,,1,4,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,13,4,,2,,,,,,,,3,14,,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,2,1,5,,98,49,1,04,4,4921,500000,70,1366.7728602,
5424773,1,2,1,60,2,70,1,1,,,1,,,1,2,2,2,18,,1,,2,500000,2,,,1,150000,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,2,7,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,18,4,,2,,,,,,,,8,11,15,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,2,1,8,,45,47,1,04,1,4754,650000,70,823.92040809,
5424774,1,1,1,60,2,70,1,1,,,1,,,1,2,2,2,8,,1,,2,170000,2,,,1,150000,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,45,,.,45,,,1,2,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,5,4,,2,,,,,,,,8,3,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,2,1,8,,54,97,1,04,3,9700,320000,70,957.22762298,
5424775,1,1,1,60,2,15,2,,,,,,,,,,,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,3,180000,1,1800000,3,,12,2,,,,,1,9,2,21,2,,21,,,1,8,,2,,2,,,,1,,,,,,1,,,,2,2,2,,,,,2,,,,,,,,,3,5,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,3,,61,01,1,04,4,0141,180000,15,1948.7256652,
5424776,1,1,1,60,2,15,2,,,,,,,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,1,2021,2,1500000,1,30000000,3,,12,1,3,2,0,1,2,1,2,48,,.,48,,,3,7,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,36,1,,2,,,,,,,,10,3,4,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,3,,89,23,1,04,5,2393,1500000,15,1401.9315769,
