DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,AREA,CLASE,P7430,P7450,P7450S1,P7452,P7454,P7456,P7458,P7458S1,P7460,P7470,P7472,P7472S1,P744,P1884,P1807,P6921,INI,MES,p7440,DPTO,fex_c_2011
5418529,1,4,1,80,27,1,2,,,,2,,,.,,,2,,,,,,1,04,,27,38.047719175
5418530,1,1,1,80,27,1,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,27,33.707912002
5418530,1,3,1,80,27,1,2,,,,2,,,.,,,2,,,,,,1,04,,27,33.707912002
5418530,1,4,1,80,27,1,2,,,,2,,,.,,,2,,,,,,1,04,,27,33.707912002
5418531,1,1,1,80,27,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,33.707912002
5418532,1,1,1,80,27,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,27,67.947502746
5418533,1,1,1,80,27,1,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,27,33.707912002
5418535,1,1,1,80,27,1,1,3,,2,,,1,,2,,2,,,,,2,1,04,2,27,33.707912002
5418535,1,2,1,80,27,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,33.707912002
5418536,1,2,1,80,27,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,33.707912002
5418537,1,1,1,80,27,1,1,8,,2,,,1,,2,,2,,,,,2,1,04,3,27,33.707912002
5418538,1,1,1,80,27,1,1,7,,2,,,4,,2,,2,,,,,2,1,04,2,27,33.707912002
5418538,1,2,1,80,27,1,1,7,,2,,,1,,2,,2,,,,,2,1,04,1.4,27,33.707912002
5418539,1,2,1,80,27,1,2,,,,2,,,.,,,2,,,,,,1,04,,27,151.68560401
5418540,1,1,1,80,27,1,1,8,,2,,,1,,2,,2,,,,,2,1,04,3,27,33.707912002
5418540,1,3,1,80,27,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,33.707912002
5418541,1,1,1,80,27,1,1,5,,2,,,10,,3,,2,,,,,3,1,04,3,27,33.707912002
5418541,1,4,1,80,27,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,33.707912002
5418543,1,2,1,80,27,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,151.68560401
5418545,1,3,1,80,27,1,2,,,,2,,,.,,,2,,,,,,1,04,,27,33.707912002
5418546,1,3,1,80,27,1,2,,,,2,,,.,,,2,,,,,,1,04,,27,54.741860672
5418547,1,3,1,80,27,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,33.707912002
5418547,1,4,1,80,27,1,2,,,,2,,,.,,,2,,,,,,1,04,,27,33.707912002
5418548,1,1,1,80,27,1,1,2,,2,,,1,,2,,2,,,,,2,1,04,2,27,33.707912002
5418548,1,3,1,80,27,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,33.707912002
5418549,1,2,1,80,27,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,52.595709254
5418550,1,1,1,80,27,1,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,27,33.707912002
5418550,1,2,1,80,27,1,1,5,,2,,,10,,3,,2,,,,,3,1,04,2,27,33.707912002
5418551,1,1,1,80,27,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,27,33.707912002
5418551,1,2,1,80,27,1,1,5,,2,,,10,,3,,2,,,,,3,1,04,3,27,33.707912002
5418552,1,3,1,80,27,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,33.707912002
5418552,1,4,1,80,27,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,33.707912002
5418553,1,3,1,80,41,1,2,,,,2,,,.,,,2,,,,,,1,04,,41,144.00265146
5418556,1,2,1,80,41,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,41,178.29595287
5418557,1,2,1,80,41,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,41,166.37568887
5418558,1,1,1,80,41,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,41,110.11615184
5418559,1,2,1,80,41,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,41,147.48772354
5418561,1,2,1,80,50,1,1,9,POR LA PANDEMIA,2,,,9,,2,,2,,,,,2,1,04,2,50,359.12312698
5418562,1,1,1,80,50,1,1,9,POR LA PANDEMIA,2,,,9,,2,,2,,,,,2,1,04,2,50,311.81494341
5418562,1,4,1,80,50,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,50,311.81494341
5418563,1,2,1,80,50,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,50,280.18189908
5418563,1,4,1,80,50,1,1,2,,2,,,2,,2,,2,,,,,2,1,04,1.2,50,280.18189908
5418564,1,1,1,80,50,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,50,202.44430574
5418565,1,1,1,80,50,1,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,50,289.02490269
5418565,1,4,1,80,50,1,2,,,,2,,,.,,,2,,,,,,1,04,,50,289.02490269
5418566,1,1,1,80,50,1,1,4,,2,,,4,,2,,2,,2,,800000,2,1,04,2,50,260.72935327
5418567,1,2,1,80,50,1,1,3,,2,,,11,,2,,2,,,,,2,1,04,2,50,328.88164191
5418567,1,3,1,80,50,1,2,,,,2,,,.,,,2,,,,,,1,04,,50,328.88164191
5418569,1,2,1,80,50,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,50,275.0055171
5418570,1,2,1,80,50,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,50,202.44430574
5418571,1,3,1,80,50,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,1.3,50,231.68512085
5418573,1,2,1,80,50,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,50,161.19397294
5418573,1,4,1,80,50,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,50,161.19397294
5418575,1,1,1,80,50,1,1,8,,2,,,4,,2,,2,,,,,2,1,04,4,50,252.40845771
5418576,1,1,1,80,50,1,1,7,,2,,,9,,2,,2,,,,,2,1,04,1.2,50,353.06527621
5418577,1,3,1,80,50,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,3,50,311.81494341
5418577,1,4,1,80,50,1,2,,,,2,,,.,,,2,,,,,,1,04,,50,311.81494341
5418578,1,2,1,80,50,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,50,247.77456988
5418578,1,4,1,80,50,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,50,247.77456988
5418578,1,5,1,80,50,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,50,247.77456988
5418579,1,1,1,80,50,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,3,50,251.62957143
5418579,1,2,1,80,50,1,1,2,,2,,,2,,2,,2,,,,,2,1,04,1.3,50,251.62957143
5418581,1,1,1,80,50,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,3,50,202.44430574
5418581,1,2,1,80,50,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,3,50,202.44430574
5418582,1,2,1,80,50,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,3,50,343.35078707
5418582,1,4,1,80,50,1,1,2,,2,,,2,,2,,2,,,,,2,1,04,3,50,343.35078707
5418584,1,1,1,80,50,1,1,8,,2,,,5,,1,1,2,,,,,1,1,04,1.3,50,274.81253576
5418585,1,2,1,80,50,1,2,,,,2,,,.,,,2,,,,,,1,04,,50,260.53637194
5418588,1,1,1,80,50,1,1,4,,2,,,8,,3,,2,,,,,3,1,04,4,50,289.41086536
5418589,1,1,1,80,50,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,50,251.82255277
5418591,1,2,1,80,52,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,52,249.13867048
5418594,1,1,1,80,52,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,52,99.160731575
5418594,1,4,1,80,52,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,52,99.160731575
5418594,1,5,1,80,52,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,52,99.160731575
5418595,1,3,1,80,52,1,1,4,,2,,,8,,2,,2,,,,,2,1,04,4,52,155.1316868
5418596,1,1,1,80,52,1,1,4,,2,,,4,,2,,2,,1,24,98,2,1,04,2,52,171.39376105
5418598,1,2,1,80,52,1,1,6,,2,,,8,,2,,2,,,,,2,1,04,4,52,165.08698094
5418599,1,1,1,80,52,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,52,342.78752209
5418600,1,1,1,80,52,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,52,203.42545785
5418600,1,2,1,80,52,1,1,7,,2,,,4,,2,,2,,,,,2,1,04,4,52,203.42545785
5418602,1,2,1,80,52,1,1,8,,2,,,2,,2,,2,,,,,2,1,04,1.3,52,532.04431688
5418605,1,2,1,80,52,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,52,203.43605391
5418606,1,1,1,80,52,1,1,4,,2,,,8,,2,,2,,,,,2,1,04,4,52,151.23403
5418606,1,2,1,80,52,1,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,52,151.23403
5418607,1,2,1,80,52,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,52,135.2613894
5418607,1,5,1,80,52,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,52,135.2613894
5418611,1,1,1,80,52,1,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,52,181.37379981
5418611,1,2,1,80,52,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,52,181.37379981
5418612,1,1,1,80,52,1,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,52,211.77360367
5418612,1,2,1,80,52,1,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,52,211.77360367
5418613,1,2,1,80,52,1,1,9,PANDEMIA COVID 19,2,,,9,,1,,2,,1,24,500000,2,1,04,2,52,273.93092173
5418615,1,1,1,80,52,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,52,199.53839712
5418617,1,2,1,80,52,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,52,257.49198144
5418618,1,2,1,80,54,1,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,54,349.78149967
5418619,1,1,1,80,54,1,1,7,,2,,,8,,2,,2,,1,48,908000,2,1,04,4,54,360.20811298
5418619,1,2,1,80,54,1,1,8,,2,,,9,,1,,2,,,,,2,1,04,4,54,360.20811298
5418619,1,5,1,80,54,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,54,360.20811298
5418619,1,6,1,80,54,1,2,,,,2,,,.,,,2,,,,,,1,04,,54,360.20811298
5418620,1,1,1,80,54,1,1,4,,2,,,4,,3,,2,,,,,3,1,04,4,54,354.76548683
5418620,1,2,1,80,54,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,54,354.76548683
5418621,1,3,1,80,54,1,1,7,,2,,,4,,2,,2,,,,,2,1,04,4,54,266.47088319
5418621,1,4,1,80,54,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,54,266.47088319
5418623,1,1,1,80,54,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,54,342.34634636
5418623,1,3,1,80,54,1,1,9,POR PANDEMIA,2,,,12,POR PANDEMIA,2,,2,,1,48,600000,2,1,04,2,54,342.34634636
5418624,1,2,1,80,54,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,54,388.64464985
5418625,1,2,1,80,54,1,2,,,,2,,,.,,,2,,,,,,1,04,,54,647.27738316
5418625,1,4,1,80,54,1,2,,,,2,,,.,2,,2,,2,,600000,2,1,04,,54,647.27738316
5418626,1,2,1,80,54,1,1,8,,2,,,1,,2,,2,,,,,2,1,04,1.1,54,358.14412621
5418626,1,3,1,80,54,1,1,6,,2,,,1,,2,,2,,2,,500000,2,1,04,1.1,54,358.14412621
5418626,1,5,1,80,54,1,1,2,,2,,,2,,2,,2,,,,,2,1,04,1.1,54,358.14412621
5418627,1,1,1,80,54,1,1,3,,2,,,8,,2,,2,,,,,2,1,04,4,54,270.61735062
5418629,1,2,1,80,54,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,3,54,389.26398319
5418629,1,5,1,80,54,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,54,389.26398319
5418629,1,6,1,80,54,1,2,,,,2,,,.,,,2,,,,,,1,04,,54,389.26398319
5418630,1,2,1,80,54,1,1,5,,2,,,10,,3,,2,,2,,500000,3,1,04,3,54,341.15560913
5418631,1,2,1,80,54,1,2,,,,1,2,8,,2,,2,,1,40,600000,2,1,04,,54,547.54897162
5418631,1,3,1,80,54,1,2,,,,2,,,.,,,2,,,,,,1,04,,54,547.54897162
5418632,1,2,1,80,54,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,2,54,341.15560913
5418632,1,3,1,80,54,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,54,341.15560913
5418633,1,2,1,80,54,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,54,489.04233642
5418635,1,1,1,80,54,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,54,229.38887852
5418635,1,4,1,80,54,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,3,54,229.38887852
5418635,1,6,1,80,54,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,3,54,229.38887852
5418638,1,2,1,80,54,1,1,9,POR PANDEMIA,2,,,12,POR PANDEMIA,2,,2,,2,,1000000,2,1,04,2,54,355.18839601
5418638,1,3,1,80,54,1,1,9,POR PANDEMIA,2,,,12,POR PANDEMIA,2,,2,,2,,900000,2,1,04,2,54,355.18839601
5418639,1,2,1,80,54,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,54,346.17532611
5418639,1,3,1,80,54,1,2,,,,2,,,.,,,2,,,,,,1,04,,54,346.17532611
5418639,1,4,1,80,54,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,2,54,346.17532611
5418641,1,1,1,80,54,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,1.4,54,330.76472563
5418642,1,2,1,80,54,1,1,8,,2,,,9,,2,,2,,,,,2,1,04,4,54,476.9749833
5418642,1,3,1,80,54,1,2,,,,2,,,.,,,2,,,,,,1,04,,54,476.9749833
5418644,1,2,1,80,54,1,1,3,,2,,,4,,2,,2,,,,,2,1,04,2,54,237.06322564
5418644,1,3,1,80,54,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,54,237.06322564
5418645,1,1,1,80,54,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,54,319.18310489
5418646,1,2,1,80,54,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,54,352.73722987
5418646,1,4,1,80,54,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,54,352.73722987
5418647,1,1,1,80,54,1,1,7,,2,,,8,,2,,2,,,,,2,1,04,4,54,349.78149967
5418647,1,2,1,80,54,1,1,7,,2,,,9,,2,,2,,,,,2,1,04,2,54,349.78149967
5418650,1,2,1,80,54,1,2,,,,2,,,.,,,2,,,,,,1,04,,54,470.80025891
5418650,1,3,1,80,54,1,2,,,,2,,,.,,,2,,,,,,1,04,,54,470.80025891
5418651,1,1,1,80,54,1,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,54,206.44230244
5418651,1,2,1,80,54,1,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,54,206.44230244
5418651,1,3,1,80,54,1,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,54,206.44230244
5418652,1,1,1,80,54,1,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,54,206.44230244
5418652,1,3,1,80,54,1,1,2,,2,,,2,,2,,2,,,,,2,1,04,4,54,206.44230244
5418653,1,1,1,80,54,1,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,54,391.96151518
5418653,1,3,1,80,54,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,54,391.96151518
5418654,1,2,1,80,54,1,2,,,,2,,,.,,,2,,,,,,1,04,,54,388.64464985
5418655,1,2,1,80,54,1,2,,,,2,,,.,,,2,,,,,,1,04,,54,525.56908974
5418655,2,1,2,80,54,1,1,3,,2,,,8,,2,,2,,,,,2,1,04,4,54,525.56908974
5418655,2,2,2,80,54,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,54,525.56908974
5418656,1,2,1,80,54,1,1,4,,2,,,8,,2,,2,,,,,2,1,04,4,54,247.45410915
5418656,1,4,1,80,54,1,2,,,,2,,,.,,,2,,,,,,1,04,,54,247.45410915
5418658,1,2,1,80,54,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,3,54,448.50271662
5418658,1,3,1,80,54,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,54,448.50271662
5418658,1,4,1,80,54,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,54,448.50271662
5418659,1,2,1,80,54,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,54,230.46559207
5418660,1,1,1,80,54,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,54,278.05250393
5418660,1,2,1,80,54,1,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,54,278.05250393
5418660,1,5,1,80,54,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,54,278.05250393
5418661,1,2,1,80,54,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,54,436.92109589
5418661,1,3,1,80,54,1,1,2,,2,,,2,,2,,2,,,,,2,1,04,1.2,54,436.92109589
5418662,1,1,1,80,54,1,1,4,,1,,4,8,,2,,2,,,,,2,1,04,4,54,361.3631204
5418662,1,2,1,80,54,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,54,361.3631204
5418663,1,2,1,80,54,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,54,617.62984992
5418663,1,5,1,80,54,1,2,,,,2,,,.,,,2,,,,,,1,04,,54,617.62984992
5418664,1,2,1,80,54,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,2,54,335.7844426
5418666,1,2,1,80,54,1,1,9,POR PANDEMIA,2,,,12,POR PANDEMIA,2,,2,,1,48,600000,2,1,04,2,54,517.04844798
5418666,1,6,1,80,54,1,2,,,,2,,,.,,,2,,,,,,1,04,,54,517.04844798
5418667,1,1,1,80,54,1,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,54,443.48299965
5418670,1,1,1,80,54,1,1,3,,2,,,4,,2,,2,,,,,2,1,04,4,54,206.44230244
5418671,1,1,1,80,54,1,1,3,,2,,,11,,2,,2,,,,,2,1,04,4,54,261.06398685
5418671,1,2,1,80,54,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,54,261.06398685
5418672,1,1,1,80,54,1,1,3,,2,,,8,,2,,2,,,,,2,1,04,4,54,230.46559207
5418673,1,2,1,80,54,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,2,54,571.19794548
5418673,1,3,1,80,54,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,54,571.19794548
5418674,1,1,1,80,54,1,1,4,,2,,,8,,2,,2,,,,,2,1,04,2,54,288.54194045
5418674,1,3,1,80,54,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,1.4,54,288.54194045
5418674,1,5,1,80,54,1,2,,,,2,,,.,,,2,,,,,,1,04,,54,288.54194045
5418675,1,4,1,80,54,1,2,,,,2,,,.,,,2,,,,,,1,04,,54,465.97696609
5418677,1,1,1,80,54,1,1,4,,2,,,8,,2,,2,,,,,2,1,04,4,54,423.83268039
5418677,2,2,2,80,54,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,2,54,423.83268039
5418677,2,4,2,80,54,1,2,,,,2,,,.,,,2,,,,,,1,04,,54,423.83268039
5418678,1,1,1,80,63,1,1,5,,2,,,10,,3,,2,,,,,3,1,04,3,63,116.19308257
5418679,1,1,1,80,63,1,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,63,116.19308257
5418684,1,4,1,80,63,1,2,,,,2,,,.,,,2,,,,,,1,04,,63,221.14053753
5418685,1,2,1,80,63,1,2,,,,2,,,.,2,,2,,1,54,700000,2,1,04,,63,160.3707741
5418687,1,1,1,80,63,1,1,8,,2,,,11,,2,,2,,,,,2,1,04,3,63,109.14485724
5418687,1,2,1,80,63,1,1,4,,2,,,4,,3,,2,,,,,3,1,04,3,63,109.14485724
5418689,1,2,1,80,63,1,1,4,,2,,,8,,2,,2,,,,,2,1,04,2,63,109.14485724
5418692,1,1,1,80,63,1,1,8,,2,,,8,,2,,2,,,,,2,1,04,4,63,130.90179185
5418693,1,1,1,80,63,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,2,63,130.90179185
5418694,1,1,1,80,63,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,2,63,121.23981384
5418695,1,2,1,80,63,1,1,6,,2,,,12,DETENCION DOMICILIARIA,2,,2,,2,,908526,2,1,04,3,63,134.5742271
5418697,1,1,1,80,63,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,63,116.27139712
5418697,1,2,1,80,63,1,1,8,,2,,,9,,2,,2,,2,,908526,2,1,04,3,63,116.27139712
5418697,1,3,1,80,63,1,1,8,,2,,,8,,2,,2,,,,,2,1,04,1.4,63,116.27139712
5418698,1,1,1,80,63,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,63,255.94711047
5418698,1,4,1,80,63,1,1,8,,2,,,8,,2,,2,,1,40,908526,2,1,04,1.1,63,255.94711047
5418698,1,8,1,80,63,1,1,8,,2,,,1,,2,,2,,,,,2,1,04,1.3,63,255.94711047
5418698,1,9,1,80,63,1,2,,,,2,,,.,,,2,,,,,,1,04,,63,255.94711047
5418700,1,1,1,80,63,1,1,5,,2,,,1,,3,,2,,,,,3,1,04,4,63,171.02022921
5418700,1,2,1,80,63,1,1,7,,2,,,9,,2,,2,,,,,2,1,04,2,63,171.02022921
5418700,1,3,1,80,63,1,1,8,,2,,,9,,2,,2,,,,,2,1,04,3,63,171.02022921
5418701,1,1,1,80,63,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,63,178.06845454
5418701,1,2,1,80,63,1,1,7,,2,,,9,,2,,2,,,,,2,1,04,1.3,63,178.06845454
5418702,1,2,1,80,63,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,63,154.76792681
5418703,1,3,1,80,63,1,2,,,,2,,,.,2,,2,,1,25,400000,2,1,04,,63,82.413448688
5418704,1,2,1,80,63,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,63,130.80357677
5418704,1,3,1,80,63,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,63,130.80357677
5418705,1,2,1,80,63,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,63,112.37550627
5418708,1,2,1,80,63,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,3,63,201.40655151
5418710,1,2,1,80,63,1,2,,,,2,,,.,,,2,,,,,,1,04,,63,158.09679092
5418712,1,2,1,80,63,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,3,63,105.76906717
5418713,1,2,1,80,63,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,63,137.95001717
5418716,1,2,1,80,63,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,63,127.13114152
5418718,1,2,1,80,63,1,1,8,,2,,,4,,1,2,2,,2,,2000000,1,1,04,1.3,63,155.88937549
5418718,1,4,1,80,63,1,2,,,,2,,,.,2,,2,,1,24,1000000,2,1,04,,63,155.88937549
5418722,1,2,1,80,63,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,63,105.32728094
5418722,1,3,1,80,63,1,2,,,,2,,,.,,,2,,,,,,1,04,,63,105.32728094
5418723,1,3,1,80,63,1,2,,,,2,,,.,,,2,,,,,,1,04,,63,107.94103363
5418723,1,4,1,80,63,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,63,107.94103363
5418725,1,5,1,80,63,1,1,7,,2,,,7,,2,,2,,,,,2,1,04,4,63,138.59972161
5418726,1,4,1,80,63,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,63,149.66963185
5418726,1,6,1,80,63,1,1,1,,2,,,8,,2,,2,,,,,2,1,04,4,63,149.66963185
5418727,1,2,1,80,63,1,1,8,,2,,,9,,2,,2,,2,,800000,2,1,04,1.2,63,226.0167964
5418728,1,2,1,80,63,1,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,63,123.85356652
5418728,1,4,1,80,63,1,1,9,PANDEMIA POR COVID 19,2,,,1,,2,,2,,1,40,1200000,2,1,04,2,63,123.85356652
5418729,1,1,1,80,63,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,63,86.625885241
5418730,1,1,1,80,63,1,1,6,,2,,,4,,2,,2,,,,,2,1,04,4,63,161.47258099
5418732,1,1,1,80,63,1,1,4,,2,,,4,,2,,2,,2,,908526,2,1,04,1.2,63,90.001675312
5418732,1,2,1,80,63,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,63,90.001675312
5418734,1,3,1,80,63,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,63,120.04204745
5418735,1,1,1,80,63,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,3,63,191.95473935
5418736,1,2,1,80,63,1,2,,,,2,,,.,,,2,,,,,,1,04,,63,158.09679092
5418738,1,2,1,80,63,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,63,79.577659914
5418739,1,2,1,80,63,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,63,145.79166848
5418740,1,3,1,80,63,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,63,124.80586923
5418740,1,4,1,80,63,1,2,,,,2,,,.,,,2,,,,,,1,04,,63,124.80586923
5418741,1,2,1,80,63,1,1,7,,2,,,4,,2,,2,,,,,2,1,04,4,63,79.577659914
5418744,1,1,1,80,63,1,1,5,,2,,,11,,3,,2,,,,,3,1,04,4,63,109.14485724
5418744,1,2,1,80,63,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,63,109.14485724
5418745,1,2,1,80,63,1,1,8,,2,,,9,,2,2,2,,,,,1,1,04,2,63,72.431219514
5418745,1,4,1,80,63,1,1,8,,2,,,2,,2,,2,,2,,908000,2,1,04,1.2,63,72.431219514
5418746,2,1,2,80,63,1,1,4,,2,,,4,,3,,2,,,,,3,1,04,4,63,160.18012659
5418746,2,2,2,80,63,1,2,,,,1,2,12,PANDEMIA,2,,2,,,,,2,1,04,,63,160.18012659
5418748,1,3,1,80,63,1,2,,,,2,,,.,2,,2,,2,,908000,2,1,04,,63,172.75421109
5418748,1,4,1,80,63,1,2,,,,2,,,.,,,2,,,,,,1,04,,63,172.75421109
5418749,1,1,1,80,63,1,1,5,,2,,,11,,3,,2,,,,,3,1,04,4,63,82.953449984
5418749,1,2,1,80,63,1,1,5,,2,,,11,,3,,2,,,,,3,1,04,4,63,82.953449984
5418749,1,3,1,80,63,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,63,82.953449984
5418750,1,1,1,80,63,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,63,130.90179185
5418752,1,2,1,80,63,1,1,7,,2,,,11,,2,,2,,,,,2,1,04,4,63,105.76906717
5418753,1,2,1,80,63,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,63,201.6656547
5418753,1,3,1,80,63,1,1,3,,2,,,2,,2,,2,,,,,2,1,04,3,63,201.6656547
5418753,1,8,1,80,63,1,1,7,,2,,,4,,2,,2,,2,,900000,2,1,04,1.3,63,201.6656547
5418753,1,9,1,80,63,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,63,201.6656547
5418754,1,1,1,80,63,1,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,63,135.33626449
5418755,1,3,1,80,63,1,2,,,,2,,,.,,,2,,,,,,1,04,,63,130.80357677
5418756,1,2,1,80,63,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,2,63,109.14485724
5418757,1,2,1,80,63,1,2,,,,2,,,.,,,2,,,,,,1,04,,63,209.42092285
