DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,P7480S1,P7480S1A1,P7480S3,P7480S3A1,P7480S4,P7480S4A1,P7480S5,P7480S5A1,P7480S6,P7480S6A1,P7480S7,P7480S7A1,P7480S8,P7480S8A1,P7480S9,P7480S9A1,P7480S10,P7480S10A1,P7480S11,P7480S11A1,AREA,MES,DPTO,fex_c_2011
5413294,1,5,1,90,2,,1,6,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,92.355630269
5413295,1,1,1,90,2,,1,15,2,,1,4,2,,2,,2,,2,,2,,2,,23,03,23,172.31576953
5413295,1,2,1,90,2,,1,2,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,172.31576953
5413295,1,3,1,90,2,,1,5,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,172.31576953
5413296,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,157.37206939
5413296,1,2,1,90,2,,1,38,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,157.37206939
5413297,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,133.95624212
5413297,1,2,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,133.95624212
5413297,1,4,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,133.95624212
5413298,1,1,1,90,2,,1,21,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,170.69118324
5413298,1,2,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,170.69118324
5413298,1,3,1,90,2,,1,21,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,170.69118324
5413298,1,4,1,90,2,,1,21,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,170.69118324
5413299,1,1,1,90,2,,1,13,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,193.03771475
5413299,1,2,1,90,2,,1,12,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,193.03771475
5413300,1,1,1,90,2,,1,7,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,157.37206939
5413300,1,2,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,157.37206939
5413301,1,1,1,90,2,,1,14,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,202.30752616
5413301,1,2,1,90,2,,1,24,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,202.30752616
5413301,1,3,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,202.30752616
5413301,1,4,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,202.30752616
5413301,1,5,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,202.30752616
5413302,1,1,1,90,2,,1,27,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,132.98230708
5413302,1,2,1,90,2,,1,8,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,132.98230708
5413302,1,3,1,90,2,,1,7,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,132.98230708
5413302,1,4,1,90,2,,1,14,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,132.98230708
5413302,1,5,1,90,2,,1,13,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,132.98230708
5413303,1,1,1,90,2,,1,30,2,,2,,1,14,2,,2,,2,,2,,2,,23,03,23,177.15688413
5413303,1,2,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,177.15688413
5413303,1,3,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,177.15688413
5413304,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,155.32883858
5413304,1,2,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,155.32883858
5413304,1,3,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,155.32883858
5413305,1,1,1,90,2,,1,26,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,154.21948928
5413306,1,1,1,90,2,,1,32,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,181.39813976
5413306,1,2,1,90,2,,1,14,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,181.39813976
5413307,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,187.17839779
5413307,1,2,1,90,2,,1,15,2,,2,,1,7,2,,2,,2,,2,,2,,23,03,23,187.17839779
5413307,1,3,1,90,2,,1,5,2,,1,3,1,5,2,,2,,2,,2,,2,,23,03,23,187.17839779
5413307,1,4,1,90,2,,1,12,2,,1,24,1,5,2,,2,,2,,2,,2,,23,03,23,187.17839779
5413308,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,123.72771801
5413308,1,2,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,123.72771801
5413309,1,1,1,90,2,,1,3,2,,1,8,2,,2,,2,,2,,2,,2,,23,03,23,164.44801338
5413309,1,2,1,90,2,,1,10,2,,1,52,2,,2,,2,,2,,2,,2,,23,03,23,164.44801338
5413310,1,1,1,90,2,,1,24,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,213.57393351
5413310,1,2,1,90,2,,1,12,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,213.57393351
5413310,1,3,1,90,2,,1,15,2,,2,,2,,2,,1,34,2,,2,,2,,23,03,23,213.57393351
5413310,1,4,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,213.57393351
5413311,1,1,1,90,2,,2,,2,,1,14,2,,2,,2,,2,,2,,2,,23,03,23,184.02581767
5413311,1,2,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,184.02581767
5413311,1,4,1,90,2,,1,30,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,184.02581767
5413312,1,1,1,90,2,,1,12,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,209.84668021
5413312,1,2,1,90,2,,1,24,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,209.84668021
5413313,1,1,1,90,2,,1,12,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,168.83042993
5413314,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,137.10882223
5413314,1,2,1,90,2,,1,15,2,,1,20,2,,2,,2,,2,,2,,2,,23,03,23,137.10882223
5413314,1,3,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,137.10882223
5413314,1,4,1,90,2,,1,7,2,,1,15,2,,2,,2,,2,,2,,2,,23,03,23,137.10882223
5413315,1,1,1,90,2,,1,28,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,181.39813976
5413315,1,2,1,90,2,,1,8,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,181.39813976
5413316,1,1,1,90,2,,1,7,2,,1,10,2,,2,,2,,2,,2,,2,,23,03,23,165.05439731
5413316,1,2,1,90,2,,1,35,2,,1,14,2,,2,,2,,2,,2,,2,,23,03,23,165.05439731
5413316,1,3,1,90,2,,1,32,2,,1,28,2,,2,,2,,2,,2,,2,,23,03,23,165.05439731
5413317,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,128.00486978
5413317,1,2,1,90,2,,1,30,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,128.00486978
5413317,1,3,1,90,2,,1,14,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,128.00486978
5413317,1,4,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,128.00486978
5413317,1,5,1,90,2,,1,21,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,128.00486978
5413318,1,1,1,90,2,,1,10,2,,1,9,2,,2,,2,,2,,2,,2,,23,03,23,204.96129829
5413318,1,2,1,90,2,,1,34,2,,1,25,2,,2,,2,,2,,2,,2,,23,03,23,204.96129829
5413319,1,1,1,90,2,,1,40,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,214.51758893
5413319,1,2,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,214.51758893
5413320,1,1,1,90,2,,1,33,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,174.00430402
5413320,1,2,1,90,2,,1,12,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,174.00430402
5413321,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,368.46565624
5413321,1,2,1,90,2,,1,35,2,,1,35,2,,2,,2,,2,,2,,2,,23,03,23,368.46565624
5413321,1,3,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,368.46565624
5413323,1,1,1,90,2,,1,6,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,128.28235339
5413323,1,2,1,90,2,,1,14,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,128.28235339
5413323,1,3,1,90,2,,1,10,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,128.28235339
5413323,1,4,1,90,2,,1,10,2,,2,,1,8,2,,2,,2,,2,,2,,23,03,23,128.28235339
5413323,1,5,1,90,2,,1,7,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,128.28235339
5413324,1,1,1,90,2,,1,30,2,,1,21,2,,2,,2,,2,,2,,2,,23,03,23,247.81376894
5413324,1,2,1,90,2,,2,,2,,1,15,2,,2,,2,,2,,2,,2,,23,03,23,247.81376894
5413325,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,230.23787889
5413325,1,2,1,90,2,,1,45,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,230.23787889
5413325,1,3,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,230.23787889
5413325,1,4,1,90,2,,1,28,2,,1,24,2,,2,,2,,2,,2,,2,,23,03,23,230.23787889
5413326,1,1,1,90,2,,2,,2,,1,14,2,,2,,2,,2,,2,,2,,23,03,23,215.16824018
5413326,1,2,1,90,2,,1,30,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,215.16824018
5413326,1,3,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,215.16824018
5413327,1,1,1,90,2,,1,3,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,186.57201386
5413327,1,2,1,90,2,,1,17,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,186.57201386
5413327,1,3,1,90,2,,1,7,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,186.57201386
5413328,1,1,1,90,2,,1,35,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,425.07210051
5413328,1,2,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,425.07210051
5413328,1,3,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,425.07210051
5413328,1,4,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,425.07210051
5413328,1,5,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,425.07210051
5413328,1,6,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,425.07210051
5413329,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,490.94916641
5413329,1,2,1,90,2,,1,35,2,,1,35,2,,2,,2,,2,,2,,2,,23,03,23,490.94916641
5413330,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,152.98965284
5413330,1,2,1,90,2,,1,38,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,152.98965284
5413330,1,3,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,152.98965284
5413331,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,139.92192837
5413331,1,2,1,90,2,,1,32,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,139.92192837
5413331,1,3,1,90,2,,1,17,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,139.92192837
5413331,1,4,1,90,2,,1,10,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,139.92192837
5413331,1,5,1,90,2,,1,10,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,139.92192837
5413332,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,414.60096805
5413332,1,2,1,90,2,,1,35,2,,1,35,2,,2,,2,,2,,2,,2,,23,03,23,414.60096805
5413333,1,1,1,90,2,,1,10,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,181.39813976
5413333,1,2,1,90,2,,1,8,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,181.39813976
5413334,1,1,1,90,2,,1,20,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,184.23282812
5413334,2,1,2,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,184.23282812
5413334,2,2,2,90,2,,1,35,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,184.23282812
5413335,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,174.65495526
5413335,1,2,1,90,2,,1,30,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,174.65495526
5413335,1,3,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,174.65495526
5413336,1,1,1,90,2,,1,30,2,,2,,1,20,2,,2,,2,,2,,2,,23,03,23,138.33865866
5413336,1,2,1,90,2,,1,30,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,138.33865866
5413337,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,409.92259658
5413337,1,2,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,409.92259658
5413338,1,1,1,90,2,,1,20,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,151.38028891
5413338,1,2,1,90,2,,1,10,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,151.38028891
5413338,1,3,1,90,2,,1,4,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,151.38028891
5413338,1,4,1,90,2,,1,3,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,151.38028891
5413339,1,1,1,90,2,,1,20,2,,1,25,2,,2,,2,,2,,2,,2,,23,03,23,214.51758893
5413339,1,3,1,90,2,,1,10,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,214.51758893
5413340,1,1,1,90,1,2,1,5,2,,1,10,2,,2,,2,,2,,2,,2,,23,03,23,204.96129829
5413340,1,2,1,90,2,,1,12,2,,1,15,2,,2,,2,,2,,2,,2,,23,03,23,204.96129829
5413341,1,1,1,90,2,,1,2,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,194.43977001
5413341,1,2,1,90,2,,1,13,2,,1,5,2,,2,,2,,2,,2,,2,,23,03,23,194.43977001
5413341,1,3,1,90,2,,1,5,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,194.43977001
5413341,1,4,1,90,2,,1,5,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,194.43977001
5413342,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,192.10058427
5413342,1,2,1,90,2,,1,35,2,,1,35,2,,2,,2,,2,,2,,2,,23,03,23,192.10058427
5413342,1,3,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,192.10058427
5413342,1,4,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,192.10058427
5413343,1,1,1,90,2,,1,8,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,197.27897038
5413344,1,1,1,90,2,,1,5,2,,1,5,2,,2,,2,,2,,2,,2,,23,03,23,204.96129829
5413344,1,2,1,90,2,,1,40,2,,1,20,2,,2,,2,,2,,2,,2,,23,03,23,204.96129829
5413345,1,1,1,90,2,,1,30,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,142.76112874
5413345,1,2,1,90,2,,1,35,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,142.76112874
5413346,1,1,1,90,2,,1,5,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,285.52225748
5413346,1,2,1,90,2,,1,10,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,285.52225748
5413347,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,275.1581133
5413347,1,2,1,90,2,,1,35,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,275.1581133
5413347,1,3,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,275.1581133
5413347,1,4,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,275.1581133
5413347,2,1,2,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,275.1581133
5413347,2,2,2,90,2,,1,35,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,275.1581133
5413347,2,3,2,90,2,,1,35,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,275.1581133
5413348,1,1,1,90,2,,1,5,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,361.83941469
5413348,1,2,1,90,2,,1,3,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,361.83941469
5413348,1,3,1,90,2,,1,15,2,,1,30,2,,2,,2,,2,,2,,2,,23,03,23,361.83941469
5413348,1,4,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,361.83941469
5413348,1,6,1,90,2,,1,4,2,,2,,2,,2,,1,25,2,,2,,2,,23,03,23,361.83941469
5413349,1,1,1,90,2,,1,12,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,194.25434177
5413349,1,2,1,90,2,,1,32,2,,1,30,2,,2,,2,,2,,2,,2,,23,03,23,194.25434177
5413349,1,5,1,90,2,,1,30,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,194.25434177
5413349,1,6,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,194.25434177
5413350,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,314.74413878
5413350,1,2,1,90,2,,1,10,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,314.74413878
5413351,1,1,1,90,2,,1,3,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,333.57439823
5413351,1,2,1,90,2,,1,10,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,333.57439823
5413352,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,171.80053255
5413352,1,2,1,90,2,,1,30,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,171.80053255
5413352,1,3,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,171.80053255
5413352,1,4,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,171.80053255
5413352,1,5,1,90,2,,1,16,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,171.80053255
5413352,1,6,1,90,2,,1,14,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,171.80053255
5413353,1,1,1,90,2,,1,35,2,,1,35,2,,2,,2,,2,,2,,2,,23,03,23,149.5411178
5413354,1,1,1,90,2,,1,36,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,168.83042993
5413355,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,424.77082729
5413355,1,2,1,90,2,,1,35,2,,1,35,2,,2,,2,,2,,2,,2,,23,03,23,424.77082729
5413356,1,1,1,90,2,,1,28,2,,1,22,2,,2,,2,,2,,2,,2,,23,03,23,243.11381525
5413356,1,2,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,243.11381525
5413357,1,1,1,90,2,,1,40,2,,1,20,2,,2,,2,,2,,2,,2,,23,03,23,294.40386413
5413358,1,1,1,90,2,,1,10,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,314.74413878
5413358,1,2,1,90,2,,1,35,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,314.74413878
5413359,1,1,1,90,2,,1,4,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,333.57439823
5413359,1,2,1,90,2,,1,20,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,333.57439823
5413360,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,172.31576953
5413360,1,2,1,90,2,,1,40,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,172.31576953
5413360,1,3,1,90,2,,1,15,2,,1,15,2,,2,,1,28,2,,2,,2,,23,03,23,172.31576953
5413361,1,1,1,90,2,,1,5,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,155.82734996
5413361,1,2,1,90,2,,1,16,2,,1,6,2,,2,,2,,2,,2,,2,,23,03,23,155.82734996
5413361,1,3,1,90,2,,1,7,2,,1,8,2,,2,,1,30,2,,2,,2,,23,03,23,155.82734996
5413361,1,4,1,90,2,,1,6,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,155.82734996
5413361,1,5,1,90,2,,1,7,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,155.82734996
5413361,1,7,1,90,2,,1,26,2,,1,12,2,,2,,2,,2,,2,,2,,23,03,23,155.82734996
5413361,2,1,2,90,2,,1,10,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,155.82734996
5413361,2,2,2,90,2,,1,36,2,,1,12,2,,2,,2,,2,,2,,2,,23,03,23,155.82734996
5413361,2,3,2,90,2,,1,5,2,,2,,2,,2,,1,35,2,,2,,2,,23,03,23,155.82734996
5413361,2,4,2,90,2,,1,7,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,155.82734996
5413361,2,5,2,90,2,,1,5,2,,2,,2,,2,,1,32,2,,2,,2,,23,03,23,155.82734996
5413361,2,6,2,90,2,,1,5,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,155.82734996
5413361,2,7,2,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,155.82734996
5413361,3,1,3,90,2,,1,17,2,,1,15,2,,2,,2,,2,,2,,2,,23,03,23,155.82734996
5413361,3,2,3,90,2,,1,7,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,155.82734996
5413361,3,3,3,90,2,,1,7,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,155.82734996
5413361,4,1,4,90,2,,2,,2,,1,13,2,,2,,2,,2,,2,,2,,23,03,23,155.82734996
5413361,4,2,4,90,2,,1,26,2,,1,18,2,,2,,2,,2,,2,,2,,23,03,23,155.82734996
5413362,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,179.96129288
5413362,1,2,1,90,2,,1,15,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,179.96129288
5413362,1,3,1,90,2,,1,18,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,179.96129288
5413362,1,4,1,90,2,,1,20,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,179.96129288
5413363,1,1,1,90,2,,1,37,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,214.22458475
5413363,1,2,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,214.22458475
5413363,1,3,1,90,2,,1,15,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,214.22458475
5413363,1,4,1,90,2,,1,24,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,214.22458475
5413363,1,5,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,214.22458475
5413364,1,1,1,90,2,,1,20,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,165.99122956
5413364,1,2,1,90,2,,1,32,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,165.99122956
5413364,1,3,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,165.99122956
5413364,1,4,1,90,2,,1,20,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,165.99122956
5413365,1,1,1,90,2,,1,7,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,157.37206939
5413365,1,2,1,90,2,,1,32,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,157.37206939
5413366,1,1,1,90,2,,1,26,2,,1,18,2,,2,,2,,2,,2,,2,,23,03,23,194.73277419
5413367,1,1,1,90,2,,1,19,2,,2,,1,24,2,,2,,2,,2,,2,,23,03,23,120.26927892
5413367,1,2,1,90,2,,1,40,2,,2,,1,20,2,,2,,2,,2,,2,,23,03,23,120.26927892
5413367,1,3,1,90,2,,1,32,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,120.26927892
5413367,1,4,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,120.26927892
5413367,1,5,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,120.26927892
5413367,1,6,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,120.26927892
5413367,1,7,1,90,2,,1,1,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,120.26927892
5413368,1,1,1,90,2,,2,,2,,1,7,2,,2,,2,,2,,2,,2,,23,03,23,204.96129829
5413368,1,2,1,90,2,,1,36,2,,1,18,2,,2,,2,,2,,2,,2,,23,03,23,204.96129829
5413369,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,184.23282812
5413369,1,2,1,90,2,,1,40,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,184.23282812
5413369,1,3,1,90,2,,1,16,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,184.23282812
5413370,1,1,1,90,2,,1,12,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,131.59547416
5413370,1,2,1,90,2,,1,20,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,131.59547416
5413370,1,3,1,90,2,,1,30,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,131.59547416
5413371,1,1,1,90,2,,1,10,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,181.87206017
5413371,1,2,1,90,2,,1,4,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,181.87206017
5413371,1,3,1,90,2,,1,7,2,,2,,2,,2,,1,15,2,,2,,2,,23,03,23,181.87206017
5413372,1,1,1,90,2,,1,10,2,,1,8,2,,2,,2,,2,,2,,2,,23,03,23,120.13711363
5413372,1,2,1,90,2,,1,32,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,120.13711363
5413372,1,3,1,90,2,,1,12,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,120.13711363
5413372,1,4,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,120.13711363
5413373,1,1,1,90,2,,1,5,2,,1,6,2,,2,,2,,2,,2,,2,,23,03,23,266.09547743
5413373,1,2,1,90,2,,1,5,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,266.09547743
5413373,1,3,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,266.09547743
5413373,1,5,1,90,2,,1,4,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,266.09547743
5413374,1,1,1,90,2,,1,2,2,,1,8,2,,2,,2,,2,,2,,2,,23,03,23,204.96129829
5413374,1,2,1,90,2,,1,12,2,,1,10,2,,2,,2,,2,,2,,2,,23,03,23,204.96129829
5413375,1,1,1,90,2,,1,6,2,,1,8,2,,2,,2,,2,,2,,2,,23,03,23,204.96129829
5413375,1,2,1,90,2,,1,5,2,,2,,2,,2,,2,,2,,2,,2,,23,03,23,204.96129829
