DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,CLASE,P7430,P7450,P7450S1,P7452,P7454,P7456,P7458,P7458S1,P7460,P7470,P7472,P7472S1,P744,P1884,P1807,P6921,INI,MES,p7440,DPTO,fex_c_2011
5404887,1,4,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,19,1225.2483479
5404887,1,5,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,19,1225.2483479
5404890,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,19,1089.8628042
5404891,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,19,1213.166196
5404891,1,8,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,19,1213.166196
5404891,1,10,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,19,1213.166196
5404892,1,3,1,80,2,1,2,,2,,,2,,2,,2,,,,,2,1,03,1.2,19,1054.4449444
5404893,1,6,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,19,1254.1957477
5404893,1,7,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,19,1254.1957477
5404893,1,9,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,19,1254.1957477
5404894,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,19,1924.5831913
5404894,1,5,1,80,2,2,,,,1,2,1,,2,,2,,1,40,903600,2,1,03,,19,1924.5831913
5404895,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,19,1036.0142894
5404897,1,1,1,80,2,1,9,POR LA EDAD,2,,,8,,2,,2,,,,,2,1,03,4,19,740.19538251
5404897,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,19,740.19538251
5404900,1,3,1,80,2,1,8,,2,,,2,,2,,2,,,,,2,1,03,1.4,19,1404.382461
5404901,1,1,1,80,2,1,6,,2,,,8,,2,,2,,,,,2,1,03,4,19,1298.5210186
5404901,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,19,1298.5210186
5404901,1,3,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,19,1298.5210186
5404902,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,19,872.76930905
5404902,1,2,1,80,2,1,9,POR LA PANDEMIA,2,,,1,,2,,2,,,,,2,1,03,1.4,19,872.76930905
5404902,1,5,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,19,872.76930905
5404902,1,6,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,19,872.76930905
5404902,1,7,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,19,872.76930905
5404904,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,19,1612.7705805
5404905,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,19,959.00792196
5404906,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,19,1273.6144044
5404907,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,19,640.95050682
5404907,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,19,640.95050682
5404908,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,19,1185.213001
5404909,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,19,1573.7058496
5404912,1,5,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,19,1003.8942862
5404916,1,1,1,80,2,1,9,POR LA PANDEMIA,2,,,8,,2,,2,,,,,2,1,03,2,19,498.47477925
5404916,1,2,1,80,2,1,9,POR LA PANDEMIA,2,,,4,,2,,2,,2,,300000,2,1,03,2,19,498.47477925
5404916,1,3,1,80,2,1,8,,2,,,9,,2,,2,,,,,2,1,03,4,19,498.47477925
5404916,1,4,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,03,3,19,498.47477925
5404916,1,5,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,19,498.47477925
5404916,1,11,1,80,2,2,,,,1,2,8,,2,,2,,1,40,400000,2,1,03,,19,498.47477925
5404916,1,14,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,19,498.47477925
5404917,1,2,1,80,2,1,9,POR LA EDAD,2,,,8,,2,,2,,,,,2,1,03,4,19,844.2832678
5404917,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,19,844.2832678
5404918,1,2,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,03,3,19,1466.1503852
5404918,1,6,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,19,1466.1503852
5404919,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,19,931.86639207
5404920,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,19,1465.2511551
5404920,1,5,1,80,2,1,3,,2,,,1,,2,,2,,1,24,300000,2,1,03,2,19,1465.2511551
5404921,1,2,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,19,1827.0524585
5404922,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,19,675.11221607
5404922,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,19,675.11221607
5404922,1,4,1,80,2,1,8,,2,,,1,,2,,2,,1,40,906500,2,1,03,3,19,675.11221607
5404923,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,19,498.47477925
5404923,1,2,1,80,2,1,7,,2,,,7,,2,,2,,,,,2,1,03,2,19,498.47477925
5404923,1,4,1,80,2,1,8,,2,,,9,,2,,2,,,,,2,1,03,2,19,498.47477925
5404932,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,19,740.19538251
5404933,1,2,1,80,2,2,,,,2,,,.,2,,2,,1,40,906500,2,1,03,,19,1647.5747448
5404934,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,19,1169.3741822
5404935,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,19,985.10121141
5404936,1,2,1,80,2,1,9,POR LA PANDEMIA,2,,,1,,2,,2,,1,66,500000,2,1,03,1.4,19,923.67688781
5404940,1,3,1,80,2,1,9,POR LA EDAD,2,,,8,,2,,2,,,,,2,1,03,3,19,939.40794205
5404941,1,4,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,19,1054.1594099
5404942,1,4,1,80,2,1,3,,2,,,9,,2,,2,,2,,98,2,1,03,1.3,19,1297.264868
5404943,1,6,1,80,2,1,3,,2,,,2,,2,,2,,,,,2,1,03,3,19,1452.6227518
5404943,1,8,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,19,1452.6227518
5404944,1,2,1,80,2,1,8,,2,,,9,,2,,2,,,,,2,1,03,4,19,1128.9275351
5404944,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,19,1128.9275351
5404944,1,5,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,19,1128.9275351
5404948,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,19,843.38403776
5404948,1,3,1,80,2,1,6,,2,,,1,,2,,2,,1,40,500000,2,1,03,1.3,19,843.38403776
5404950,1,1,1,80,2,1,9,POR LA EDAD,2,,,4,,2,,2,,,,,2,1,03,4,19,498.47477925
5404950,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,19,498.47477925
5404950,1,5,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,19,498.47477925
5404951,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,19,950.29704709
5404952,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,19,1385.6817111
5404958,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,19,498.47477925
5404961,1,1,1,80,2,1,4,,2,,,8,,2,,2,,,,,2,1,03,4,19,1231.5799779
5404962,1,1,1,80,2,1,4,,2,,,8,,2,,2,,,,,2,1,03,4,19,505.56496316
5404964,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,19,1054.4449444
5404965,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,19,1356.0164045
5404965,1,4,1,80,2,1,8,,2,,,9,,2,,2,,,,,2,1,03,2,19,1356.0164045
5404965,1,7,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,19,1356.0164045
5404967,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,19,1185.213001
5404968,1,1,1,80,2,1,4,,2,,,8,,3,,2,,,,,3,1,03,4,19,1423.7529411
5404968,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,19,1423.7529411
5404968,1,8,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,19,1423.7529411
5409286,1,1,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,03,3,50,2246.4356205
5409286,1,2,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,50,2246.4356205
5409286,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,50,2246.4356205
5409287,1,1,1,80,2,1,4,,2,,,9,,2,,2,,,,,2,1,03,1.4,50,547.91112695
5409288,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,50,547.91112695
5409288,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,50,547.91112695
5409289,1,2,1,80,2,1,3,,2,,,1,,2,,2,,,,,2,1,03,2,50,2246.4356205
5409290,1,1,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,50,2246.4356205
5409290,1,2,1,80,2,1,2,,2,,,2,,2,,2,,,,,2,1,03,1.4,50,2246.4356205
5409290,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,50,2246.4356205
5409290,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,50,2246.4356205
5409290,1,5,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,50,2246.4356205
5409291,1,2,1,80,2,1,6,,2,,,9,,2,,2,,,,,2,1,03,4,50,2246.4356205
5409291,1,3,1,80,2,1,8,,2,,,1,,2,,2,,1,48,600000,2,1,03,1.2,50,2246.4356205
5409291,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,50,2246.4356205
5409291,1,5,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,50,2246.4356205
5409292,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,03,1.3,50,2246.4356205
5409293,1,1,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,50,547.91112695
5409293,1,2,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,50,547.91112695
5409293,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,50,547.91112695
5409294,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,03,3,50,547.91112695
5409294,1,2,1,80,2,1,3,,2,,,1,,2,,2,,1,40,300000,2,1,03,4,50,547.91112695
5409294,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,50,547.91112695
5409295,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,50,2246.4356205
5409295,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,50,2246.4356205
5409296,1,1,1,80,2,1,3,,2,,,1,,2,,2,,,,,2,1,03,4,50,547.91112695
5409296,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,50,547.91112695
5409296,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,50,547.91112695
5409297,1,1,1,80,2,1,7,,2,,,11,,2,,2,,,,,2,1,03,4,50,547.91112695
5409297,1,2,1,80,2,1,3,,2,,,11,,2,,2,,,,,2,1,03,4,50,547.91112695
5409298,1,2,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,50,547.91112695
5409299,1,2,1,80,2,1,3,,2,,,1,,2,,2,,,,,2,1,03,3,50,2246.4356205
5409299,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,50,2246.4356205
5409300,1,2,1,80,2,1,3,,2,,,11,,2,,2,,,,,2,1,03,1.4,50,2246.4356205
5409318,1,2,1,80,2,1,3,,2,,,11,,2,,2,,,,,2,1,03,4,50,547.91112695
5409319,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,50,547.91112695
5409319,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,50,547.91112695
5409319,1,5,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,50,547.91112695
5409320,1,2,1,80,2,1,3,,2,,,9,,2,,2,,2,,300000,2,1,03,1.2,50,1212.236083
5409321,1,2,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,50,547.91112695
5409323,1,1,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,03,2,50,547.91112695
5409325,1,2,1,80,2,1,8,,2,,,9,,2,,2,,,,,2,1,03,4,50,2246.4356205
5409325,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,50,2246.4356205
5409325,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,50,2246.4356205
5409326,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,03,2,50,547.91112695
5409331,1,2,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,50,547.91112695
5409336,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,50,547.91112695
5409336,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,50,547.91112695
5409343,1,2,1,80,2,1,3,,2,,,1,,2,,2,,,,,2,1,03,4,50,547.91112695
5409346,1,2,1,80,2,1,3,,2,,,11,,2,,2,,,,,2,1,03,4,50,2246.4356205
5409346,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,50,2246.4356205
5409346,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,50,2246.4356205
5409348,1,2,1,80,2,1,6,,2,,,9,,2,,2,,,,,2,1,03,3,50,547.91112695
5409349,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,50,2931.9414925
5409349,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,50,2931.9414925
5409350,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,50,1116.2603489
5409351,1,1,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,50,715.10768109
5409351,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,50,715.10768109
5409353,1,1,1,80,2,1,4,,2,,,8,,2,,2,,,,,2,1,03,4,50,715.10768109
5409353,1,2,1,80,2,1,4,,2,,,9,,2,,2,,,,,2,1,03,3,50,715.10768109
5409356,1,2,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,50,715.10768109
5409357,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,03,2,50,2931.9414925
5409361,1,2,1,80,2,1,3,,2,,,9,,2,,2,,1,48,250000,2,1,03,2,52,3023.466145
5409362,1,2,1,80,2,1,3,,2,,,9,,2,,2,,1,24,300000,2,1,03,4,52,3401.5285236
5409362,1,4,1,80,2,1,2,,2,,,2,,2,,2,,,,,2,1,03,1.2,52,3401.5285236
5409362,1,5,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,52,3401.5285236
5409363,1,2,1,80,2,1,3,,2,,,9,,2,,2,,1,24,300000,2,1,03,4,52,2545.1194753
5409363,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,52,2545.1194753
5409377,1,2,1,80,2,1,7,,2,,,9,,2,,2,,,,,2,1,03,2,52,2244.2308385
5409377,1,4,1,80,2,2,,,,2,,,.,2,,2,,1,25,800000,2,1,03,,52,2244.2308385
5409378,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,52,2367.6614423
5409379,1,7,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,52,4937.6530179
5409380,1,1,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,03,1.3,52,2922.9151226
5409380,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,52,2922.9151226
5409381,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,03,1.3,52,2846.0081121
5409382,1,2,1,80,2,1,2,,2,,,2,,,,2,,,,,,1,03,1.2,52,2036.1385445
5409383,1,4,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,52,3123.252737
5409383,1,5,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,52,3123.252737
5409387,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,03,2,52,2816.3219249
5409388,1,2,1,80,2,1,3,,2,,,9,,2,,2,,2,,500000,2,1,03,4,52,4003.3057972
5409389,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,52,2545.1194753
5409390,1,2,1,80,2,1,8,,2,,,2,,2,,2,,1,25,908000,2,1,03,1.3,52,1735.2499077
5409390,1,3,1,80,2,1,8,,2,,,2,,2,,2,,,,,2,1,03,1.3,52,1735.2499077
5409391,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,52,1440.1192984
5409391,1,4,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,52,1440.1192984
5409392,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,52,3223.8037594
5409393,1,1,1,80,2,1,4,,2,,,4,,2,,1,300000,,,,2,1,03,4,52,1460.6032047
5409394,1,4,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,52,2745.4570896
5409397,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,52,5760.4771935
5409397,1,7,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,52,5760.4771935
5409398,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,03,3,52,2138.4625648
5409398,1,2,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,52,2138.4625648
5409399,1,3,1,80,2,1,2,,2,,,2,,2,,2,,1,24,500000,2,1,03,1.2,52,3801.9370211
5409399,1,4,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,52,3801.9370211
5409399,1,5,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,52,3801.9370211
5409400,1,2,1,80,2,1,3,,2,,,4,,2,,2,,,,,2,1,03,4,52,3481.0175685
5409402,1,2,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,52,3326.8383003
5409404,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,03,2,52,3678.3427883
5409406,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,52,1682.3779124
5409408,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,52,1682.3779124
5409408,1,6,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,52,1682.3779124
5409424,1,3,1,80,2,1,4,,2,,,4,,2,,2,,2,,500000,2,1,03,2,52,3724.2050865
5409424,1,4,1,80,2,1,2,,2,,,2,,2,,1,908526,2,,908526,2,1,03,1.2,52,3724.2050865
5409425,1,2,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,52,2634.3195944
5409425,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,52,2634.3195944
5409426,1,1,1,80,2,1,3,,2,,,1,,2,,2,,,,,2,1,03,4,52,3801.9370211
5409426,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,52,3801.9370211
5409426,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,52,3801.9370211
5409426,1,5,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,52,3801.9370211
5409427,1,1,1,80,2,1,4,,2,,,8,,2,,2,,,,,2,1,03,4,52,1460.6032047
5409428,1,2,1,80,2,1,3,,2,,,9,,2,,2,,2,,300000,2,1,03,4,52,1837.573928
5409428,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,52,1837.573928
5409431,1,2,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,52,1440.1192984
5409434,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,52,2491.8723641
5409436,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,03,3,52,3134.6036402
5409437,1,1,1,80,2,1,3,,2,,,1,,2,,2,,1,40,200000,2,1,03,1.3,52,3046.3457264
5409437,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,52,3046.3457264
5409438,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,52,1460.6032047
5409439,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,52,1460.6032047
5409440,1,2,1,80,2,1,8,,2,,,1,,2,,1,600000,,,,2,1,03,1.2,52,3589.5571419
5409441,1,2,1,80,2,1,6,,2,,,1,,2,,2,,1,24,500000,2,1,03,3,52,3589.5571419
5409443,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,52,1460.6032047
5409444,1,2,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,52,2213.5965775
5409476,1,2,1,80,2,1,3,,2,,,9,,2,,2,,2,,500000,2,1,03,2,70,1183.1952795
5409476,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,70,1183.1952795
5409477,1,4,1,80,2,2,,,,2,,,.,2,,2,,2,,700000,2,1,03,,70,851.96681316
5409479,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,70,844.89774275
5409481,1,2,1,80,2,1,8,,2,,,1,,2,,2,,1,28,400000,2,1,03,2,70,1201.8654545
5409481,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,70,1201.8654545
5409482,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,70,858.40119684
5409483,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,70,1438.6494444
5409484,1,2,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,03,3,70,554.03333965
5409484,1,4,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,70,554.03333965
5409484,1,5,1,80,2,2,,,,2,,,.,2,,2,,1,25,350000,2,1,03,,70,554.03333965
5409484,1,9,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,70,554.03333965
5409485,1,1,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,70,458.59112997
5409485,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,70,458.59112997
5409485,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,70,458.59112997
5409498,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,76,1841.9981706
5409500,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,76,1573.6137573
5409500,1,4,1,80,2,1,6,,2,,,2,,2,,2,,,,,2,1,03,2,76,1573.6137573
5409500,1,5,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,76,1573.6137573
5409504,1,1,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,76,2476.7592436
5409505,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,76,2752.0672009
5409505,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,76,2752.0672009
5409507,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,76,1443.5866077
5409507,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,76,1443.5866077
5409507,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,76,1443.5866077
5409514,1,1,1,80,2,1,4,,2,,,4,,2,,2,,2,,98,2,1,03,1.4,76,3053.6802735
5409515,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,76,3409.4508546
5409524,1,2,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,76,1443.5866077
5409526,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,03,2,76,2720.5322731
5409559,1,1,1,80,2,1,5,,2,,,8,,2,,2,,,,,2,1,03,4,68,1810.5860133
5409560,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,68,1029.1009699
5409561,1,1,1,80,2,1,8,,2,,,1,,2,,2,,,,,2,1,03,1.2,68,1029.1009699
5409561,1,2,1,80,2,1,8,,2,,,1,,2,,2,,,,,2,1,03,1.2,68,1029.1009699
5409562,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,68,1029.1009699
5409562,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,68,1029.1009699
5409562,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,68,1029.1009699
5409562,1,5,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,68,1029.1009699
5409566,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,68,4219.3139767
5409566,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,68,4219.3139767
5409566,1,5,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,68,4219.3139767
5409566,1,6,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,68,4219.3139767
5409568,1,1,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,03,3,68,1029.1009699
5409568,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,68,1029.1009699
5409570,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,03,2,68,4219.3139767
5409570,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,68,4219.3139767
5409571,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,68,1029.1009699
5409572,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,68,4219.3139767
5409573,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,03,3,68,1029.1009699
5409574,1,1,1,80,2,1,5,,2,,,8,,2,,2,,,,,2,1,03,4,68,1029.1009699
5409574,1,2,1,80,2,1,5,,2,,,10,,2,,2,,,,,2,1,03,4,68,1029.1009699
5409574,1,3,1,80,2,1,5,,2,,,10,,2,,2,,,,,2,1,03,4,68,1029.1009699
5409574,1,4,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,68,1029.1009699
5409575,1,1,1,80,2,1,9,PANDEMIA COVID 19,2,,,1,,2,,2,,1,50,600000,2,1,03,1.2,68,1029.1009699
5409575,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,68,1029.1009699
5409575,1,3,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,03,1.4,68,1029.1009699
5410235,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,25,2382.1109255
5410236,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,25,8300.5505616
5410236,1,5,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,25,8300.5505616
5410240,1,3,1,80,2,1,4,,2,,,4,,2,,2,,2,,908526,2,1,03,3,25,2382.1109255
5410243,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,25,4797.691657
5410243,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,25,4797.691657
5410245,1,3,1,80,2,1,2,,2,,,2,,2,,2,,2,,450000,2,1,03,2,25,8000.5902514
5410254,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,25,7259.4336139
5410257,1,1,1,80,2,1,8,,2,,,8,,3,,2,,,,,3,1,03,3,25,2382.1109255
