DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;P388;P6440;P6450;P6460;P6460S1;P6400;P6410;P6422;P6424S1;P6424S2;P6424S3;P6426;P6430S1;P6480;P6480S1;P9440;P6500;P6510;P6510S1;P6510S2;P6590;P6590S1;P6600;P6600S1;P6610;P6610S1;P6620;P6620S1;P6585S1;P6585S1A1;P6585S1A2;P6585S2;P6585S2A1;P6585S2A2;P6585S3;P6585S3A1;P6585S3A2;P6585S4;P6585S4A1;P6585S4A2;P6545;P6545S1;P6545S2;P6580;P6580S1;P6580S2;P6630S1;P6630S1A1;P6630S2;P6630S2A1;P6630S3;P6630S3A1;P6630S4;P6630S4A1;P6630S6;P6630S6A1;P6640;P6640S1;P1800;P1800S1;P1801S1;P1801S2;P1801S3;P1802;P6765;P6765S1;P6772;P6772S1;P6773S1;P6775;P6750;P6760;P550;P6780;P6780S1;P1879;P1805;P6790;P6800;P6810;P6810S1;P6850;P6830;P6830S1;P3148;P6870;P6880;P6880S1;P6915;P6915S1;P6920;P6930;P6940;P6960;P6980S1;P6980S2;P6980S3;P6980S4;P6980S5;P6980S6;P6980S7;P6980S7A1;P6980S8;P6990;P9450;P7020;P760;P7026;P7028;P7028S1;P1880;P7040;P390;P7045;P7050;P7050S1;P7070;P7075;P7077;P7090;P7100;P7110;P7120;P7130;P7140S1;P7140S2;P7140S3;P7140S4;P7140S5;P7140S6;P7140S7;P7140S8;P7140S9;P7140S9A1;P7150;P7160;P7170S1;P7170S5;P7170S6;P7180;P514;P515;P1881;P1882;P7240;P7240S1;P6980;P7140;OFICIO;RAMA2D_R4;OCI;MES;P6430;RAMA4D_R4;INGLABO;DPTO;fex_c_2011;RAMA4DP8_R4
6,022,049;1;3;1;60;;1;44;2;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;2;150,000;1;;3;;1;2;6;15;2;;15;;;;1;1;;2;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;1;1;1;2;2;2;2;2;2;2;;2;2;1;2;2;2;2;1;14;;3;;1;1;13;85;1;11;4;8559;150000;44;4160.5248721;
6,022,050;1;1;1;60;;1;44;2;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;2;30,000;1;;1;;1;2;4;40;;.;30;6;;2;1;1;;11;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;1;5;2;1;1;2;1;2;1;2;1;2;2;2;;2;1;1;2;1;2;2;1;14;;8;;1;1;41;10;1;11;4;1081;30000;44;4435.4207943;
6,022,050;1;2;1;60;;1;44;2;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;2;300,000;1;;3;;11;2;9;48;;.;30;6;;1;1;6;;11;;2;;;;;;;;;;;;1;2;2;1;3;3;4;;3;2;;;;;;;;2;;;;1;2;1;2;1;2;1;2;2;2;;2;1;1;2;1;2;2;1;3;15;8;;1;1;41;47;1;11;4;4772;300000;44;4435.4207943;
6,022,051;1;1;1;60;;1;44;2;;;;;;;;;;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;2;300,000;1;;3;;1;1;12;70;;.;70;;;;1;6;;4;;2;;;;;;;;;;;;1;2;2;1;0;12;1;;3;2;;;;;;;;2;;;;1;2;1;2;2;2;2;2;2;2;;2;2;1;2;1;2;2;1;3;10;5;;1;1;45;47;1;11;4;4771;300000;44;4944.2179115;
6,022,053;1;1;1;60;;1;44;2;;;;;;;;;;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;2;520,000;1;;3;;1;1;12;40;;.;40;;;;4;9;;2;;2;;;;;;;;;;;;1;2;2;1;0;5;4;;3;2;;;;;;;;2;;;;1;1;1;2;2;2;2;2;2;2;;2;1;1;1;1;2;2;1;3;6;5;;1;1;95;41;1;11;4;4111;520000;44;5063.0835869;
6,022,054;1;2;1;60;;1;44;2;;;;;;;;;;60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;2;600,000;1;;3;;1;1;12;40;;.;40;;;;5;9;;2;;2;;;;;;;;;;;;1;2;2;1;0;72;1;;1;2;;;;;;;;2;;;;1;2;1;2;2;2;2;2;2;2;;2;2;1;2;2;2;2;1;3;6;3;;1;1;95;41;1;11;4;4111;600000;44;4662.0172889;
6,022,054;1;4;1;60;;1;44;2;;;;;;;;;;84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;2;800,000;1;;3;;3;1;12;40;;.;40;;;;1;4;;2;;2;;;;;;;;;;;;1;2;2;1;0;24;4;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;2;1;14;;5;;1;;98;49;1;11;4;4921;800000;44;4662.0172889;
6,022,055;1;1;1;60;;1;44;2;;;;;;;;;;240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;2;500,000;1;;3;;3;1;12;50;;.;50;;;;1;2;;2;;2;;;;;;;;;;;;1;2;2;1;1;6;1;;1;2;;;;;;;;2;;;;1;2;1;2;2;2;1;2;2;2;;2;1;1;2;1;2;2;1;13;10;9;;1;1;95;41;1;11;4;4111;500000;44;5342.5012609;
6,022,056;1;1;1;60;;1;44;2;;;;;;;;;;360;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;2;600,000;1;;3;;3;1;12;34;2;;34;;;;1;6;;4;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;2;1;11;10;5;;1;;43;46;1;11;4;4620;600000;44;4665.3294926;
6,022,057;1;2;1;60;;1;44;2;;;;;;;;;;84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;2;150,000;1;;3;;1;1;12;48;;.;35;6;;1;1;2;;2;;2;;;;;;;;;;;;1;2;2;1;1;3;4;;1;2;;;;;;;;2;;;;1;2;1;2;1;2;1;2;2;2;;1;1;1;2;1;2;2;1;13;15;5;;1;1;89;23;1;11;4;2395;150000;44;4703.1514549;
6,022,058;1;1;1;60;;1;44;1;2;2;2;2;1;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;1;;;;;2;908,526;1;;3;;1;1;2;40;;.;40;;;;9;7;;1;;1;1;2;5;1;;;;;;;;;1;2;2;;;;;;2;;;;;;;;2;;;;1;1;1;2;1;2;1;2;2;2;;2;1;1;2;1;2;2;1;3;15;5;;1;1;55;65;1;11;4;6523;908526;44;4393.410482;7810
6,022,058;1;2;1;60;;1;44;2;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;2;200,000;1;;3;;1;1;12;48;;.;30;6;;2;1;4;;2;;2;;;;;;;;;;;;1;2;2;1;4;36;1;;2;2;;;;;;;;2;;;;1;2;1;2;1;2;2;2;1;2;;1;1;2;2;1;2;2;1;3;10;8;;1;1;98;49;1;11;4;4921;200000;44;4393.410482;
6,022,059;1;1;1;60;;1;44;2;;;;;;;;;;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;2;100,000;1;;3;;3;2;12;50;;.;20;6;;2;2;9;;2;;2;;;;;;;;;;;;1;2;2;1;0;6;4;;3;2;;;;;;;;2;;;;1;1;1;2;2;2;2;2;2;2;;1;1;1;2;1;2;2;1;3;5;5;;1;1;95;01;1;11;4;0143;100000;44;4052.9747157;
6,022,059;1;2;1;60;;1;44;2;;;;;;;;;;96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;2;150,000;1;;3;;3;2;12;20;2;;20;;;;2;8;;2;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;2;1;11;20;3;;1;;61;01;1;11;4;0144;150000;44;4052.9747157;
6,022,157;1;1;1;60;;1;66;1;1;;;1;;1;2;2;2;9;;1;;2;900,000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;3;2;;2;;2;;;;;;;;;;;;1;2;2;1;0;5;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;13;20;3;;1;;95;41;1;11;1;4111;900000;66;3057.7733066;
6,022,157;1;3;1;60;;1;66;1;2;1;;1;;1;2;2;2;3;;1;;2;906,000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;3;48;;.;48;;;;4;7;;1;;1;1;1;0;1;;;;;;;;;1;2;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;10;3;;1;;45;47;1;11;1;4752;906000;66;3057.7733066;
6,022,159;1;1;1;60;;1;66;1;1;;;1;;1;2;2;2;16;;1;;2;900,000;2;;;1;100,000;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;60;;.;60;;;;3;7;;2;;2;;;;;;;;;;;;1;2;2;1;3;18;1;;2;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;15;9;;1;;53;56;1;11;1;5613;1000000;66;1702.1548316;
6,022,160;1;4;1;60;;1;66;1;1;;;1;;1;2;2;2;14;;1;;2;950,000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;2;9;;2;;2;;;;;;;;;;;;1;2;2;1;3;18;1;;2;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;25;3;;1;;95;41;1;11;1;4111;950000;66;1177.9059086;
6,022,162;1;2;1;60;;1;66;1;1;;;1;;1;2;2;2;3;;1;;2;800,000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;40;;.;40;;;;3;2;;2;;2;;;;;;;;;;;;1;2;2;1;0;4;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;3;15;3;;1;;95;41;1;11;1;4111;800000;66;1421.2048776;
6,022,165;1;1;1;60;;1;66;1;1;;;1;;1;2;2;2;14;;1;;2;900,000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;60;;.;60;;;;2;7;;2;;2;;;;;;;;;;;;1;2;2;1;3;24;1;;2;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;15;3;;1;;45;47;1;11;1;4771;900000;66;1557.5304223;
6,022,166;1;1;1;60;;1;66;1;1;;;1;;1;2;2;2;3;;1;;2;900,000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;2;2;;2;;2;;;;;;;;;;;;1;2;2;1;0;24;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;11;5;3;;1;;95;41;1;11;1;4111;900000;66;2239.4890921;
6,022,168;1;1;1;60;;1;66;1;1;;;1;;1;2;2;2;14;;1;;2;1,300,000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;3;9;;2;;2;;;;;;;;;;;;1;2;2;1;0;36;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;20;2;;1;;95;41;1;11;1;4111;1300000;66;2254.707918;
6,022,173;1;1;1;60;;1;66;1;1;;;1;;1;2;2;2;180;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;3;;;;;3;900,000;1;;3;;4;2;12;50;;.;50;;;;3;7;;2;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;3;10;3;;1;;79;14;1;11;4;1410;900000;66;1331.98548;
6,022,173;1;2;1;60;;1;66;2;;;;;;;;;;60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;3;900,000;1;;3;;3;2;12;50;;.;50;;;;1;6;;2;;2;;;;;;;;;;;;1;2;2;1;0;120;1;;10;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;3;1;8;;1;;85;95;1;11;4;9522;900000;66;1331.98548;
6,022,175;1;1;1;60;;1;66;1;2;1;;1;;1;1;1;1;54;;1;;2;1,100,000;2;;;2;;2;;2;;2;;2;;;1;106,454;2;1;37,000;2;2;;;2;;;2;;;1;550,000;1;550,000;1;550,000;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;60;;.;60;;;;3;7;;1;;1;1;1;13;1;;;;;;;;;1;1;1;0;8;1;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;30;1;;1;;45;47;1;11;1;4775;1100000;66;2127.6130102;
6,022,176;1;1;1;60;;1;66;1;1;;;1;;1;2;2;2;39;;1;;2;480,000;2;;;1;150,000;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;60;;.;40;6;;1;3;7;;2;;2;;;;;;;;;;;;1;2;2;1;0;36;1;;2;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;20;3;;1;;53;56;1;11;1;5611;630000;66;1384.8400921;
6,022,176;1;2;1;60;;1;66;1;1;;;1;;1;2;2;2;39;;1;;2;880,000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;55;;.;55;;;;3;9;;2;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;30;8;;1;;95;41;1;11;1;4111;880000;66;1384.8400921;
6,022,176;1;4;1;60;;1;66;1;1;;;1;;1;2;2;2;360;;1;;2;880,000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;55;;.;55;;;;4;8;;2;;2;;;;;;;;;;;;1;2;2;1;0;120;4;;2;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;12;30;8;;1;;62;01;1;11;8;0123;880000;66;1384.8400921;
6,022,177;1;1;1;60;;1;66;2;;;;;;;;;;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;3;1,000,000;1;;3;;3;2;12;60;;.;60;;;;1;6;;2;;2;;;;;;;;;;;;1;2;2;1;4;4;4;;2;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;30;8;;1;;41;47;1;11;4;4719;1000000;66;858.68682873;
6,022,181;1;1;1;60;;1;66;1;1;;;1;;1;2;2;2;1;;1;;2;1,000,000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;40;;.;40;;;;3;9;;2;;2;;;;;;;;;;;;1;2;2;1;0;8;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;11;5;5;;1;;95;41;1;11;1;4111;1000000;66;2254.707918;
6,022,182;1;1;1;60;;1;66;2;;;;;;;;;;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;6;;;;;3;600,000;1;;3;;3;2;12;40;;.;40;;;;1;2;;2;;2;;;;;;;;;;;;1;2;2;1;4;28;4;;2;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;20;3;;1;;55;81;1;11;4;8121;600000;66;1618.6990977;
6,022,182;1;2;1;60;;1;66;1;1;;;1;;1;2;2;2;13;;1;;2;800,000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;3;9;;2;;2;;;;;;;;;;;;1;2;2;1;3;12;1;;2;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;25;5;;1;;95;41;1;11;1;4111;800000;66;1618.6990977;
6,022,183;1;2;1;60;;1;66;1;2;1;;1;;1;1;1;1;60;;2;;2;908,526;2;;;2;;2;;2;;2;;2;;;1;106,454;2;1;74,000;2;2;;;2;;;2;;;1;450,000;1;450,000;1;450,000;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;60;;.;60;;;;4;7;;1;;1;1;1;6;1;;;;;;;;;1;1;1;0;18;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;1;40;1;;1;;39;45;1;11;1;4541;908526;66;3434.7473149;
6,022,184;1;1;1;60;;1;66;1;1;;;1;;1;2;2;2;14;;1;;2;800,000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;60;;.;60;;;;2;7;;2;;2;;;;;;;;;;;;1;2;2;1;4;24;1;;2;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;15;8;;1;;45;47;1;11;1;4721;800000;66;858.68682873;
6,022,185;1;2;1;60;;1;66;2;;;;;;;;;;216;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;3;700,000;1;;3;;1;1;12;48;;.;48;;;;1;6;;2;;2;;;;;;;;;;;;1;2;2;1;0;12;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;2;2;2;2;3;10;3;;1;;45;47;1;11;4;4759;700000;66;1337.7491437;
6,022,186;1;1;1;60;;1;66;1;1;;;1;;1;2;2;2;48;;1;;2;300,000;2;;;1;150,000;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;40;;.;40;;;;1;2;;2;;2;;;;;;;;;;;;1;2;2;1;18;180;4;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;10;3;;1;;54;97;1;11;3;9700;450000;66;1337.7491437;
6,022,186;1;2;1;60;;1;66;1;1;;;1;;1;2;2;2;180;;1;;2;720,000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;55;;.;55;;;;3;9;;2;;2;;;;;;;;;;;;1;2;2;1;0;120;8;;8;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;3;40;8;;1;;95;41;1;11;1;4112;720000;66;1337.7491437;
6,022,187;1;1;1;60;;1;66;1;1;;;1;;1;2;2;2;29;;1;;2;360,000;2;;;1;150,000;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;50;;.;50;;;;1;2;;2;;2;;;;;;;;;;;;1;2;2;1;6;144;3;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;25;3;;1;;54;97;1;11;3;9700;510000;66;858.68682873;
6,022,187;1;2;1;60;;1;66;1;1;;;1;;1;2;2;2;120;;1;;2;720,000;2;;;1;120,000;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;55;;.;55;;;;3;8;;2;;2;;;;;;;;;;;;1;2;2;1;0;180;4;;7;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;13;50;8;;1;;62;01;1;11;8;0141;840000;66;858.68682873;
6,022,187;1;3;1;60;;1;66;1;1;;;1;;1;2;2;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;2;;;;;3;640,000;1;;3;;4;2;12;54;;.;54;;;;3;4;;2;;2;;;;;;;;;;;;1;2;2;1;0;18;1;;2;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;11;10;8;;1;;97;56;1;11;4;5611;640000;66;858.68682873;
6,022,187;1;4;1;60;;1;66;1;1;;;1;;2;2;2;2;300;;1;;2;480,000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;55;;.;55;;;;4;8;;2;;2;;;;;;;;;;;;1;2;2;1;0;180;4;;7;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;3;40;3;;1;;62;01;1;11;8;0123;480000;66;858.68682873;
6,022,188;1;2;1;60;;1;66;1;1;;;1;;1;2;2;2;15;;1;;2;1,100,000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;50;;.;50;;;;3;9;;2;;2;;;;;;;;;;;;1;2;2;1;3;15;1;;2;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;25;5;;1;;95;41;1;11;1;4111;1100000;66;1261.3616424;
6,022,188;1;4;1;60;;1;66;1;2;1;;1;;1;2;2;1;24;;2;;2;908,526;2;;;2;;2;;2;;2;;2;;;1;106,460;2;2;;;2;;;2;;;2;;;1;908,526;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;6;7;;1;;1;1;1;4;1;;;;;;;;;1;1;1;0;13;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;60;1;;1;;03;15;1;11;1;1521;908526;66;1261.3616424;
6,022,189;1;1;1;60;;1;66;1;1;;;1;;1;2;2;2;144;;1;;2;800,000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;55;;.;55;;;;2;9;;2;;2;;;;;;;;;;;;1;2;2;1;0;18;8;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;3;30;8;;1;;95;41;1;11;1;4111;800000;66;2076.2691227;
6,022,190;1;1;1;60;;1;66;1;1;;;1;;1;2;2;2;14;;1;;2;900,000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;3;9;;2;;2;;;;;;;;;;;;1;2;2;1;3;12;1;;2;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;45;3;;1;;95;41;1;11;1;4111;900000;66;2792.0421784;
6,022,190;1;2;1;60;;1;66;1;1;;;1;;1;2;2;2;15;;1;;2;920,000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;50;;.;50;;;;2;9;;2;;2;;;;;;;;;;;;1;2;2;1;3;11;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;20;3;;1;;95;41;1;11;1;4111;920000;66;2792.0421784;
6,022,192;1;1;1;60;;1;66;2;;;;;;;;;;210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;3;300,000;1;;3;;1;2;12;48;;.;48;;;;1;6;;2;;2;;;;;;;;;;;;1;2;2;1;0;12;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;3;15;3;;1;;99;38;1;11;4;3830;300000;66;2254.707918;
6,022,193;1;1;1;60;;1;66;1;1;;;1;;1;2;2;2;76;;1;;2;1,000,000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;2;9;;2;;2;;;;;;;;;;;;1;2;2;1;0;24;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;3;10;3;;1;;95;41;1;11;1;4111;1000000;66;858.68682873;
6,022,194;1;1;1;60;;1;66;2;;;;;;;;;;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;3;900,000;1;;3;;3;2;12;40;;.;40;;;;1;6;;2;;2;;;;;;;;;;;;1;2;2;1;0;12;1;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;3;30;8;;1;;59;96;1;11;4;9609;900000;66;3008.2221976;
6,022,195;1;1;1;60;;1;66;1;1;;;1;;1;2;2;2;180;;1;;2;400,000;2;;;1;120,000;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;50;;.;50;;;;1;2;;2;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;20;3;;1;;54;97;1;11;3;9700;520000;66;858.68682873;
6,022,195;1;2;1;60;;1;66;1;2;1;;1;;1;1;1;1;3;;2;;2;908,526;2;;;2;;2;;2;;2;;2;;;1;106,454;2;2;;;2;;;2;;;2;;;1;450,000;1;450,000;1;450,000;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;60;;.;60;;;;9;7;;1;;1;2;1;16;1;;;;;;;;;1;1;1;0;18;1;;9;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;1;30;1;;1;;39;61;1;11;1;6110;908526;66;858.68682873;
6,022,197;1;1;1;60;;1;66;2;;;;;;;;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;1;3;6;;;;;3;1,200,000;1;;3;;3;2;12;70;;.;70;;;;2;1;;10;;2;;;;;;;;;;;;1;2;2;1;0;6;1;;10;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;14;;2;;1;;77;10;1;11;4;1081;1200000;66;2165.4885203;
