PERIODO,DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,P7495,P7500S1,P7500S1A1,P7500S2,P7500S2A1,P7500S3,P7500S3A1,P7505,P7510S1,P7510S1A1,P7510S2,P7510S2A1,P7510S3,P7510S3A1,P750S1,P750S2,P750S3,P750S1A1,P750S2A1,P1661S1,P1661S2,P1661S3,P1661S4,P1661S1A1,P1661S2A1,P1661S3A1,P1661S4A1,P1661S4A2,P750S3A1,P7510S5,P7510S5A1,P7510S6,P7510S6A1,P7510S7,P7510S7A1,CLASE,AREA,MES,DPTO,P3367,P3368,P3369,P3370,P3370S1,P3371,P3371S1,P3371S2,P3371S3,P3371S4,P3372,P3372S1,FEX_C18,PER,REGIS
20220104,5000051,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,13,2,,,2,,2,,,,,2,,1655.9613755,2022,90
20220104,5000051,1,2,1,2,,,,,,,1,2,,2,,1,1960000,,1,,,1960000,,,,1,,,,INGRESO SOLIDARIO,1960000,,2,,2,,2,,1,,1,13,2,,,2,,2,,,,,2,,1655.9613755,2022,90
20220104,5000051,2,1,2,1,2,,1,98,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,13,2,,,2,,2,,,,,2,,1655.9613755,2022,90
20220104,5000052,1,1,1,2,,,,,,,1,2,,2,,1,1920000,,1,,,1920000,,,,1,,,,INGRESO SOLIDARIO,1920000,,2,,2,,2,,1,,1,13,2,,,2,,2,,,,,2,,1370.7455981,2022,90
20220104,5000052,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,13,2,,,2,,2,,,,,2,,1370.7455981,2022,90
20220104,5000052,1,3,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,13,2,,,2,,2,,,,,2,,1370.7455981,2022,90
20220104,5000052,1,4,1,2,,,,,,,1,2,,2,,1,1920000,,1,,,1920000,,,,1,,,,INGRESO SOLIDARIO,1920000,,2,,2,,2,,1,,1,13,2,,,2,,2,,,,,2,,1370.7455981,2022,90
20220104,5000053,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,13,2,,,2,,2,,,,,2,,1315.532974,2022,90
20220104,5000053,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,13,2,,,2,,2,,,,,2,,1315.532974,2022,90
20220104,5000054,1,1,1,2,,,,,,,1,1,720000,2,,2,,,,,,,,,,,,,,,,,2,,2,,2,,1,,1,13,2,,,2,,2,,,,,2,,1427.8419629,2022,90
20220104,5000055,1,1,1,2,,,,,,,1,2,,2,,1,1920000,,1,,,1920000,,,,1,,,,INGRESO SOLIDARIO,1920000,,2,,2,,2,,1,,1,13,2,,,2,,2,,,,,2,,1234.108856,2022,90
20220104,5000055,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,13,2,,,2,,2,,,,,2,,1234.108856,2022,90
20220104,5000055,1,3,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,13,2,,,2,,2,,,,,2,,1234.108856,2022,90
20220104,5000055,2,1,2,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,13,2,,,2,,2,,,,,2,,1234.108856,2022,90
20220104,5000055,2,2,2,2,,,,,,,1,2,,2,,1,228000,,1,,,228000,,,,1,,,,DEVOLUCION DEL IVA,228000,,2,,2,,2,,1,,1,13,2,,,2,,2,,,,,2,,1234.108856,2022,90
20220104,5000055,2,3,2,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,13,2,,,2,,2,,,,,2,,1234.108856,2022,90
20220104,5000055,3,1,3,2,,,,,,,1,1,500000,2,,1,912000,,1,,,912000,,,,1,,,,DEVOLUCION DEL IVA,912000,,2,,2,,2,,1,,1,13,2,,,2,,2,,,,,2,,1234.108856,2022,90
20220104,5000055,3,2,3,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,13,2,,,2,,2,,,,,2,,1234.108856,2022,90
20220104,5000055,4,1,4,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,13,2,,,2,,2,,,,,2,,1234.108856,2022,90
20220104,5000055,4,2,4,2,,,,,,,1,2,,2,,1,960000,,1,,,960000,,,1,,,,960000,,,,2,,2,,2,,1,,1,13,2,,,2,,2,,,,,2,,1234.108856,2022,90
20220104,5000056,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,13,2,,,2,,2,,,,,2,,901.60753964,2022,90
20220104,5000056,1,2,1,1,2,,1,1000000,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,13,2,,,2,,2,,,,,2,,901.60753964,2022,90
20220104,5000056,1,3,1,2,,,,,,,1,2,,2,,1,456000,,1,,,456000,,,,1,,,,DEVOLUCION DEL IVA,456000,,2,,2,,2,,1,,1,13,2,,,2,,2,,,,,2,,901.60753964,2022,90
20220104,5000056,1,4,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,13,2,,,2,,2,,,,,2,,901.60753964,2022,90
20220104,5000056,1,5,1,2,,,,,,,1,2,,2,,1,480000,,1,,,480000,1,,,,480000,,,,,,2,,2,,2,,1,,1,13,2,,,2,,2,,,,,2,,901.60753964,2022,90
20220104,5000056,1,6,1,2,,,,,,,1,2,,2,,1,480000,,1,,,480000,1,,,,480000,,,,,,2,,2,,2,,1,,1,13,2,,,2,,2,,,,,2,,901.60753964,2022,90
20220104,5000058,1,1,1,2,,,,,,,1,2,,2,,1,1920000,,1,,,1920000,,,,1,,,,INGRESO SOLIDARIO,1920000,,2,,2,,2,,1,,1,13,2,,,2,,2,,,,,2,,1421.7154145,2022,90
20220104,5000058,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,13,2,,,2,,2,,,,,2,,1421.7154145,2022,90
20220104,5000058,1,3,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,13,2,,,2,,2,,,,,2,,1421.7154145,2022,90
20220104,5000059,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,13,2,,,2,,2,,,,,2,,1169.4693706,2022,90
20220104,5000059,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,13,2,,,2,,2,,,,,2,,1169.4693706,2022,90
20220104,5000059,1,3,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,13,2,,,2,,2,,,,,2,,1169.4693706,2022,90
20220104,5000060,1,1,1,2,,,,,,,1,1,400000,2,,2,,,,,,,,,,,,,,,,,2,,2,,2,,1,,1,13,2,,,2,,2,,,,,2,,1415.2249355,2022,90
20220104,5000060,1,2,1,2,,,,,,,1,2,,2,,1,220000,,1,,,220000,,,,1,,,,BONIFICACION POR ENFERMO DEL VIRUS,220000,,2,,2,,2,,1,,1,13,2,,,2,,2,,,,,2,,1415.2249355,2022,90
20220104,5000062,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,13,2,,,2,,2,,,,,2,,1354.9421256,2022,90
20220104,5000062,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,13,2,,,2,,2,,,,,2,,1354.9421256,2022,90
20220104,5000064,1,1,1,2,,,,,,,1,2,,2,,1,1920000,,1,,,1920000,,,,1,,,,INGRESO SOLIDARIO,1920000,,2,,2,,2,,1,,1,13,2,,,2,,2,,,,,2,,1656.9395414,2022,90
20220104,5000064,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,13,2,,,2,,2,,,,,2,,1656.9395414,2022,90
20220104,5000065,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,13,2,,,2,,2,,,,,2,,1543.8817478,2022,90
20220104,5000065,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,13,2,,,2,,2,,,,,2,,1543.8817478,2022,90
20220104,5000066,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,13,2,,,2,,2,,,,,2,,1822.9453553,2022,90
20220104,5000066,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,13,2,,,2,,2,,,,,2,,1822.9453553,2022,90
20220104,5000067,1,1,1,2,,,,,,,1,2,,2,,1,1920000,,1,,,1920000,,,,1,,,,INGRESO SOLIDARIO,1920000,,2,,2,,2,,1,,1,13,2,,,2,,2,,,,,2,,1216.3773189,2022,90
20220104,5000067,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,13,2,,,2,,2,,,,,2,,1216.3773189,2022,90
20220104,5000067,1,3,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,13,2,,,2,,2,,,,,2,,1216.3773189,2022,90
20220104,5000068,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,13,2,,,2,,2,,,,,2,,1676.266304,2022,90
20220104,5000068,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,13,2,,,2,,2,,,,,2,,1676.266304,2022,90
20220104,5000068,1,3,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,13,2,,,2,,2,,,,,2,,1676.266304,2022,90
20220104,5000068,1,4,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,13,2,,,2,,2,,,,,2,,1676.266304,2022,90
20220104,5000068,1,5,1,2,,,,,,,1,2,,2,,1,1600000,,1,,,1600000,,1,,,,1600000,,,,,2,,2,,2,,1,,1,13,2,,,2,,2,,,,,2,,1676.266304,2022,90
20220104,5000068,1,6,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,13,2,,,2,,2,,,,,2,,1676.266304,2022,90
20220104,5000069,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,13,2,,,2,,2,,,,,2,,1590.1218394,2022,90
20220104,5000069,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,13,2,,,2,,2,,,,,2,,1590.1218394,2022,90
20220104,5000070,1,1,1,2,,,,,,,1,1,500000,2,,2,,,,,,,,,,,,,,,,,2,,2,,2,,1,,1,13,2,,,2,,2,,,,,2,,1691.5043181,2022,90
20220104,5000070,1,2,1,2,,,,,,,1,1,700000,2,,2,,,,,,,,,,,,,,,,,2,,2,,2,,1,,1,13,2,,,2,,2,,,,,2,,1691.5043181,2022,90
20220104,5000071,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,13,2,,,2,,2,,,,,2,,1703.2238606,2022,90
20220104,5000072,1,1,1,2,,,,,,,1,2,,2,,1,1960000,,1,,,1960000,,,,1,,,,INGRESO SOLIDARIO,1960000,,2,,2,,2,,1,,1,13,2,,,2,,2,,,,,2,,924.30959614,2022,90
20220104,5000072,1,2,1,2,,,,,,,1,2,,2,,1,960000,,1,,,960000,,,1,,,,960000,,,,2,,2,,2,,1,,1,13,2,,,2,,2,,,,,2,,924.30959614,2022,90
20220104,5000072,1,3,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,13,2,,,2,,2,,,,,2,,924.30959614,2022,90
20220104,5000072,1,4,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,13,2,,,2,,2,,,,,2,,924.30959614,2022,90
20220104,5000073,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,13,2,,,2,,2,,,,,2,,1398.3036649,2022,90
20220104,5000073,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,13,2,,,2,,2,,,,,2,,1398.3036649,2022,90
20220104,5000075,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,13,2,,,2,,2,,,,,2,,217.67333124,2022,90
20220104,5000075,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,13,2,,,2,,2,,,,,2,,217.67333124,2022,90
20220104,5000077,1,1,1,2,,,,,,,1,2,,2,,1,836000,,1,,,836000,,,,1,,,,DEVOLUCION DEL IVA,836000,,2,,2,,2,,2,,1,13,2,,,2,,2,,,,,2,,161.69173964,2022,90
20220104,5000077,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,13,2,,,2,,2,,,,,2,,161.69173964,2022,90
20220104,5000077,1,3,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,13,2,,,2,,2,,,,,2,,161.69173964,2022,90
20220104,5000077,1,4,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,13,2,,,2,,2,,,,,2,,161.69173964,2022,90
20220104,5000077,1,5,1,2,,,,,,,1,2,,2,,1,570000,,1,,,570000,1,,,,570000,,,,,,2,,2,,2,,2,,1,13,2,,,2,,2,,,,,2,,161.69173964,2022,90
20220104,5000079,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,13,2,,,2,,2,,,,,2,,126.64533042,2022,90
20220104,5000079,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,13,2,,,2,,2,,,,,2,,126.64533042,2022,90
20220104,5000079,1,3,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,13,2,,,2,,2,,,,,2,,126.64533042,2022,90
20220104,5000080,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,13,2,,,2,,2,,,,,2,,163.0754197,2022,90
20220104,5000080,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,13,2,,,2,,2,,,,,2,,163.0754197,2022,90
20220104,5000080,1,3,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,13,2,,,2,,2,,,,,2,,163.0754197,2022,90
20220104,5000080,1,4,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,13,2,,,2,,2,,,,,2,,163.0754197,2022,90
20220104,5000081,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,13,2,,,2,,2,,,,,2,,184.48948484,2022,90
20220104,5000081,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,13,2,,,2,,2,,,,,2,,184.48948484,2022,90
20220104,5000082,1,1,1,1,1,150000,2,,2,,1,2,,2,,1,960000,,1,,,960000,,,1,,,,960000,,,,2,,2,,2,,2,,1,13,2,,,2,,2,,,,,2,,139.81446345,2022,90
20220104,5000083,1,1,1,2,,,,,,,1,1,98,2,,2,,,,,,,,,,,,,,,,,2,,2,,2,,2,,1,13,2,,,2,,2,,,,,2,,185.01695834,2022,90
20220104,5000083,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,13,2,,,2,,2,,,,,2,,185.01695834,2022,90
20220104,5000084,1,1,1,2,,,,,,,1,2,,1,300000,1,80000,,1,,,80000,,,1,,,,80000,,,,2,,2,,2,,1,,1,25,2,,,2,,2,,,,,2,,930.64003495,2022,90
20220104,5000085,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,25,2,,,2,,2,,,,,2,,1465.8378817,2022,90
20220104,5000086,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,25,2,,,2,,2,,,,,2,,834.92433992,2022,90
20220104,5000086,1,2,1,2,,,,,,,1,2,,2,,1,1920000,,1,,,1920000,,,,1,,,,INGRESO SOLIDARIO,1920000,,2,,2,,2,,1,,1,25,2,,,2,,2,,,,,2,,834.92433992,2022,90
20220104,5000086,1,3,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,25,2,,,2,,2,,,,,2,,834.92433992,2022,90
20220104,5000086,1,4,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,25,2,,,2,,2,,,,,2,,834.92433992,2022,90
20220104,5000087,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,25,1,98,98,1,200000,2,,,,,2,,1408.7035633,2022,90
20220104,5000087,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,25,2,,,1,98,2,,,,,2,,1408.7035633,2022,90
20220104,5000087,1,3,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,25,2,,,2,,2,,,,,2,,1408.7035633,2022,90
20220104,5000087,1,5,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,25,2,,,2,,2,,,,,2,,1408.7035633,2022,90
20220104,5000089,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,25,2,,,2,,2,,,,,2,,698.46468267,2022,90
20220104,5000089,1,2,1,2,,,,,,,1,2,,2,,1,160000,,1,,,160000,,,,1,,,,INGRESO SOLIDARIO,160000,,2,,2,,2,,1,,1,25,2,,,2,,2,,,,,2,,698.46468267,2022,90
20220104,5000090,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,25,2,,,2,,2,,,,,2,,963.91115898,2022,90
20220104,5000090,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,25,2,,,2,,2,,,,,2,,963.91115898,2022,90
20220104,5000091,1,1,1,2,,,,,,,1,1,300000,2,,1,1920000,,1,,,1920000,,,,1,,,,INGRESO SOLIDARIO,1920000,,2,,2,,2,,1,,1,25,2,,,2,,2,,,,,2,,1418.8180298,2022,90
20220104,5000092,1,1,1,1,1,100000,2,,2,,1,1,200000,2,,1,80000,,1,,,80000,,,1,,,,80000,,,,2,,2,,2,,1,,1,25,1,400000,98,2,,2,,,,,2,,761.43275586,2022,90
20220104,5000093,1,1,1,2,,,,,,,1,2,,2,,1,150000,,1,,,150000,1,,,,150000,,,,,,2,,2,,2,,1,,1,25,2,,,2,,2,,,,,2,,1479.0260075,2022,90
20220104,5000093,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,25,2,,,2,,2,,,,,2,,1479.0260075,2022,90
20220104,5000094,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,25,1,150000,0,2,,2,,,,,2,,947.4823626,2022,90
20220104,5000094,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,25,2,,,2,,2,,,,,2,,947.4823626,2022,90
20220104,5000095,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,25,2,,,2,,2,,,,,2,,1535.3380439,2022,90
20220104,5000095,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,25,2,,,2,,2,,,,,2,,1535.3380439,2022,90
20220104,5000096,1,1,1,2,,,,,,,1,2,,2,,1,1740000,,1,,,1740000,,,1,,,,1740000,,,,2,,2,,2,,1,,1,25,1,25000,0,2,,2,,,,,2,,761.43275586,2022,90
20220104,5000098,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,25,2,,,2,,2,,,,,2,,883.43026122,2022,90
20220104,5000099,1,1,1,1,2,,1,2600000,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,25,2,,,2,,2,,,,,2,,1099.8277371,2022,90
20220104,5000100,1,1,1,2,,,,,,,1,2,,2,,1,80000,,1,,,80000,,,1,,,,80000,,,,2,,2,,2,,1,,1,25,2,,,2,,2,,,,,2,,1099.8277371,2022,90
20220104,5000101,1,1,1,1,2,,1,98,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,25,1,58000,0,2,,2,,,,,2,,698.46468267,2022,90
20220104,5000101,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,25,2,,,2,,2,,,,,2,,698.46468267,2022,90
20220104,5000102,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,25,2,,,1,260000,2,,,,,2,,1544.1237834,2022,90
20220104,5000102,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,25,2,,,2,,2,,,,,2,,1544.1237834,2022,90
20220104,5000103,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,25,2,,,2,,2,,,,,2,,1296.3029153,2022,90
20220104,5000104,1,1,1,2,,,,,,,1,2,,2,,1,480000,,1,,,480000,,,1,,,,480000,,,,2,,2,,2,,1,,1,25,2,,,2,,2,,,,,2,,899.8590576,2022,90
20220104,5000106,1,1,1,2,,,,,,,1,2,,2,,1,2400000,,1,,,2400000,,,1,1,,,960000,INGRESO SOLIDARIO,1440000,,2,,2,,2,,2,,1,18,2,,,2,,2,,,,,2,,472.10077208,2022,90
20220104,5000107,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,18,2,,,2,,2,,,,,2,,641.6515711,2022,90
20220104,5000107,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,18,2,,,2,,2,,,,,2,,641.6515711,2022,90
20220104,5000108,1,1,1,2,,,,,,,1,1,1200000,2,,1,456000,,1,,,456000,,,,1,,,,DEVOLUCION DEL IVA,456000,,2,,2,,2,,2,,1,18,1,0,98,2,,2,,,,,2,,418.64443451,2022,90
20220104,5000108,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,18,2,,,2,,2,,,,,2,,418.64443451,2022,90
20220104,5000108,1,3,1,2,,,,,,,1,1,3000000,2,,2,,,,,,,,,,,,,,,,,2,,2,,2,,2,,1,18,2,,,2,,2,,,,,2,,418.64443451,2022,90
20220104,5000109,1,1,1,2,,,,,,,1,1,1000000,2,,1,960000,,1,,,960000,,,1,,,,960000,,,,2,,2,,2,,2,,1,18,2,,,2,,2,,,,,2,,413.8693741,2022,90
20220104,5000109,1,2,1,2,,,,,,,1,2,,2,,1,960000,,1,,,960000,,,1,,,,960000,,,,2,,2,,2,,2,,1,18,2,,,2,,2,,,,,2,,413.8693741,2022,90
20220104,5000111,1,1,1,2,,,,,,,1,2,,2,,1,1920000,,1,,,1920000,,,,1,,,,INGRESO SOLIDARIO,1920000,,2,,2,,2,,2,,1,18,2,,,2,,2,,,,,2,,343.4075982,2022,90
20220104,5000111,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,18,2,,,2,,2,,,,,2,,343.4075982,2022,90
20220104,5000112,1,1,1,2,,,,,,,1,1,2000000,2,,1,960000,,1,,,960000,,,1,,,,960000,,,,2,,2,,2,,2,,1,18,2,,,2,,2,,,,,2,,372.53254125,2022,90
20220104,5000114,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,18,2,,,2,,2,,,,,2,,234.87901492,2022,90
20220104,5000114,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,18,2,,,2,,2,,,,,2,,234.87901492,2022,90
20220104,5000114,1,3,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,18,2,,,2,,2,,,,,2,,234.87901492,2022,90
20220104,5000114,1,4,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,18,2,,,2,,2,,,,,2,,234.87901492,2022,90
20220104,5000115,1,1,1,2,,,,,,,1,1,3600000,2,,2,,,,,,,,,,,,,,,,,2,,2,,2,,2,,1,18,1,8000,0,2,,2,,,,,2,,427.24983222,2022,90
20220104,5000115,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,18,2,,,2,,2,,,,,2,,427.24983222,2022,90
20220104,5000117,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,18,2,,,2,,2,,,,,2,,413.8693741,2022,90
20220104,5000117,1,2,1,2,,,,,,,1,2,,2,,1,1920000,,1,,,1920000,,,1,,,,1920000,,,,2,,2,,2,,2,,1,18,2,,,2,,2,,,,,2,,413.8693741,2022,90
20220104,5000118,1,1,1,2,,,,,,,1,1,1200000,2,,1,960000,,1,,,960000,,,1,,,,960000,,,,2,,2,,2,,2,,1,18,2,,,2,,2,,,,,2,,413.8693741,2022,90
20220104,5000118,1,2,1,2,,,,,,,1,2,,2,,1,960000,,1,,,960000,,,1,,,,960000,,,,2,,2,,2,,2,,1,18,2,,,2,,2,,,,,2,,413.8693741,2022,90
20220104,5000123,1,1,1,2,,,,,,,1,1,1500000,2,,1,960000,,1,,,960000,,,1,,,,960000,,,,9,,2,,2,,2,,1,18,2,,,2,,2,,,,,2,,310.44378437,2022,90
20220104,5000124,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,18,2,,,2,,2,,,,,2,,502.92559126,2022,90
20220104,5000124,1,2,1,2,,,,,,,1,2,,2,,1,1200000,,1,,,1200000,1,,,,1200000,,,,,,2,,2,,2,,2,,1,18,2,,,2,,2,,,,,2,,502.92559126,2022,90
20220104,5000125,1,1,1,2,,,,,,,1,2,,2,,1,150000,,1,,,150000,,,,1,,,,DEVOLUCION DEL IVA,150000,,2,,2,,2,,2,,1,18,2,,,2,,1,940000,4,2021,235000,2,,199.56235649,2022,90
20220104,5000125,1,2,1,2,,,,,,,1,2,,2,,1,1080000,,1,,,1080000,1,,,,1080000,,,,,,2,,2,,2,,2,,1,18,2,,,2,,2,,,,,2,,199.56235649,2022,90
20220104,5000125,1,3,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,18,2,,,2,,2,,,,,2,,199.56235649,2022,90
20220104,5000126,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,18,2,,,2,,2,,,,,2,,286.1729985,2022,90
20220104,5000126,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,18,2,,,2,,2,,,,,2,,286.1729985,2022,90
20220104,5000127,1,1,1,2,,,,,,,1,2,,2,,1,228000,,1,,,228000,,,,1,,,,DEVOLUCION DEL IVA,228000,,2,,2,,2,,2,,1,18,2,,,2,,2,,,,,2,,199.56235649,2022,90
20220104,5000127,1,2,1,2,,,,,,,1,2,,2,,1,540000,,1,,,540000,1,,,,540000,,,,,,2,,2,,2,,2,,1,18,2,,,2,,2,,,,,2,,199.56235649,2022,90
20220104,5000127,1,3,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,18,2,,,2,,2,,,,,2,,199.56235649,2022,90
20220104,5000128,1,1,1,2,,,,,,,1,2,,2,,1,936000,,1,,,936000,1,,,1,480000,,,DEVOLUCION DEL IVA,456000,,2,,2,,2,,2,,1,18,2,,,2,,2,,,,,2,,175.77251172,2022,90
