PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FT;FFT;PET;P6240;P6240S1;P6240S2;P6250;P6260;P6260S1;P6260S1A1;P6260S2;P6270;P6280;P3362S1;P3362S2;P3362S3;P3362S4;P3362S5;P3362S6;P3362S7;P3362S8;P3362S7A1;P6300;P6310;P6310S1;P6320;P6330;P6340;P6350;P6351
20250521;05;2025;8228651;1;2;1;50;05;1;1686.195294;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228652;1;1;1;50;05;1;2238.9281914;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228653;1;1;1;50;05;1;1588.419891;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228653;2;1;2;50;05;1;1588.419891;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228653;2;2;2;50;05;1;1588.419891;05;1;;1;4;;;2;2;;;;2;1;1;1;1;;;;;;;;;;;;;;1
20250521;05;2025;8228653;2;4;2;50;05;1;1588.419891;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228654;1;1;1;50;05;1;2238.9281914;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228655;1;1;1;50;05;1;1456.9064631;05;1;;1;4;;;1;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228656;1;1;1;50;05;1;1362.3978454;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228656;1;2;1;50;05;1;1362.3978454;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228656;1;3;1;50;05;1;1362.3978454;05;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250521;05;2025;8228657;1;1;1;50;05;1;1971.7993589;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228657;1;2;1;50;05;1;1971.7993589;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228658;1;1;1;50;05;1;1797.8984902;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228659;1;1;1;50;05;1;2238.9281914;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228660;1;1;1;50;05;1;1042.2736788;05;;1;1;6;CAMINAR;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250521;05;2025;8228660;1;2;1;50;05;1;1042.2736788;05;1;;1;4;;;1;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228660;1;3;1;50;05;1;1042.2736788;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228660;1;4;1;50;05;1;1042.2736788;05;;1;1;6;VER TELEVISION;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250521;05;2025;8228661;1;1;1;50;05;1;1408.1722005;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228661;1;2;1;50;05;1;1408.1722005;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250521;05;2025;8228662;1;1;1;50;05;1;987.29748406;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228662;1;2;1;50;05;1;987.29748406;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228662;1;3;1;50;05;1;987.29748406;05;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250521;05;2025;8228663;1;1;1;50;05;1;2858.5964541;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228663;1;2;1;50;05;1;2858.5964541;05;1;;1;4;;;1;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228664;1;1;1;50;05;1;1300.6903945;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228664;1;2;1;50;05;1;1300.6903945;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228665;1;1;1;50;05;1;1838.3178946;05;1;;1;4;;;2;2;;;;2;1;1;1;;;;;;;;;;;;;;;1
20250521;05;2025;8228665;1;5;1;50;05;1;1838.3178946;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228665;1;6;1;50;05;1;1838.3178946;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228666;1;1;1;50;05;1;805.45852359;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228667;1;1;1;50;05;1;1749.6234117;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228668;1;1;1;50;05;1;1355.1335782;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228668;1;2;1;50;05;1;1355.1335782;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228669;1;1;1;50;05;1;1072.588352;05;;1;1;6;PAGANDO FACTURAS;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250521;05;2025;8228669;1;2;1;50;05;1;1072.588352;05;1;;1;4;;;1;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228669;1;3;1;50;05;1;1072.588352;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228669;1;4;1;50;05;1;1072.588352;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228670;1;1;1;50;05;1;1306.0215129;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228670;1;2;1;50;05;1;1306.0215129;05;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250521;05;2025;8228671;1;1;1;50;05;1;1337.2069322;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228671;1;2;1;50;05;1;1337.2069322;05;1;;1;6;CAPACITANDOCE POR INTERNET;;2;2;;;;2;1;1;1;1;;1;;;;;;;;;;;;1
20250521;05;2025;8228672;1;1;1;50;05;1;1343.5665309;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228672;1;2;1;50;05;1;1343.5665309;05;;1;1;6;CUIDAR EL NIETO;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250521;05;2025;8228673;1;1;1;50;05;1;2075.7993945;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228673;1;2;1;50;05;1;2075.7993945;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228674;1;1;1;50;05;1;5161.2561145;05;1;;1;4;;;2;2;;;;2;1;;;1;;;;;;;;;;;;;;1
20250521;05;2025;8228674;1;2;1;50;05;1;5161.2561145;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228675;1;1;1;50;05;1;1851.4111751;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250521;05;2025;8228675;1;2;1;50;05;1;1851.4111751;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228675;1;3;1;50;05;1;1851.4111751;05;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250521;05;2025;8228676;1;1;1;50;05;1;1389.5178501;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228676;1;2;1;50;05;1;1389.5178501;05;1;;1;4;;;1;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228676;1;3;1;50;05;1;1389.5178501;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228676;1;4;1;50;05;1;1389.5178501;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228676;1;5;1;50;05;1;1389.5178501;05;1;;1;2;;;2;2;;;;2;1;1;1;;;;;;;;;;;;;;;1
20250521;05;2025;8228677;1;1;1;50;05;1;2268.6041373;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250521;05;2025;8228677;1;2;1;50;05;1;2268.6041373;05;;1;1;6;ARMANDO ROMPECABEZAS;;2;2;;;;2;2;;;;;;;;;;1;5;;2;;2;;
20250521;05;2025;8228678;1;1;1;50;05;1;2268.6041373;05;;1;1;6;DESCANSAR;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250521;05;2025;8228678;1;2;1;50;05;1;2268.6041373;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250521;05;2025;8228678;1;3;1;50;05;1;2268.6041373;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228679;1;1;1;50;05;1;2112.2583007;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228679;1;2;1;50;05;1;2112.2583007;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228680;1;1;1;50;05;1;1434.7644094;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228680;1;2;1;50;05;1;1434.7644094;05;1;;1;4;;;1;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228681;1;1;1;50;05;1;1229.8960804;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228681;1;2;1;50;05;1;1229.8960804;05;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250521;05;2025;8228681;1;4;1;50;05;1;1229.8960804;05;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250521;05;2025;8228682;1;1;1;50;05;1;1889.2851391;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228683;1;1;1;50;05;1;528.19116469;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250521;05;2025;8228683;1;2;1;50;05;1;528.19116469;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228683;1;3;1;50;05;1;528.19116469;05;1;;1;2;;;2;2;;;;2;1;1;1;1;;;;;;;;;;;;;;1
20250521;05;2025;8228684;1;1;1;50;05;1;697.03141464;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228685;1;1;1;50;05;1;794.89544367;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250521;05;2025;8228685;1;2;1;50;05;1;794.89544367;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228686;1;1;1;50;05;1;493.35870821;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228686;1;2;1;50;05;1;493.35870821;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250521;05;2025;8228686;1;3;1;50;05;1;493.35870821;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228686;1;4;1;50;05;1;493.35870821;05;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250521;05;2025;8228687;1;1;1;50;05;1;1368.8024095;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228687;1;2;1;50;05;1;1368.8024095;05;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250521;05;2025;8228688;1;1;1;50;05;1;1579.1101726;05;;1;1;6;HACER DILIGENCIAS PERSONALES;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250521;05;2025;8228688;1;2;1;50;05;1;1579.1101726;05;;1;1;6;ENFERMA EN LA VIVIENDA;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250521;05;2025;8228689;1;1;1;50;05;1;2624.9799605;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228689;1;2;1;50;05;1;2624.9799605;05;;1;1;6;HACER DEPORTES;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250521;05;2025;8228689;1;3;1;50;05;1;2624.9799605;05;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250521;05;2025;8228691;1;1;1;50;05;1;2585.9097559;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228691;1;2;1;50;05;1;2585.9097559;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;1;11;;;;;;
20250521;05;2025;8228692;1;1;1;50;05;1;1268.5801633;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228692;1;2;1;50;05;1;1268.5801633;05;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250521;05;2025;8228692;1;3;1;50;05;1;1268.5801633;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250521;05;2025;8228692;1;4;1;50;05;1;1268.5801633;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228693;1;1;1;50;05;1;2614.3828047;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;1;7;;2;;2;;
20250521;05;2025;8228693;1;2;1;50;05;1;2614.3828047;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228695;1;1;1;50;05;1;1482.937913;05;1;;1;4;;;1;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228695;1;2;1;50;05;1;1482.937913;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228695;1;3;1;50;05;1;1482.937913;05;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250521;05;2025;8228695;1;4;1;50;05;1;1482.937913;05;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250521;05;2025;8228696;1;1;1;50;05;1;1114.4886997;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228697;1;1;1;50;05;1;1030.1300707;05;1;;1;6;CAMINAR;;2;2;;;;2;1;1;1;;;;;;;;;;;;;;;1
20250521;05;2025;8228697;1;2;1;50;05;1;1030.1300707;05;1;;1;4;;;1;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228697;1;3;1;50;05;1;1030.1300707;05;;1;1;6;VER TELEVISION;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250521;05;2025;8228700;1;1;1;50;05;1;2480.5662673;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228700;1;2;1;50;05;1;2480.5662673;05;;1;1;6;HOSPITALIZADA;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250521;05;2025;8228702;1;1;1;50;05;1;925.87314297;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228702;1;2;1;50;05;1;925.87314297;05;1;;1;2;;;2;2;;;;2;1;1;1;1;;;;;;;;;;;;;;1
20250521;05;2025;8228702;1;4;1;50;05;1;925.87314297;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228702;1;6;1;50;05;1;925.87314297;05;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250521;05;2025;8228702;1;7;1;50;05;1;925.87314297;05;1;;1;6;EN RECUPERACION POR CIRUGIA;;2;1;1;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228704;1;1;1;50;05;1;534.94158779;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228704;1;2;1;50;05;1;534.94158779;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228704;1;4;1;50;05;1;534.94158779;05;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250521;05;2025;8228704;1;5;1;50;05;1;534.94158779;05;;1;1;6;CAPACITARSE POR INTERNET;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250521;05;2025;8228705;1;1;1;50;05;1;764.73535993;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228705;1;2;1;50;05;1;764.73535993;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228705;1;3;1;50;05;1;764.73535993;05;1;;1;2;;;1;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228705;1;4;1;50;05;1;764.73535993;05;;1;1;6;VER TELEVISION;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250521;05;2025;8228706;1;1;1;50;05;1;1795.4607432;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228706;1;2;1;50;05;1;1795.4607432;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228706;1;3;1;50;05;1;1795.4607432;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228706;1;4;1;50;05;1;1795.4607432;05;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250521;05;2025;8228707;1;1;1;50;05;1;829.72790015;05;1;;1;4;;;1;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228708;1;1;1;50;05;1;1010.5685603;05;1;;1;3;;;1;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228708;1;2;1;50;05;1;1010.5685603;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228710;1;1;1;50;08;1;1012.8060453;08;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228711;1;1;1;50;08;1;863.20104923;08;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228711;1;2;1;50;08;1;863.20104923;08;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250521;05;2025;8228712;1;1;1;50;08;1;719.05090599;08;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228712;1;2;1;50;08;1;719.05090599;08;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250521;05;2025;8228713;1;1;1;50;08;1;1006.14016;08;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228714;1;1;1;50;08;1;616.14674608;08;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228714;1;2;1;50;08;1;616.14674608;08;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250521;05;2025;8228714;1;3;1;50;08;1;616.14674608;08;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250521;05;2025;8228714;1;4;1;50;08;1;616.14674608;08;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250521;05;2025;8228715;1;1;1;50;08;1;722.38638898;08;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228715;1;2;1;50;08;1;722.38638898;08;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250521;05;2025;8228715;1;3;1;50;08;1;722.38638898;08;;1;1;6;GESTION DE INGRESO A LA EDUCACION SUPERIOR;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250521;05;2025;8228715;1;4;1;50;08;1;722.38638898;08;;1;1;6;SE ENCUENTRA REPOSO POR ACCIDENTE;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250521;05;2025;8228715;1;5;1;50;08;1;722.38638898;08;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228716;1;1;1;50;08;1;577.25669873;08;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228716;1;2;1;50;08;1;577.25669873;08;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228716;1;3;1;50;08;1;577.25669873;08;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250521;05;2025;8228717;1;1;1;50;08;1;850.33448325;08;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228717;1;2;1;50;08;1;850.33448325;08;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250521;05;2025;8228718;1;1;1;50;08;1;678.10134631;08;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228718;1;2;1;50;08;1;678.10134631;08;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228719;1;1;1;50;08;1;877.46316931;08;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228719;1;2;1;50;08;1;877.46316931;08;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250521;05;2025;8228720;1;1;1;50;08;1;318.54937384;08;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228720;1;2;1;50;08;1;318.54937384;08;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250521;05;2025;8228720;1;3;1;50;08;1;318.54937384;08;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228720;1;4;1;50;08;1;318.54937384;08;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250521;05;2025;8228720;1;5;1;50;08;1;318.54937384;08;;1;1;6;VER TELEVISION;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250521;05;2025;8228720;1;6;1;50;08;1;318.54937384;08;;1;1;6;VER TELEVISION;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250521;05;2025;8228721;1;1;1;50;08;1;817.17354304;08;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228721;1;2;1;50;08;1;817.17354304;08;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228722;1;1;1;50;08;1;648.53413265;08;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228723;1;1;1;50;08;1;885.98370464;08;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228723;1;2;1;50;08;1;885.98370464;08;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250521;05;2025;8228723;1;5;1;50;08;1;885.98370464;08;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250521;05;2025;8228723;1;6;1;50;08;1;885.98370464;08;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228724;1;1;1;50;11;1;4351.9811171;11;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250521;05;2025;8228724;1;2;1;50;11;1;4351.9811171;11;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228724;1;3;1;50;11;1;4351.9811171;11;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228725;1;1;1;50;11;1;5434.835277;11;1;;1;6;DILIGENCIAS PERSONALES;;1;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228726;1;1;1;50;11;1;3450.7904193;11;1;;1;4;;;2;2;;;;2;1;;1;;;;;;;;;;;;;;;1
20250521;05;2025;8228726;1;2;1;50;11;1;3450.7904193;11;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228726;1;3;1;50;11;1;3450.7904193;11;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250521;05;2025;8228727;1;1;1;50;11;1;5434.835277;11;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228728;1;1;1;50;11;1;5434.835277;11;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228729;1;1;1;50;11;1;3234.8689194;11;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250521;05;2025;8228730;1;1;1;50;11;1;4864.4542639;11;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228730;1;2;1;50;11;1;4864.4542639;11;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228731;1;1;1;50;11;1;4495.4316875;11;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228732;1;1;1;50;11;1;4446.6834085;11;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228733;1;1;1;50;11;1;3809.6290327;11;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228734;1;1;1;50;11;1;2617.1935489;11;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250521;05;2025;8228734;1;2;1;50;11;1;2617.1935489;11;;1;1;6;CITAS MEDICAS;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250521;05;2025;8228734;1;3;1;50;11;1;2617.1935489;11;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228735;1;1;1;50;11;1;3470.9217123;11;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228735;1;2;1;50;11;1;3470.9217123;11;1;;1;4;;;1;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228735;1;3;1;50;11;1;3470.9217123;11;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228735;1;4;1;50;11;1;3470.9217123;11;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250521;05;2025;8228736;1;1;1;50;11;1;3470.9217123;11;1;;1;6;DESCANSANDO;;2;2;;;;2;1;1;1;1;;;;;;;;;;;;;;1
20250521;05;2025;8228736;1;2;1;50;11;1;3470.9217123;11;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228736;1;3;1;50;11;1;3470.9217123;11;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228736;1;4;1;50;11;1;3470.9217123;11;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250521;05;2025;8228737;1;1;1;50;11;1;3023.1193672;11;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228737;1;2;1;50;11;1;3023.1193672;11;1;;1;2;;;2;1;6;;9;2;1;1;;;;;;;;;;;;;;;;1
20250521;05;2025;8228738;1;1;1;50;11;1;2957.666192;11;1;;1;6;INCAPACITADA TEMPORALMENTE;;2;1;1;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228738;1;2;1;50;11;1;2957.666192;11;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228739;1;1;1;50;11;1;2285.1193586;11;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250521;05;2025;8228739;1;2;1;50;11;1;2285.1193586;11;1;;1;4;;;1;;;;;;;;;;;;;;;;;;;;;;;
