PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;PT;P6016;P3271;P6040;P6030S1;P6030S3;P6050;P6083;P6083S1;P6081;P6081S1;P2057;P2059;P2061;P6080;P6080S1;P6080S1A1;P6070;P6071;P6071S1;P3147S1;P3147S2;P3147S3;P3147S4;P3147S5;P3147S6;P3147S7;P3147S8;P3147S9;P3147S10;P3147S11;P3147S10A1;P6090;P6100;P6110;P6120;P1906S1;P1906S2;P1906S3;P1906S4;P1906S5;P1906S6;P1906S7;P1906S8;P6160;P6170;P3041;P3042;P3042S1;P3042S2;P3043;P3043S1;P3038;P3039;POB_MAY18;LGB_Numerica;LGB_sectores;LGBT_Numerica;Trans_numerica;Discapacidad;Dificultad;Campesina
20230207;02;2023;7353213;1;2;1;10;68;1;1544.8946953;68;1;1;1;15;6;2007;8;2;;2;;2;2;2;6;;;6;;;1;;;;;;;1;;;;;1;1;5;;4;4;4;4;4;4;4;4;1;1;2;4;4;;;;;;;;;;;0;0;0
20230207;02;2023;7353214;1;1;1;10;68;1;896.08006193;68;1;1;2;32;9;1990;1;1;3;1;2;2;2;2;6;;;6;;;1;;;;;;;;;;;;1;1;1;160000;4;4;4;4;4;4;4;4;1;2;;11;2;119;7;119;1;2;1;0;;0;0;0;0;0
20230207;02;2023;7353214;1;2;1;10;68;1;896.08006193;68;1;1;1;68;1;1955;4;3;;3;;2;2;2;6;;;3;1;3;;;;1;;;;;;;;;1;1;3;145000;4;4;4;4;4;4;4;4;1;2;;10;10;311;7;311;2;1;1;0;;0;0;0;0;0
20230207;02;2023;7353214;1;3;1;10;68;1;896.08006193;68;1;3;2;68;6;1954;4;3;;3;;2;2;2;6;;;3;1;2;;;;;;;;;;;1;;1;1;5;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1;0;;0;0;0;0;0
20230207;02;2023;7353214;1;4;1;10;68;1;896.08006193;68;1;4;2;37;4;1985;6;1;3;1;2;2;2;2;6;;;6;;;1;;;;;;;;;;;;1;1;3;145000;4;4;4;4;4;4;4;4;1;2;;11;4;313;8;313;1;2;1;0;;0;0;0;0;0
20230207;02;2023;7353215;1;1;1;10;68;1;322.1762558;68;1;1;1;52;;;1;2;;3;;2;2;2;6;;;3;1;2;;;;1;;;;;;;;;1;1;3;98;4;4;4;4;4;4;4;4;1;2;;9;6;414;6;414;2;1;1;0;;0;0;0;0;0
20230207;02;2023;7353215;1;2;1;10;68;1;322.1762558;68;1;2;2;51;;;2;2;;2;;2;2;2;6;;;3;1;1;;;;1;;;;;;;;;1;1;3;145000;4;4;3;4;4;4;4;4;1;2;;10;10;411;7;411;1;2;1;0;;0;0;0;0;0
20230207;02;2023;7353215;1;3;1;10;68;1;322.1762558;68;1;3;2;25;;;3;1;2;1;1;2;2;2;6;;;6;;;;;;1;;;;;;;;;1;1;3;145000;4;4;4;4;4;4;4;4;1;1;2;10;8;413;2;;1;2;1;0;;0;0;0;0;0
20230207;02;2023;7353215;1;4;1;10;68;1;322.1762558;68;1;4;2;22;;;3;1;2;1;1;2;2;2;6;;;6;;;;;;1;;;;;;;;;1;1;5;;4;4;4;4;4;4;4;4;1;1;2;10;8;414;2;;1;2;1;0;;0;0;0;0;0
20230207;02;2023;7353216;1;1;1;10;68;1;296.82872569;68;1;1;2;40;6;1982;1;2;;2;;1;;2;6;;;4;;;1;1;1;1;;;;1;;;;;1;1;1;46400;4;4;4;4;4;4;4;4;1;2;;8;4;112;5;112;1;2;1;0;;0;0;0;0;0
20230207;02;2023;7353216;1;2;1;10;68;1;296.82872569;68;1;1;1;10;9;2012;3;1;1;2;;2;2;2;6;;;6;;;1;;;;;;;1;;;;;1;1;5;;4;4;4;4;4;4;4;4;1;1;1;3;3;;;;;;;;;;;0;0;0
20230207;02;2023;7353217;1;1;1;10;68;1;383.36213067;68;1;1;2;32;9;1990;1;1;4;2;;2;2;2;6;;;6;;;;;;;;;;;;;1;;1;1;1;46400;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1;0;;0;0;0;0;0
20230207;02;2023;7353217;1;2;1;10;68;1;383.36213067;68;1;1;2;9;12;2013;3;1;1;2;;2;2;2;6;;;;;;;;;;;;;;;;;;1;1;5;;4;4;4;4;4;4;4;4;1;1;1;3;3;;;;;;;;;;;0;0;0
20230207;02;2023;7353217;1;3;1;10;68;1;383.36213067;68;1;1;2;5;5;2017;3;1;1;2;;2;2;2;6;;;;;;;;;;;;;;;;;;1;1;5;;4;4;4;4;4;4;4;4;1;1;1;3;1;;;;;;;;;;;0;0;0
20230207;02;2023;7353217;1;4;1;10;68;1;383.36213067;68;1;4;2;62;8;1960;4;3;;3;;2;2;2;6;;;6;;;;;;;;;;;;;1;;1;1;5;;4;4;4;4;4;4;4;4;1;2;;4;2;;;;1;2;1;0;;0;0;0;0;0
20230207;02;2023;7353217;2;1;2;10;68;1;383.36213067;68;1;1;1;38;1;1985;1;3;;3;;2;2;2;6;;;6;;;;;;;;;;;;;1;;1;1;1;80000;4;4;4;4;4;4;4;4;1;2;;9;6;414;6;414;2;1;1;0;;0;0;0;0;0
20230207;02;2023;7353218;1;1;1;10;68;1;312.21370991;68;1;1;2;63;2;1960;1;2;;3;;1;;2;6;;;2;1;2;;;;;;;;;;;1;;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;5;;;;1;2;1;0;;0;0;0;0;0
20230207;02;2023;7353218;1;2;1;10;68;1;312.21370991;68;1;2;1;73;4;1949;2;3;;3;;1;;2;6;;;2;1;1;;;;;;;;;;;1;;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;3;;;;2;1;1;0;;0;0;0;0;0
20230207;02;2023;7353219;1;1;1;10;68;1;270.94443253;68;1;1;2;54;10;1968;1;2;;2;;2;2;2;6;;;2;1;2;;;;;;;;;;;1;;1;1;5;;4;4;4;4;4;4;4;4;1;2;;10;10;111;7;111;1;2;1;0;;0;0;0;0;0
20230207;02;2023;7353219;1;2;1;10;68;1;270.94443253;68;1;2;1;55;2;1968;2;3;;2;;2;2;2;6;;;2;1;1;;;;;;;;;;;1;;1;1;3;145000;4;4;4;4;4;4;4;4;1;2;;9;6;321;6;321;2;1;1;0;;0;0;0;0;0
20230207;02;2023;7353219;1;3;1;10;68;1;270.94443253;68;1;3;2;20;11;2002;3;1;1;1;2;2;2;2;6;;;6;;;;;;;;;;;;;1;;1;1;5;;4;4;4;4;4;4;4;4;1;1;1;10;2;11;2;;1;2;1;0;;0;0;0;0;0
20230207;02;2023;7353220;1;1;1;10;68;1;379.23607766;68;1;1;2;78;1;1945;1;3;;3;;1;;2;6;;;6;;;;1;;;;;;;;;;;1;1;2;46400;4;4;4;3;4;4;4;4;1;2;;3;5;;;;1;2;1;0;;0;0;0;1;0
20230207;02;2023;7353220;1;2;1;10;68;1;379.23607766;68;1;2;2;24;1;1999;8;3;;2;;2;2;2;6;;;6;;;;;;;;;;;;;1;;1;1;1;46400;4;4;2;4;4;4;4;4;1;1;2;10;9;113;2;;1;2;1;0;;0;0;1;1;0
20230207;02;2023;7353221;1;1;1;10;68;1;376.94452269;68;1;1;1;49;1;1974;1;2;;3;;1;;2;6;;;3;1;2;1;;;1;;;;;1;;;;1;1;3;145000;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1;0;;0;0;0;0;0
20230207;02;2023;7353221;1;2;1;10;68;1;376.94452269;68;1;2;2;60;6;1962;2;3;;3;;2;2;2;6;;;3;1;1;1;;;;;;;;;;;;1;2;2;475000;4;4;4;4;4;3;4;3;1;2;;11;2;114;8;114;1;2;1;0;;0;0;0;1;0
20230207;02;2023;7353221;1;3;1;10;68;1;376.94452269;68;1;3;2;26;6;1996;3;1;2;1;1;2;2;2;6;;;6;;;1;;;;;;;;;;;;2;;;;4;4;4;4;4;4;4;4;1;2;;10;10;421;7;421;1;2;1;0;;0;0;0;0;0
20230207;02;2023;7353221;1;4;1;10;68;1;376.94452269;68;1;4;1;23;8;1999;3;1;2;1;1;2;2;2;6;;;6;;;1;;;;;;;;;;;;1;2;5;;4;4;4;4;4;4;4;4;1;2;;10;10;1014;7;1014;2;1;1;0;;0;0;0;0;0
20230207;02;2023;7353222;1;1;1;10;68;1;339.5843176;68;1;1;1;30;1;1993;1;2;;2;;1;;2;6;;;2;1;2;1;;;;;;;;;;;;1;1;3;145000;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1;0;;0;0;0;0;0
20230207;02;2023;7353222;1;2;1;10;68;1;339.5843176;68;1;2;2;27;4;1995;2;2;;2;;1;;2;6;;;2;1;1;;;;;;;;;;;1;;1;1;5;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1;0;;0;0;0;0;0
20230207;02;2023;7353222;1;3;1;10;68;1;339.5843176;68;1;1;1;9;8;2013;3;1;2;1;1;2;2;2;6;;;;;;;;;;;;;;;;;;1;1;5;;4;4;4;4;4;4;4;4;1;1;1;3;4;;;;;;;;;;;0;0;0
20230207;02;2023;7353222;1;4;1;10;68;1;339.5843176;68;1;1;2;0;3;2022;3;1;2;1;1;2;2;2;6;;;;;;;;;;;;;;;;;;1;1;5;;4;4;4;4;4;4;4;4;;;;;;;;;;;;;;;;;;0
20230207;02;2023;7353223;1;1;1;10;68;1;299.5232014;68;1;1;2;47;12;1975;1;3;;2;;1;;1;6;;;6;;;;;;;;;;;;;1;;1;1;1;46400;4;4;4;4;4;4;4;4;1;2;;4;2;;;;1;2;1;0;;0;0;0;0;1
20230207;02;2023;7353224;1;1;1;10;68;1;352.84761408;68;1;1;2;38;7;1984;1;2;;2;;1;;2;6;;;6;;;;;;;1;1;;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1;0;;0;0;0;0;0
20230207;02;2023;7353224;1;2;1;10;68;1;352.84761408;68;1;2;1;19;3;2003;3;1;1;2;;2;2;2;6;;;6;;;;;;;;;;;;;1;;1;1;1;46400;4;4;4;4;4;4;4;4;1;2;;4;3;;;;2;1;1;0;;0;0;0;0;0
20230207;02;2023;7353224;1;3;1;10;68;1;352.84761408;68;1;3;1;17;10;2005;3;1;1;2;;2;2;2;6;;;6;;;;;;;;;;;;;1;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;4;4;;;;;;;;;;;0;0;0
20230207;02;2023;7353224;1;4;1;10;68;1;352.84761408;68;1;4;1;14;6;2008;3;1;1;2;;2;2;2;6;;;6;;;;;;;;;;;;;1;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;4;3;;;;;;;;;;;0;0;0
20230207;02;2023;7353224;1;5;1;10;68;1;352.84761408;68;1;5;2;10;11;2012;3;1;1;2;;2;2;2;6;;;6;;;;;;;;;;;;;1;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;4;;;;;;;;;;;0;0;0
20230207;02;2023;7353226;1;1;1;10;68;1;1536.7951162;68;1;1;2;46;12;1976;1;2;;3;;2;2;2;6;;;4;;;;;;;;;;;;;1;;1;1;1;720000;4;4;4;4;4;4;4;4;1;2;;10;10;732;7;732;1;2;1;0;;0;0;0;0;0
20230207;02;2023;7353226;1;2;1;10;68;1;1536.7951162;68;1;2;2;23;4;1999;3;1;1;2;;2;2;2;6;;;6;;;1;;;;;;;;;;;;1;1;5;;4;4;4;4;4;4;4;4;1;1;2;10;6;211;2;;1;2;1;0;;0;0;0;0;0
20230207;02;2023;7353226;1;3;1;10;68;1;1536.7951162;68;1;3;1;10;11;2012;3;1;1;2;;2;2;2;6;;;6;;;;;;;;;;;;;1;;1;1;5;;4;4;4;4;4;4;4;4;1;1;2;3;4;;;;;;;;;;;0;0;0
20230207;02;2023;7353226;1;4;1;10;68;1;1536.7951162;68;1;4;2;28;11;1994;10;2;;2;;1;;1;6;;;5;;;;;;;;;;;;;1;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1;0;;0;0;0;0;1
20230207;02;2023;7353226;1;5;1;10;68;1;1536.7951162;68;1;5;2;10;9;2012;10;1;4;3;;2;2;2;6;;;6;;;;;;;;;;;;;1;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;4;;;;;;;;;;;0;0;0
20230207;02;2023;7353226;1;6;1;10;68;1;1536.7951162;68;1;4;2;8;10;2014;10;1;4;3;;2;2;2;6;;;;;;;;;;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;3;;;;;;;;;;;0;0;0
20230207;02;2023;7353227;1;1;1;10;68;1;2177.7177352;68;1;1;1;47;2;1976;1;3;;2;;2;2;2;6;;;3;1;2;;;;;;;;;;;1;;1;1;1;360000;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1;0;;0;0;0;0;0
20230207;02;2023;7353227;1;2;1;10;68;1;2177.7177352;68;1;2;2;45;1;1978;2;2;;3;;2;2;2;6;;;3;1;1;;;;;;;;;;;1;;1;1;1;456000;4;4;4;4;4;4;4;4;1;2;;10;10;413;7;413;1;2;1;0;;0;0;0;0;0
20230207;02;2023;7353227;1;3;1;10;68;1;2177.7177352;68;1;3;2;16;6;2006;3;1;2;1;1;2;2;2;6;;;6;;;1;;;;;;;;;;;;1;1;5;;4;4;4;4;4;4;4;4;1;1;2;4;4;;;;;;;;;;;0;0;0
20230207;02;2023;7353227;1;4;1;10;68;1;2177.7177352;68;1;4;1;14;12;2008;3;1;2;1;1;2;2;2;6;;;6;;;1;;;;;;;;;;;;1;1;5;;4;4;4;4;4;4;4;4;1;1;1;4;3;;;;;;;;;;;0;0;0
20230207;02;2023;7353228;1;1;1;10;68;1;1886.1478189;68;1;1;1;53;10;1969;1;2;;2;;2;2;2;6;;;3;1;2;;;;;;;;;;;1;;1;1;1;400000;4;4;4;4;4;4;4;4;1;2;;12;4;413;9;413;2;1;1;0;;0;0;0;0;0
20230207;02;2023;7353228;1;2;1;10;68;1;1886.1478189;68;1;2;2;52;6;1970;2;3;;3;;2;2;2;6;;;3;1;1;;;;;;;;;;;1;;1;1;5;;4;4;4;4;4;4;4;4;1;2;;10;10;531;7;531;1;2;1;0;;0;0;0;0;0
20230207;02;2023;7353228;1;3;1;10;68;1;1886.1478189;68;1;2;1;16;3;2006;3;1;2;1;1;2;2;2;6;;;6;;;;;;;;;;1;;;;;1;1;5;;4;4;4;4;4;4;4;4;1;2;;6;2;;3;;;;;;;;;0;0;0
20230207;02;2023;7353229;1;1;1;10;68;1;1717.0796003;68;1;1;1;60;9;1962;1;3;;3;;2;2;2;6;;;2;1;2;1;;;;;;;;;;;;1;1;1;160000;4;4;4;4;4;4;4;4;1;2;;6;2;;3;;2;1;1;0;;0;0;0;0;0
20230207;02;2023;7353229;1;2;1;10;68;1;1717.0796003;68;1;2;2;39;11;1983;2;2;;2;;2;2;2;6;;;2;1;1;1;;;;;;;;;;;;1;1;3;145000;4;4;4;4;4;4;4;4;1;2;;10;10;413;7;413;1;2;1;0;;0;0;0;0;0
20230207;02;2023;7353229;1;3;1;10;68;1;1717.0796003;68;1;2;2;8;11;2014;3;1;2;1;1;2;2;2;6;;;;;;;;;;;;;;;;;;1;1;5;;4;4;4;4;4;4;4;4;1;1;2;3;2;;;;;;;;;;;0;0;0
20230207;02;2023;7353230;1;1;1;10;68;1;342.18441855;68;1;1;2;30;7;1992;1;3;;2;;2;2;2;6;;;2;1;2;;;;;;;;;;;1;;1;1;1;94000;4;4;4;4;4;4;4;4;1;2;;10;10;531;7;531;1;2;1;0;;0;0;0;0;0
20230207;02;2023;7353230;1;2;1;10;68;1;342.18441855;68;1;2;1;30;10;1992;2;2;;2;;2;2;2;6;;;2;1;1;;;;;;;;;;;1;;1;1;1;120000;4;4;4;4;4;4;4;4;1;2;;10;10;213;7;213;2;1;1;0;;0;0;0;0;0
20230207;02;2023;7353231;1;1;1;10;68;1;343.4350809;68;1;1;1;65;11;1957;1;3;;3;;2;2;2;6;;;3;1;2;;;;;;;;;;;1;;1;1;3;200000;4;4;4;4;4;4;4;4;1;2;;9;6;916;6;916;2;1;1;0;;0;0;0;0;0
20230207;02;2023;7353231;1;2;1;10;68;1;343.4350809;68;1;2;2;64;7;1958;2;3;;3;;2;2;2;6;;;3;1;1;;;;;;;;;;;1;;1;1;5;;3;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1;0;;0;0;0;1;0
20230207;02;2023;7353232;1;1;1;10;68;1;1675.8358899;68;1;1;2;28;8;1994;1;2;;2;;2;2;2;6;;;6;;;;;;;;;;;;;1;;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;5;;;;1;2;1;0;;0;0;0;0;0
20230207;02;2023;7353232;1;2;1;10;68;1;1675.8358899;68;1;2;1;10;3;2012;3;1;1;2;;2;2;2;6;;;6;;;;;;;;;;;;;1;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;4;;;;;;;;;;;0;0;0
20230207;02;2023;7353232;1;3;1;10;68;1;1675.8358899;68;1;1;2;8;4;2014;3;1;1;2;;2;2;2;6;;;;;;;;;;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;3;;;;;;;;;;;0;0;0
20230207;02;2023;7353233;1;1;1;10;68;1;1836.1312537;68;1;1;2;32;2;1991;1;2;;2;;1;;1;6;;;2;1;2;;;;;;;;;;;1;;1;1;5;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1;0;;0;0;0;0;1
20230207;02;2023;7353233;1;2;1;10;68;1;1836.1312537;68;1;2;1;46;9;1976;2;2;;2;;2;2;2;6;;;2;1;1;;;;;;;;;;;1;;1;1;1;120000;4;4;4;4;4;4;4;4;1;2;;10;10;719;7;719;2;1;1;0;;0;0;0;0;0
20230207;02;2023;7353233;1;3;1;10;68;1;1836.1312537;68;1;3;1;10;4;2012;3;1;1;2;;2;2;2;6;;;6;;;;;;;;;;;;;1;;1;1;5;;4;4;4;4;4;4;4;4;1;1;2;4;0;;;;;;;;;;;0;0;0
20230207;02;2023;7353234;1;1;1;10;70;1;125.3230218;70;1;1;2;72;11;1950;1;3;;3;;2;2;2;6;;;3;1;2;;1;;1;;;1;;;;;;1;3;;;4;4;4;3;4;4;4;4;1;2;;3;5;;;;1;2;1;0;;0;0;0;1;0
20230207;02;2023;7353234;1;2;1;10;70;1;125.3230218;70;1;2;1;73;11;1949;2;3;;3;;2;2;2;6;;;3;1;1;;1;;1;;;1;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;5;;;;2;1;1;0;;0;0;0;0;0
20230207;02;2023;7353234;1;3;1;10;70;1;125.3230218;70;1;3;2;36;10;1986;3;1;1;1;2;2;2;2;6;;;4;;;;1;;1;;;1;;;;;;1;1;1;46400;4;4;4;4;4;4;4;4;1;2;;10;10;119;7;119;1;2;1;0;;0;0;0;0;0
20230207;02;2023;7353234;1;4;1;10;70;1;125.3230218;70;1;3;2;11;3;2011;8;1;3;2;;2;2;2;6;;;6;;;;;;;;;;1;;;;;1;1;5;;4;4;4;4;4;4;4;4;1;1;1;4;0;;;;;;;;;;;0;0;0
20230207;02;2023;7353234;1;5;1;10;70;1;125.3230218;70;1;3;1;3;8;2019;8;1;3;2;;2;2;2;6;;;;;;;;;;;;;;;;;;1;1;5;;4;4;4;4;4;4;4;4;2;2;;1;0;;;;;;;;;;;;;0
20230207;02;2023;7353235;1;1;1;10;70;1;124.25646761;70;1;1;1;63;5;1959;1;2;;2;;2;2;2;6;;;2;1;2;;1;;1;;;1;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;5;;;;2;1;1;0;;0;0;0;0;0
20230207;02;2023;7353235;1;2;1;10;70;1;124.25646761;70;1;2;2;54;9;1968;2;1;3;3;;2;2;2;6;;;2;1;1;;1;;1;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;5;;;;1;2;1;0;;0;0;0;0;0
20230207;02;2023;7353235;1;3;1;10;70;1;124.25646761;70;1;3;2;87;6;1935;5;3;;3;;2;2;2;6;;;5;;;;1;;;;;1;;;;;;1;3;;;4;4;4;3;3;4;4;4;2;2;;1;0;;;;1;2;1;0;;0;0;0;1;0
20230207;02;2023;7353236;1;1;1;10;70;1;196.23277658;70;1;1;1;50;10;1972;1;1;2;2;;2;2;2;6;;;6;;;;1;;1;;;1;;;;;;1;1;1;46400;4;4;4;4;4;4;4;4;1;2;;8;4;913;5;913;2;1;1;0;;0;0;0;0;0
20230207;02;2023;7353236;1;2;1;10;70;1;196.23277658;70;1;2;2;78;8;1944;4;3;;3;;2;2;2;6;;;4;;;;1;;1;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;5;;;;1;2;1;0;;0;0;0;0;0
20230207;02;2023;7353236;1;3;1;10;70;1;196.23277658;70;1;3;2;52;7;1970;6;1;2;2;;2;2;2;6;;;2;1;4;;1;;1;;1;;;;;;;1;1;1;46400;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1;0;;0;0;0;0;0
20230207;02;2023;7353236;1;4;1;10;70;1;196.23277658;70;1;4;1;53;1;1970;9;2;;2;;2;2;2;6;;;2;1;3;;1;;1;;;1;;;;;;1;1;5;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1;0;;0;0;0;0;0
20230207;02;2023;7353236;1;5;1;10;70;1;196.23277658;70;1;5;1;27;10;1995;9;1;3;1;4;2;2;2;6;;;6;;;;;;;;;;1;;;;;1;3;;;4;4;4;4;4;4;4;4;1;1;2;10;9;313;2;;2;1;1;0;;0;0;0;0;0
20230207;02;2023;7353236;1;6;1;10;70;1;196.23277658;70;1;6;1;22;2;2001;9;1;3;1;4;2;2;2;6;;;6;;;;;;;;;;1;;;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;10;7;311;2;;2;1;1;0;;0;0;0;0;0
20230207;02;2023;7353237;1;1;1;10;70;1;125.03614037;70;1;1;2;19;9;2003;1;2;;2;;2;2;2;6;;;2;1;2;;;;1;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;4;1;;;;1;2;1;0;;0;0;0;0;0
20230207;02;2023;7353237;1;2;1;10;70;1;125.03614037;70;1;2;1;41;1;1982;2;2;;2;;2;2;2;6;;;2;1;1;;;;;;;;;;;1;;1;3;;;4;4;4;4;4;4;4;4;1;2;;4;1;;;;2;1;1;0;;0;0;0;0;0
20230207;02;2023;7353237;1;3;1;10;70;1;125.03614037;70;1;1;1;3;9;2019;3;1;1;1;2;2;2;2;6;;;;;;;;;;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;2;2;;1;0;;;;;;;;;;;;;0
20230207;02;2023;7353238;1;1;1;10;70;1;151.05161007;70;1;1;1;43;9;1979;1;2;;2;;2;2;2;6;;;2;1;2;;1;;1;;;1;;;;;;1;1;5;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1;0;;0;0;0;0;0
20230207;02;2023;7353238;1;2;1;10;70;1;151.05161007;70;1;2;2;43;1;1980;2;2;;2;;2;2;2;6;;;2;1;1;;1;;1;;;1;;;;;;1;1;1;46400;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1;0;;0;0;0;0;0
20230207;02;2023;7353238;1;3;1;10;70;1;151.05161007;70;1;3;2;20;12;2002;3;1;2;1;1;2;2;2;6;;;6;;;;;;;;;;1;;;;;1;1;5;;4;4;4;4;4;4;4;4;1;1;2;8;3;419;2;;1;2;1;0;;0;0;0;0;0
20230207;02;2023;7353238;1;4;1;10;70;1;151.05161007;70;1;2;1;15;12;2007;3;1;2;1;1;2;2;2;6;;;6;;;;;;;;;;1;;;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;4;3;;;;;;;;;;;0;0;0
20230207;02;2023;7353239;1;1;1;10;70;1;142.85302302;70;1;1;2;72;8;1950;1;3;;3;;2;2;2;6;;;5;;;;1;;1;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;5;;;;1;2;1;0;;0;0;0;0;0
20230207;02;2023;7353239;1;2;1;10;70;1;142.85302302;70;1;2;1;51;2;1972;3;1;1;3;;2;2;2;6;;;6;;;;1;;1;;;1;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1;0;;0;0;0;0;0
20230207;02;2023;7353240;1;1;1;10;70;1;128.82376491;70;1;1;1;35;11;1987;1;2;;3;;2;2;2;6;;;4;;;;;;1;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;8;4;1022;5;1022;2;1;1;0;;0;0;0;0;0
20230207;02;2023;7353240;1;2;1;10;70;1;128.82376491;70;1;1;1;14;8;2008;3;3;;1;1;2;2;2;6;;;6;;;;;;;;;;1;;;;;1;3;;;2;4;4;4;4;4;4;4;1;1;1;4;3;;;;;;;;;;;1;1;0
20230207;02;2023;7353240;1;3;1;10;70;1;128.82376491;70;1;1;1;7;6;2015;3;2;;1;1;2;2;2;6;;;;;;;;;;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;1;;;;;;;;;;;0;0;0
20230207;02;2023;7353240;1;4;1;10;70;1;128.82376491;70;1;1;2;4;9;2018;3;2;;1;1;2;2;2;6;;;;;;;;;;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;2;2;;1;0;;;;;;;;;;;;;0
20230207;02;2023;7353241;1;1;1;10;73;1;187.45690865;73;1;1;2;53;11;1969;1;3;;3;;1;;1;6;;;6;;;;1;1;1;;;;;1;;;;1;1;2;99;4;4;4;4;4;4;4;4;1;2;;3;3;;;;1;2;1;0;;0;0;0;0;1
20230207;02;2023;7353241;1;2;1;10;73;1;187.45690865;73;1;2;1;24;9;1998;3;1;1;2;;2;2;2;6;;;6;;;;1;1;1;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1;0;;0;0;0;0;0
20230207;02;2023;7353241;1;3;1;10;73;1;187.45690865;73;1;3;2;14;8;2008;9;2;;2;;2;2;2;6;;;6;;;;;;;;;;1;;;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;5;1;;1;;;;;;;;;0;0;0
20230207;02;2023;7353242;1;1;1;10;73;1;178.31112101;73;1;1;1;57;4;1965;1;3;;3;;1;;2;6;;;4;;;;;;1;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1;0;;0;0;0;0;0
20230207;02;2023;7353243;1;1;1;10;73;1;505.74364386;73;1;1;2;35;11;1987;1;2;;3;;1;;1;6;;;6;;;;;;1;;;;;1;;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;8;4;411;5;411;1;2;1;0;;0;0;0;0;1
20230207;02;2023;7353243;1;2;1;10;73;1;505.74364386;73;1;2;1;14;12;2008;3;1;1;2;;2;2;2;6;;;6;;;;;;;;;;;1;;;;1;3;;;4;4;4;3;4;4;4;4;1;1;1;4;4;;;;;;;;;;;0;1;0
20230207;02;2023;7353243;1;3;1;10;73;1;505.74364386;73;1;3;1;8;2;2015;3;1;1;2;;2;2;2;6;;;;;;;;;;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;2;;;;;;;;;;;0;0;0
20230207;02;2023;7353244;1;1;1;10;73;1;554.56355564;73;1;1;1;38;7;1984;1;2;;2;;2;2;2;6;;;6;;;1;;1;1;;;;;;;;;1;1;1;46400;4;4;3;4;4;4;4;4;1;2;;5;2;;2;;2;1;1;0;;0;0;0;0;0
20230207;02;2023;7353245;1;1;1;10;73;1;551.816359;73;1;1;1;33;10;1989;1;2;;2;;1;;2;6;;;2;1;2;;;;1;;;;;1;;;;1;1;1;70000;4;4;4;3;4;4;4;4;1;2;;8;3;488;3;;2;1;1;0;;0;0;0;1;0
